metric,scenario,granularity,series_key,series_label,date,actual_value,model_name,model_origin,model_family,forecast_value,forecast_type,horizon_days,forecast_start_date,run_id,source_artifact,is_baseline,is_challenger,is_deferred,is_selected_champion,risk_status,lower_bound,upper_bound,interval_level,extraction_run_id
HDD - EDB,Enterprise,Forest,NAMPRD07,NAMPRD07,2026-07-01,146789.73203900002,ETS Explicit,challenger,statistical,147640.74608997875,backtest,12,2026-06-19,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,False,True,False,False,high_risk,,,,R6P1-20260812T100822
HDD - EDB,Enterprise,Forest,NAMPRD07,NAMPRD07,2026-07-02,146887.81777599998,ETS Explicit,challenger,statistical,147744.28632238033,backtest,13,2026-06-19,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,False,True,False,False,high_risk,,,,R6P1-20260812T100822
HDD - EDB,Enterprise,Forest,NAMPRD07,NAMPRD07,2026-07-03,147069.27435100003,ETS Explicit,challenger,statistical,147847.82655478193,backtest,14,2026-06-19,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,False,True,False,False,high_risk,,,,R6P1-20260812T100822
HDD - EDB,Enterprise,Forest,NAMPRD07,NAMPRD07,2026-07-04,147070.51544699998,ETS Explicit,challenger,statistical,147951.36678718354,backtest,15,2026-06-19,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,False,True,False,False,high_risk,,,,R6P1-20260812T100822
HDD - EDB,Enterprise,Forest,NAMPRD07,NAMPRD07,2026-07-05,147070.51544699998,ETS Explicit,challenger,statistical,148054.9070195851,backtest,16,2026-06-19,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,False,True,False,False,high_risk,,,,R6P1-20260812T100822
HDD - EDB,Enterprise,Forest,NAMPRD07,NAMPRD07,2026-07-06,146943.926897,ETS Explicit,challenger,statistical,148158.4472519867,backtest,17,2026-06-19,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,False,True,False,False,high_risk,,,,R6P1-20260812T100822
HDD - EDB,Enterprise,Forest,NAMPRD07,NAMPRD07,2026-07-07,146900.14886000002,ETS Explicit,challenger,statistical,148261.98748438832,backtest,18,2026-06-19,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,False,True,False,False,high_risk,,,,R6P1-20260812T100822
HDD - EDB,Enterprise,Forest,NAMPRD07,NAMPRD07,2026-07-08,146900.14886000002,ETS Explicit,challenger,statistical,148365.52771678992,backtest,19,2026-06-19,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,False,True,False,False,high_risk,,,,R6P1-20260812T100822
HDD - EDB,Enterprise,Forest,NAMPRD07,NAMPRD07,2026-07-09,146963.430925,ETS Explicit,challenger,statistical,148469.0679491915,backtest,20,2026-06-19,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,False,True,False,False,high_risk,,,,R6P1-20260812T100822
HDD - EDB,Enterprise,Forest,NAMPRD07,NAMPRD07,2026-07-10,147151.460934,ETS Explicit,challenger,statistical,148572.6081815931,backtest,21,2026-06-19,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,False,True,False,False,high_risk,,,,R6P1-20260812T100822
HDD - EDB,Enterprise,Forest,NAMPRD07,NAMPRD07,2026-07-11,147417.046216,ETS Explicit,challenger,statistical,148676.1484139947,backtest,22,2026-06-19,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,False,True,False,False,high_risk,,,,R6P1-20260812T100822
HDD - EDB,Enterprise,Forest,NAMPRD07,NAMPRD07,2026-07-12,147417.046216,ETS Explicit,challenger,statistical,148779.68864639627,backtest,23,2026-06-19,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,False,True,False,False,high_risk,,,,R6P1-20260812T100822
HDD - EDB,Enterprise,Forest,NAMPRD07,NAMPRD07,2026-07-13,147270.64787999995,ETS Explicit,challenger,statistical,148883.22887879788,backtest,24,2026-06-19,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,False,True,False,False,high_risk,,,,R6P1-20260812T100822
HDD - EDB,Enterprise,Forest,NAMPRD07,NAMPRD07,2026-07-14,147270.64787999995,ETS Explicit,challenger,statistical,148986.76911119948,backtest,25,2026-06-19,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,False,True,False,False,high_risk,,,,R6P1-20260812T100822
HDD - EDB,Enterprise,Forest,NAMPRD07,NAMPRD07,2026-07-15,147336.490732,ETS Explicit,challenger,statistical,149090.30934360108,backtest,26,2026-06-19,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,False,True,False,False,high_risk,,,,R6P1-20260812T100822
HDD - EDB,Enterprise,Forest,NAMPRD07,NAMPRD07,2026-07-16,147336.490732,ETS Explicit,challenger,statistical,149193.84957600266,backtest,27,2026-06-19,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,False,True,False,False,high_risk,,,,R6P1-20260812T100822
HDD - EDB,Enterprise,Forest,NAMPRD07,NAMPRD07,2026-07-17,147341.768157,ETS Explicit,challenger,statistical,149297.38980840426,backtest,28,2026-06-19,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,False,True,False,False,high_risk,,,,R6P1-20260812T100822
HDD - EDB,Enterprise,Forest,NAMPRD07,NAMPRD07,2026-07-18,147594.325333,ETS Explicit,challenger,statistical,149400.93004080586,backtest,29,2026-06-19,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,False,True,False,False,high_risk,,,,R6P1-20260812T100822
HDD - EDB,Enterprise,Forest,NAMPRD07,NAMPRD07,2026-07-19,147594.325333,ETS Explicit,challenger,statistical,149504.47027320747,backtest,30,2026-06-19,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,False,True,False,False,high_risk,,,,R6P1-20260812T100822
HDD - EDB,Enterprise,Forest,NAMPRD07,NAMPRD07,2026-06-20,146653.38573100002,ETS_Current,baseline,statistical,146400.71086305837,backtest,1,2026-06-19,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,True,False,False,False,ok,,,,R6P1-20260812T100822
HDD - EDB,Enterprise,Forest,NAMPRD07,NAMPRD07,2026-06-21,146653.38573100002,ETS_Current,baseline,statistical,146407.30617503292,backtest,2,2026-06-19,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,True,False,False,False,ok,,,,R6P1-20260812T100822
HDD - EDB,Enterprise,Forest,NAMPRD07,NAMPRD07,2026-06-22,146371.52579200006,ETS_Current,baseline,statistical,146413.9014870075,backtest,3,2026-06-19,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,True,False,False,False,ok,,,,R6P1-20260812T100822
HDD - EDB,Enterprise,Forest,NAMPRD07,NAMPRD07,2026-06-23,146371.52579200006,ETS_Current,baseline,statistical,146420.4967989821,backtest,4,2026-06-19,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,True,False,False,False,ok,,,,R6P1-20260812T100822
HDD - EDB,Enterprise,Forest,NAMPRD07,NAMPRD07,2026-06-24,146371.70022399997,ETS_Current,baseline,statistical,146427.09211095664,backtest,5,2026-06-19,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,True,False,False,False,ok,,,,R6P1-20260812T100822
HDD - EDB,Enterprise,Forest,NAMPRD07,NAMPRD07,2026-06-25,146520.83120299998,ETS_Current,baseline,statistical,146433.68742293122,backtest,6,2026-06-19,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,True,False,False,False,ok,,,,R6P1-20260812T100822
HDD - EDB,Enterprise,Forest,NAMPRD07,NAMPRD07,2026-06-26,146729.932149,ETS_Current,baseline,statistical,146440.2827349058,backtest,7,2026-06-19,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,True,False,False,False,ok,,,,R6P1-20260812T100822
HDD - EDB,Enterprise,Forest,NAMPRD07,NAMPRD07,2026-06-27,146989.56997100005,ETS_Current,baseline,statistical,146446.87804688036,backtest,8,2026-06-19,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,True,False,False,False,ok,,,,R6P1-20260812T100822
HDD - EDB,Enterprise,Forest,NAMPRD07,NAMPRD07,2026-06-28,146989.56997100005,ETS_Current,baseline,statistical,146453.47335885494,backtest,9,2026-06-19,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,True,False,False,False,ok,,,,R6P1-20260812T100822
HDD - EDB,Enterprise,Forest,NAMPRD07,NAMPRD07,2026-06-29,146823.731872,ETS_Current,baseline,statistical,146460.0686708295,backtest,10,2026-06-19,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,True,False,False,False,ok,,,,R6P1-20260812T100822
HDD - EDB,Enterprise,Forest,NAMPRD07,NAMPRD07,2026-06-30,146789.73203900002,ETS_Current,baseline,statistical,146466.66398280408,backtest,11,2026-06-19,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,True,False,False,False,ok,,,,R6P1-20260812T100822
HDD - EDB,Enterprise,Forest,NAMPRD07,NAMPRD07,2026-07-01,146789.73203900002,ETS_Current,baseline,statistical,146473.25929477866,backtest,12,2026-06-19,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,True,False,False,False,ok,,,,R6P1-20260812T100822
HDD - EDB,Enterprise,Forest,NAMPRD07,NAMPRD07,2026-07-02,146887.81777599998,ETS_Current,baseline,statistical,146479.85460675322,backtest,13,2026-06-19,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,True,False,False,False,ok,,,,R6P1-20260812T100822
HDD - EDB,Enterprise,Forest,NAMPRD07,NAMPRD07,2026-07-03,147069.27435100003,ETS_Current,baseline,statistical,146486.4499187278,backtest,14,2026-06-19,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,True,False,False,False,ok,,,,R6P1-20260812T100822
HDD - EDB,Enterprise,Forest,NAMPRD07,NAMPRD07,2026-07-04,147070.51544699998,ETS_Current,baseline,statistical,146493.04523070238,backtest,15,2026-06-19,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,True,False,False,False,ok,,,,R6P1-20260812T100822
HDD - EDB,Enterprise,Forest,NAMPRD07,NAMPRD07,2026-07-05,147070.51544699998,ETS_Current,baseline,statistical,146499.64054267693,backtest,16,2026-06-19,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,True,False,False,False,ok,,,,R6P1-20260812T100822
HDD - EDB,Enterprise,Forest,NAMPRD07,NAMPRD07,2026-07-06,146943.926897,ETS_Current,baseline,statistical,146506.23585465152,backtest,17,2026-06-19,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,True,False,False,False,ok,,,,R6P1-20260812T100822
HDD - EDB,Enterprise,Forest,NAMPRD07,NAMPRD07,2026-07-07,146900.14886000002,ETS_Current,baseline,statistical,146512.8311666261,backtest,18,2026-06-19,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,True,False,False,False,ok,,,,R6P1-20260812T100822
HDD - EDB,Enterprise,Forest,NAMPRD07,NAMPRD07,2026-07-08,146900.14886000002,ETS_Current,baseline,statistical,146519.42647860065,backtest,19,2026-06-19,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,True,False,False,False,ok,,,,R6P1-20260812T100822
HDD - EDB,Enterprise,Forest,NAMPRD07,NAMPRD07,2026-07-09,146963.430925,ETS_Current,baseline,statistical,146526.02179057524,backtest,20,2026-06-19,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,True,False,False,False,ok,,,,R6P1-20260812T100822
HDD - EDB,Enterprise,Forest,NAMPRD07,NAMPRD07,2026-07-10,147151.460934,ETS_Current,baseline,statistical,146532.61710254982,backtest,21,2026-06-19,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,True,False,False,False,ok,,,,R6P1-20260812T100822
HDD - EDB,Enterprise,Forest,NAMPRD07,NAMPRD07,2026-07-11,147417.046216,ETS_Current,baseline,statistical,146539.21241452437,backtest,22,2026-06-19,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,True,False,False,False,ok,,,,R6P1-20260812T100822
HDD - EDB,Enterprise,Forest,NAMPRD07,NAMPRD07,2026-07-12,147417.046216,ETS_Current,baseline,statistical,146545.80772649896,backtest,23,2026-06-19,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,True,False,False,False,ok,,,,R6P1-20260812T100822
HDD - EDB,Enterprise,Forest,NAMPRD07,NAMPRD07,2026-07-13,147270.64787999995,ETS_Current,baseline,statistical,146552.40303847354,backtest,24,2026-06-19,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,True,False,False,False,ok,,,,R6P1-20260812T100822
HDD - EDB,Enterprise,Forest,NAMPRD07,NAMPRD07,2026-07-14,147270.64787999995,ETS_Current,baseline,statistical,146558.9983504481,backtest,25,2026-06-19,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,True,False,False,False,ok,,,,R6P1-20260812T100822
HDD - EDB,Enterprise,Forest,NAMPRD07,NAMPRD07,2026-07-15,147336.490732,ETS_Current,baseline,statistical,146565.59366242267,backtest,26,2026-06-19,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,True,False,False,False,ok,,,,R6P1-20260812T100822
HDD - EDB,Enterprise,Forest,NAMPRD07,NAMPRD07,2026-07-16,147336.490732,ETS_Current,baseline,statistical,146572.18897439723,backtest,27,2026-06-19,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,True,False,False,False,ok,,,,R6P1-20260812T100822
HDD - EDB,Enterprise,Forest,NAMPRD07,NAMPRD07,2026-07-17,147341.768157,ETS_Current,baseline,statistical,146578.7842863718,backtest,28,2026-06-19,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,True,False,False,False,ok,,,,R6P1-20260812T100822
HDD - EDB,Enterprise,Forest,NAMPRD07,NAMPRD07,2026-07-18,147594.325333,ETS_Current,baseline,statistical,146585.3795983464,backtest,29,2026-06-19,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,True,False,False,False,ok,,,,R6P1-20260812T100822
HDD - EDB,Enterprise,Forest,NAMPRD07,NAMPRD07,2026-07-19,147594.325333,ETS_Current,baseline,statistical,146591.97491032095,backtest,30,2026-06-19,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,True,False,False,False,ok,,,,R6P1-20260812T100822
HDD - EDB,Enterprise,Forest,NAMPRD07,NAMPRD07,2026-06-20,146653.38573100002,FNAR-V2,challenger,lightweight_neural,7224505.9600572195,backtest,1,2026-06-19,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,False,True,False,False,ok,,,,R6P1-20260812T100822
HDD - EDB,Enterprise,Forest,NAMPRD07,NAMPRD07,2026-06-21,146653.38573100002,FNAR-V2,challenger,lightweight_neural,8938476.43743866,backtest,2,2026-06-19,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,False,True,False,False,ok,,,,R6P1-20260812T100822
HDD - EDB,Enterprise,Forest,NAMPRD07,NAMPRD07,2026-06-22,146371.52579200006,FNAR-V2,challenger,lightweight_neural,6636697.672359161,backtest,3,2026-06-19,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,False,True,False,False,ok,,,,R6P1-20260812T100822
HDD - EDB,Enterprise,Forest,NAMPRD07,NAMPRD07,2026-06-23,146371.52579200006,FNAR-V2,challenger,lightweight_neural,8844588.12716596,backtest,4,2026-06-19,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,False,True,False,False,ok,,,,R6P1-20260812T100822
HDD - EDB,Enterprise,Forest,NAMPRD07,NAMPRD07,2026-06-24,146371.70022399997,FNAR-V2,challenger,lightweight_neural,9228890.770876108,backtest,5,2026-06-19,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,False,True,False,False,ok,,,,R6P1-20260812T100822
HDD - EDB,Enterprise,Forest,NAMPRD07,NAMPRD07,2026-06-25,146520.83120299998,FNAR-V2,challenger,lightweight_neural,9724591.293899745,backtest,6,2026-06-19,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,False,True,False,False,ok,,,,R6P1-20260812T100822
HDD - EDB,Enterprise,Forest,NAMPRD07,NAMPRD07,2026-06-26,146729.932149,FNAR-V2,challenger,lightweight_neural,10366592.439579144,backtest,7,2026-06-19,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,False,True,False,False,ok,,,,R6P1-20260812T100822
HDD - EDB,Enterprise,Forest,NAMPRD07,NAMPRD07,2026-06-27,146989.56997100005,FNAR-V2,challenger,lightweight_neural,10460286.307524746,backtest,8,2026-06-19,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,False,True,False,False,ok,,,,R6P1-20260812T100822
HDD - EDB,Enterprise,Forest,NAMPRD07,NAMPRD07,2026-06-28,146989.56997100005,FNAR-V2,challenger,lightweight_neural,12980398.614963058,backtest,9,2026-06-19,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,False,True,False,False,ok,,,,R6P1-20260812T100822
HDD - EDB,Enterprise,Forest,NAMPRD07,NAMPRD07,2026-06-29,146823.731872,FNAR-V2,challenger,lightweight_neural,11281514.47785954,backtest,10,2026-06-19,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,False,True,False,False,ok,,,,R6P1-20260812T100822
HDD - EDB,Enterprise,Forest,NAMPRD07,NAMPRD07,2026-06-30,146789.73203900002,FNAR-V2,challenger,lightweight_neural,11608497.9420309,backtest,11,2026-06-19,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,False,True,False,False,ok,,,,R6P1-20260812T100822
HDD - EDB,Enterprise,Forest,NAMPRD07,NAMPRD07,2026-07-01,146789.73203900002,FNAR-V2,challenger,lightweight_neural,8584632.504501516,backtest,12,2026-06-19,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,False,True,False,False,ok,,,,R6P1-20260812T100822
HDD - EDB,Enterprise,Forest,NAMPRD07,NAMPRD07,2026-07-02,146887.81777599998,FNAR-V2,challenger,lightweight_neural,8175657.478937923,backtest,13,2026-06-19,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,False,True,False,False,ok,,,,R6P1-20260812T100822
HDD - EDB,Enterprise,Forest,NAMPRD07,NAMPRD07,2026-07-03,147069.27435100003,FNAR-V2,challenger,lightweight_neural,5837544.880897431,backtest,14,2026-06-19,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,False,True,False,False,ok,,,,R6P1-20260812T100822
HDD - EDB,Enterprise,Forest,NAMPRD07,NAMPRD07,2026-07-04,147070.51544699998,FNAR-V2,challenger,lightweight_neural,9309414.64318264,backtest,15,2026-06-19,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,False,True,False,False,ok,,,,R6P1-20260812T100822
HDD - EDB,Enterprise,Forest,NAMPRD07,NAMPRD07,2026-07-05,147070.51544699998,FNAR-V2,challenger,lightweight_neural,11939257.91101629,backtest,16,2026-06-19,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,False,True,False,False,ok,,,,R6P1-20260812T100822
HDD - EDB,Enterprise,Forest,NAMPRD07,NAMPRD07,2026-07-06,146943.926897,FNAR-V2,challenger,lightweight_neural,10265481.327256989,backtest,17,2026-06-19,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,False,True,False,False,ok,,,,R6P1-20260812T100822
HDD - EDB,Enterprise,Forest,NAMPRD07,NAMPRD07,2026-07-07,146900.14886000002,FNAR-V2,challenger,lightweight_neural,13237394.223611841,backtest,18,2026-06-19,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,False,True,False,False,ok,,,,R6P1-20260812T100822
HDD - EDB,Enterprise,Forest,NAMPRD07,NAMPRD07,2026-07-08,146900.14886000002,FNAR-V2,challenger,lightweight_neural,8993420.274272317,backtest,19,2026-06-19,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,False,True,False,False,ok,,,,R6P1-20260812T100822
HDD - EDB,Enterprise,Forest,NAMPRD07,NAMPRD07,2026-07-09,146963.430925,FNAR-V2,challenger,lightweight_neural,10658354.679262582,backtest,20,2026-06-19,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,False,True,False,False,ok,,,,R6P1-20260812T100822
HDD - EDB,Enterprise,Forest,NAMPRD07,NAMPRD07,2026-07-10,147151.460934,FNAR-V2,challenger,lightweight_neural,8948495.017635906,backtest,21,2026-06-19,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,False,True,False,False,ok,,,,R6P1-20260812T100822
HDD - EDB,Enterprise,Forest,NAMPRD07,NAMPRD07,2026-07-11,147417.046216,FNAR-V2,challenger,lightweight_neural,8668845.617362902,backtest,22,2026-06-19,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,False,True,False,False,ok,,,,R6P1-20260812T100822
HDD - EDB,Enterprise,Forest,NAMPRD07,NAMPRD07,2026-07-12,147417.046216,FNAR-V2,challenger,lightweight_neural,8680813.089643314,backtest,23,2026-06-19,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,False,True,False,False,ok,,,,R6P1-20260812T100822
HDD - EDB,Enterprise,Forest,NAMPRD07,NAMPRD07,2026-07-13,147270.64787999995,FNAR-V2,challenger,lightweight_neural,8392389.29166046,backtest,24,2026-06-19,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,False,True,False,False,ok,,,,R6P1-20260812T100822
HDD - EDB,Enterprise,Forest,NAMPRD07,NAMPRD07,2026-07-14,147270.64787999995,FNAR-V2,challenger,lightweight_neural,8762948.496600196,backtest,25,2026-06-19,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,False,True,False,False,ok,,,,R6P1-20260812T100822
HDD - EDB,Enterprise,Forest,NAMPRD07,NAMPRD07,2026-07-15,147336.490732,FNAR-V2,challenger,lightweight_neural,8506178.112808937,backtest,26,2026-06-19,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,False,True,False,False,ok,,,,R6P1-20260812T100822
HDD - EDB,Enterprise,Forest,NAMPRD07,NAMPRD07,2026-07-16,147336.490732,FNAR-V2,challenger,lightweight_neural,10282422.951755622,backtest,27,2026-06-19,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,False,True,False,False,ok,,,,R6P1-20260812T100822
HDD - EDB,Enterprise,Forest,NAMPRD07,NAMPRD07,2026-07-17,147341.768157,FNAR-V2,challenger,lightweight_neural,7354214.901040539,backtest,28,2026-06-19,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,False,True,False,False,ok,,,,R6P1-20260812T100822
HDD - EDB,Enterprise,Forest,NAMPRD07,NAMPRD07,2026-07-18,147594.325333,FNAR-V2,challenger,lightweight_neural,10527806.870969588,backtest,29,2026-06-19,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,False,True,False,False,ok,,,,R6P1-20260812T100822
HDD - EDB,Enterprise,Forest,NAMPRD07,NAMPRD07,2026-07-19,147594.325333,FNAR-V2,challenger,lightweight_neural,9809354.467963232,backtest,30,2026-06-19,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,False,True,False,False,ok,,,,R6P1-20260812T100822
