metric,scenario,granularity,series_key,date,record_type,value,model_name,forecast_version,has_actuals,forecast_only,value_type,source_table,source_artifact,extraction_run_id
SSD - Phoenix,Low Volume No Efficiency,Forest,CANPRD01,2026-09-19,forecast,10493.562269333494,Governed Phoenix source forecast,2026-03-12,FALSE,TRUE,Total,forecast_substrateBE_SSD_TotalForecast,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_forecast_ssd_phoenix.csv,R6P1-20260812T100822
SSD - Phoenix,Low Volume No Efficiency,Forest,NAMP116,2026-12-25,forecast,5.881400159958065,Governed Phoenix source forecast,2026-03-12,FALSE,TRUE,Total,forecast_substrateBE_SSD_TotalForecast,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_forecast_ssd_phoenix.csv,R6P1-20260812T100822
SSD - Phoenix,Low Volume No Efficiency,Forest,NAMPRD16,2026-09-20,forecast,8930.25435384734,Governed Phoenix source forecast,2026-03-12,FALSE,TRUE,Total,forecast_substrateBE_SSD_TotalForecast,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_forecast_ssd_phoenix.csv,R6P1-20260812T100822
SSD - Phoenix,Low Volume No Efficiency,Forest,EURP190,2026-09-19,forecast,3865.1685495446436,Governed Phoenix source forecast,2026-03-12,FALSE,TRUE,Total,forecast_substrateBE_SSD_TotalForecast,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_forecast_ssd_phoenix.csv,R6P1-20260812T100822
SSD - Phoenix,Low Volume No Efficiency,Forest,EURPRD10,2026-11-25,forecast,14511.359428838088,Governed Phoenix source forecast,2026-03-12,FALSE,TRUE,Total,forecast_substrateBE_SSD_TotalForecast,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_forecast_ssd_phoenix.csv,R6P1-20260812T100822
SSD - Phoenix,Low Volume No Efficiency,Forest,EURP174,2026-11-27,forecast,1.22021484375,Governed Phoenix source forecast,2026-03-12,FALSE,TRUE,Total,forecast_substrateBE_SSD_TotalForecast,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_forecast_ssd_phoenix.csv,R6P1-20260812T100822
SSD - Phoenix,Low Volume No Efficiency,Forest,NAMP173,2026-10-28,forecast,157.81379246348678,Governed Phoenix source forecast,2026-03-12,FALSE,TRUE,Total,forecast_substrateBE_SSD_TotalForecast,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_forecast_ssd_phoenix.csv,R6P1-20260812T100822
SSD - Phoenix,Low Volume No Efficiency,Forest,JPNP286,2026-09-18,forecast,19812.420655908732,Governed Phoenix source forecast,2026-03-12,FALSE,TRUE,Total,forecast_substrateBE_SSD_TotalForecast,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_forecast_ssd_phoenix.csv,R6P1-20260812T100822
SSD - Phoenix,Low Volume No Efficiency,Forest,NAMP161,2026-09-19,forecast,75.7016810646122,Governed Phoenix source forecast,2026-03-12,FALSE,TRUE,Total,forecast_substrateBE_SSD_TotalForecast,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_forecast_ssd_phoenix.csv,R6P1-20260812T100822
SSD - Phoenix,Low Volume No Efficiency,Forest,DNKP307,2027-01-06,forecast,0.012551901700328317,Governed Phoenix source forecast,2026-03-12,FALSE,TRUE,Total,forecast_substrateBE_SSD_TotalForecast,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_forecast_ssd_phoenix.csv,R6P1-20260812T100822
SSD - Phoenix,Low Volume No Efficiency,Forest,NAMP222,2026-09-18,forecast,2574.700311006863,Governed Phoenix source forecast,2026-03-12,FALSE,TRUE,Total,forecast_substrateBE_SSD_TotalForecast,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_forecast_ssd_phoenix.csv,R6P1-20260812T100822
SSD - Phoenix,Low Volume No Efficiency,Forest,LAMP215,2026-12-10,forecast,1473.473816611025,Governed Phoenix source forecast,2026-03-12,FALSE,TRUE,Total,forecast_substrateBE_SSD_TotalForecast,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_forecast_ssd_phoenix.csv,R6P1-20260812T100822
SSD - Phoenix,Low Volume No Efficiency,Forest,KORP216,2027-02-06,forecast,2579.7988655111403,Governed Phoenix source forecast,2026-03-12,FALSE,TRUE,Total,forecast_substrateBE_SSD_TotalForecast,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_forecast_ssd_phoenix.csv,R6P1-20260812T100822
SSD - Phoenix,Low Volume No Efficiency,Forest,NAMP162,2027-01-01,forecast,429.50884827723564,Governed Phoenix source forecast,2026-03-12,FALSE,TRUE,Total,forecast_substrateBE_SSD_TotalForecast,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_forecast_ssd_phoenix.csv,R6P1-20260812T100822
SSD - Phoenix,Low Volume No Efficiency,Forest,EURP179,2026-12-09,forecast,40.054486696230356,Governed Phoenix source forecast,2026-03-12,FALSE,TRUE,Total,forecast_substrateBE_SSD_TotalForecast,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_forecast_ssd_phoenix.csv,R6P1-20260812T100822
SSD - Phoenix,Low Volume No Efficiency,Forest,MEXP297,2026-11-26,forecast,39.19381538649879,Governed Phoenix source forecast,2026-03-12,FALSE,TRUE,Total,forecast_substrateBE_SSD_TotalForecast,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_forecast_ssd_phoenix.csv,R6P1-20260812T100822
SSD - Phoenix,Low Volume No Efficiency,Forest,EURPRD08,2026-10-31,forecast,15092.375737841365,Governed Phoenix source forecast,2026-03-12,FALSE,TRUE,Total,forecast_substrateBE_SSD_TotalForecast,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_forecast_ssd_phoenix.csv,R6P1-20260812T100822
SSD - Phoenix,Low Volume No Efficiency,Forest,LAMP152,2026-12-25,forecast,4822.909470217852,Governed Phoenix source forecast,2026-03-12,FALSE,TRUE,Total,forecast_substrateBE_SSD_TotalForecast,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_forecast_ssd_phoenix.csv,R6P1-20260812T100822
SSD - Phoenix,Low Volume No Efficiency,Forest,LAMPRD80,2026-12-25,forecast,3110.7483095273124,Governed Phoenix source forecast,2026-03-12,FALSE,TRUE,Total,forecast_substrateBE_SSD_TotalForecast,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_forecast_ssd_phoenix.csv,R6P1-20260812T100822
SSD - Phoenix,Low Volume No Efficiency,Forest,NAMPRD18,2026-09-06,forecast,8348.230307171045,Governed Phoenix source forecast,2026-03-12,FALSE,TRUE,Total,forecast_substrateBE_SSD_TotalForecast,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_forecast_ssd_phoenix.csv,R6P1-20260812T100822
SSD - Phoenix,Low Volume No Efficiency,Forest,JPNP286,2027-02-05,forecast,27912.759207905707,Governed Phoenix source forecast,2026-03-12,FALSE,TRUE,Total,forecast_substrateBE_SSD_TotalForecast,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_forecast_ssd_phoenix.csv,R6P1-20260812T100822
SSD - Phoenix,Low Volume No Efficiency,Forest,JPNP301,2026-09-18,forecast,6063.80346553241,Governed Phoenix source forecast,2026-03-12,FALSE,TRUE,Total,forecast_substrateBE_SSD_TotalForecast,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_forecast_ssd_phoenix.csv,R6P1-20260812T100822
SSD - Phoenix,Low Volume No Efficiency,Forest,DEUP281,2026-10-12,forecast,10648.882710214635,Governed Phoenix source forecast,2026-03-12,FALSE,TRUE,Total,forecast_substrateBE_SSD_TotalForecast,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_forecast_ssd_phoenix.csv,R6P1-20260812T100822
SSD - Phoenix,Low Volume No Efficiency,Forest,NAMPRD22,2026-09-19,forecast,8713.930910262752,Governed Phoenix source forecast,2026-03-12,FALSE,TRUE,Total,forecast_substrateBE_SSD_TotalForecast,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_forecast_ssd_phoenix.csv,R6P1-20260812T100822
SSD - Phoenix,Low Volume No Efficiency,Forest,NAMP223,2026-09-18,forecast,2206.024073325423,Governed Phoenix source forecast,2026-03-12,FALSE,TRUE,Total,forecast_substrateBE_SSD_TotalForecast,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_forecast_ssd_phoenix.csv,R6P1-20260812T100822
SSD - Phoenix,Low Volume No Efficiency,Forest,EURP176,2026-10-29,forecast,342.2768048288612,Governed Phoenix source forecast,2026-03-12,FALSE,TRUE,Total,forecast_substrateBE_SSD_TotalForecast,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_forecast_ssd_phoenix.csv,R6P1-20260812T100822
SSD - Phoenix,Low Volume No Efficiency,Forest,NAMP173,2026-11-27,forecast,163.20679087538633,Governed Phoenix source forecast,2026-03-12,FALSE,TRUE,Total,forecast_substrateBE_SSD_TotalForecast,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_forecast_ssd_phoenix.csv,R6P1-20260812T100822
SSD - Phoenix,Low Volume No Efficiency,Forest,JPNPRD01,2026-09-20,forecast,21856.222241802778,Governed Phoenix source forecast,2026-03-12,FALSE,TRUE,Total,forecast_substrateBE_SSD_TotalForecast,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_forecast_ssd_phoenix.csv,R6P1-20260812T100822
SSD - Phoenix,Low Volume No Efficiency,Forest,EURP191,2026-10-11,forecast,4107.038488823341,Governed Phoenix source forecast,2026-03-12,FALSE,TRUE,Total,forecast_substrateBE_SSD_TotalForecast,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_forecast_ssd_phoenix.csv,R6P1-20260812T100822
SSD - Phoenix,Low Volume No Efficiency,Forest,NAMPRD12,2026-12-26,forecast,13392.04740185999,Governed Phoenix source forecast,2026-03-12,FALSE,TRUE,Total,forecast_substrateBE_SSD_TotalForecast,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_forecast_ssd_phoenix.csv,R6P1-20260812T100822
SSD - Phoenix,Low Volume No Efficiency,Forest,NAMPRD02,2026-09-20,forecast,18793.417540647613,Governed Phoenix source forecast,2026-03-12,FALSE,TRUE,Total,forecast_substrateBE_SSD_TotalForecast,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_forecast_ssd_phoenix.csv,R6P1-20260812T100822
SSD - Phoenix,Low Volume No Efficiency,Forest,CHEP278,2026-12-08,forecast,5398.219618128469,Governed Phoenix source forecast,2026-03-12,FALSE,TRUE,Total,forecast_substrateBE_SSD_TotalForecast,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_forecast_ssd_phoenix.csv,R6P1-20260812T100822
SSD - Phoenix,Low Volume No Efficiency,Forest,APCPRD02,2026-11-27,forecast,6846.040196937012,Governed Phoenix source forecast,2026-03-12,FALSE,TRUE,Total,forecast_substrateBE_SSD_TotalForecast,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_forecast_ssd_phoenix.csv,R6P1-20260812T100822
SSD - Phoenix,Low Volume No Efficiency,Forest,EURP309,2026-12-08,forecast,0.41755814540699965,Governed Phoenix source forecast,2026-03-12,FALSE,TRUE,Total,forecast_substrateBE_SSD_TotalForecast,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_forecast_ssd_phoenix.csv,R6P1-20260812T100822
SSD - Phoenix,Low Volume No Efficiency,Forest,NAMP197,2026-10-28,forecast,3.1894922694149317,Governed Phoenix source forecast,2026-03-12,FALSE,TRUE,Total,forecast_substrateBE_SSD_TotalForecast,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_forecast_ssd_phoenix.csv,R6P1-20260812T100822
SSD - Phoenix,Low Volume No Efficiency,Forest,JPNPRD01,2026-09-18,forecast,21769.718170571592,Governed Phoenix source forecast,2026-03-12,FALSE,TRUE,Total,forecast_substrateBE_SSD_TotalForecast,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_forecast_ssd_phoenix.csv,R6P1-20260812T100822
SSD - Phoenix,Low Volume No Efficiency,Forest,DNKP307,2026-10-12,forecast,0.009046781122085375,Governed Phoenix source forecast,2026-03-12,FALSE,TRUE,Total,forecast_substrateBE_SSD_TotalForecast,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_forecast_ssd_phoenix.csv,R6P1-20260812T100822
SSD - Phoenix,Low Volume No Efficiency,Forest,NAMP102,2027-01-04,forecast,2.5639827545967275,Governed Phoenix source forecast,2026-03-12,FALSE,TRUE,Total,forecast_substrateBE_SSD_TotalForecast,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_forecast_ssd_phoenix.csv,R6P1-20260812T100822
SSD - Phoenix,Low Volume No Efficiency,Forest,LAMPRD80,2026-12-10,forecast,2988.582882170944,Governed Phoenix source forecast,2026-03-12,FALSE,TRUE,Total,forecast_substrateBE_SSD_TotalForecast,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_forecast_ssd_phoenix.csv,R6P1-20260812T100822
SSD - Phoenix,Low Volume No Efficiency,Forest,NAMP197,2026-11-27,forecast,3.5051720325737095,Governed Phoenix source forecast,2026-03-12,FALSE,TRUE,Total,forecast_substrateBE_SSD_TotalForecast,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_forecast_ssd_phoenix.csv,R6P1-20260812T100822
SSD - Phoenix,Low Volume No Efficiency,Forest,EURP180,2026-09-20,forecast,2.4810973964606142,Governed Phoenix source forecast,2026-03-12,FALSE,TRUE,Total,forecast_substrateBE_SSD_TotalForecast,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_forecast_ssd_phoenix.csv,R6P1-20260812T100822
SSD - Phoenix,Low Volume No Efficiency,Forest,EURPRD06,2026-09-20,forecast,10313.799886052886,Governed Phoenix source forecast,2026-03-12,FALSE,TRUE,Total,forecast_substrateBE_SSD_TotalForecast,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_forecast_ssd_phoenix.csv,R6P1-20260812T100822
SSD - Phoenix,Low Volume No Efficiency,Forest,EURPRD10,2026-09-20,forecast,13117.33163640594,Governed Phoenix source forecast,2026-03-12,FALSE,TRUE,Total,forecast_substrateBE_SSD_TotalForecast,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_forecast_ssd_phoenix.csv,R6P1-20260812T100822
SSD - Phoenix,Low Volume No Efficiency,Forest,NAMP103,2026-12-07,forecast,2.1471339560332203,Governed Phoenix source forecast,2026-03-12,FALSE,TRUE,Total,forecast_substrateBE_SSD_TotalForecast,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_forecast_ssd_phoenix.csv,R6P1-20260812T100822
SSD - Phoenix,Low Volume No Efficiency,Forest,EURP194,2027-01-03,forecast,3755.086149873952,Governed Phoenix source forecast,2026-03-12,FALSE,TRUE,Total,forecast_substrateBE_SSD_TotalForecast,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_forecast_ssd_phoenix.csv,R6P1-20260812T100822
SSD - Phoenix,Low Volume No Efficiency,Forest,NAMP113,2027-02-04,forecast,89.07535454433761,Governed Phoenix source forecast,2026-03-12,FALSE,TRUE,Total,forecast_substrateBE_SSD_TotalForecast,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_forecast_ssd_phoenix.csv,R6P1-20260812T100822
SSD - Phoenix,Low Volume No Efficiency,Forest,EURPRD07,2026-12-19,forecast,16938.86604851823,Governed Phoenix source forecast,2026-03-12,FALSE,TRUE,Total,forecast_substrateBE_SSD_TotalForecast,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_forecast_ssd_phoenix.csv,R6P1-20260812T100822
SSD - Phoenix,Low Volume No Efficiency,Forest,INDP287,2026-12-09,forecast,5334.307919626384,Governed Phoenix source forecast,2026-03-12,FALSE,TRUE,Total,forecast_substrateBE_SSD_TotalForecast,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_forecast_ssd_phoenix.csv,R6P1-20260812T100822
SSD - Phoenix,Low Volume No Efficiency,Forest,CHEP278,2026-09-19,forecast,4579.212139216761,Governed Phoenix source forecast,2026-03-12,FALSE,TRUE,Total,forecast_substrateBE_SSD_TotalForecast,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_forecast_ssd_phoenix.csv,R6P1-20260812T100822
SSD - Phoenix,Low Volume No Efficiency,Forest,EURP191,2026-09-19,forecast,3938.9642813684077,Governed Phoenix source forecast,2026-03-12,FALSE,TRUE,Total,forecast_substrateBE_SSD_TotalForecast,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_forecast_ssd_phoenix.csv,R6P1-20260812T100822
SSD - Phoenix,Low Volume No Efficiency,Forest,NAMP172,2026-12-25,forecast,7.871332004538424,Governed Phoenix source forecast,2026-03-12,FALSE,TRUE,Total,forecast_substrateBE_SSD_TotalForecast,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_forecast_ssd_phoenix.csv,R6P1-20260812T100822
SSD - Phoenix,Low Volume No Efficiency,Forest,APCPRD03,2026-11-27,forecast,6769.312915451986,Governed Phoenix source forecast,2026-03-12,FALSE,TRUE,Total,forecast_substrateBE_SSD_TotalForecast,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_forecast_ssd_phoenix.csv,R6P1-20260812T100822
SSD - Phoenix,Low Volume No Efficiency,Forest,NAMPRD85,2026-12-25,forecast,402.22971012571793,Governed Phoenix source forecast,2026-03-12,FALSE,TRUE,Total,forecast_substrateBE_SSD_TotalForecast,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_forecast_ssd_phoenix.csv,R6P1-20260812T100822
SSD - Phoenix,Low Volume No Efficiency,Forest,KORP216,2026-09-18,forecast,1895.8486703493452,Governed Phoenix source forecast,2026-03-12,FALSE,TRUE,Total,forecast_substrateBE_SSD_TotalForecast,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_forecast_ssd_phoenix.csv,R6P1-20260812T100822
SSD - Phoenix,Low Volume No Efficiency,Forest,NAMP162,2026-09-19,forecast,378.2624987012069,Governed Phoenix source forecast,2026-03-12,FALSE,TRUE,Total,forecast_substrateBE_SSD_TotalForecast,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_forecast_ssd_phoenix.csv,R6P1-20260812T100822
SSD - Phoenix,Low Volume No Efficiency,Forest,ESPP292,2026-10-12,forecast,168.50768706188148,Governed Phoenix source forecast,2026-03-12,FALSE,TRUE,Total,forecast_substrateBE_SSD_TotalForecast,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_forecast_ssd_phoenix.csv,R6P1-20260812T100822
SSD - Phoenix,Low Volume No Efficiency,Forest,AUSPRD01,2026-11-28,forecast,11420.497365294,Governed Phoenix source forecast,2026-03-12,FALSE,TRUE,Total,forecast_substrateBE_SSD_TotalForecast,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_forecast_ssd_phoenix.csv,R6P1-20260812T100822
SSD - Phoenix,Low Volume No Efficiency,Forest,NAMP220,2026-10-30,forecast,31457.205438445282,Governed Phoenix source forecast,2026-03-12,FALSE,TRUE,Total,forecast_substrateBE_SSD_TotalForecast,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_forecast_ssd_phoenix.csv,R6P1-20260812T100822
SSD - Phoenix,Low Volume No Efficiency,Forest,NAMPRD14,2026-12-08,forecast,11055.137906265301,Governed Phoenix source forecast,2026-03-12,FALSE,TRUE,Total,forecast_substrateBE_SSD_TotalForecast,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_forecast_ssd_phoenix.csv,R6P1-20260812T100822
SSD - Phoenix,Low Volume No Efficiency,Forest,NAMP220,2026-11-27,forecast,37996.56594590999,Governed Phoenix source forecast,2026-03-12,FALSE,TRUE,Total,forecast_substrateBE_SSD_TotalForecast,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_forecast_ssd_phoenix.csv,R6P1-20260812T100822
SSD - Phoenix,Low Volume No Efficiency,Forest,EURPRD02,2026-09-20,forecast,16028.503428586859,Governed Phoenix source forecast,2026-03-12,FALSE,TRUE,Total,forecast_substrateBE_SSD_TotalForecast,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_forecast_ssd_phoenix.csv,R6P1-20260812T100822
SSD - Phoenix,Low Volume No Efficiency,Forest,EURP122,2026-12-25,forecast,295.0880669658348,Governed Phoenix source forecast,2026-03-12,FALSE,TRUE,Total,forecast_substrateBE_SSD_TotalForecast,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_forecast_ssd_phoenix.csv,R6P1-20260812T100822
SSD - Phoenix,Low Volume No Efficiency,Forest,KORP216,2026-09-20,forecast,1904.3401686671473,Governed Phoenix source forecast,2026-03-12,FALSE,TRUE,Total,forecast_substrateBE_SSD_TotalForecast,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_forecast_ssd_phoenix.csv,R6P1-20260812T100822
SSD - Phoenix,Low Volume No Efficiency,Forest,EURP192,2026-10-11,forecast,6445.426791953401,Governed Phoenix source forecast,2026-03-12,FALSE,TRUE,Total,forecast_substrateBE_SSD_TotalForecast,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_forecast_ssd_phoenix.csv,R6P1-20260812T100822
SSD - Phoenix,Low Volume No Efficiency,Forest,MYSP306,2026-11-26,forecast,20.100696639215975,Governed Phoenix source forecast,2026-03-12,FALSE,TRUE,Total,forecast_substrateBE_SSD_TotalForecast,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_forecast_ssd_phoenix.csv,R6P1-20260812T100822
SSD - Phoenix,Low Volume No Efficiency,Forest,AUSP282,2026-12-27,forecast,9023.703624204521,Governed Phoenix source forecast,2026-03-12,FALSE,TRUE,Total,forecast_substrateBE_SSD_TotalForecast,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_forecast_ssd_phoenix.csv,R6P1-20260812T100822
SSD - Phoenix,Low Volume No Efficiency,Forest,NAMPRD03,2026-09-20,forecast,13222.921115464495,Governed Phoenix source forecast,2026-03-12,FALSE,TRUE,Total,forecast_substrateBE_SSD_TotalForecast,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_forecast_ssd_phoenix.csv,R6P1-20260812T100822
SSD - Phoenix,Low Volume No Efficiency,Forest,NAMPRD84,2026-12-07,forecast,1157.7295655941602,Governed Phoenix source forecast,2026-03-12,FALSE,TRUE,Total,forecast_substrateBE_SSD_TotalForecast,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_forecast_ssd_phoenix.csv,R6P1-20260812T100822
SSD - Phoenix,Low Volume No Efficiency,Forest,NAMPRD17,2026-09-20,forecast,9414.837662511654,Governed Phoenix source forecast,2026-03-12,FALSE,TRUE,Total,forecast_substrateBE_SSD_TotalForecast,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_forecast_ssd_phoenix.csv,R6P1-20260812T100822
SSD - Phoenix,Low Volume No Efficiency,Forest,NAMPRD19,2026-09-06,forecast,17554.802242735648,Governed Phoenix source forecast,2026-03-12,FALSE,TRUE,Total,forecast_substrateBE_SSD_TotalForecast,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_forecast_ssd_phoenix.csv,R6P1-20260812T100822
SSD - Phoenix,Low Volume No Efficiency,Forest,APCPRD04,2026-11-27,forecast,5548.340505882137,Governed Phoenix source forecast,2026-03-12,FALSE,TRUE,Total,forecast_substrateBE_SSD_TotalForecast,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_forecast_ssd_phoenix.csv,R6P1-20260812T100822
SSD - Phoenix,Low Volume No Efficiency,Forest,NAMP220,2026-10-28,forecast,30993.914167543786,Governed Phoenix source forecast,2026-03-12,FALSE,TRUE,Total,forecast_substrateBE_SSD_TotalForecast,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_forecast_ssd_phoenix.csv,R6P1-20260812T100822
SSD - Phoenix,Low Volume No Efficiency,Forest,EURP107,2026-10-12,forecast,214.67284489214256,Governed Phoenix source forecast,2026-03-12,FALSE,TRUE,Total,forecast_substrateBE_SSD_TotalForecast,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_forecast_ssd_phoenix.csv,R6P1-20260812T100822
SSD - Phoenix,Low Volume No Efficiency,Forest,NAMPRD84,2026-09-19,forecast,1050.442362911873,Governed Phoenix source forecast,2026-03-12,FALSE,TRUE,Total,forecast_substrateBE_SSD_TotalForecast,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_forecast_ssd_phoenix.csv,R6P1-20260812T100822
SSD - Phoenix,Low Volume No Efficiency,Forest,AUTP296,2026-11-28,forecast,28.357794699501977,Governed Phoenix source forecast,2026-03-12,FALSE,TRUE,Total,forecast_substrateBE_SSD_TotalForecast,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_forecast_ssd_phoenix.csv,R6P1-20260812T100822
SSD - Phoenix,Low Volume No Efficiency,Forest,CHLP298,2026-09-20,forecast,5.191802505817839,Governed Phoenix source forecast,2026-03-12,FALSE,TRUE,Total,forecast_substrateBE_SSD_TotalForecast,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_forecast_ssd_phoenix.csv,R6P1-20260812T100822
SSD - Phoenix,Low Volume No Efficiency,Forest,NAMP105,2026-12-26,forecast,80.08732256464545,Governed Phoenix source forecast,2026-03-12,FALSE,TRUE,Total,forecast_substrateBE_SSD_TotalForecast,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_forecast_ssd_phoenix.csv,R6P1-20260812T100822
SSD - Phoenix,Low Volume No Efficiency,Forest,FRAP264,2026-09-20,forecast,7665.05470626138,Governed Phoenix source forecast,2026-03-12,FALSE,TRUE,Total,forecast_substrateBE_SSD_TotalForecast,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_forecast_ssd_phoenix.csv,R6P1-20260812T100822
SSD - Phoenix,Low Volume No Efficiency,Forest,EURP195,2027-01-03,forecast,6810.528188922518,Governed Phoenix source forecast,2026-03-12,FALSE,TRUE,Total,forecast_substrateBE_SSD_TotalForecast,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_forecast_ssd_phoenix.csv,R6P1-20260812T100822
SSD - Phoenix,Low Volume No Efficiency,Forest,NAMPRD06,2026-12-07,forecast,15143.920523195095,Governed Phoenix source forecast,2026-03-12,FALSE,TRUE,Total,forecast_substrateBE_SSD_TotalForecast,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_forecast_ssd_phoenix.csv,R6P1-20260812T100822
SSD - Phoenix,Low Volume No Efficiency,Forest,NAMP118,2026-12-25,forecast,61.58338675504547,Governed Phoenix source forecast,2026-03-12,FALSE,TRUE,Total,forecast_substrateBE_SSD_TotalForecast,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_forecast_ssd_phoenix.csv,R6P1-20260812T100822
SSD - Phoenix,Low Volume No Efficiency,Forest,APCPRD06,2026-11-27,forecast,6426.9891523782335,Governed Phoenix source forecast,2026-03-12,FALSE,TRUE,Total,forecast_substrateBE_SSD_TotalForecast,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_forecast_ssd_phoenix.csv,R6P1-20260812T100822
SSD - Phoenix,Low Volume No Efficiency,Forest,NAMP163,2026-10-13,forecast,100.54898989574498,Governed Phoenix source forecast,2026-03-12,FALSE,TRUE,Total,forecast_substrateBE_SSD_TotalForecast,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_forecast_ssd_phoenix.csv,R6P1-20260812T100822
