route_id,base_metric,display_label,demand_nature,db_type,prepared_scenario,segment,granularity,entity_label,entity_value,source_metric,source_scenario,source_granularity,source_series_key,case_id,entity_type,entity_token_upper,axes_applicable,selection_path,selection_display_path,governance_marker,scope_status,build_viewer,build_accuracy,build_forecast,viewer_exclusion_reason,accuracy_exclusion_reason,forecast_exclusion_reason,overall_exclusion_reason,has_actuals,history_depth,first_actual_date,last_actual_date,staleness_days,viewer_model_coverage,accuracy_model_coverage,forecast_model_coverage,extraction_run_id,taxonomy_alignment,governed_exception,inclusion_rule,notes
HDD|Organic|EDB|Enterprise|Forest,HDD,HDD - EDB,Organic,EDB,,Enterprise,Forest,Forest,GBRP267,HDD - EDB,Enterprise,Forest,GBRP267,HDD|Organic|EDB|Enterprise|Forest::GBRP267,Forest,GBRP267,Metric|Demand Nature|DB Type|Segment|Granularity|Forest,HDD|Organic|EDB|Enterprise|Forest|GBRP267,HDD → Organic → EDB → Enterprise → Forest → GBRP267,,BUILDABLE,True,True,True,,,,,True,277,2025-10-16,2026-07-19,0.0,15,15,1,R6P1-20260812T100822,OPERATIONAL,,R1_OPERATIONAL_PREPARED_ARTIFACT,
HDD|Organic|EDB|Enterprise|Forest,HDD,HDD - EDB,Organic,EDB,,Enterprise,Forest,Forest,GBRP302,HDD - EDB,Enterprise,Forest,GBRP302,HDD|Organic|EDB|Enterprise|Forest::GBRP302,Forest,GBRP302,Metric|Demand Nature|DB Type|Segment|Granularity|Forest,HDD|Organic|EDB|Enterprise|Forest|GBRP302,HDD → Organic → EDB → Enterprise → Forest → GBRP302,,BUILDABLE,True,True,True,,,,,True,277,2025-10-16,2026-07-19,0.0,15,15,1,R6P1-20260812T100822,OPERATIONAL,,R1_OPERATIONAL_PREPARED_ARTIFACT,
HDD|Organic|EDB|Enterprise|Forest,HDD,HDD - EDB,Organic,EDB,,Enterprise,Forest,Forest,IDNP305,HDD - EDB,Enterprise,Forest,IDNP305,HDD|Organic|EDB|Enterprise|Forest::IDNP305,Forest,IDNP305,Metric|Demand Nature|DB Type|Segment|Granularity|Forest,HDD|Organic|EDB|Enterprise|Forest|IDNP305,HDD → Organic → EDB → Enterprise → Forest → IDNP305,,BUILDABLE,True,True,True,,,,,True,277,2025-10-16,2026-07-19,0.0,15,15,1,R6P1-20260812T100822,OPERATIONAL,,R1_OPERATIONAL_PREPARED_ARTIFACT,
HDD|Organic|EDB|Enterprise|Forest,HDD,HDD - EDB,Organic,EDB,,Enterprise,Forest,Forest,INDP287,HDD - EDB,Enterprise,Forest,INDP287,HDD|Organic|EDB|Enterprise|Forest::INDP287,Forest,INDP287,Metric|Demand Nature|DB Type|Segment|Granularity|Forest,HDD|Organic|EDB|Enterprise|Forest|INDP287,HDD → Organic → EDB → Enterprise → Forest → INDP287,,BUILDABLE,True,True,True,,,,,True,277,2025-10-16,2026-07-19,0.0,15,15,1,R6P1-20260812T100822,OPERATIONAL,,R1_OPERATIONAL_PREPARED_ARTIFACT,
HDD|Organic|EDB|Enterprise|Forest,HDD,HDD - EDB,Organic,EDB,,Enterprise,Forest,Forest,INDPRD01,HDD - EDB,Enterprise,Forest,INDPRD01,HDD|Organic|EDB|Enterprise|Forest::INDPRD01,Forest,INDPRD01,Metric|Demand Nature|DB Type|Segment|Granularity|Forest,HDD|Organic|EDB|Enterprise|Forest|INDPRD01,HDD → Organic → EDB → Enterprise → Forest → INDPRD01,,BUILDABLE,True,True,True,,,,,True,277,2025-10-16,2026-07-19,0.0,15,15,1,R6P1-20260812T100822,OPERATIONAL,,R1_OPERATIONAL_PREPARED_ARTIFACT,
HDD|Organic|EDB|Enterprise|Forest,HDD,HDD - EDB,Organic,EDB,,Enterprise,Forest,Forest,ISRP290,HDD - EDB,Enterprise,Forest,ISRP290,HDD|Organic|EDB|Enterprise|Forest::ISRP290,Forest,ISRP290,Metric|Demand Nature|DB Type|Segment|Granularity|Forest,HDD|Organic|EDB|Enterprise|Forest|ISRP290,HDD → Organic → EDB → Enterprise → Forest → ISRP290,,BUILDABLE,True,True,True,,,,,True,277,2025-10-16,2026-07-19,0.0,15,15,1,R6P1-20260812T100822,OPERATIONAL,,R1_OPERATIONAL_PREPARED_ARTIFACT,
HDD|Organic|EDB|Enterprise|Forest,HDD,HDD - EDB,Organic,EDB,,Enterprise,Forest,Forest,ITAP293,HDD - EDB,Enterprise,Forest,ITAP293,HDD|Organic|EDB|Enterprise|Forest::ITAP293,Forest,ITAP293,Metric|Demand Nature|DB Type|Segment|Granularity|Forest,HDD|Organic|EDB|Enterprise|Forest|ITAP293,HDD → Organic → EDB → Enterprise → Forest → ITAP293,,BUILDABLE,True,True,True,,,,,True,277,2025-10-16,2026-07-19,0.0,15,15,1,R6P1-20260812T100822,OPERATIONAL,,R1_OPERATIONAL_PREPARED_ARTIFACT,
HDD|Organic|EDB|Enterprise|Forest,HDD,HDD - EDB,Organic,EDB,,Enterprise,Forest,Forest,JPNP286,HDD - EDB,Enterprise,Forest,JPNP286,HDD|Organic|EDB|Enterprise|Forest::JPNP286,Forest,JPNP286,Metric|Demand Nature|DB Type|Segment|Granularity|Forest,HDD|Organic|EDB|Enterprise|Forest|JPNP286,HDD → Organic → EDB → Enterprise → Forest → JPNP286,,BUILDABLE,True,True,True,,,,,True,277,2025-10-16,2026-07-19,0.0,15,15,1,R6P1-20260812T100822,OPERATIONAL,,R1_OPERATIONAL_PREPARED_ARTIFACT,
HDD|Organic|EDB|Enterprise|Forest,HDD,HDD - EDB,Organic,EDB,,Enterprise,Forest,Forest,JPNP301,HDD - EDB,Enterprise,Forest,JPNP301,HDD|Organic|EDB|Enterprise|Forest::JPNP301,Forest,JPNP301,Metric|Demand Nature|DB Type|Segment|Granularity|Forest,HDD|Organic|EDB|Enterprise|Forest|JPNP301,HDD → Organic → EDB → Enterprise → Forest → JPNP301,,BUILDABLE,True,True,True,,,,,True,277,2025-10-16,2026-07-19,0.0,15,15,1,R6P1-20260812T100822,OPERATIONAL,,R1_OPERATIONAL_PREPARED_ARTIFACT,
HDD|Organic|EDB|Enterprise|Forest,HDD,HDD - EDB,Organic,EDB,,Enterprise,Forest,Forest,JPNPRD01,HDD - EDB,Enterprise,Forest,JPNPRD01,HDD|Organic|EDB|Enterprise|Forest::JPNPRD01,Forest,JPNPRD01,Metric|Demand Nature|DB Type|Segment|Granularity|Forest,HDD|Organic|EDB|Enterprise|Forest|JPNPRD01,HDD → Organic → EDB → Enterprise → Forest → JPNPRD01,,BUILDABLE,True,True,True,,,,,True,277,2025-10-16,2026-07-19,0.0,15,15,1,R6P1-20260812T100822,OPERATIONAL,,R1_OPERATIONAL_PREPARED_ARTIFACT,
HDD|Organic|EDB|Enterprise|Forest,HDD,HDD - EDB,Organic,EDB,,Enterprise,Forest,Forest,KORP216,HDD - EDB,Enterprise,Forest,KORP216,HDD|Organic|EDB|Enterprise|Forest::KORP216,Forest,KORP216,Metric|Demand Nature|DB Type|Segment|Granularity|Forest,HDD|Organic|EDB|Enterprise|Forest|KORP216,HDD → Organic → EDB → Enterprise → Forest → KORP216,,BUILDABLE,True,True,True,,,,,True,277,2025-10-16,2026-07-19,0.0,15,15,1,R6P1-20260812T100822,OPERATIONAL,,R1_OPERATIONAL_PREPARED_ARTIFACT,
HDD|Organic|EDB|Enterprise|Forest,HDD,HDD - EDB,Organic,EDB,,Enterprise,Forest,Forest,LAMP152,HDD - EDB,Enterprise,Forest,LAMP152,HDD|Organic|EDB|Enterprise|Forest::LAMP152,Forest,LAMP152,Metric|Demand Nature|DB Type|Segment|Granularity|Forest,HDD|Organic|EDB|Enterprise|Forest|LAMP152,HDD → Organic → EDB → Enterprise → Forest → LAMP152,,BUILDABLE,True,True,True,,,,,True,277,2025-10-16,2026-07-19,0.0,15,15,1,R6P1-20260812T100822,OPERATIONAL,,R1_OPERATIONAL_PREPARED_ARTIFACT,
HDD|Organic|EDB|Enterprise|Forest,HDD,HDD - EDB,Organic,EDB,,Enterprise,Forest,Forest,LAMP215,HDD - EDB,Enterprise,Forest,LAMP215,HDD|Organic|EDB|Enterprise|Forest::LAMP215,Forest,LAMP215,Metric|Demand Nature|DB Type|Segment|Granularity|Forest,HDD|Organic|EDB|Enterprise|Forest|LAMP215,HDD → Organic → EDB → Enterprise → Forest → LAMP215,,BUILDABLE,True,True,True,,,,,True,277,2025-10-16,2026-07-19,0.0,15,15,1,R6P1-20260812T100822,OPERATIONAL,,R1_OPERATIONAL_PREPARED_ARTIFACT,
HDD|Organic|EDB|Enterprise|Forest,HDD,HDD - EDB,Organic,EDB,,Enterprise,Forest,Forest,LAMPRD80,HDD - EDB,Enterprise,Forest,LAMPRD80,HDD|Organic|EDB|Enterprise|Forest::LAMPRD80,Forest,LAMPRD80,Metric|Demand Nature|DB Type|Segment|Granularity|Forest,HDD|Organic|EDB|Enterprise|Forest|LAMPRD80,HDD → Organic → EDB → Enterprise → Forest → LAMPRD80,,BUILDABLE,True,True,True,,,,,True,277,2025-10-16,2026-07-19,0.0,15,15,1,R6P1-20260812T100822,OPERATIONAL,,R1_OPERATIONAL_PREPARED_ARTIFACT,
HDD|Organic|EDB|Enterprise|Forest,HDD,HDD - EDB,Organic,EDB,,Enterprise,Forest,Forest,MEXP297,HDD - EDB,Enterprise,Forest,MEXP297,HDD|Organic|EDB|Enterprise|Forest::MEXP297,Forest,MEXP297,Metric|Demand Nature|DB Type|Segment|Granularity|Forest,HDD|Organic|EDB|Enterprise|Forest|MEXP297,HDD → Organic → EDB → Enterprise → Forest → MEXP297,,BUILDABLE,True,True,True,,,,,True,277,2025-10-16,2026-07-19,0.0,15,15,1,R6P1-20260812T100822,OPERATIONAL,,R1_OPERATIONAL_PREPARED_ARTIFACT,
HDD|Organic|EDB|Enterprise|Forest,HDD,HDD - EDB,Organic,EDB,,Enterprise,Forest,Forest,MYSP306,HDD - EDB,Enterprise,Forest,MYSP306,HDD|Organic|EDB|Enterprise|Forest::MYSP306,Forest,MYSP306,Metric|Demand Nature|DB Type|Segment|Granularity|Forest,HDD|Organic|EDB|Enterprise|Forest|MYSP306,HDD → Organic → EDB → Enterprise → Forest → MYSP306,,BUILDABLE,True,True,True,,,,,True,277,2025-10-16,2026-07-19,0.0,15,15,1,R6P1-20260812T100822,OPERATIONAL,,R1_OPERATIONAL_PREPARED_ARTIFACT,
HDD|Organic|EDB|Enterprise|Forest,HDD,HDD - EDB,Organic,EDB,,Enterprise,Forest,Forest,NAMP100,HDD - EDB,Enterprise,Forest,NAMP100,HDD|Organic|EDB|Enterprise|Forest::NAMP100,Forest,NAMP100,Metric|Demand Nature|DB Type|Segment|Granularity|Forest,HDD|Organic|EDB|Enterprise|Forest|NAMP100,HDD → Organic → EDB → Enterprise → Forest → NAMP100,,BUILDABLE,True,True,True,,,,,True,277,2025-10-16,2026-07-19,0.0,15,15,1,R6P1-20260812T100822,OPERATIONAL,,R1_OPERATIONAL_PREPARED_ARTIFACT,
HDD|Organic|EDB|Enterprise|Forest,HDD,HDD - EDB,Organic,EDB,,Enterprise,Forest,Forest,NAMP101,HDD - EDB,Enterprise,Forest,NAMP101,HDD|Organic|EDB|Enterprise|Forest::NAMP101,Forest,NAMP101,Metric|Demand Nature|DB Type|Segment|Granularity|Forest,HDD|Organic|EDB|Enterprise|Forest|NAMP101,HDD → Organic → EDB → Enterprise → Forest → NAMP101,,BUILDABLE,True,True,True,,,,,True,277,2025-10-16,2026-07-19,0.0,15,15,1,R6P1-20260812T100822,OPERATIONAL,,R1_OPERATIONAL_PREPARED_ARTIFACT,
HDD|Organic|EDB|Enterprise|Forest,HDD,HDD - EDB,Organic,EDB,,Enterprise,Forest,Forest,NAMP103,HDD - EDB,Enterprise,Forest,NAMP103,HDD|Organic|EDB|Enterprise|Forest::NAMP103,Forest,NAMP103,Metric|Demand Nature|DB Type|Segment|Granularity|Forest,HDD|Organic|EDB|Enterprise|Forest|NAMP103,HDD → Organic → EDB → Enterprise → Forest → NAMP103,,BUILDABLE,True,True,True,,,,,True,277,2025-10-16,2026-07-19,0.0,15,15,1,R6P1-20260812T100822,OPERATIONAL,,R1_OPERATIONAL_PREPARED_ARTIFACT,
HDD|Organic|EDB|Enterprise|Forest,HDD,HDD - EDB,Organic,EDB,,Enterprise,Forest,Forest,NAMP104,HDD - EDB,Enterprise,Forest,NAMP104,HDD|Organic|EDB|Enterprise|Forest::NAMP104,Forest,NAMP104,Metric|Demand Nature|DB Type|Segment|Granularity|Forest,HDD|Organic|EDB|Enterprise|Forest|NAMP104,HDD → Organic → EDB → Enterprise → Forest → NAMP104,,BUILDABLE,True,True,True,,,,,True,277,2025-10-16,2026-07-19,0.0,15,15,1,R6P1-20260812T100822,OPERATIONAL,,R1_OPERATIONAL_PREPARED_ARTIFACT,
HDD|Organic|EDB|Enterprise|Forest,HDD,HDD - EDB,Organic,EDB,,Enterprise,Forest,Forest,NAMP105,HDD - EDB,Enterprise,Forest,NAMP105,HDD|Organic|EDB|Enterprise|Forest::NAMP105,Forest,NAMP105,Metric|Demand Nature|DB Type|Segment|Granularity|Forest,HDD|Organic|EDB|Enterprise|Forest|NAMP105,HDD → Organic → EDB → Enterprise → Forest → NAMP105,,BUILDABLE,True,True,True,,,,,True,277,2025-10-16,2026-07-19,0.0,15,15,1,R6P1-20260812T100822,OPERATIONAL,,R1_OPERATIONAL_PREPARED_ARTIFACT,
HDD|Organic|EDB|Enterprise|Forest,HDD,HDD - EDB,Organic,EDB,,Enterprise,Forest,Forest,NAMP106,HDD - EDB,Enterprise,Forest,NAMP106,HDD|Organic|EDB|Enterprise|Forest::NAMP106,Forest,NAMP106,Metric|Demand Nature|DB Type|Segment|Granularity|Forest,HDD|Organic|EDB|Enterprise|Forest|NAMP106,HDD → Organic → EDB → Enterprise → Forest → NAMP106,,BUILDABLE,True,True,True,,,,,True,277,2025-10-16,2026-07-19,0.0,15,15,1,R6P1-20260812T100822,OPERATIONAL,,R1_OPERATIONAL_PREPARED_ARTIFACT,
HDD|Organic|EDB|Enterprise|Forest,HDD,HDD - EDB,Organic,EDB,,Enterprise,Forest,Forest,NAMP108,HDD - EDB,Enterprise,Forest,NAMP108,HDD|Organic|EDB|Enterprise|Forest::NAMP108,Forest,NAMP108,Metric|Demand Nature|DB Type|Segment|Granularity|Forest,HDD|Organic|EDB|Enterprise|Forest|NAMP108,HDD → Organic → EDB → Enterprise → Forest → NAMP108,,BUILDABLE,True,True,True,,,,,True,277,2025-10-16,2026-07-19,0.0,15,15,1,R6P1-20260812T100822,OPERATIONAL,,R1_OPERATIONAL_PREPARED_ARTIFACT,
HDD|Organic|EDB|Enterprise|Forest,HDD,HDD - EDB,Organic,EDB,,Enterprise,Forest,Forest,NAMP109,HDD - EDB,Enterprise,Forest,NAMP109,HDD|Organic|EDB|Enterprise|Forest::NAMP109,Forest,NAMP109,Metric|Demand Nature|DB Type|Segment|Granularity|Forest,HDD|Organic|EDB|Enterprise|Forest|NAMP109,HDD → Organic → EDB → Enterprise → Forest → NAMP109,,BUILDABLE,True,True,True,,,,,True,277,2025-10-16,2026-07-19,0.0,15,15,1,R6P1-20260812T100822,OPERATIONAL,,R1_OPERATIONAL_PREPARED_ARTIFACT,
HDD|Organic|EDB|Enterprise|Forest,HDD,HDD - EDB,Organic,EDB,,Enterprise,Forest,Forest,NAMP113,HDD - EDB,Enterprise,Forest,NAMP113,HDD|Organic|EDB|Enterprise|Forest::NAMP113,Forest,NAMP113,Metric|Demand Nature|DB Type|Segment|Granularity|Forest,HDD|Organic|EDB|Enterprise|Forest|NAMP113,HDD → Organic → EDB → Enterprise → Forest → NAMP113,,BUILDABLE,True,True,True,,,,,True,277,2025-10-16,2026-07-19,0.0,15,15,1,R6P1-20260812T100822,OPERATIONAL,,R1_OPERATIONAL_PREPARED_ARTIFACT,
HDD|Organic|EDB|Enterprise|Forest,HDD,HDD - EDB,Organic,EDB,,Enterprise,Forest,Forest,NAMP114,HDD - EDB,Enterprise,Forest,NAMP114,HDD|Organic|EDB|Enterprise|Forest::NAMP114,Forest,NAMP114,Metric|Demand Nature|DB Type|Segment|Granularity|Forest,HDD|Organic|EDB|Enterprise|Forest|NAMP114,HDD → Organic → EDB → Enterprise → Forest → NAMP114,,BUILDABLE,True,True,True,,,,,True,277,2025-10-16,2026-07-19,0.0,15,15,1,R6P1-20260812T100822,OPERATIONAL,,R1_OPERATIONAL_PREPARED_ARTIFACT,
HDD|Organic|EDB|Enterprise|Forest,HDD,HDD - EDB,Organic,EDB,,Enterprise,Forest,Forest,NAMP115,HDD - EDB,Enterprise,Forest,NAMP115,HDD|Organic|EDB|Enterprise|Forest::NAMP115,Forest,NAMP115,Metric|Demand Nature|DB Type|Segment|Granularity|Forest,HDD|Organic|EDB|Enterprise|Forest|NAMP115,HDD → Organic → EDB → Enterprise → Forest → NAMP115,,BUILDABLE,True,True,True,,,,,True,277,2025-10-16,2026-07-19,0.0,15,15,1,R6P1-20260812T100822,OPERATIONAL,,R1_OPERATIONAL_PREPARED_ARTIFACT,
HDD|Organic|EDB|Enterprise|Forest,HDD,HDD - EDB,Organic,EDB,,Enterprise,Forest,Forest,NAMP116,HDD - EDB,Enterprise,Forest,NAMP116,HDD|Organic|EDB|Enterprise|Forest::NAMP116,Forest,NAMP116,Metric|Demand Nature|DB Type|Segment|Granularity|Forest,HDD|Organic|EDB|Enterprise|Forest|NAMP116,HDD → Organic → EDB → Enterprise → Forest → NAMP116,,BUILDABLE,True,True,True,,,,,True,277,2025-10-16,2026-07-19,0.0,15,15,1,R6P1-20260812T100822,OPERATIONAL,,R1_OPERATIONAL_PREPARED_ARTIFACT,
HDD|Organic|EDB|Enterprise|Forest,HDD,HDD - EDB,Organic,EDB,,Enterprise,Forest,Forest,NAMP118,HDD - EDB,Enterprise,Forest,NAMP118,HDD|Organic|EDB|Enterprise|Forest::NAMP118,Forest,NAMP118,Metric|Demand Nature|DB Type|Segment|Granularity|Forest,HDD|Organic|EDB|Enterprise|Forest|NAMP118,HDD → Organic → EDB → Enterprise → Forest → NAMP118,,BUILDABLE,True,True,True,,,,,True,277,2025-10-16,2026-07-19,0.0,15,15,1,R6P1-20260812T100822,OPERATIONAL,,R1_OPERATIONAL_PREPARED_ARTIFACT,
HDD|Organic|EDB|Enterprise|Forest,HDD,HDD - EDB,Organic,EDB,,Enterprise,Forest,Forest,NAMP125,HDD - EDB,Enterprise,Forest,NAMP125,HDD|Organic|EDB|Enterprise|Forest::NAMP125,Forest,NAMP125,Metric|Demand Nature|DB Type|Segment|Granularity|Forest,HDD|Organic|EDB|Enterprise|Forest|NAMP125,HDD → Organic → EDB → Enterprise → Forest → NAMP125,,BUILDABLE,True,True,True,,,,,True,277,2025-10-16,2026-07-19,0.0,15,15,1,R6P1-20260812T100822,OPERATIONAL,,R1_OPERATIONAL_PREPARED_ARTIFACT,
HDD|Organic|EDB|Enterprise|Forest,HDD,HDD - EDB,Organic,EDB,,Enterprise,Forest,Forest,NAMP126,HDD - EDB,Enterprise,Forest,NAMP126,HDD|Organic|EDB|Enterprise|Forest::NAMP126,Forest,NAMP126,Metric|Demand Nature|DB Type|Segment|Granularity|Forest,HDD|Organic|EDB|Enterprise|Forest|NAMP126,HDD → Organic → EDB → Enterprise → Forest → NAMP126,,BUILDABLE,True,True,True,,,,,True,277,2025-10-16,2026-07-19,0.0,15,15,1,R6P1-20260812T100822,OPERATIONAL,,R1_OPERATIONAL_PREPARED_ARTIFACT,
HDD|Organic|EDB|Enterprise|Forest,HDD,HDD - EDB,Organic,EDB,,Enterprise,Forest,Forest,NAMP128,HDD - EDB,Enterprise,Forest,NAMP128,HDD|Organic|EDB|Enterprise|Forest::NAMP128,Forest,NAMP128,Metric|Demand Nature|DB Type|Segment|Granularity|Forest,HDD|Organic|EDB|Enterprise|Forest|NAMP128,HDD → Organic → EDB → Enterprise → Forest → NAMP128,,BUILDABLE,True,True,True,,,,,True,277,2025-10-16,2026-07-19,0.0,15,15,1,R6P1-20260812T100822,OPERATIONAL,,R1_OPERATIONAL_PREPARED_ARTIFACT,
HDD|Organic|EDB|Enterprise|Forest,HDD,HDD - EDB,Organic,EDB,,Enterprise,Forest,Forest,NAMP129,HDD - EDB,Enterprise,Forest,NAMP129,HDD|Organic|EDB|Enterprise|Forest::NAMP129,Forest,NAMP129,Metric|Demand Nature|DB Type|Segment|Granularity|Forest,HDD|Organic|EDB|Enterprise|Forest|NAMP129,HDD → Organic → EDB → Enterprise → Forest → NAMP129,,BUILDABLE,True,True,True,,,,,True,277,2025-10-16,2026-07-19,0.0,15,15,1,R6P1-20260812T100822,OPERATIONAL,,R1_OPERATIONAL_PREPARED_ARTIFACT,
HDD|Organic|EDB|Enterprise|Forest,HDD,HDD - EDB,Organic,EDB,,Enterprise,Forest,Forest,NAMP130,HDD - EDB,Enterprise,Forest,NAMP130,HDD|Organic|EDB|Enterprise|Forest::NAMP130,Forest,NAMP130,Metric|Demand Nature|DB Type|Segment|Granularity|Forest,HDD|Organic|EDB|Enterprise|Forest|NAMP130,HDD → Organic → EDB → Enterprise → Forest → NAMP130,,BUILDABLE,True,True,True,,,,,True,277,2025-10-16,2026-07-19,0.0,15,15,1,R6P1-20260812T100822,OPERATIONAL,,R1_OPERATIONAL_PREPARED_ARTIFACT,
HDD|Organic|EDB|Enterprise|Forest,HDD,HDD - EDB,Organic,EDB,,Enterprise,Forest,Forest,NAMP131,HDD - EDB,Enterprise,Forest,NAMP131,HDD|Organic|EDB|Enterprise|Forest::NAMP131,Forest,NAMP131,Metric|Demand Nature|DB Type|Segment|Granularity|Forest,HDD|Organic|EDB|Enterprise|Forest|NAMP131,HDD → Organic → EDB → Enterprise → Forest → NAMP131,,BUILDABLE,True,True,True,,,,,True,277,2025-10-16,2026-07-19,0.0,15,15,1,R6P1-20260812T100822,OPERATIONAL,,R1_OPERATIONAL_PREPARED_ARTIFACT,
HDD|Organic|EDB|Enterprise|Forest,HDD,HDD - EDB,Organic,EDB,,Enterprise,Forest,Forest,NAMP132,HDD - EDB,Enterprise,Forest,NAMP132,HDD|Organic|EDB|Enterprise|Forest::NAMP132,Forest,NAMP132,Metric|Demand Nature|DB Type|Segment|Granularity|Forest,HDD|Organic|EDB|Enterprise|Forest|NAMP132,HDD → Organic → EDB → Enterprise → Forest → NAMP132,,BUILDABLE,True,True,True,,,,,True,277,2025-10-16,2026-07-19,0.0,15,15,1,R6P1-20260812T100822,OPERATIONAL,,R1_OPERATIONAL_PREPARED_ARTIFACT,
HDD|Organic|EDB|Enterprise|Forest,HDD,HDD - EDB,Organic,EDB,,Enterprise,Forest,Forest,NAMP133,HDD - EDB,Enterprise,Forest,NAMP133,HDD|Organic|EDB|Enterprise|Forest::NAMP133,Forest,NAMP133,Metric|Demand Nature|DB Type|Segment|Granularity|Forest,HDD|Organic|EDB|Enterprise|Forest|NAMP133,HDD → Organic → EDB → Enterprise → Forest → NAMP133,,BUILDABLE,True,True,True,,,,,True,277,2025-10-16,2026-07-19,0.0,15,15,1,R6P1-20260812T100822,OPERATIONAL,,R1_OPERATIONAL_PREPARED_ARTIFACT,
HDD|Organic|EDB|Enterprise|Forest,HDD,HDD - EDB,Organic,EDB,,Enterprise,Forest,Forest,NAMP134,HDD - EDB,Enterprise,Forest,NAMP134,HDD|Organic|EDB|Enterprise|Forest::NAMP134,Forest,NAMP134,Metric|Demand Nature|DB Type|Segment|Granularity|Forest,HDD|Organic|EDB|Enterprise|Forest|NAMP134,HDD → Organic → EDB → Enterprise → Forest → NAMP134,,BUILDABLE,True,True,True,,,,,True,277,2025-10-16,2026-07-19,0.0,15,15,1,R6P1-20260812T100822,OPERATIONAL,,R1_OPERATIONAL_PREPARED_ARTIFACT,
HDD|Organic|EDB|Enterprise|Forest,HDD,HDD - EDB,Organic,EDB,,Enterprise,Forest,Forest,NAMP135,HDD - EDB,Enterprise,Forest,NAMP135,HDD|Organic|EDB|Enterprise|Forest::NAMP135,Forest,NAMP135,Metric|Demand Nature|DB Type|Segment|Granularity|Forest,HDD|Organic|EDB|Enterprise|Forest|NAMP135,HDD → Organic → EDB → Enterprise → Forest → NAMP135,,BUILDABLE,True,True,True,,,,,True,277,2025-10-16,2026-07-19,0.0,15,15,1,R6P1-20260812T100822,OPERATIONAL,,R1_OPERATIONAL_PREPARED_ARTIFACT,
HDD|Organic|EDB|Enterprise|Forest,HDD,HDD - EDB,Organic,EDB,,Enterprise,Forest,Forest,NAMP136,HDD - EDB,Enterprise,Forest,NAMP136,HDD|Organic|EDB|Enterprise|Forest::NAMP136,Forest,NAMP136,Metric|Demand Nature|DB Type|Segment|Granularity|Forest,HDD|Organic|EDB|Enterprise|Forest|NAMP136,HDD → Organic → EDB → Enterprise → Forest → NAMP136,,BUILDABLE,True,True,True,,,,,True,277,2025-10-16,2026-07-19,0.0,15,15,1,R6P1-20260812T100822,OPERATIONAL,,R1_OPERATIONAL_PREPARED_ARTIFACT,
HDD|Organic|EDB|Enterprise|Forest,HDD,HDD - EDB,Organic,EDB,,Enterprise,Forest,Forest,NAMP154,HDD - EDB,Enterprise,Forest,NAMP154,HDD|Organic|EDB|Enterprise|Forest::NAMP154,Forest,NAMP154,Metric|Demand Nature|DB Type|Segment|Granularity|Forest,HDD|Organic|EDB|Enterprise|Forest|NAMP154,HDD → Organic → EDB → Enterprise → Forest → NAMP154,,BUILDABLE,True,True,True,,,,,True,277,2025-10-16,2026-07-19,0.0,15,15,1,R6P1-20260812T100822,OPERATIONAL,,R1_OPERATIONAL_PREPARED_ARTIFACT,
HDD|Organic|EDB|Enterprise|Forest,HDD,HDD - EDB,Organic,EDB,,Enterprise,Forest,Forest,NAMP157,HDD - EDB,Enterprise,Forest,NAMP157,HDD|Organic|EDB|Enterprise|Forest::NAMP157,Forest,NAMP157,Metric|Demand Nature|DB Type|Segment|Granularity|Forest,HDD|Organic|EDB|Enterprise|Forest|NAMP157,HDD → Organic → EDB → Enterprise → Forest → NAMP157,,BUILDABLE,True,True,True,,,,,True,277,2025-10-16,2026-07-19,0.0,15,15,1,R6P1-20260812T100822,OPERATIONAL,,R1_OPERATIONAL_PREPARED_ARTIFACT,
HDD|Organic|EDB|Enterprise|Forest,HDD,HDD - EDB,Organic,EDB,,Enterprise,Forest,Forest,NAMP158,HDD - EDB,Enterprise,Forest,NAMP158,HDD|Organic|EDB|Enterprise|Forest::NAMP158,Forest,NAMP158,Metric|Demand Nature|DB Type|Segment|Granularity|Forest,HDD|Organic|EDB|Enterprise|Forest|NAMP158,HDD → Organic → EDB → Enterprise → Forest → NAMP158,,BUILDABLE,True,True,True,,,,,True,277,2025-10-16,2026-07-19,0.0,15,15,1,R6P1-20260812T100822,OPERATIONAL,,R1_OPERATIONAL_PREPARED_ARTIFACT,
HDD|Organic|EDB|Enterprise|Forest,HDD,HDD - EDB,Organic,EDB,,Enterprise,Forest,Forest,NAMP159,HDD - EDB,Enterprise,Forest,NAMP159,HDD|Organic|EDB|Enterprise|Forest::NAMP159,Forest,NAMP159,Metric|Demand Nature|DB Type|Segment|Granularity|Forest,HDD|Organic|EDB|Enterprise|Forest|NAMP159,HDD → Organic → EDB → Enterprise → Forest → NAMP159,,BUILDABLE,True,True,True,,,,,True,277,2025-10-16,2026-07-19,0.0,15,15,1,R6P1-20260812T100822,OPERATIONAL,,R1_OPERATIONAL_PREPARED_ARTIFACT,
