metric,route_id,db_type,demand_nature,prepared_scenario,segment,granularity,key_entity,selection_path,source_artifacts,has_actuals,actual_observation_count,first_actual_date,last_actual_date,passes_50_actuals,has_backtest_estimates,governed_model_count,governed_model_names,has_all_15_governed_models,backtest_row_count,horizons_available,has_forecast_values,forecast_row_count,forecast_model_count,forecast_model_names,first_forecast_date,last_forecast_date,forward_actual_row_count,viewer_complete,forecast_complete,product_complete,missing_reason,can_build_from_local_artifacts,requires_sql_or_tesseract,recommended_next_action
HDD,HDD|Organic|EDB|Consumer|Region,EDB,Organic,,Consumer,Region,APC-Multitenant,HDD -> Organic -> EDB -> Consumer -> Region -> APC-Multitenant,forecast_viewer_model_outputs_v2_full.parquet|forecast_forward_outputs_v6_17_full.parquet,True,276,2025-10-16,2026-07-18,True,True,15,ARIMA_Fixed|AutoARIMA|ETS Explicit|ETS_Current|FNAR-V2|FixedGrowth_1_5|FixedGrowth_3|FixedGrowth_4|FixedGrowth_6|LightGBM|LinearRegression|NLIN-DLIN_FIXED|SMLP-TCN|Theta|XGBoost,True,4950,1-30,True,732,1,FixedGrowth1%_ExponentialSmoothing_Ensemble,2026-08-12,2028-08-12,341,True,True,True,,N/A,FALSE,Eligible for the product cohort today.
HDD,HDD|Organic|EDB|Consumer|Region,EDB,Organic,,Consumer,Region,ARE-Go Local,HDD -> Organic -> EDB -> Consumer -> Region -> ARE-Go Local,forecast_viewer_model_outputs_v2_full.parquet|forecast_forward_outputs_v6_17_full.parquet,True,276,2025-10-16,2026-07-18,True,True,15,ARIMA_Fixed|AutoARIMA|ETS Explicit|ETS_Current|FNAR-V2|FixedGrowth_1_5|FixedGrowth_3|FixedGrowth_4|FixedGrowth_6|LightGBM|LinearRegression|NLIN-DLIN_FIXED|SMLP-TCN|Theta|XGBoost,True,4950,1-30,True,732,1,FixedGrowth5%,2026-08-12,2028-08-12,341,True,True,True,,N/A,FALSE,Eligible for the product cohort today.
HDD,HDD|Organic|EDB|Consumer|Region,EDB,Organic,,Consumer,Region,AUS-Go Local,HDD -> Organic -> EDB -> Consumer -> Region -> AUS-Go Local,forecast_viewer_model_outputs_v2_full.parquet|forecast_forward_outputs_v6_17_full.parquet,True,276,2025-10-16,2026-07-18,True,True,15,ARIMA_Fixed|AutoARIMA|ETS Explicit|ETS_Current|FNAR-V2|FixedGrowth_1_5|FixedGrowth_3|FixedGrowth_4|FixedGrowth_6|LightGBM|LinearRegression|NLIN-DLIN_FIXED|SMLP-TCN|Theta|XGBoost,True,4950,1-30,True,732,1,FixedGrowth1%_ExponentialSmoothing_Ensemble,2026-08-12,2028-08-12,341,True,True,True,,N/A,FALSE,Eligible for the product cohort today.
HDD,HDD|Organic|EDB|Consumer|Region,EDB,Organic,,Consumer,Region,AUT-Go Local,HDD -> Organic -> EDB -> Consumer -> Region -> AUT-Go Local,forecast_viewer_model_outputs_v2_full.parquet|forecast_forward_outputs_v6_17_full.parquet,True,276,2025-10-16,2026-07-18,True,True,15,ARIMA_Fixed|AutoARIMA|ETS Explicit|ETS_Current|FNAR-V2|FixedGrowth_1_5|FixedGrowth_3|FixedGrowth_4|FixedGrowth_6|LightGBM|LinearRegression|NLIN-DLIN_FIXED|SMLP-TCN|Theta|XGBoost,True,4950,1-30,True,732,1,FixedGrowth2%_ExponentialSmoothing_Ensemble,2026-08-12,2028-08-12,341,True,True,True,,N/A,FALSE,Eligible for the product cohort today.
HDD,HDD|Organic|EDB|Consumer|Region,EDB,Organic,,Consumer,Region,BRA-Go Local,HDD -> Organic -> EDB -> Consumer -> Region -> BRA-Go Local,forecast_viewer_model_outputs_v2_full.parquet|forecast_forward_outputs_v6_17_full.parquet,True,276,2025-10-16,2026-07-18,True,True,15,ARIMA_Fixed|AutoARIMA|ETS Explicit|ETS_Current|FNAR-V2|FixedGrowth_1_5|FixedGrowth_3|FixedGrowth_4|FixedGrowth_6|LightGBM|LinearRegression|NLIN-DLIN_FIXED|SMLP-TCN|Theta|XGBoost,True,4950,1-30,True,732,1,FixedGrowth2%_ExponentialSmoothing_Ensemble,2026-08-12,2028-08-12,341,True,True,True,,N/A,FALSE,Eligible for the product cohort today.
HDD,HDD|Organic|EDB|Consumer|Region,EDB,Organic,,Consumer,Region,CAN-Go Local,HDD -> Organic -> EDB -> Consumer -> Region -> CAN-Go Local,forecast_viewer_model_outputs_v2_full.parquet|forecast_forward_outputs_v6_17_full.parquet,True,276,2025-10-16,2026-07-18,True,True,15,ARIMA_Fixed|AutoARIMA|ETS Explicit|ETS_Current|FNAR-V2|FixedGrowth_1_5|FixedGrowth_3|FixedGrowth_4|FixedGrowth_6|LightGBM|LinearRegression|NLIN-DLIN_FIXED|SMLP-TCN|Theta|XGBoost,True,4950,1-30,True,732,1,FixedGrowth1%,2026-08-12,2028-08-12,341,True,True,True,,N/A,FALSE,Eligible for the product cohort today.
HDD,HDD|Organic|EDB|Consumer|Region,EDB,Organic,,Consumer,Region,CHE-Go Local,HDD -> Organic -> EDB -> Consumer -> Region -> CHE-Go Local,forecast_viewer_model_outputs_v2_full.parquet|forecast_forward_outputs_v6_17_full.parquet,True,276,2025-10-16,2026-07-18,True,True,15,ARIMA_Fixed|AutoARIMA|ETS Explicit|ETS_Current|FNAR-V2|FixedGrowth_1_5|FixedGrowth_3|FixedGrowth_4|FixedGrowth_6|LightGBM|LinearRegression|NLIN-DLIN_FIXED|SMLP-TCN|Theta|XGBoost,True,4950,1-30,True,732,1,FixedGrowth1%,2026-08-12,2028-08-12,341,True,True,True,,N/A,FALSE,Eligible for the product cohort today.
HDD,HDD|Organic|EDB|Consumer|Region,EDB,Organic,,Consumer,Region,CHL-Go Local,HDD -> Organic -> EDB -> Consumer -> Region -> CHL-Go Local,forecast_viewer_model_outputs_v2_full.parquet|forecast_forward_outputs_v6_17_full.parquet,True,276,2025-10-16,2026-07-18,True,True,15,ARIMA_Fixed|AutoARIMA|ETS Explicit|ETS_Current|FNAR-V2|FixedGrowth_1_5|FixedGrowth_3|FixedGrowth_4|FixedGrowth_6|LightGBM|LinearRegression|NLIN-DLIN_FIXED|SMLP-TCN|Theta|XGBoost,True,4950,1-30,True,732,1,ExponentialSmoothing,2026-08-12,2028-08-12,341,True,True,True,,N/A,FALSE,Eligible for the product cohort today.
HDD,HDD|Organic|EDB|Consumer|Region,EDB,Organic,,Consumer,Region,DEU-Go Local,HDD -> Organic -> EDB -> Consumer -> Region -> DEU-Go Local,forecast_viewer_model_outputs_v2_full.parquet|forecast_forward_outputs_v6_17_full.parquet,True,276,2025-10-16,2026-07-18,True,True,15,ARIMA_Fixed|AutoARIMA|ETS Explicit|ETS_Current|FNAR-V2|FixedGrowth_1_5|FixedGrowth_3|FixedGrowth_4|FixedGrowth_6|LightGBM|LinearRegression|NLIN-DLIN_FIXED|SMLP-TCN|Theta|XGBoost,True,4950,1-30,True,732,1,ExponentialSmoothing_ARIMA_Ensemble,2026-08-12,2028-08-12,341,True,True,True,,N/A,FALSE,Eligible for the product cohort today.
HDD,HDD|Organic|EDB|Consumer|Region,EDB,Organic,,Consumer,Region,DNK-Go Local,HDD -> Organic -> EDB -> Consumer -> Region -> DNK-Go Local,forecast_viewer_model_outputs_v2_full.parquet|forecast_forward_outputs_v6_17_full.parquet,True,266,2025-10-26,2026-07-18,True,True,15,ARIMA_Fixed|AutoARIMA|ETS Explicit|ETS_Current|FNAR-V2|FixedGrowth_1_5|FixedGrowth_3|FixedGrowth_4|FixedGrowth_6|LightGBM|LinearRegression|NLIN-DLIN_FIXED|SMLP-TCN|Theta|XGBoost,True,4950,1-30,True,732,1,Arima,2026-08-12,2028-08-12,331,True,True,True,,N/A,FALSE,Eligible for the product cohort today.
HDD,HDD|Organic|EDB|Consumer|Region,EDB,Organic,,Consumer,Region,ESP-Go Local,HDD -> Organic -> EDB -> Consumer -> Region -> ESP-Go Local,forecast_viewer_model_outputs_v2_full.parquet|forecast_forward_outputs_v6_17_full.parquet,True,276,2025-10-16,2026-07-18,True,True,15,ARIMA_Fixed|AutoARIMA|ETS Explicit|ETS_Current|FNAR-V2|FixedGrowth_1_5|FixedGrowth_3|FixedGrowth_4|FixedGrowth_6|LightGBM|LinearRegression|NLIN-DLIN_FIXED|SMLP-TCN|Theta|XGBoost,True,4950,1-30,True,732,1,FixedGrowth3%,2026-08-12,2028-08-12,341,True,True,True,,N/A,FALSE,Eligible for the product cohort today.
HDD,HDD|Organic|EDB|Consumer|Region,EDB,Organic,,Consumer,Region,EUR-Dedicated,HDD -> Organic -> EDB -> Consumer -> Region -> EUR-Dedicated,forecast_viewer_model_outputs_v2_full.parquet|forecast_forward_outputs_v6_17_full.parquet,True,276,2025-10-16,2026-07-18,True,True,15,ARIMA_Fixed|AutoARIMA|ETS Explicit|ETS_Current|FNAR-V2|FixedGrowth_1_5|FixedGrowth_3|FixedGrowth_4|FixedGrowth_6|LightGBM|LinearRegression|NLIN-DLIN_FIXED|SMLP-TCN|Theta|XGBoost,True,4950,1-30,True,732,1,FixedGrowth4%,2026-08-12,2028-08-12,341,True,True,True,,N/A,FALSE,Eligible for the product cohort today.
HDD,HDD|Organic|EDB|Consumer|Region,EDB,Organic,,Consumer,Region,EUR-Go Local,HDD -> Organic -> EDB -> Consumer -> Region -> EUR-Go Local,forecast_viewer_model_outputs_v2_full.parquet|forecast_forward_outputs_v6_17_full.parquet,True,210,2025-12-21,2026-07-18,True,True,15,ARIMA_Fixed|AutoARIMA|ETS Explicit|ETS_Current|FNAR-V2|FixedGrowth_1_5|FixedGrowth_3|FixedGrowth_4|FixedGrowth_6|LightGBM|LinearRegression|NLIN-DLIN_FIXED|SMLP-TCN|Theta|XGBoost,True,4950,1-30,True,732,1,FixedGrowth3%,2026-08-12,2028-08-12,275,True,True,True,,N/A,FALSE,Eligible for the product cohort today.
HDD,HDD|Organic|EDB|Consumer|Region,EDB,Organic,,Consumer,Region,EUR-MSIT,HDD -> Organic -> EDB -> Consumer -> Region -> EUR-MSIT,forecast_viewer_model_outputs_v2_full.parquet|forecast_forward_outputs_v6_17_full.parquet,True,276,2025-10-16,2026-07-18,True,True,15,ARIMA_Fixed|AutoARIMA|ETS Explicit|ETS_Current|FNAR-V2|FixedGrowth_1_5|FixedGrowth_3|FixedGrowth_4|FixedGrowth_6|LightGBM|LinearRegression|NLIN-DLIN_FIXED|SMLP-TCN|Theta|XGBoost,True,4950,1-30,True,732,1,FixedGrowth1%,2026-08-12,2028-08-12,341,True,True,True,,N/A,FALSE,Eligible for the product cohort today.
HDD,HDD|Organic|EDB|Consumer|Region,EDB,Organic,,Consumer,Region,EUR-Multitenant,HDD -> Organic -> EDB -> Consumer -> Region -> EUR-Multitenant,forecast_viewer_model_outputs_v2_full.parquet|forecast_forward_outputs_v6_17_full.parquet,True,276,2025-10-16,2026-07-18,True,True,15,ARIMA_Fixed|AutoARIMA|ETS Explicit|ETS_Current|FNAR-V2|FixedGrowth_1_5|FixedGrowth_3|FixedGrowth_4|FixedGrowth_6|LightGBM|LinearRegression|NLIN-DLIN_FIXED|SMLP-TCN|Theta|XGBoost,True,4950,1-30,True,732,1,FixedGrowth1%_ExponentialSmoothing_Ensemble,2026-08-12,2028-08-12,341,True,True,True,,N/A,FALSE,Eligible for the product cohort today.
HDD,HDD|Organic|EDB|Consumer|Region,EDB,Organic,,Consumer,Region,FRA-Go Local,HDD -> Organic -> EDB -> Consumer -> Region -> FRA-Go Local,forecast_viewer_model_outputs_v2_full.parquet|forecast_forward_outputs_v6_17_full.parquet,True,276,2025-10-16,2026-07-18,True,True,15,ARIMA_Fixed|AutoARIMA|ETS Explicit|ETS_Current|FNAR-V2|FixedGrowth_1_5|FixedGrowth_3|FixedGrowth_4|FixedGrowth_6|LightGBM|LinearRegression|NLIN-DLIN_FIXED|SMLP-TCN|Theta|XGBoost,True,4950,1-30,True,732,1,FixedGrowth2%_ARIMA_Ensemble,2026-08-12,2028-08-12,341,True,True,True,,N/A,FALSE,Eligible for the product cohort today.
HDD,HDD|Organic|EDB|Consumer|Region,EDB,Organic,,Consumer,Region,GBR-Dedicated,HDD -> Organic -> EDB -> Consumer -> Region -> GBR-Dedicated,forecast_viewer_model_outputs_v2_full.parquet|forecast_forward_outputs_v6_17_full.parquet,True,276,2025-10-16,2026-07-18,True,True,15,ARIMA_Fixed|AutoARIMA|ETS Explicit|ETS_Current|FNAR-V2|FixedGrowth_1_5|FixedGrowth_3|FixedGrowth_4|FixedGrowth_6|LightGBM|LinearRegression|NLIN-DLIN_FIXED|SMLP-TCN|Theta|XGBoost,True,4950,1-30,True,732,1,FixedGrowth5%,2026-08-12,2028-08-12,341,True,True,True,,N/A,FALSE,Eligible for the product cohort today.
HDD,HDD|Organic|EDB|Consumer|Region,EDB,Organic,,Consumer,Region,GBR-Go Local,HDD -> Organic -> EDB -> Consumer -> Region -> GBR-Go Local,forecast_viewer_model_outputs_v2_full.parquet|forecast_forward_outputs_v6_17_full.parquet,True,276,2025-10-16,2026-07-18,True,True,15,ARIMA_Fixed|AutoARIMA|ETS Explicit|ETS_Current|FNAR-V2|FixedGrowth_1_5|FixedGrowth_3|FixedGrowth_4|FixedGrowth_6|LightGBM|LinearRegression|NLIN-DLIN_FIXED|SMLP-TCN|Theta|XGBoost,True,4950,1-30,True,732,1,FixedGrowth4%_ARIMA_Ensemble,2026-08-12,2028-08-12,341,True,True,True,,N/A,FALSE,Eligible for the product cohort today.
HDD,HDD|Organic|EDB|Consumer|Region,EDB,Organic,,Consumer,Region,IDN-Go Local,HDD -> Organic -> EDB -> Consumer -> Region -> IDN-Go Local,forecast_viewer_model_outputs_v2_full.parquet|forecast_forward_outputs_v6_17_full.parquet,True,276,2025-10-16,2026-07-18,True,True,15,ARIMA_Fixed|AutoARIMA|ETS Explicit|ETS_Current|FNAR-V2|FixedGrowth_1_5|FixedGrowth_3|FixedGrowth_4|FixedGrowth_6|LightGBM|LinearRegression|NLIN-DLIN_FIXED|SMLP-TCN|Theta|XGBoost,True,4950,1-30,True,732,1,FixedGrowth1%,2026-08-12,2028-08-12,341,True,True,True,,N/A,FALSE,Eligible for the product cohort today.
HDD,HDD|Organic|EDB|Consumer|Region,EDB,Organic,,Consumer,Region,IND-Go Local,HDD -> Organic -> EDB -> Consumer -> Region -> IND-Go Local,forecast_viewer_model_outputs_v2_full.parquet|forecast_forward_outputs_v6_17_full.parquet,True,276,2025-10-16,2026-07-18,True,True,15,ARIMA_Fixed|AutoARIMA|ETS Explicit|ETS_Current|FNAR-V2|FixedGrowth_1_5|FixedGrowth_3|FixedGrowth_4|FixedGrowth_6|LightGBM|LinearRegression|NLIN-DLIN_FIXED|SMLP-TCN|Theta|XGBoost,True,4950,1-30,True,732,1,FixedGrowth2%_ARIMA_Ensemble,2026-08-12,2028-08-12,341,True,True,True,,N/A,FALSE,Eligible for the product cohort today.
HDD,HDD|Organic|EDB|Consumer|Region,EDB,Organic,,Consumer,Region,ISR-Go Local,HDD -> Organic -> EDB -> Consumer -> Region -> ISR-Go Local,forecast_viewer_model_outputs_v2_full.parquet|forecast_forward_outputs_v6_17_full.parquet,True,276,2025-10-16,2026-07-18,True,True,15,ARIMA_Fixed|AutoARIMA|ETS Explicit|ETS_Current|FNAR-V2|FixedGrowth_1_5|FixedGrowth_3|FixedGrowth_4|FixedGrowth_6|LightGBM|LinearRegression|NLIN-DLIN_FIXED|SMLP-TCN|Theta|XGBoost,True,4950,1-30,True,732,1,ExponentialSmoothing,2026-08-12,2028-08-12,341,True,True,True,,N/A,FALSE,Eligible for the product cohort today.
HDD,HDD|Organic|EDB|Consumer|Region,EDB,Organic,,Consumer,Region,ITA-Go Local,HDD -> Organic -> EDB -> Consumer -> Region -> ITA-Go Local,forecast_viewer_model_outputs_v2_full.parquet|forecast_forward_outputs_v6_17_full.parquet,True,276,2025-10-16,2026-07-18,True,True,15,ARIMA_Fixed|AutoARIMA|ETS Explicit|ETS_Current|FNAR-V2|FixedGrowth_1_5|FixedGrowth_3|FixedGrowth_4|FixedGrowth_6|LightGBM|LinearRegression|NLIN-DLIN_FIXED|SMLP-TCN|Theta|XGBoost,True,4950,1-30,True,732,1,FixedGrowth5%_ExponentialSmoothing_Ensemble,2026-08-12,2028-08-12,341,True,True,True,,N/A,FALSE,Eligible for the product cohort today.
HDD,HDD|Organic|EDB|Consumer|Region,EDB,Organic,,Consumer,Region,JPN-Go Local,HDD -> Organic -> EDB -> Consumer -> Region -> JPN-Go Local,forecast_viewer_model_outputs_v2_full.parquet|forecast_forward_outputs_v6_17_full.parquet,True,276,2025-10-16,2026-07-18,True,True,15,ARIMA_Fixed|AutoARIMA|ETS Explicit|ETS_Current|FNAR-V2|FixedGrowth_1_5|FixedGrowth_3|FixedGrowth_4|FixedGrowth_6|LightGBM|LinearRegression|NLIN-DLIN_FIXED|SMLP-TCN|Theta|XGBoost,True,4950,1-30,True,732,1,FixedGrowth1%,2026-08-12,2028-08-12,341,True,True,True,,N/A,FALSE,Eligible for the product cohort today.
HDD,HDD|Organic|EDB|Consumer|Region,EDB,Organic,,Consumer,Region,KOR-Go Local,HDD -> Organic -> EDB -> Consumer -> Region -> KOR-Go Local,forecast_viewer_model_outputs_v2_full.parquet|forecast_forward_outputs_v6_17_full.parquet,True,276,2025-10-16,2026-07-18,True,True,15,ARIMA_Fixed|AutoARIMA|ETS Explicit|ETS_Current|FNAR-V2|FixedGrowth_1_5|FixedGrowth_3|FixedGrowth_4|FixedGrowth_6|LightGBM|LinearRegression|NLIN-DLIN_FIXED|SMLP-TCN|Theta|XGBoost,True,4950,1-30,True,732,1,FixedGrowth2%,2026-08-12,2028-08-12,341,True,True,True,,N/A,FALSE,Eligible for the product cohort today.
HDD,HDD|Organic|EDB|Consumer|Region,EDB,Organic,,Consumer,Region,LAM-Multitenant,HDD -> Organic -> EDB -> Consumer -> Region -> LAM-Multitenant,forecast_viewer_model_outputs_v2_full.parquet|forecast_forward_outputs_v6_17_full.parquet,True,276,2025-10-16,2026-07-18,True,True,15,ARIMA_Fixed|AutoARIMA|ETS Explicit|ETS_Current|FNAR-V2|FixedGrowth_1_5|FixedGrowth_3|FixedGrowth_4|FixedGrowth_6|LightGBM|LinearRegression|NLIN-DLIN_FIXED|SMLP-TCN|Theta|XGBoost,True,4950,1-30,True,732,1,FixedGrowth1%,2026-08-12,2028-08-12,341,True,True,True,,N/A,FALSE,Eligible for the product cohort today.
HDD,HDD|Organic|EDB|Consumer|Region,EDB,Organic,,Consumer,Region,MEX-Go Local,HDD -> Organic -> EDB -> Consumer -> Region -> MEX-Go Local,forecast_viewer_model_outputs_v2_full.parquet|forecast_forward_outputs_v6_17_full.parquet,True,276,2025-10-16,2026-07-18,True,True,15,ARIMA_Fixed|AutoARIMA|ETS Explicit|ETS_Current|FNAR-V2|FixedGrowth_1_5|FixedGrowth_3|FixedGrowth_4|FixedGrowth_6|LightGBM|LinearRegression|NLIN-DLIN_FIXED|SMLP-TCN|Theta|XGBoost,True,4950,1-30,True,732,1,FixedGrowth3%,2026-08-12,2028-08-12,341,True,True,True,,N/A,FALSE,Eligible for the product cohort today.
HDD,HDD|Organic|EDB|Consumer|Region,EDB,Organic,,Consumer,Region,MYS-Go Local,HDD -> Organic -> EDB -> Consumer -> Region -> MYS-Go Local,forecast_viewer_model_outputs_v2_full.parquet|forecast_forward_outputs_v6_17_full.parquet,True,276,2025-10-16,2026-07-18,True,True,15,ARIMA_Fixed|AutoARIMA|ETS Explicit|ETS_Current|FNAR-V2|FixedGrowth_1_5|FixedGrowth_3|FixedGrowth_4|FixedGrowth_6|LightGBM|LinearRegression|NLIN-DLIN_FIXED|SMLP-TCN|Theta|XGBoost,True,4950,1-30,True,732,1,FixedGrowth3%_ExponentialSmoothing_Ensemble,2026-08-12,2028-08-12,341,True,True,True,,N/A,FALSE,Eligible for the product cohort today.
HDD,HDD|Organic|EDB|Consumer|Region,EDB,Organic,,Consumer,Region,NAM-Dedicated,HDD -> Organic -> EDB -> Consumer -> Region -> NAM-Dedicated,forecast_viewer_model_outputs_v2_full.parquet|forecast_forward_outputs_v6_17_full.parquet,True,276,2025-10-16,2026-07-18,True,True,15,ARIMA_Fixed|AutoARIMA|ETS Explicit|ETS_Current|FNAR-V2|FixedGrowth_1_5|FixedGrowth_3|FixedGrowth_4|FixedGrowth_6|LightGBM|LinearRegression|NLIN-DLIN_FIXED|SMLP-TCN|Theta|XGBoost,True,4950,1-30,True,732,1,FixedGrowth1%,2026-08-12,2028-08-12,341,True,True,True,,N/A,FALSE,Eligible for the product cohort today.
HDD,HDD|Organic|EDB|Consumer|Region,EDB,Organic,,Consumer,Region,NAM-GCC Low,HDD -> Organic -> EDB -> Consumer -> Region -> NAM-GCC Low,forecast_viewer_model_outputs_v2_full.parquet|forecast_forward_outputs_v6_17_full.parquet,True,276,2025-10-16,2026-07-18,True,True,15,ARIMA_Fixed|AutoARIMA|ETS Explicit|ETS_Current|FNAR-V2|FixedGrowth_1_5|FixedGrowth_3|FixedGrowth_4|FixedGrowth_6|LightGBM|LinearRegression|NLIN-DLIN_FIXED|SMLP-TCN|Theta|XGBoost,True,4950,1-30,True,732,1,FixedGrowth2%,2026-08-12,2028-08-12,341,True,True,True,,N/A,FALSE,Eligible for the product cohort today.
HDD,HDD|Organic|EDB|Consumer|Region,EDB,Organic,,Consumer,Region,NAM-ITAR DoD,HDD -> Organic -> EDB -> Consumer -> Region -> NAM-ITAR DoD,forecast_viewer_model_outputs_v2_full.parquet|forecast_forward_outputs_v6_17_full.parquet,True,193,2025-10-16,2026-04-26,True,True,15,ARIMA_Fixed|AutoARIMA|ETS Explicit|ETS_Current|FNAR-V2|FixedGrowth_1_5|FixedGrowth_3|FixedGrowth_4|FixedGrowth_6|LightGBM|LinearRegression|NLIN-DLIN_FIXED|SMLP-TCN|Theta|XGBoost,True,4950,1-30,True,732,1,FixedGrowth4%,2026-08-12,2028-08-12,258,True,True,True,,N/A,FALSE,Eligible for the product cohort today.
HDD,HDD|Organic|EDB|Consumer|Region,EDB,Organic,,Consumer,Region,NAM-ITAR GCCH,HDD -> Organic -> EDB -> Consumer -> Region -> NAM-ITAR GCCH,forecast_viewer_model_outputs_v2_full.parquet|forecast_forward_outputs_v6_17_full.parquet,True,193,2025-10-16,2026-04-26,True,True,15,ARIMA_Fixed|AutoARIMA|ETS Explicit|ETS_Current|FNAR-V2|FixedGrowth_1_5|FixedGrowth_3|FixedGrowth_4|FixedGrowth_6|LightGBM|LinearRegression|NLIN-DLIN_FIXED|SMLP-TCN|Theta|XGBoost,True,4950,1-30,True,732,1,FixedGrowth1%,2026-08-12,2028-08-12,258,True,True,True,,N/A,FALSE,Eligible for the product cohort today.
HDD,HDD|Organic|EDB|Consumer|Region,EDB,Organic,,Consumer,Region,NAM-MSIT,HDD -> Organic -> EDB -> Consumer -> Region -> NAM-MSIT,forecast_viewer_model_outputs_v2_full.parquet|forecast_forward_outputs_v6_17_full.parquet,True,276,2025-10-16,2026-07-18,True,True,15,ARIMA_Fixed|AutoARIMA|ETS Explicit|ETS_Current|FNAR-V2|FixedGrowth_1_5|FixedGrowth_3|FixedGrowth_4|FixedGrowth_6|LightGBM|LinearRegression|NLIN-DLIN_FIXED|SMLP-TCN|Theta|XGBoost,True,4950,1-30,True,732,1,FixedGrowth1%,2026-08-12,2028-08-12,341,True,True,True,,N/A,FALSE,Eligible for the product cohort today.
HDD,HDD|Organic|EDB|Consumer|Region,EDB,Organic,,Consumer,Region,NAM-Multitenant,HDD -> Organic -> EDB -> Consumer -> Region -> NAM-Multitenant,forecast_viewer_model_outputs_v2_full.parquet|forecast_forward_outputs_v6_17_full.parquet,True,276,2025-10-16,2026-07-18,True,True,15,ARIMA_Fixed|AutoARIMA|ETS Explicit|ETS_Current|FNAR-V2|FixedGrowth_1_5|FixedGrowth_3|FixedGrowth_4|FixedGrowth_6|LightGBM|LinearRegression|NLIN-DLIN_FIXED|SMLP-TCN|Theta|XGBoost,True,4950,1-30,True,732,1,FixedGrowth2%_ExponentialSmoothing_Ensemble,2026-08-12,2028-08-12,341,True,True,True,,N/A,FALSE,Eligible for the product cohort today.
HDD,HDD|Organic|EDB|Consumer|Region,EDB,Organic,,Consumer,Region,NAM-SDF,HDD -> Organic -> EDB -> Consumer -> Region -> NAM-SDF,forecast_viewer_model_outputs_v2_full.parquet|forecast_forward_outputs_v6_17_full.parquet,True,276,2025-10-16,2026-07-18,True,True,15,ARIMA_Fixed|AutoARIMA|ETS Explicit|ETS_Current|FNAR-V2|FixedGrowth_1_5|FixedGrowth_3|FixedGrowth_4|FixedGrowth_6|LightGBM|LinearRegression|NLIN-DLIN_FIXED|SMLP-TCN|Theta|XGBoost,True,4950,1-30,True,732,1,ExponentialSmoothing,2026-08-12,2028-08-12,341,True,True,True,,N/A,FALSE,Eligible for the product cohort today.
HDD,HDD|Organic|EDB|Consumer|Region,EDB,Organic,,Consumer,Region,NAM-TDF,HDD -> Organic -> EDB -> Consumer -> Region -> NAM-TDF,forecast_viewer_model_outputs_v2_full.parquet|forecast_forward_outputs_v6_17_full.parquet,True,276,2025-10-16,2026-07-18,True,True,15,ARIMA_Fixed|AutoARIMA|ETS Explicit|ETS_Current|FNAR-V2|FixedGrowth_1_5|FixedGrowth_3|FixedGrowth_4|FixedGrowth_6|LightGBM|LinearRegression|NLIN-DLIN_FIXED|SMLP-TCN|Theta|XGBoost,True,4950,1-30,True,732,1,FixedGrowth1%,2026-08-12,2028-08-12,341,True,True,True,,N/A,FALSE,Eligible for the product cohort today.
HDD,HDD|Organic|EDB|Consumer|Region,EDB,Organic,,Consumer,Region,NOR-Go Local,HDD -> Organic -> EDB -> Consumer -> Region -> NOR-Go Local,forecast_viewer_model_outputs_v2_full.parquet|forecast_forward_outputs_v6_17_full.parquet,True,276,2025-10-16,2026-07-18,True,True,15,ARIMA_Fixed|AutoARIMA|ETS Explicit|ETS_Current|FNAR-V2|FixedGrowth_1_5|FixedGrowth_3|FixedGrowth_4|FixedGrowth_6|LightGBM|LinearRegression|NLIN-DLIN_FIXED|SMLP-TCN|Theta|XGBoost,True,4950,1-30,True,732,1,FixedGrowth1%,2026-08-12,2028-08-12,341,True,True,True,,N/A,FALSE,Eligible for the product cohort today.
HDD,HDD|Organic|EDB|Consumer|Region,EDB,Organic,,Consumer,Region,NZL-Go Local,HDD -> Organic -> EDB -> Consumer -> Region -> NZL-Go Local,forecast_viewer_model_outputs_v2_full.parquet|forecast_forward_outputs_v6_17_full.parquet,True,276,2025-10-16,2026-07-18,True,True,15,ARIMA_Fixed|AutoARIMA|ETS Explicit|ETS_Current|FNAR-V2|FixedGrowth_1_5|FixedGrowth_3|FixedGrowth_4|FixedGrowth_6|LightGBM|LinearRegression|NLIN-DLIN_FIXED|SMLP-TCN|Theta|XGBoost,True,4950,1-30,True,732,1,ExponentialSmoothing,2026-08-12,2028-08-12,341,True,True,True,,N/A,FALSE,Eligible for the product cohort today.
HDD,HDD|Organic|EDB|Consumer|Region,EDB,Organic,,Consumer,Region,POL-Go Local,HDD -> Organic -> EDB -> Consumer -> Region -> POL-Go Local,forecast_viewer_model_outputs_v2_full.parquet|forecast_forward_outputs_v6_17_full.parquet,True,276,2025-10-16,2026-07-18,True,True,15,ARIMA_Fixed|AutoARIMA|ETS Explicit|ETS_Current|FNAR-V2|FixedGrowth_1_5|FixedGrowth_3|FixedGrowth_4|FixedGrowth_6|LightGBM|LinearRegression|NLIN-DLIN_FIXED|SMLP-TCN|Theta|XGBoost,True,4950,1-30,True,732,1,FixedGrowth4%_FixedGrowth5%_Ensemble,2026-08-12,2028-08-12,341,True,True,True,,N/A,FALSE,Eligible for the product cohort today.
