entity_key,date,actual_value,forecast_version,scenario,resource,source_file
NAM-Dedicated,2020-10-20,43991.698,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-Dedicated,2020-10-21,44069.65,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-Dedicated,2020-10-22,44151.60800000001,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-Dedicated,2020-10-23,44215.943,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-Dedicated,2020-10-24,44275.31599999999,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-Dedicated,2020-10-25,44276.333,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-Dedicated,2020-10-26,44283.48,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-Dedicated,2020-10-27,44330.58900000001,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-Dedicated,2020-10-28,44389.428,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-Dedicated,2020-10-29,44433.40599999999,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-Dedicated,2020-10-30,44482.348000000005,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-Dedicated,2020-10-31,44513.114,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-Dedicated,2020-11-01,44513.114,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-Dedicated,2020-11-02,44513.114,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-Dedicated,2020-11-03,44542.04900000001,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-Dedicated,2020-11-04,44613.30000000002,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-Dedicated,2020-11-05,44676.69699999999,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-Dedicated,2020-11-06,44748.326,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-Dedicated,2020-11-07,44800.025,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-Dedicated,2020-11-08,44817.402,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-Dedicated,2020-11-09,44848.99100000001,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-Dedicated,2020-11-10,44880.58000000001,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-Dedicated,2020-11-11,44880.58000000001,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-Dedicated,2020-11-12,44870.53399999999,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-Dedicated,2020-11-13,44597.64699999998,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-Dedicated,2020-11-14,44573.891,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-Dedicated,2020-11-15,44552.244000000006,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-Dedicated,2020-11-16,44552.244000000006,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-Dedicated,2020-11-17,44558.5425,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-Dedicated,2020-11-18,44595.88,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-Dedicated,2020-11-19,44654.73799999998,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-Dedicated,2020-11-20,44720.63,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-Dedicated,2020-11-21,44756.917,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-Dedicated,2020-11-22,44756.917,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-Dedicated,2020-11-23,44756.917,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-Dedicated,2020-11-24,44785.29600000002,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-Dedicated,2020-11-25,44845.57,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-Dedicated,2020-11-26,44897.23400000001,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-Dedicated,2020-11-27,44925.00300000001,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-Dedicated,2020-11-28,44925.00300000001,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-Dedicated,2020-11-29,44918.823,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-Dedicated,2020-11-30,44918.823,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-Dedicated,2020-12-01,44950.01399999999,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-Dedicated,2020-12-02,45003.634,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-Dedicated,2020-12-03,45065.054,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-Dedicated,2020-12-04,45109.543000000005,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-Dedicated,2020-12-05,45130.288,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-Dedicated,2020-12-06,45130.288,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-Dedicated,2020-12-07,45130.288,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-Dedicated,2020-12-08,45146.9,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-Dedicated,2020-12-09,45189.56099999999,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-Dedicated,2020-12-10,45211.941,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-Dedicated,2020-12-11,45253.79600000001,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-Dedicated,2020-12-12,45272.696,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-Dedicated,2020-12-13,45272.696,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-Dedicated,2020-12-14,45272.696,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-Dedicated,2020-12-15,45296.48500000001,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-Dedicated,2020-12-16,45350.514,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-Dedicated,2020-12-17,45411.071,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-Dedicated,2020-12-18,45478.293,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-Dedicated,2020-12-19,45530.130000000005,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-Dedicated,2020-12-20,45530.130000000005,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-Dedicated,2020-12-21,45530.130000000005,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-Dedicated,2020-12-22,45542.09300000001,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-Dedicated,2020-12-23,45571.05600000001,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-Dedicated,2020-12-24,45577.935000000005,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-Dedicated,2020-12-25,45577.935000000005,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-Dedicated,2020-12-26,45549.495,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-Dedicated,2020-12-27,45510.92999999999,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-Dedicated,2020-12-28,45486.12100000001,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-Dedicated,2020-12-29,45486.12100000001,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-Dedicated,2020-12-30,45502.59299999999,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-Dedicated,2020-12-31,45502.59299999999,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-Dedicated,2021-01-01,45486.529999999984,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-Dedicated,2021-01-02,45446.205,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-Dedicated,2021-01-03,45400.87,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-Dedicated,2021-01-04,45395.421999999984,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-Dedicated,2021-01-05,45395.421999999984,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-Dedicated,2021-01-06,45436.04499999999,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-Dedicated,2021-01-07,45474.837,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-Dedicated,2021-01-08,45478.096,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-Dedicated,2021-01-09,45478.096,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-Dedicated,2021-01-10,45465.214,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-Dedicated,2021-01-11,45434.573,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-Dedicated,2021-01-12,45434.573,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-Dedicated,2021-01-13,45445.56300000001,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-Dedicated,2021-01-14,45489.008,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-Dedicated,2021-01-15,45520.85699999998,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-Dedicated,2021-01-16,45537.365000000005,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-Dedicated,2021-01-17,45537.365000000005,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-Dedicated,2021-01-18,45537.365000000005,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-Dedicated,2021-01-19,45548.154,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-Dedicated,2021-01-20,45600.87600000002,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-Dedicated,2021-01-21,45621.56300000001,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-Dedicated,2021-01-22,45677.42800000001,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-Dedicated,2021-01-23,45727.891,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-Dedicated,2021-01-24,45762.336,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-Dedicated,2021-01-25,45767.26000000002,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-Dedicated,2021-01-26,45817.73299999999,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-Dedicated,2021-01-27,45876.472,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-Dedicated,2021-01-28,45950.24899999999,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-Dedicated,2021-01-29,46013.294,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-Dedicated,2021-01-30,46075.17599999999,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-Dedicated,2021-01-31,46108.630000000005,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-Dedicated,2021-02-01,46109.17,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-Dedicated,2021-02-02,46167.50796893239,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-Dedicated,2021-02-03,46227.22494824231,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-Dedicated,2021-02-04,46295.5640578717,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-Dedicated,2021-02-05,46350.65496909618,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-Dedicated,2021-02-06,46405.94999428093,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-Dedicated,2021-02-07,46405.94999428093,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-Dedicated,2021-02-08,46412.05209942162,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-Dedicated,2021-02-09,46419.32895185053,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-Dedicated,2021-02-10,46478.71598783136,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-Dedicated,2021-02-11,46541.484969198704,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-Dedicated,2021-02-12,46589.4840323478,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-Dedicated,2021-02-13,46619.10493938625,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-Dedicated,2021-02-14,46619.10493938625,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-Dedicated,2021-02-15,46619.10493938625,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-Dedicated,2021-02-16,46633.72195135057,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-Dedicated,2021-02-17,46656.24804383516,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-Dedicated,2021-02-18,46673.06104540825,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-Dedicated,2021-02-19,46690.901028871536,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-Dedicated,2021-02-20,46797.28589844704,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-Dedicated,2021-02-21,46817.90700244904,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-Dedicated,2021-02-22,46823.97094345093,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-Dedicated,2021-02-23,46823.97094345093,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-Dedicated,2021-02-24,46852.99900102615,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-Dedicated,2021-02-25,46901.79402780533,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-Dedicated,2021-02-26,46987.98403906822,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-Dedicated,2021-02-27,47050.899042367935,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-Dedicated,2021-02-28,47050.899042367935,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-Dedicated,2021-03-01,47052.19307798147,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-Dedicated,2021-03-02,47099.15703630448,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-Dedicated,2021-03-03,47165.74898002437,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-Dedicated,2021-03-04,47237.2410197556,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-Dedicated,2021-03-05,47293.55807137489,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-Dedicated,2021-03-06,47323.65903091431,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-Dedicated,2021-03-07,47323.65903091431,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-Dedicated,2021-03-08,47323.65903091431,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-Dedicated,2021-03-09,47372.17101716995,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-Dedicated,2021-03-10,47440.75296680676,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-Dedicated,2021-03-11,47506.04996931553,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-Dedicated,2021-03-12,47562.37404119968,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-Dedicated,2021-03-13,47599.311948895454,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-Dedicated,2021-03-14,47599.311948895454,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-Dedicated,2021-03-15,47599.311948895454,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-Dedicated,2021-03-16,47653.79106545448,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-Dedicated,2021-03-17,47732.251094572246,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-Dedicated,2021-03-18,47796.16604232788,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-Dedicated,2021-03-19,47840.41403543949,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-Dedicated,2021-03-20,47859.64096617699,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-Dedicated,2021-03-21,47859.64096617699,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-Dedicated,2021-03-22,47859.64096617699,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-Dedicated,2021-03-23,47920.88105422258,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-Dedicated,2021-03-24,47985.819,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-Dedicated,2021-03-25,48064.62,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-Dedicated,2021-03-26,48133.982,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-Dedicated,2021-03-27,48194.28699999998,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-Dedicated,2021-03-28,48194.28699999998,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-Dedicated,2021-03-29,48196.024,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-Dedicated,2021-03-30,48240.542,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-Dedicated,2021-03-31,48300.61599999999,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-Dedicated,2021-04-01,48360.81399999998,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-Dedicated,2021-04-02,48362.99700000001,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-Dedicated,2021-04-03,48362.99700000001,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-Dedicated,2021-04-04,48355.365,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-Dedicated,2021-04-05,48355.365,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-Dedicated,2021-04-06,48360.39599999999,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-Dedicated,2021-04-07,48421.283,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-Dedicated,2021-04-08,48496.564,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-Dedicated,2021-04-09,48555.490000000005,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-Dedicated,2021-04-10,48555.490000000005,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-Dedicated,2021-04-11,47940.57200000001,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-Dedicated,2021-04-12,47940.57200000001,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-Dedicated,2021-04-13,47947.22000000001,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-Dedicated,2021-04-14,47975.52199999999,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-Dedicated,2021-04-15,48005.20999999999,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-Dedicated,2021-04-16,48069.51799999999,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-Dedicated,2021-04-17,48484.81199999998,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-Dedicated,2021-04-18,48484.81199999998,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-Dedicated,2021-04-19,48397.09799999999,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-Dedicated,2021-04-20,48397.09799999999,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-Dedicated,2021-04-21,48474.948,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-Dedicated,2021-04-22,48536.60799999999,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-Dedicated,2021-04-23,48549.196,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-Dedicated,2021-04-24,48681.762,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-Dedicated,2021-04-25,48681.762,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-Dedicated,2021-04-26,48688.629,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-Dedicated,2021-04-27,48697.393,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-Dedicated,2021-04-28,48808.278000000006,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-Dedicated,2021-04-29,48904.411,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-Dedicated,2021-04-30,48971.666,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-Dedicated,2021-05-01,49063.718,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-Dedicated,2021-05-02,49085.639,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-Dedicated,2021-05-03,49092.58999999999,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-Dedicated,2021-05-04,49136.92300000001,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-Dedicated,2021-05-05,49199.151000000005,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-Dedicated,2021-05-06,49267.852,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-Dedicated,2021-05-07,49326.174,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-Dedicated,2021-05-08,49352.85,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-Dedicated,2021-05-09,49352.85,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-Dedicated,2021-05-10,49352.85,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-Dedicated,2021-05-11,49402.936,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-Dedicated,2021-05-12,49462.794,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-Dedicated,2021-05-13,49534.06799999999,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-Dedicated,2021-05-14,49588.395,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-Dedicated,2021-05-15,49617.231,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-Dedicated,2021-05-16,49617.231,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-Dedicated,2021-05-17,49617.231,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-Dedicated,2021-05-18,49666.821500000005,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-Dedicated,2021-05-19,49732.224,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-Dedicated,2021-05-20,49811.447,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-Dedicated,2021-05-21,49875.438,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-Dedicated,2021-05-22,49916.37299999999,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-Dedicated,2021-05-23,49916.37299999999,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-Dedicated,2021-05-24,49916.37299999999,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-Dedicated,2021-05-25,49917.50199999999,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-Dedicated,2021-05-26,49959.49999999999,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-Dedicated,2021-05-27,50020.593,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-Dedicated,2021-05-28,50082.31399999999,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-Dedicated,2021-05-29,50110.87499999999,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-Dedicated,2021-05-30,50110.87499999999,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-Dedicated,2021-05-31,50110.87499999999,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-Dedicated,2021-06-01,50136.594000000005,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-Dedicated,2021-06-02,50200.09,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-Dedicated,2021-06-03,50248.356,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-Dedicated,2021-06-04,50287.876,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-Dedicated,2021-06-05,50316.47600000001,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-Dedicated,2021-06-06,50316.47600000001,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-Dedicated,2021-06-07,50316.47600000001,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-Dedicated,2021-06-08,50366.07100000001,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-Dedicated,2021-06-09,50434.779,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-Dedicated,2021-06-10,50515.65300000002,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-Dedicated,2021-06-11,50572.66300000001,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-Dedicated,2021-06-12,50612.34600000002,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-Dedicated,2021-06-13,50612.34600000002,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-Dedicated,2021-06-14,50612.34600000002,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-Dedicated,2021-06-15,50674.59200000001,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-Dedicated,2021-06-16,50756.61100000001,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-Dedicated,2021-06-17,50841.941,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-Dedicated,2021-06-18,50911.328,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-Dedicated,2021-06-19,50961.948,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-Dedicated,2021-06-20,50961.948,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-Dedicated,2021-06-21,50961.948,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-Dedicated,2021-06-22,51035.403,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-Dedicated,2021-06-23,51112.312,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-Dedicated,2021-06-24,51195.66500000001,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-Dedicated,2021-06-25,51249.145,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-Dedicated,2021-06-26,51249.145,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-Dedicated,2021-06-27,51176.41,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-Dedicated,2021-06-28,51176.41,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-Dedicated,2021-06-29,51225.779,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-Dedicated,2021-06-30,51292.265,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-Dedicated,2021-07-01,51380.40000000001,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-Dedicated,2021-07-02,51435.47000000001,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-Dedicated,2021-07-03,51458.195,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-Dedicated,2021-07-04,51458.195,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-Dedicated,2021-07-05,51458.195,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
