case_id,route_id,route_group,base_metric,entity_value,case_class,viewer_complete,forecast_complete,has_observed_actuals,observed_row_count,has_backtest_estimates,backtest_row_count,backtest_model_count,has_all_15_governed_models,backtest_model_names,has_forecast_values,forecast_row_count,forward_actual_row_count,missing_data_reason
HDD|Organic|EDB|Enterprise|Forest::INDP287,HDD|Organic|EDB|Enterprise|Forest,HDD EDB Enterprise,HDD,INDP287,VIEWER_COMPLETE,True,True,True,4950,True,4950,15,True,ARIMA_Fixed|AutoARIMA|ETS Explicit|ETS_Current|FNAR-V2|FixedGrowth_1_5|FixedGrowth_3|FixedGrowth_4|FixedGrowth_6|LightGBM|LinearRegression|NLIN-DLIN_FIXED|SMLP-TCN|Theta|XGBoost,True,732,342,
HDD|Organic|EDB|Enterprise|Forest::INDPRD01,HDD|Organic|EDB|Enterprise|Forest,HDD EDB Enterprise,HDD,INDPRD01,VIEWER_COMPLETE,True,True,True,4950,True,4950,15,True,ARIMA_Fixed|AutoARIMA|ETS Explicit|ETS_Current|FNAR-V2|FixedGrowth_1_5|FixedGrowth_3|FixedGrowth_4|FixedGrowth_6|LightGBM|LinearRegression|NLIN-DLIN_FIXED|SMLP-TCN|Theta|XGBoost,True,732,342,
HDD|Organic|EDB|Enterprise|Forest::ISRP290,HDD|Organic|EDB|Enterprise|Forest,HDD EDB Enterprise,HDD,ISRP290,VIEWER_COMPLETE,True,True,True,4950,True,4950,15,True,ARIMA_Fixed|AutoARIMA|ETS Explicit|ETS_Current|FNAR-V2|FixedGrowth_1_5|FixedGrowth_3|FixedGrowth_4|FixedGrowth_6|LightGBM|LinearRegression|NLIN-DLIN_FIXED|SMLP-TCN|Theta|XGBoost,True,732,342,
HDD|Organic|EDB|Enterprise|Forest::ITAP293,HDD|Organic|EDB|Enterprise|Forest,HDD EDB Enterprise,HDD,ITAP293,VIEWER_COMPLETE,True,True,True,4950,True,4950,15,True,ARIMA_Fixed|AutoARIMA|ETS Explicit|ETS_Current|FNAR-V2|FixedGrowth_1_5|FixedGrowth_3|FixedGrowth_4|FixedGrowth_6|LightGBM|LinearRegression|NLIN-DLIN_FIXED|SMLP-TCN|Theta|XGBoost,True,732,342,
HDD|Organic|EDB|Enterprise|Forest::JPNP286,HDD|Organic|EDB|Enterprise|Forest,HDD EDB Enterprise,HDD,JPNP286,VIEWER_COMPLETE,True,True,True,4950,True,4950,15,True,ARIMA_Fixed|AutoARIMA|ETS Explicit|ETS_Current|FNAR-V2|FixedGrowth_1_5|FixedGrowth_3|FixedGrowth_4|FixedGrowth_6|LightGBM|LinearRegression|NLIN-DLIN_FIXED|SMLP-TCN|Theta|XGBoost,True,732,342,
HDD|Organic|EDB|Enterprise|Forest::JPNP301,HDD|Organic|EDB|Enterprise|Forest,HDD EDB Enterprise,HDD,JPNP301,VIEWER_COMPLETE,True,True,True,4950,True,4950,15,True,ARIMA_Fixed|AutoARIMA|ETS Explicit|ETS_Current|FNAR-V2|FixedGrowth_1_5|FixedGrowth_3|FixedGrowth_4|FixedGrowth_6|LightGBM|LinearRegression|NLIN-DLIN_FIXED|SMLP-TCN|Theta|XGBoost,True,732,342,
HDD|Organic|EDB|Enterprise|Forest::JPNPRD01,HDD|Organic|EDB|Enterprise|Forest,HDD EDB Enterprise,HDD,JPNPRD01,VIEWER_COMPLETE,True,True,True,4950,True,4950,15,True,ARIMA_Fixed|AutoARIMA|ETS Explicit|ETS_Current|FNAR-V2|FixedGrowth_1_5|FixedGrowth_3|FixedGrowth_4|FixedGrowth_6|LightGBM|LinearRegression|NLIN-DLIN_FIXED|SMLP-TCN|Theta|XGBoost,True,732,342,
HDD|Organic|EDB|Enterprise|Forest::KORP216,HDD|Organic|EDB|Enterprise|Forest,HDD EDB Enterprise,HDD,KORP216,VIEWER_COMPLETE,True,True,True,4950,True,4950,15,True,ARIMA_Fixed|AutoARIMA|ETS Explicit|ETS_Current|FNAR-V2|FixedGrowth_1_5|FixedGrowth_3|FixedGrowth_4|FixedGrowth_6|LightGBM|LinearRegression|NLIN-DLIN_FIXED|SMLP-TCN|Theta|XGBoost,True,732,342,
HDD|Organic|EDB|Enterprise|Forest::LAMP152,HDD|Organic|EDB|Enterprise|Forest,HDD EDB Enterprise,HDD,LAMP152,VIEWER_COMPLETE,True,True,True,4950,True,4950,15,True,ARIMA_Fixed|AutoARIMA|ETS Explicit|ETS_Current|FNAR-V2|FixedGrowth_1_5|FixedGrowth_3|FixedGrowth_4|FixedGrowth_6|LightGBM|LinearRegression|NLIN-DLIN_FIXED|SMLP-TCN|Theta|XGBoost,True,732,342,
HDD|Organic|EDB|Enterprise|Forest::LAMP215,HDD|Organic|EDB|Enterprise|Forest,HDD EDB Enterprise,HDD,LAMP215,VIEWER_COMPLETE,True,True,True,4950,True,4950,15,True,ARIMA_Fixed|AutoARIMA|ETS Explicit|ETS_Current|FNAR-V2|FixedGrowth_1_5|FixedGrowth_3|FixedGrowth_4|FixedGrowth_6|LightGBM|LinearRegression|NLIN-DLIN_FIXED|SMLP-TCN|Theta|XGBoost,True,732,342,
HDD|Organic|EDB|Enterprise|Forest::LAMPRD80,HDD|Organic|EDB|Enterprise|Forest,HDD EDB Enterprise,HDD,LAMPRD80,VIEWER_COMPLETE,True,True,True,4950,True,4950,15,True,ARIMA_Fixed|AutoARIMA|ETS Explicit|ETS_Current|FNAR-V2|FixedGrowth_1_5|FixedGrowth_3|FixedGrowth_4|FixedGrowth_6|LightGBM|LinearRegression|NLIN-DLIN_FIXED|SMLP-TCN|Theta|XGBoost,True,732,342,
HDD|Organic|EDB|Enterprise|Forest::MEXP297,HDD|Organic|EDB|Enterprise|Forest,HDD EDB Enterprise,HDD,MEXP297,VIEWER_COMPLETE,True,True,True,4950,True,4950,15,True,ARIMA_Fixed|AutoARIMA|ETS Explicit|ETS_Current|FNAR-V2|FixedGrowth_1_5|FixedGrowth_3|FixedGrowth_4|FixedGrowth_6|LightGBM|LinearRegression|NLIN-DLIN_FIXED|SMLP-TCN|Theta|XGBoost,True,732,342,
HDD|Organic|EDB|Enterprise|Forest::MYSP306,HDD|Organic|EDB|Enterprise|Forest,HDD EDB Enterprise,HDD,MYSP306,VIEWER_COMPLETE,True,True,True,4950,True,4950,15,True,ARIMA_Fixed|AutoARIMA|ETS Explicit|ETS_Current|FNAR-V2|FixedGrowth_1_5|FixedGrowth_3|FixedGrowth_4|FixedGrowth_6|LightGBM|LinearRegression|NLIN-DLIN_FIXED|SMLP-TCN|Theta|XGBoost,True,732,342,
HDD|Organic|EDB|Enterprise|Forest::NAMP100,HDD|Organic|EDB|Enterprise|Forest,HDD EDB Enterprise,HDD,NAMP100,VIEWER_COMPLETE,True,True,True,4950,True,4950,15,True,ARIMA_Fixed|AutoARIMA|ETS Explicit|ETS_Current|FNAR-V2|FixedGrowth_1_5|FixedGrowth_3|FixedGrowth_4|FixedGrowth_6|LightGBM|LinearRegression|NLIN-DLIN_FIXED|SMLP-TCN|Theta|XGBoost,True,732,342,
HDD|Organic|EDB|Enterprise|Forest::NAMP101,HDD|Organic|EDB|Enterprise|Forest,HDD EDB Enterprise,HDD,NAMP101,VIEWER_COMPLETE,True,True,True,4950,True,4950,15,True,ARIMA_Fixed|AutoARIMA|ETS Explicit|ETS_Current|FNAR-V2|FixedGrowth_1_5|FixedGrowth_3|FixedGrowth_4|FixedGrowth_6|LightGBM|LinearRegression|NLIN-DLIN_FIXED|SMLP-TCN|Theta|XGBoost,True,732,342,
HDD|Organic|EDB|Enterprise|Forest::NAMP103,HDD|Organic|EDB|Enterprise|Forest,HDD EDB Enterprise,HDD,NAMP103,VIEWER_COMPLETE,True,True,True,4950,True,4950,15,True,ARIMA_Fixed|AutoARIMA|ETS Explicit|ETS_Current|FNAR-V2|FixedGrowth_1_5|FixedGrowth_3|FixedGrowth_4|FixedGrowth_6|LightGBM|LinearRegression|NLIN-DLIN_FIXED|SMLP-TCN|Theta|XGBoost,True,732,342,
HDD|Organic|EDB|Enterprise|Forest::NAMP104,HDD|Organic|EDB|Enterprise|Forest,HDD EDB Enterprise,HDD,NAMP104,VIEWER_COMPLETE,True,True,True,4950,True,4950,15,True,ARIMA_Fixed|AutoARIMA|ETS Explicit|ETS_Current|FNAR-V2|FixedGrowth_1_5|FixedGrowth_3|FixedGrowth_4|FixedGrowth_6|LightGBM|LinearRegression|NLIN-DLIN_FIXED|SMLP-TCN|Theta|XGBoost,True,732,342,
HDD|Organic|EDB|Enterprise|Forest::NAMP105,HDD|Organic|EDB|Enterprise|Forest,HDD EDB Enterprise,HDD,NAMP105,VIEWER_COMPLETE,True,True,True,4950,True,4950,15,True,ARIMA_Fixed|AutoARIMA|ETS Explicit|ETS_Current|FNAR-V2|FixedGrowth_1_5|FixedGrowth_3|FixedGrowth_4|FixedGrowth_6|LightGBM|LinearRegression|NLIN-DLIN_FIXED|SMLP-TCN|Theta|XGBoost,True,732,342,
HDD|Organic|EDB|Enterprise|Forest::NAMP106,HDD|Organic|EDB|Enterprise|Forest,HDD EDB Enterprise,HDD,NAMP106,VIEWER_COMPLETE,True,True,True,4950,True,4950,15,True,ARIMA_Fixed|AutoARIMA|ETS Explicit|ETS_Current|FNAR-V2|FixedGrowth_1_5|FixedGrowth_3|FixedGrowth_4|FixedGrowth_6|LightGBM|LinearRegression|NLIN-DLIN_FIXED|SMLP-TCN|Theta|XGBoost,True,732,342,
HDD|Organic|EDB|Enterprise|Forest::NAMP108,HDD|Organic|EDB|Enterprise|Forest,HDD EDB Enterprise,HDD,NAMP108,VIEWER_COMPLETE,True,True,True,4950,True,4950,15,True,ARIMA_Fixed|AutoARIMA|ETS Explicit|ETS_Current|FNAR-V2|FixedGrowth_1_5|FixedGrowth_3|FixedGrowth_4|FixedGrowth_6|LightGBM|LinearRegression|NLIN-DLIN_FIXED|SMLP-TCN|Theta|XGBoost,True,732,342,
HDD|Organic|EDB|Enterprise|Forest::NAMP109,HDD|Organic|EDB|Enterprise|Forest,HDD EDB Enterprise,HDD,NAMP109,VIEWER_COMPLETE,True,True,True,4950,True,4950,15,True,ARIMA_Fixed|AutoARIMA|ETS Explicit|ETS_Current|FNAR-V2|FixedGrowth_1_5|FixedGrowth_3|FixedGrowth_4|FixedGrowth_6|LightGBM|LinearRegression|NLIN-DLIN_FIXED|SMLP-TCN|Theta|XGBoost,True,732,342,
HDD|Organic|EDB|Enterprise|Forest::NAMP113,HDD|Organic|EDB|Enterprise|Forest,HDD EDB Enterprise,HDD,NAMP113,VIEWER_COMPLETE,True,True,True,4950,True,4950,15,True,ARIMA_Fixed|AutoARIMA|ETS Explicit|ETS_Current|FNAR-V2|FixedGrowth_1_5|FixedGrowth_3|FixedGrowth_4|FixedGrowth_6|LightGBM|LinearRegression|NLIN-DLIN_FIXED|SMLP-TCN|Theta|XGBoost,True,732,342,
HDD|Organic|EDB|Enterprise|Forest::NAMP114,HDD|Organic|EDB|Enterprise|Forest,HDD EDB Enterprise,HDD,NAMP114,VIEWER_COMPLETE,True,True,True,4950,True,4950,15,True,ARIMA_Fixed|AutoARIMA|ETS Explicit|ETS_Current|FNAR-V2|FixedGrowth_1_5|FixedGrowth_3|FixedGrowth_4|FixedGrowth_6|LightGBM|LinearRegression|NLIN-DLIN_FIXED|SMLP-TCN|Theta|XGBoost,True,732,342,
HDD|Organic|EDB|Enterprise|Forest::NAMP115,HDD|Organic|EDB|Enterprise|Forest,HDD EDB Enterprise,HDD,NAMP115,VIEWER_COMPLETE,True,True,True,4950,True,4950,15,True,ARIMA_Fixed|AutoARIMA|ETS Explicit|ETS_Current|FNAR-V2|FixedGrowth_1_5|FixedGrowth_3|FixedGrowth_4|FixedGrowth_6|LightGBM|LinearRegression|NLIN-DLIN_FIXED|SMLP-TCN|Theta|XGBoost,True,732,342,
HDD|Organic|EDB|Enterprise|Forest::NAMP116,HDD|Organic|EDB|Enterprise|Forest,HDD EDB Enterprise,HDD,NAMP116,VIEWER_COMPLETE,True,True,True,4950,True,4950,15,True,ARIMA_Fixed|AutoARIMA|ETS Explicit|ETS_Current|FNAR-V2|FixedGrowth_1_5|FixedGrowth_3|FixedGrowth_4|FixedGrowth_6|LightGBM|LinearRegression|NLIN-DLIN_FIXED|SMLP-TCN|Theta|XGBoost,True,732,342,
HDD|Organic|EDB|Enterprise|Forest::NAMP118,HDD|Organic|EDB|Enterprise|Forest,HDD EDB Enterprise,HDD,NAMP118,VIEWER_COMPLETE,True,True,True,4950,True,4950,15,True,ARIMA_Fixed|AutoARIMA|ETS Explicit|ETS_Current|FNAR-V2|FixedGrowth_1_5|FixedGrowth_3|FixedGrowth_4|FixedGrowth_6|LightGBM|LinearRegression|NLIN-DLIN_FIXED|SMLP-TCN|Theta|XGBoost,True,732,342,
HDD|Organic|EDB|Enterprise|Forest::NAMP125,HDD|Organic|EDB|Enterprise|Forest,HDD EDB Enterprise,HDD,NAMP125,VIEWER_COMPLETE,True,True,True,4950,True,4950,15,True,ARIMA_Fixed|AutoARIMA|ETS Explicit|ETS_Current|FNAR-V2|FixedGrowth_1_5|FixedGrowth_3|FixedGrowth_4|FixedGrowth_6|LightGBM|LinearRegression|NLIN-DLIN_FIXED|SMLP-TCN|Theta|XGBoost,True,732,342,
HDD|Organic|EDB|Enterprise|Forest::NAMP126,HDD|Organic|EDB|Enterprise|Forest,HDD EDB Enterprise,HDD,NAMP126,VIEWER_COMPLETE,True,True,True,4950,True,4950,15,True,ARIMA_Fixed|AutoARIMA|ETS Explicit|ETS_Current|FNAR-V2|FixedGrowth_1_5|FixedGrowth_3|FixedGrowth_4|FixedGrowth_6|LightGBM|LinearRegression|NLIN-DLIN_FIXED|SMLP-TCN|Theta|XGBoost,True,732,342,
HDD|Organic|EDB|Enterprise|Forest::NAMP128,HDD|Organic|EDB|Enterprise|Forest,HDD EDB Enterprise,HDD,NAMP128,VIEWER_COMPLETE,True,True,True,4950,True,4950,15,True,ARIMA_Fixed|AutoARIMA|ETS Explicit|ETS_Current|FNAR-V2|FixedGrowth_1_5|FixedGrowth_3|FixedGrowth_4|FixedGrowth_6|LightGBM|LinearRegression|NLIN-DLIN_FIXED|SMLP-TCN|Theta|XGBoost,True,732,342,
HDD|Organic|EDB|Enterprise|Forest::NAMP129,HDD|Organic|EDB|Enterprise|Forest,HDD EDB Enterprise,HDD,NAMP129,VIEWER_COMPLETE,True,True,True,4950,True,4950,15,True,ARIMA_Fixed|AutoARIMA|ETS Explicit|ETS_Current|FNAR-V2|FixedGrowth_1_5|FixedGrowth_3|FixedGrowth_4|FixedGrowth_6|LightGBM|LinearRegression|NLIN-DLIN_FIXED|SMLP-TCN|Theta|XGBoost,True,732,342,
HDD|Organic|EDB|Enterprise|Forest::NAMP130,HDD|Organic|EDB|Enterprise|Forest,HDD EDB Enterprise,HDD,NAMP130,VIEWER_COMPLETE,True,True,True,4950,True,4950,15,True,ARIMA_Fixed|AutoARIMA|ETS Explicit|ETS_Current|FNAR-V2|FixedGrowth_1_5|FixedGrowth_3|FixedGrowth_4|FixedGrowth_6|LightGBM|LinearRegression|NLIN-DLIN_FIXED|SMLP-TCN|Theta|XGBoost,True,732,342,
HDD|Organic|EDB|Enterprise|Forest::NAMP131,HDD|Organic|EDB|Enterprise|Forest,HDD EDB Enterprise,HDD,NAMP131,VIEWER_COMPLETE,True,True,True,4950,True,4950,15,True,ARIMA_Fixed|AutoARIMA|ETS Explicit|ETS_Current|FNAR-V2|FixedGrowth_1_5|FixedGrowth_3|FixedGrowth_4|FixedGrowth_6|LightGBM|LinearRegression|NLIN-DLIN_FIXED|SMLP-TCN|Theta|XGBoost,True,732,342,
HDD|Organic|EDB|Enterprise|Forest::NAMP132,HDD|Organic|EDB|Enterprise|Forest,HDD EDB Enterprise,HDD,NAMP132,VIEWER_COMPLETE,True,True,True,4950,True,4950,15,True,ARIMA_Fixed|AutoARIMA|ETS Explicit|ETS_Current|FNAR-V2|FixedGrowth_1_5|FixedGrowth_3|FixedGrowth_4|FixedGrowth_6|LightGBM|LinearRegression|NLIN-DLIN_FIXED|SMLP-TCN|Theta|XGBoost,True,732,342,
HDD|Organic|EDB|Enterprise|Forest::NAMP133,HDD|Organic|EDB|Enterprise|Forest,HDD EDB Enterprise,HDD,NAMP133,VIEWER_COMPLETE,True,True,True,4950,True,4950,15,True,ARIMA_Fixed|AutoARIMA|ETS Explicit|ETS_Current|FNAR-V2|FixedGrowth_1_5|FixedGrowth_3|FixedGrowth_4|FixedGrowth_6|LightGBM|LinearRegression|NLIN-DLIN_FIXED|SMLP-TCN|Theta|XGBoost,True,732,342,
HDD|Organic|EDB|Enterprise|Forest::NAMP134,HDD|Organic|EDB|Enterprise|Forest,HDD EDB Enterprise,HDD,NAMP134,VIEWER_COMPLETE,True,True,True,4950,True,4950,15,True,ARIMA_Fixed|AutoARIMA|ETS Explicit|ETS_Current|FNAR-V2|FixedGrowth_1_5|FixedGrowth_3|FixedGrowth_4|FixedGrowth_6|LightGBM|LinearRegression|NLIN-DLIN_FIXED|SMLP-TCN|Theta|XGBoost,True,732,342,
HDD|Organic|EDB|Enterprise|Forest::NAMP135,HDD|Organic|EDB|Enterprise|Forest,HDD EDB Enterprise,HDD,NAMP135,VIEWER_COMPLETE,True,True,True,4950,True,4950,15,True,ARIMA_Fixed|AutoARIMA|ETS Explicit|ETS_Current|FNAR-V2|FixedGrowth_1_5|FixedGrowth_3|FixedGrowth_4|FixedGrowth_6|LightGBM|LinearRegression|NLIN-DLIN_FIXED|SMLP-TCN|Theta|XGBoost,True,732,342,
HDD|Organic|EDB|Enterprise|Forest::NAMP136,HDD|Organic|EDB|Enterprise|Forest,HDD EDB Enterprise,HDD,NAMP136,VIEWER_COMPLETE,True,True,True,4950,True,4950,15,True,ARIMA_Fixed|AutoARIMA|ETS Explicit|ETS_Current|FNAR-V2|FixedGrowth_1_5|FixedGrowth_3|FixedGrowth_4|FixedGrowth_6|LightGBM|LinearRegression|NLIN-DLIN_FIXED|SMLP-TCN|Theta|XGBoost,True,732,342,
HDD|Organic|EDB|Enterprise|Forest::NAMP154,HDD|Organic|EDB|Enterprise|Forest,HDD EDB Enterprise,HDD,NAMP154,VIEWER_COMPLETE,True,True,True,4950,True,4950,15,True,ARIMA_Fixed|AutoARIMA|ETS Explicit|ETS_Current|FNAR-V2|FixedGrowth_1_5|FixedGrowth_3|FixedGrowth_4|FixedGrowth_6|LightGBM|LinearRegression|NLIN-DLIN_FIXED|SMLP-TCN|Theta|XGBoost,True,732,342,
HDD|Organic|EDB|Enterprise|Forest::NAMP157,HDD|Organic|EDB|Enterprise|Forest,HDD EDB Enterprise,HDD,NAMP157,VIEWER_COMPLETE,True,True,True,4950,True,4950,15,True,ARIMA_Fixed|AutoARIMA|ETS Explicit|ETS_Current|FNAR-V2|FixedGrowth_1_5|FixedGrowth_3|FixedGrowth_4|FixedGrowth_6|LightGBM|LinearRegression|NLIN-DLIN_FIXED|SMLP-TCN|Theta|XGBoost,True,732,342,
HDD|Organic|EDB|Enterprise|Forest::NAMP158,HDD|Organic|EDB|Enterprise|Forest,HDD EDB Enterprise,HDD,NAMP158,VIEWER_COMPLETE,True,True,True,4950,True,4950,15,True,ARIMA_Fixed|AutoARIMA|ETS Explicit|ETS_Current|FNAR-V2|FixedGrowth_1_5|FixedGrowth_3|FixedGrowth_4|FixedGrowth_6|LightGBM|LinearRegression|NLIN-DLIN_FIXED|SMLP-TCN|Theta|XGBoost,True,732,342,
HDD|Organic|EDB|Enterprise|Forest::NAMP159,HDD|Organic|EDB|Enterprise|Forest,HDD EDB Enterprise,HDD,NAMP159,VIEWER_COMPLETE,True,True,True,4950,True,4950,15,True,ARIMA_Fixed|AutoARIMA|ETS Explicit|ETS_Current|FNAR-V2|FixedGrowth_1_5|FixedGrowth_3|FixedGrowth_4|FixedGrowth_6|LightGBM|LinearRegression|NLIN-DLIN_FIXED|SMLP-TCN|Theta|XGBoost,True,732,342,
HDD|Organic|EDB|Enterprise|Forest::NAMP161,HDD|Organic|EDB|Enterprise|Forest,HDD EDB Enterprise,HDD,NAMP161,VIEWER_COMPLETE,True,True,True,4950,True,4950,15,True,ARIMA_Fixed|AutoARIMA|ETS Explicit|ETS_Current|FNAR-V2|FixedGrowth_1_5|FixedGrowth_3|FixedGrowth_4|FixedGrowth_6|LightGBM|LinearRegression|NLIN-DLIN_FIXED|SMLP-TCN|Theta|XGBoost,True,732,342,
HDD|Organic|EDB|Enterprise|Forest::NAMP162,HDD|Organic|EDB|Enterprise|Forest,HDD EDB Enterprise,HDD,NAMP162,VIEWER_COMPLETE,True,True,True,4950,True,4950,15,True,ARIMA_Fixed|AutoARIMA|ETS Explicit|ETS_Current|FNAR-V2|FixedGrowth_1_5|FixedGrowth_3|FixedGrowth_4|FixedGrowth_6|LightGBM|LinearRegression|NLIN-DLIN_FIXED|SMLP-TCN|Theta|XGBoost,True,732,342,
HDD|Organic|EDB|Enterprise|Forest::NAMP163,HDD|Organic|EDB|Enterprise|Forest,HDD EDB Enterprise,HDD,NAMP163,VIEWER_COMPLETE,True,True,True,4950,True,4950,15,True,ARIMA_Fixed|AutoARIMA|ETS Explicit|ETS_Current|FNAR-V2|FixedGrowth_1_5|FixedGrowth_3|FixedGrowth_4|FixedGrowth_6|LightGBM|LinearRegression|NLIN-DLIN_FIXED|SMLP-TCN|Theta|XGBoost,True,732,342,
HDD|Organic|EDB|Enterprise|Forest::NAMP164,HDD|Organic|EDB|Enterprise|Forest,HDD EDB Enterprise,HDD,NAMP164,VIEWER_COMPLETE,True,True,True,4950,True,4950,15,True,ARIMA_Fixed|AutoARIMA|ETS Explicit|ETS_Current|FNAR-V2|FixedGrowth_1_5|FixedGrowth_3|FixedGrowth_4|FixedGrowth_6|LightGBM|LinearRegression|NLIN-DLIN_FIXED|SMLP-TCN|Theta|XGBoost,True,732,342,
HDD|Organic|EDB|Enterprise|Forest::NAMP166,HDD|Organic|EDB|Enterprise|Forest,HDD EDB Enterprise,HDD,NAMP166,VIEWER_COMPLETE,True,True,True,4950,True,4950,15,True,ARIMA_Fixed|AutoARIMA|ETS Explicit|ETS_Current|FNAR-V2|FixedGrowth_1_5|FixedGrowth_3|FixedGrowth_4|FixedGrowth_6|LightGBM|LinearRegression|NLIN-DLIN_FIXED|SMLP-TCN|Theta|XGBoost,True,732,342,
HDD|Organic|EDB|Enterprise|Forest::NAMP167,HDD|Organic|EDB|Enterprise|Forest,HDD EDB Enterprise,HDD,NAMP167,VIEWER_COMPLETE,True,True,True,4950,True,4950,15,True,ARIMA_Fixed|AutoARIMA|ETS Explicit|ETS_Current|FNAR-V2|FixedGrowth_1_5|FixedGrowth_3|FixedGrowth_4|FixedGrowth_6|LightGBM|LinearRegression|NLIN-DLIN_FIXED|SMLP-TCN|Theta|XGBoost,True,732,342,
HDD|Organic|EDB|Enterprise|Forest::NAMP169,HDD|Organic|EDB|Enterprise|Forest,HDD EDB Enterprise,HDD,NAMP169,VIEWER_COMPLETE,True,True,True,4950,True,4950,15,True,ARIMA_Fixed|AutoARIMA|ETS Explicit|ETS_Current|FNAR-V2|FixedGrowth_1_5|FixedGrowth_3|FixedGrowth_4|FixedGrowth_6|LightGBM|LinearRegression|NLIN-DLIN_FIXED|SMLP-TCN|Theta|XGBoost,True,732,342,
HDD|Organic|EDB|Enterprise|Forest::NAMP170,HDD|Organic|EDB|Enterprise|Forest,HDD EDB Enterprise,HDD,NAMP170,VIEWER_COMPLETE,True,True,True,4950,True,4950,15,True,ARIMA_Fixed|AutoARIMA|ETS Explicit|ETS_Current|FNAR-V2|FixedGrowth_1_5|FixedGrowth_3|FixedGrowth_4|FixedGrowth_6|LightGBM|LinearRegression|NLIN-DLIN_FIXED|SMLP-TCN|Theta|XGBoost,True,732,342,
HDD|Organic|EDB|Enterprise|Forest::NAMP171,HDD|Organic|EDB|Enterprise|Forest,HDD EDB Enterprise,HDD,NAMP171,VIEWER_COMPLETE,True,True,True,4950,True,4950,15,True,ARIMA_Fixed|AutoARIMA|ETS Explicit|ETS_Current|FNAR-V2|FixedGrowth_1_5|FixedGrowth_3|FixedGrowth_4|FixedGrowth_6|LightGBM|LinearRegression|NLIN-DLIN_FIXED|SMLP-TCN|Theta|XGBoost,True,732,342,
HDD|Organic|EDB|Enterprise|Forest::NAMP172,HDD|Organic|EDB|Enterprise|Forest,HDD EDB Enterprise,HDD,NAMP172,VIEWER_COMPLETE,True,True,True,4950,True,4950,15,True,ARIMA_Fixed|AutoARIMA|ETS Explicit|ETS_Current|FNAR-V2|FixedGrowth_1_5|FixedGrowth_3|FixedGrowth_4|FixedGrowth_6|LightGBM|LinearRegression|NLIN-DLIN_FIXED|SMLP-TCN|Theta|XGBoost,True,732,342,
HDD|Organic|EDB|Enterprise|Forest::NAMP173,HDD|Organic|EDB|Enterprise|Forest,HDD EDB Enterprise,HDD,NAMP173,VIEWER_COMPLETE,True,True,True,4950,True,4950,15,True,ARIMA_Fixed|AutoARIMA|ETS Explicit|ETS_Current|FNAR-V2|FixedGrowth_1_5|FixedGrowth_3|FixedGrowth_4|FixedGrowth_6|LightGBM|LinearRegression|NLIN-DLIN_FIXED|SMLP-TCN|Theta|XGBoost,True,732,342,
HDD|Organic|EDB|Enterprise|Forest::NAMP197,HDD|Organic|EDB|Enterprise|Forest,HDD EDB Enterprise,HDD,NAMP197,VIEWER_COMPLETE,True,True,True,4950,True,4950,15,True,ARIMA_Fixed|AutoARIMA|ETS Explicit|ETS_Current|FNAR-V2|FixedGrowth_1_5|FixedGrowth_3|FixedGrowth_4|FixedGrowth_6|LightGBM|LinearRegression|NLIN-DLIN_FIXED|SMLP-TCN|Theta|XGBoost,True,732,342,
HDD|Organic|EDB|Enterprise|Forest::NAMP220,HDD|Organic|EDB|Enterprise|Forest,HDD EDB Enterprise,HDD,NAMP220,VIEWER_COMPLETE,True,True,True,4950,True,4950,15,True,ARIMA_Fixed|AutoARIMA|ETS Explicit|ETS_Current|FNAR-V2|FixedGrowth_1_5|FixedGrowth_3|FixedGrowth_4|FixedGrowth_6|LightGBM|LinearRegression|NLIN-DLIN_FIXED|SMLP-TCN|Theta|XGBoost,True,732,342,
HDD|Organic|EDB|Enterprise|Forest::NAMP221,HDD|Organic|EDB|Enterprise|Forest,HDD EDB Enterprise,HDD,NAMP221,VIEWER_COMPLETE,True,True,True,4950,True,4950,15,True,ARIMA_Fixed|AutoARIMA|ETS Explicit|ETS_Current|FNAR-V2|FixedGrowth_1_5|FixedGrowth_3|FixedGrowth_4|FixedGrowth_6|LightGBM|LinearRegression|NLIN-DLIN_FIXED|SMLP-TCN|Theta|XGBoost,True,732,342,
HDD|Organic|EDB|Enterprise|Forest::NAMP222,HDD|Organic|EDB|Enterprise|Forest,HDD EDB Enterprise,HDD,NAMP222,VIEWER_COMPLETE,True,True,True,4950,True,4950,15,True,ARIMA_Fixed|AutoARIMA|ETS Explicit|ETS_Current|FNAR-V2|FixedGrowth_1_5|FixedGrowth_3|FixedGrowth_4|FixedGrowth_6|LightGBM|LinearRegression|NLIN-DLIN_FIXED|SMLP-TCN|Theta|XGBoost,True,732,342,
HDD|Organic|EDB|Enterprise|Forest::NAMP223,HDD|Organic|EDB|Enterprise|Forest,HDD EDB Enterprise,HDD,NAMP223,VIEWER_COMPLETE,True,True,True,4950,True,4950,15,True,ARIMA_Fixed|AutoARIMA|ETS Explicit|ETS_Current|FNAR-V2|FixedGrowth_1_5|FixedGrowth_3|FixedGrowth_4|FixedGrowth_6|LightGBM|LinearRegression|NLIN-DLIN_FIXED|SMLP-TCN|Theta|XGBoost,True,732,342,
