extraction_id,cohort_id,selected_for_p3_extraction,metric,db_type,variant,scenario,segment,demand_nature,granularity,key,route_path,source_object,source_schema,source_date_column,source_actual_column,source_forecast_column,raw_parquet_file,raw_parquet_relative_path,min_date,max_date,row_count,distinct_date_count,parseable_actual_count,non_parseable_actual_count,freshness_status,caveat,extraction_status,validation_status
EXT027,MVP077,TRUE,SSD,Phoenix,LVNE,NOT_APPLICABLE,NOT_APPLICABLE,Organic,Forest,ISRP290,SSD|Phoenix|LowVolume|LVNE|Forest,forecast_substrateBE_ssd_phx_lvne_metrics,dbo,End_Date,Mean_Actual,Mean_Forecast,ssd_lvne_raw.parquet,data/raw/v6_24_mvp_cohort/ssd/ssd_lvne_raw.parquet,2026-04-09,2026-08-22,132,131,132,0,CURRENT (to 2026-08-22),AGGREGATED_WINDOW_ACTUALS (window 1-7 days); Mean_Actual is varchar in source and was CAST via TRY_CAST; source contains 1 exact-duplicate row per key on 2026-04-22; 15 governed model backtests DO NOT exist yet and must be generated in P5,EXTRACTED,VALIDATED
EXT028,MVP078,TRUE,SSD,Phoenix,LVNE,NOT_APPLICABLE,NOT_APPLICABLE,Organic,Forest,ITAP293,SSD|Phoenix|LowVolume|LVNE|Forest,forecast_substrateBE_ssd_phx_lvne_metrics,dbo,End_Date,Mean_Actual,Mean_Forecast,ssd_lvne_raw.parquet,data/raw/v6_24_mvp_cohort/ssd/ssd_lvne_raw.parquet,2026-04-09,2026-08-22,132,131,132,0,CURRENT (to 2026-08-22),AGGREGATED_WINDOW_ACTUALS (window 1-7 days); Mean_Actual is varchar in source and was CAST via TRY_CAST; source contains 1 exact-duplicate row per key on 2026-04-22; 15 governed model backtests DO NOT exist yet and must be generated in P5,EXTRACTED,VALIDATED
EXT029,MVP079,TRUE,SSD,Phoenix,LVNE,NOT_APPLICABLE,NOT_APPLICABLE,Organic,Forest,JPNP286,SSD|Phoenix|LowVolume|LVNE|Forest,forecast_substrateBE_ssd_phx_lvne_metrics,dbo,End_Date,Mean_Actual,Mean_Forecast,ssd_lvne_raw.parquet,data/raw/v6_24_mvp_cohort/ssd/ssd_lvne_raw.parquet,2026-04-09,2026-08-22,132,131,132,0,CURRENT (to 2026-08-22),AGGREGATED_WINDOW_ACTUALS (window 1-7 days); Mean_Actual is varchar in source and was CAST via TRY_CAST; source contains 1 exact-duplicate row per key on 2026-04-22; 15 governed model backtests DO NOT exist yet and must be generated in P5,EXTRACTED,VALIDATED
EXT030,MVP080,TRUE,SSD,Phoenix,LVNE,NOT_APPLICABLE,NOT_APPLICABLE,Organic,Forest,JPNP301,SSD|Phoenix|LowVolume|LVNE|Forest,forecast_substrateBE_ssd_phx_lvne_metrics,dbo,End_Date,Mean_Actual,Mean_Forecast,ssd_lvne_raw.parquet,data/raw/v6_24_mvp_cohort/ssd/ssd_lvne_raw.parquet,2026-04-09,2026-08-22,132,131,132,0,CURRENT (to 2026-08-22),AGGREGATED_WINDOW_ACTUALS (window 1-7 days); Mean_Actual is varchar in source and was CAST via TRY_CAST; source contains 1 exact-duplicate row per key on 2026-04-22; 15 governed model backtests DO NOT exist yet and must be generated in P5,EXTRACTED,VALIDATED
EXT031,MVP081,TRUE,SSD,Phoenix,LVNE,NOT_APPLICABLE,NOT_APPLICABLE,Organic,Forest,JPNPRD01,SSD|Phoenix|LowVolume|LVNE|Forest,forecast_substrateBE_ssd_phx_lvne_metrics,dbo,End_Date,Mean_Actual,Mean_Forecast,ssd_lvne_raw.parquet,data/raw/v6_24_mvp_cohort/ssd/ssd_lvne_raw.parquet,2026-04-09,2026-08-22,132,131,132,0,CURRENT (to 2026-08-22),AGGREGATED_WINDOW_ACTUALS (window 1-7 days); Mean_Actual is varchar in source and was CAST via TRY_CAST; source contains 1 exact-duplicate row per key on 2026-04-22; 15 governed model backtests DO NOT exist yet and must be generated in P5,EXTRACTED,VALIDATED
EXT032,MVP082,TRUE,SSD,Phoenix,LVNE,NOT_APPLICABLE,NOT_APPLICABLE,Organic,Forest,KORP216,SSD|Phoenix|LowVolume|LVNE|Forest,forecast_substrateBE_ssd_phx_lvne_metrics,dbo,End_Date,Mean_Actual,Mean_Forecast,ssd_lvne_raw.parquet,data/raw/v6_24_mvp_cohort/ssd/ssd_lvne_raw.parquet,2026-04-09,2026-08-22,132,131,132,0,CURRENT (to 2026-08-22),AGGREGATED_WINDOW_ACTUALS (window 1-7 days); Mean_Actual is varchar in source and was CAST via TRY_CAST; source contains 1 exact-duplicate row per key on 2026-04-22; 15 governed model backtests DO NOT exist yet and must be generated in P5,EXTRACTED,VALIDATED
EXT033,MVP083,TRUE,SSD,Phoenix,LVNE,NOT_APPLICABLE,NOT_APPLICABLE,Organic,Forest,LAMP152,SSD|Phoenix|LowVolume|LVNE|Forest,forecast_substrateBE_ssd_phx_lvne_metrics,dbo,End_Date,Mean_Actual,Mean_Forecast,ssd_lvne_raw.parquet,data/raw/v6_24_mvp_cohort/ssd/ssd_lvne_raw.parquet,2026-04-09,2026-08-22,132,131,132,0,CURRENT (to 2026-08-22),AGGREGATED_WINDOW_ACTUALS (window 1-7 days); Mean_Actual is varchar in source and was CAST via TRY_CAST; source contains 1 exact-duplicate row per key on 2026-04-22; 15 governed model backtests DO NOT exist yet and must be generated in P5,EXTRACTED,VALIDATED
EXT034,MVP084,TRUE,SSD,Phoenix,LVNE,NOT_APPLICABLE,NOT_APPLICABLE,Organic,Forest,LAMP215,SSD|Phoenix|LowVolume|LVNE|Forest,forecast_substrateBE_ssd_phx_lvne_metrics,dbo,End_Date,Mean_Actual,Mean_Forecast,ssd_lvne_raw.parquet,data/raw/v6_24_mvp_cohort/ssd/ssd_lvne_raw.parquet,2026-04-09,2026-08-22,132,131,132,0,CURRENT (to 2026-08-22),AGGREGATED_WINDOW_ACTUALS (window 1-7 days); Mean_Actual is varchar in source and was CAST via TRY_CAST; source contains 1 exact-duplicate row per key on 2026-04-22; 15 governed model backtests DO NOT exist yet and must be generated in P5,EXTRACTED,VALIDATED
EXT035,MVP085,TRUE,SSD,Phoenix,LVNE,NOT_APPLICABLE,NOT_APPLICABLE,Organic,Forest,LAMPRD80,SSD|Phoenix|LowVolume|LVNE|Forest,forecast_substrateBE_ssd_phx_lvne_metrics,dbo,End_Date,Mean_Actual,Mean_Forecast,ssd_lvne_raw.parquet,data/raw/v6_24_mvp_cohort/ssd/ssd_lvne_raw.parquet,2026-04-09,2026-08-22,132,131,132,0,CURRENT (to 2026-08-22),AGGREGATED_WINDOW_ACTUALS (window 1-7 days); Mean_Actual is varchar in source and was CAST via TRY_CAST; source contains 1 exact-duplicate row per key on 2026-04-22; 15 governed model backtests DO NOT exist yet and must be generated in P5,EXTRACTED,VALIDATED
EXT036,MVP086,TRUE,SSD,Phoenix,LVNE,NOT_APPLICABLE,NOT_APPLICABLE,Organic,Forest,MEXP297,SSD|Phoenix|LowVolume|LVNE|Forest,forecast_substrateBE_ssd_phx_lvne_metrics,dbo,End_Date,Mean_Actual,Mean_Forecast,ssd_lvne_raw.parquet,data/raw/v6_24_mvp_cohort/ssd/ssd_lvne_raw.parquet,2026-04-09,2026-08-22,132,131,132,0,CURRENT (to 2026-08-22),AGGREGATED_WINDOW_ACTUALS (window 1-7 days); Mean_Actual is varchar in source and was CAST via TRY_CAST; source contains 1 exact-duplicate row per key on 2026-04-22; 15 governed model backtests DO NOT exist yet and must be generated in P5,EXTRACTED,VALIDATED
EXT037,MVP087,TRUE,SSD,Phoenix,LVNE,NOT_APPLICABLE,NOT_APPLICABLE,Organic,Forest,MYSP306,SSD|Phoenix|LowVolume|LVNE|Forest,forecast_substrateBE_ssd_phx_lvne_metrics,dbo,End_Date,Mean_Actual,Mean_Forecast,ssd_lvne_raw.parquet,data/raw/v6_24_mvp_cohort/ssd/ssd_lvne_raw.parquet,2026-04-09,2026-08-22,132,131,132,0,CURRENT (to 2026-08-22),AGGREGATED_WINDOW_ACTUALS (window 1-7 days); Mean_Actual is varchar in source and was CAST via TRY_CAST; source contains 1 exact-duplicate row per key on 2026-04-22; 15 governed model backtests DO NOT exist yet and must be generated in P5,EXTRACTED,VALIDATED
EXT038,MVP088,TRUE,SSD,Phoenix,LVNE,NOT_APPLICABLE,NOT_APPLICABLE,Organic,Forest,NAMP100,SSD|Phoenix|LowVolume|LVNE|Forest,forecast_substrateBE_ssd_phx_lvne_metrics,dbo,End_Date,Mean_Actual,Mean_Forecast,ssd_lvne_raw.parquet,data/raw/v6_24_mvp_cohort/ssd/ssd_lvne_raw.parquet,2026-04-09,2026-08-22,132,131,132,0,CURRENT (to 2026-08-22),AGGREGATED_WINDOW_ACTUALS (window 1-7 days); Mean_Actual is varchar in source and was CAST via TRY_CAST; source contains 1 exact-duplicate row per key on 2026-04-22; 15 governed model backtests DO NOT exist yet and must be generated in P5,EXTRACTED,VALIDATED
EXT039,MVP089,TRUE,SSD,Phoenix,LVNE,NOT_APPLICABLE,NOT_APPLICABLE,Organic,Forest,NAMP101,SSD|Phoenix|LowVolume|LVNE|Forest,forecast_substrateBE_ssd_phx_lvne_metrics,dbo,End_Date,Mean_Actual,Mean_Forecast,ssd_lvne_raw.parquet,data/raw/v6_24_mvp_cohort/ssd/ssd_lvne_raw.parquet,2026-04-09,2026-08-22,132,131,132,0,CURRENT (to 2026-08-22),AGGREGATED_WINDOW_ACTUALS (window 1-7 days); Mean_Actual is varchar in source and was CAST via TRY_CAST; source contains 1 exact-duplicate row per key on 2026-04-22; 15 governed model backtests DO NOT exist yet and must be generated in P5,EXTRACTED,VALIDATED
EXT040,MVP090,TRUE,SSD,Phoenix,LVNE,NOT_APPLICABLE,NOT_APPLICABLE,Organic,Forest,NAMP104,SSD|Phoenix|LowVolume|LVNE|Forest,forecast_substrateBE_ssd_phx_lvne_metrics,dbo,End_Date,Mean_Actual,Mean_Forecast,ssd_lvne_raw.parquet,data/raw/v6_24_mvp_cohort/ssd/ssd_lvne_raw.parquet,2026-04-09,2026-08-22,132,131,132,0,CURRENT (to 2026-08-22),AGGREGATED_WINDOW_ACTUALS (window 1-7 days); Mean_Actual is varchar in source and was CAST via TRY_CAST; source contains 1 exact-duplicate row per key on 2026-04-22; 15 governed model backtests DO NOT exist yet and must be generated in P5,EXTRACTED,VALIDATED
EXT041,MVP091,TRUE,SSD,Phoenix,LVNE,NOT_APPLICABLE,NOT_APPLICABLE,Organic,Forest,NAMPRD07,SSD|Phoenix|LowVolume|LVNE|Forest,forecast_substrateBE_ssd_phx_lvne_metrics,dbo,End_Date,Mean_Actual,Mean_Forecast,ssd_lvne_raw.parquet,data/raw/v6_24_mvp_cohort/ssd/ssd_lvne_raw.parquet,2026-04-09,2026-08-22,132,131,132,0,CURRENT (to 2026-08-22),AGGREGATED_WINDOW_ACTUALS (window 1-7 days); Mean_Actual is varchar in source and was CAST via TRY_CAST; source contains 1 exact-duplicate row per key on 2026-04-22; 15 governed model backtests DO NOT exist yet and must be generated in P5,EXTRACTED,VALIDATED
EXT042,MVP092,TRUE,SSD,Phoenix,LVNE,NOT_APPLICABLE,NOT_APPLICABLE,Organic,Forest,NAMPRD08,SSD|Phoenix|LowVolume|LVNE|Forest,forecast_substrateBE_ssd_phx_lvne_metrics,dbo,End_Date,Mean_Actual,Mean_Forecast,ssd_lvne_raw.parquet,data/raw/v6_24_mvp_cohort/ssd/ssd_lvne_raw.parquet,2026-04-09,2026-08-22,132,131,132,0,CURRENT (to 2026-08-22),AGGREGATED_WINDOW_ACTUALS (window 1-7 days); Mean_Actual is varchar in source and was CAST via TRY_CAST; source contains 1 exact-duplicate row per key on 2026-04-22; 15 governed model backtests DO NOT exist yet and must be generated in P5,EXTRACTED,VALIDATED
EXT043,MVP093,TRUE,SSD,Phoenix,LVNE,NOT_APPLICABLE,NOT_APPLICABLE,Organic,Forest,NORP279,SSD|Phoenix|LowVolume|LVNE|Forest,forecast_substrateBE_ssd_phx_lvne_metrics,dbo,End_Date,Mean_Actual,Mean_Forecast,ssd_lvne_raw.parquet,data/raw/v6_24_mvp_cohort/ssd/ssd_lvne_raw.parquet,2026-04-09,2026-08-22,132,131,132,0,CURRENT (to 2026-08-22),AGGREGATED_WINDOW_ACTUALS (window 1-7 days); Mean_Actual is varchar in source and was CAST via TRY_CAST; source contains 1 exact-duplicate row per key on 2026-04-22; 15 governed model backtests DO NOT exist yet and must be generated in P5,EXTRACTED,VALIDATED
EXT044,MVP094,TRUE,SSD,Phoenix,LVNE,NOT_APPLICABLE,NOT_APPLICABLE,Organic,Forest,NZLP299,SSD|Phoenix|LowVolume|LVNE|Forest,forecast_substrateBE_ssd_phx_lvne_metrics,dbo,End_Date,Mean_Actual,Mean_Forecast,ssd_lvne_raw.parquet,data/raw/v6_24_mvp_cohort/ssd/ssd_lvne_raw.parquet,2026-04-09,2026-08-22,132,131,132,0,CURRENT (to 2026-08-22),AGGREGATED_WINDOW_ACTUALS (window 1-7 days); Mean_Actual is varchar in source and was CAST via TRY_CAST; source contains 1 exact-duplicate row per key on 2026-04-22; 15 governed model backtests DO NOT exist yet and must be generated in P5,EXTRACTED,VALIDATED
EXT045,MVP095,TRUE,SSD,Phoenix,LVNE,NOT_APPLICABLE,NOT_APPLICABLE,Organic,Forest,POLP291,SSD|Phoenix|LowVolume|LVNE|Forest,forecast_substrateBE_ssd_phx_lvne_metrics,dbo,End_Date,Mean_Actual,Mean_Forecast,ssd_lvne_raw.parquet,data/raw/v6_24_mvp_cohort/ssd/ssd_lvne_raw.parquet,2026-04-09,2026-08-22,132,131,132,0,CURRENT (to 2026-08-22),AGGREGATED_WINDOW_ACTUALS (window 1-7 days); Mean_Actual is varchar in source and was CAST via TRY_CAST; source contains 1 exact-duplicate row per key on 2026-04-22; 15 governed model backtests DO NOT exist yet and must be generated in P5,EXTRACTED,VALIDATED
EXT046,MVP096,TRUE,SSD,Phoenix,LVNE,NOT_APPLICABLE,NOT_APPLICABLE,Organic,Forest,QATP289,SSD|Phoenix|LowVolume|LVNE|Forest,forecast_substrateBE_ssd_phx_lvne_metrics,dbo,End_Date,Mean_Actual,Mean_Forecast,ssd_lvne_raw.parquet,data/raw/v6_24_mvp_cohort/ssd/ssd_lvne_raw.parquet,2026-04-09,2026-08-22,132,131,132,0,CURRENT (to 2026-08-22),AGGREGATED_WINDOW_ACTUALS (window 1-7 days); Mean_Actual is varchar in source and was CAST via TRY_CAST; source contains 1 exact-duplicate row per key on 2026-04-22; 15 governed model backtests DO NOT exist yet and must be generated in P5,EXTRACTED,VALIDATED
EXT047,MVP097,TRUE,SSD,Phoenix,LVNE,NOT_APPLICABLE,NOT_APPLICABLE,Organic,Forest,SGPP274,SSD|Phoenix|LowVolume|LVNE|Forest,forecast_substrateBE_ssd_phx_lvne_metrics,dbo,End_Date,Mean_Actual,Mean_Forecast,ssd_lvne_raw.parquet,data/raw/v6_24_mvp_cohort/ssd/ssd_lvne_raw.parquet,2026-04-09,2026-08-22,132,131,132,0,CURRENT (to 2026-08-22),AGGREGATED_WINDOW_ACTUALS (window 1-7 days); Mean_Actual is varchar in source and was CAST via TRY_CAST; source contains 1 exact-duplicate row per key on 2026-04-22; 15 governed model backtests DO NOT exist yet and must be generated in P5,EXTRACTED,VALIDATED
EXT048,MVP098,TRUE,SSD,Phoenix,LVNE,NOT_APPLICABLE,NOT_APPLICABLE,Organic,Forest,SWEP280,SSD|Phoenix|LowVolume|LVNE|Forest,forecast_substrateBE_ssd_phx_lvne_metrics,dbo,End_Date,Mean_Actual,Mean_Forecast,ssd_lvne_raw.parquet,data/raw/v6_24_mvp_cohort/ssd/ssd_lvne_raw.parquet,2026-04-09,2026-08-22,132,131,132,0,CURRENT (to 2026-08-22),AGGREGATED_WINDOW_ACTUALS (window 1-7 days); Mean_Actual is varchar in source and was CAST via TRY_CAST; source contains 1 exact-duplicate row per key on 2026-04-22; 15 governed model backtests DO NOT exist yet and must be generated in P5,EXTRACTED,VALIDATED
EXT049,MVP099,TRUE,SSD,Phoenix,LVNE,NOT_APPLICABLE,NOT_APPLICABLE,Organic,Forest,TWNP295,SSD|Phoenix|LowVolume|LVNE|Forest,forecast_substrateBE_ssd_phx_lvne_metrics,dbo,End_Date,Mean_Actual,Mean_Forecast,ssd_lvne_raw.parquet,data/raw/v6_24_mvp_cohort/ssd/ssd_lvne_raw.parquet,2026-04-09,2026-08-22,132,131,132,0,CURRENT (to 2026-08-22),AGGREGATED_WINDOW_ACTUALS (window 1-7 days); Mean_Actual is varchar in source and was CAST via TRY_CAST; source contains 1 exact-duplicate row per key on 2026-04-22; 15 governed model backtests DO NOT exist yet and must be generated in P5,EXTRACTED,VALIDATED
EXT050,MVP100,TRUE,SSD,Phoenix,LVNE,NOT_APPLICABLE,NOT_APPLICABLE,Organic,Forest,ZAFP275,SSD|Phoenix|LowVolume|LVNE|Forest,forecast_substrateBE_ssd_phx_lvne_metrics,dbo,End_Date,Mean_Actual,Mean_Forecast,ssd_lvne_raw.parquet,data/raw/v6_24_mvp_cohort/ssd/ssd_lvne_raw.parquet,2026-04-09,2026-08-22,132,131,132,0,CURRENT (to 2026-08-22),AGGREGATED_WINDOW_ACTUALS (window 1-7 days); Mean_Actual is varchar in source and was CAST via TRY_CAST; source contains 1 exact-duplicate row per key on 2026-04-22; 15 governed model backtests DO NOT exist yet and must be generated in P5,EXTRACTED,VALIDATED
EXT071,MVP121,TRUE,CPU,UNKNOWN_SOURCE_DOES_NOT_CARRY_DBTYPE,NOT_APPLICABLE,Consumed,NOT_APPLICABLE,Organic,Region,APC-Multitenant,CPU|Organic|Consumed|Region,forecast_substrateBE_cpu_actual_region,dbo,DateTime,Value,NOT_PRESENT_IN_SOURCE,cpu_actuals_raw.parquet,data/raw/v6_24_mvp_cohort/cpu/cpu_actuals_raw.parquet,2022-01-04,2023-07-20,562,562,562,0,STALE (to 2023-07-20),"STALE_ACTUALS_SOURCE, latest date 2023-07-20; 15 governed model backtests DO NOT exist yet and must be generated in P5",EXTRACTED,VALIDATED
EXT072,MVP122,TRUE,CPU,UNKNOWN_SOURCE_DOES_NOT_CARRY_DBTYPE,NOT_APPLICABLE,Consumed,NOT_APPLICABLE,Organic,Region,ARE-Go Local,CPU|Organic|Consumed|Region,forecast_substrateBE_cpu_actual_region,dbo,DateTime,Value,NOT_PRESENT_IN_SOURCE,cpu_actuals_raw.parquet,data/raw/v6_24_mvp_cohort/cpu/cpu_actuals_raw.parquet,2022-01-04,2023-07-20,562,562,562,0,STALE (to 2023-07-20),"STALE_ACTUALS_SOURCE, latest date 2023-07-20; 15 governed model backtests DO NOT exist yet and must be generated in P5",EXTRACTED,VALIDATED
EXT073,MVP123,TRUE,CPU,UNKNOWN_SOURCE_DOES_NOT_CARRY_DBTYPE,NOT_APPLICABLE,Consumed,NOT_APPLICABLE,Organic,Region,AUS-Go Local,CPU|Organic|Consumed|Region,forecast_substrateBE_cpu_actual_region,dbo,DateTime,Value,NOT_PRESENT_IN_SOURCE,cpu_actuals_raw.parquet,data/raw/v6_24_mvp_cohort/cpu/cpu_actuals_raw.parquet,2022-01-04,2023-07-20,562,562,562,0,STALE (to 2023-07-20),"STALE_ACTUALS_SOURCE, latest date 2023-07-20; 15 governed model backtests DO NOT exist yet and must be generated in P5",EXTRACTED,VALIDATED
EXT074,MVP124,TRUE,CPU,UNKNOWN_SOURCE_DOES_NOT_CARRY_DBTYPE,NOT_APPLICABLE,Consumed,NOT_APPLICABLE,Organic,Region,BRA-Go Local,CPU|Organic|Consumed|Region,forecast_substrateBE_cpu_actual_region,dbo,DateTime,Value,NOT_PRESENT_IN_SOURCE,cpu_actuals_raw.parquet,data/raw/v6_24_mvp_cohort/cpu/cpu_actuals_raw.parquet,2022-01-04,2023-07-20,562,562,562,0,STALE (to 2023-07-20),"STALE_ACTUALS_SOURCE, latest date 2023-07-20; 15 governed model backtests DO NOT exist yet and must be generated in P5",EXTRACTED,VALIDATED
EXT075,MVP125,TRUE,CPU,UNKNOWN_SOURCE_DOES_NOT_CARRY_DBTYPE,NOT_APPLICABLE,Consumed,NOT_APPLICABLE,Organic,Region,CAN-Go Local,CPU|Organic|Consumed|Region,forecast_substrateBE_cpu_actual_region,dbo,DateTime,Value,NOT_PRESENT_IN_SOURCE,cpu_actuals_raw.parquet,data/raw/v6_24_mvp_cohort/cpu/cpu_actuals_raw.parquet,2022-01-04,2023-07-20,562,562,562,0,STALE (to 2023-07-20),"STALE_ACTUALS_SOURCE, latest date 2023-07-20; 15 governed model backtests DO NOT exist yet and must be generated in P5",EXTRACTED,VALIDATED
EXT076,MVP126,TRUE,CPU,UNKNOWN_SOURCE_DOES_NOT_CARRY_DBTYPE,NOT_APPLICABLE,Consumed,NOT_APPLICABLE,Organic,Region,CHE-Go Local,CPU|Organic|Consumed|Region,forecast_substrateBE_cpu_actual_region,dbo,DateTime,Value,NOT_PRESENT_IN_SOURCE,cpu_actuals_raw.parquet,data/raw/v6_24_mvp_cohort/cpu/cpu_actuals_raw.parquet,2022-01-04,2023-07-20,562,562,562,0,STALE (to 2023-07-20),"STALE_ACTUALS_SOURCE, latest date 2023-07-20; 15 governed model backtests DO NOT exist yet and must be generated in P5",EXTRACTED,VALIDATED
EXT077,MVP127,TRUE,CPU,UNKNOWN_SOURCE_DOES_NOT_CARRY_DBTYPE,NOT_APPLICABLE,Consumed,NOT_APPLICABLE,Organic,Region,CHN-Gallatin,CPU|Organic|Consumed|Region,forecast_substrateBE_cpu_actual_region,dbo,DateTime,Value,NOT_PRESENT_IN_SOURCE,cpu_actuals_raw.parquet,data/raw/v6_24_mvp_cohort/cpu/cpu_actuals_raw.parquet,2022-01-04,2023-07-20,556,556,556,0,STALE (to 2023-07-20),"STALE_ACTUALS_SOURCE, latest date 2023-07-20; 15 governed model backtests DO NOT exist yet and must be generated in P5",EXTRACTED,VALIDATED
EXT078,MVP128,TRUE,CPU,UNKNOWN_SOURCE_DOES_NOT_CARRY_DBTYPE,NOT_APPLICABLE,Consumed,NOT_APPLICABLE,Organic,Region,DEU-Go Local,CPU|Organic|Consumed|Region,forecast_substrateBE_cpu_actual_region,dbo,DateTime,Value,NOT_PRESENT_IN_SOURCE,cpu_actuals_raw.parquet,data/raw/v6_24_mvp_cohort/cpu/cpu_actuals_raw.parquet,2022-01-04,2023-07-20,562,562,562,0,STALE (to 2023-07-20),"STALE_ACTUALS_SOURCE, latest date 2023-07-20; 15 governed model backtests DO NOT exist yet and must be generated in P5",EXTRACTED,VALIDATED
EXT059,MVP109,TRUE,CPU,UNKNOWN_SOURCE_DOES_NOT_CARRY_DBTYPE,NOT_APPLICABLE,Consumed,NOT_APPLICABLE,Organic,Region,EUR-MSIT,CPU|Organic|Consumed|Region,forecast_substrateBE_cpu_actual_region,dbo,DateTime,Value,NOT_PRESENT_IN_SOURCE,cpu_actuals_raw.parquet,data/raw/v6_24_mvp_cohort/cpu/cpu_actuals_raw.parquet,2022-01-04,2023-07-20,562,562,562,0,STALE (to 2023-07-20),"STALE_ACTUALS_SOURCE, latest date 2023-07-20; 15 governed model backtests DO NOT exist yet and must be generated in P5",EXTRACTED,VALIDATED
EXT080,MVP130,TRUE,CPU,UNKNOWN_SOURCE_DOES_NOT_CARRY_DBTYPE,NOT_APPLICABLE,Consumed,NOT_APPLICABLE,Organic,Region,FRA-Go Local,CPU|Organic|Consumed|Region,forecast_substrateBE_cpu_actual_region,dbo,DateTime,Value,NOT_PRESENT_IN_SOURCE,cpu_actuals_raw.parquet,data/raw/v6_24_mvp_cohort/cpu/cpu_actuals_raw.parquet,2022-01-04,2023-07-20,562,562,562,0,STALE (to 2023-07-20),"STALE_ACTUALS_SOURCE, latest date 2023-07-20; 15 governed model backtests DO NOT exist yet and must be generated in P5",EXTRACTED,VALIDATED
EXT081,MVP131,TRUE,CPU,UNKNOWN_SOURCE_DOES_NOT_CARRY_DBTYPE,NOT_APPLICABLE,Failover,NOT_APPLICABLE,Organic,Region,APC-Multitenant,CPU|Organic|Failover|Region,forecast_substrateBE_cpu_actual_region,dbo,DateTime,Value,NOT_PRESENT_IN_SOURCE,cpu_actuals_raw.parquet,data/raw/v6_24_mvp_cohort/cpu/cpu_actuals_raw.parquet,2022-01-04,2023-07-20,562,562,562,0,STALE (to 2023-07-20),"STALE_ACTUALS_SOURCE, latest date 2023-07-20; 15 governed model backtests DO NOT exist yet and must be generated in P5",EXTRACTED,VALIDATED
EXT082,MVP132,TRUE,CPU,UNKNOWN_SOURCE_DOES_NOT_CARRY_DBTYPE,NOT_APPLICABLE,Failover,NOT_APPLICABLE,Organic,Region,ARE-Go Local,CPU|Organic|Failover|Region,forecast_substrateBE_cpu_actual_region,dbo,DateTime,Value,NOT_PRESENT_IN_SOURCE,cpu_actuals_raw.parquet,data/raw/v6_24_mvp_cohort/cpu/cpu_actuals_raw.parquet,2022-01-04,2023-07-20,562,562,562,0,STALE (to 2023-07-20),"STALE_ACTUALS_SOURCE, latest date 2023-07-20; 15 governed model backtests DO NOT exist yet and must be generated in P5",EXTRACTED,VALIDATED
EXT083,MVP133,TRUE,CPU,UNKNOWN_SOURCE_DOES_NOT_CARRY_DBTYPE,NOT_APPLICABLE,Failover,NOT_APPLICABLE,Organic,Region,AUS-Go Local,CPU|Organic|Failover|Region,forecast_substrateBE_cpu_actual_region,dbo,DateTime,Value,NOT_PRESENT_IN_SOURCE,cpu_actuals_raw.parquet,data/raw/v6_24_mvp_cohort/cpu/cpu_actuals_raw.parquet,2022-01-04,2023-07-20,562,562,562,0,STALE (to 2023-07-20),"STALE_ACTUALS_SOURCE, latest date 2023-07-20; 15 governed model backtests DO NOT exist yet and must be generated in P5",EXTRACTED,VALIDATED
EXT084,MVP134,TRUE,CPU,UNKNOWN_SOURCE_DOES_NOT_CARRY_DBTYPE,NOT_APPLICABLE,Failover,NOT_APPLICABLE,Organic,Region,BRA-Go Local,CPU|Organic|Failover|Region,forecast_substrateBE_cpu_actual_region,dbo,DateTime,Value,NOT_PRESENT_IN_SOURCE,cpu_actuals_raw.parquet,data/raw/v6_24_mvp_cohort/cpu/cpu_actuals_raw.parquet,2022-01-04,2023-07-20,562,562,562,0,STALE (to 2023-07-20),"STALE_ACTUALS_SOURCE, latest date 2023-07-20; 15 governed model backtests DO NOT exist yet and must be generated in P5",EXTRACTED,VALIDATED
EXT085,MVP135,TRUE,CPU,UNKNOWN_SOURCE_DOES_NOT_CARRY_DBTYPE,NOT_APPLICABLE,Failover,NOT_APPLICABLE,Organic,Region,CAN-Go Local,CPU|Organic|Failover|Region,forecast_substrateBE_cpu_actual_region,dbo,DateTime,Value,NOT_PRESENT_IN_SOURCE,cpu_actuals_raw.parquet,data/raw/v6_24_mvp_cohort/cpu/cpu_actuals_raw.parquet,2022-01-04,2023-07-20,562,562,562,0,STALE (to 2023-07-20),"STALE_ACTUALS_SOURCE, latest date 2023-07-20; 15 governed model backtests DO NOT exist yet and must be generated in P5",EXTRACTED,VALIDATED
EXT086,MVP136,TRUE,CPU,UNKNOWN_SOURCE_DOES_NOT_CARRY_DBTYPE,NOT_APPLICABLE,Failover,NOT_APPLICABLE,Organic,Region,CHE-Go Local,CPU|Organic|Failover|Region,forecast_substrateBE_cpu_actual_region,dbo,DateTime,Value,NOT_PRESENT_IN_SOURCE,cpu_actuals_raw.parquet,data/raw/v6_24_mvp_cohort/cpu/cpu_actuals_raw.parquet,2022-01-04,2023-07-20,562,562,562,0,STALE (to 2023-07-20),"STALE_ACTUALS_SOURCE, latest date 2023-07-20; 15 governed model backtests DO NOT exist yet and must be generated in P5",EXTRACTED,VALIDATED
