metric,series_id,min_actual_date,max_actual_date,observation_count,calendar_span_days,missing_calendar_days,proposed_burn_in_count,burn_in_side,policy,min_observed_targets_required,sampled_origin_count,forced_latest_origin,forced_latest_origin_valid,first_origin_date,valid_origin_count,first_backtest_target_date,last_backtest_target_date,target_date_count,newest_observation_preserved,prev_strict_valid_origins,prev_strict_target_dates,prev_strict_last_target,origins_recovered,target_dates_recovered,in_p5_workload,rule,notes
SSD,SSD__Phoenix__Forest__BRAP284,2026-04-13,2026-08-22,130,132,2,62,OLDEST_ONLY,D2_OPTION_B_SPARSE_OBSERVED,20,11,2026-07-23,TRUE,2026-06-16,10,2026-06-21,2026-08-22,300,TRUE,10,300,2026-08-22,0,0,TRUE,LEFT_BURN_IN_ONLY_NEWEST_PRESERVED,"10 valid origins under the approved sparse rule (>= 20 observed targets in the 30-day horizon). Burn-in consumes the 62 OLDEST observations only. Forced latest origin at max_date-30 is valid, so the last target equals the series max date. No dates were filled, resampled or interpolated."
SSD,SSD__Phoenix__Forest__CANP288,2026-04-13,2026-08-22,130,132,2,62,OLDEST_ONLY,D2_OPTION_B_SPARSE_OBSERVED,20,11,2026-07-23,TRUE,2026-06-16,10,2026-06-21,2026-08-22,300,TRUE,10,300,2026-08-22,0,0,TRUE,LEFT_BURN_IN_ONLY_NEWEST_PRESERVED,"10 valid origins under the approved sparse rule (>= 20 observed targets in the 30-day horizon). Burn-in consumes the 62 OLDEST observations only. Forced latest origin at max_date-30 is valid, so the last target equals the series max date. No dates were filled, resampled or interpolated."
SSD,SSD__Phoenix__Forest__CANPRD01,2026-04-13,2026-08-22,130,132,2,62,OLDEST_ONLY,D2_OPTION_B_SPARSE_OBSERVED,20,11,2026-07-23,TRUE,2026-06-16,10,2026-06-21,2026-08-22,300,TRUE,10,300,2026-08-22,0,0,TRUE,LEFT_BURN_IN_ONLY_NEWEST_PRESERVED,"10 valid origins under the approved sparse rule (>= 20 observed targets in the 30-day horizon). Burn-in consumes the 62 OLDEST observations only. Forced latest origin at max_date-30 is valid, so the last target equals the series max date. No dates were filled, resampled or interpolated."
SSD,SSD__Phoenix__Forest__CHEP278,2026-04-13,2026-08-22,130,132,2,62,OLDEST_ONLY,D2_OPTION_B_SPARSE_OBSERVED,20,11,2026-07-23,TRUE,2026-06-16,10,2026-06-21,2026-08-22,300,TRUE,10,300,2026-08-22,0,0,TRUE,LEFT_BURN_IN_ONLY_NEWEST_PRESERVED,"10 valid origins under the approved sparse rule (>= 20 observed targets in the 30-day horizon). Burn-in consumes the 62 OLDEST observations only. Forced latest origin at max_date-30 is valid, so the last target equals the series max date. No dates were filled, resampled or interpolated."
SSD,SSD__Phoenix__Forest__CHLP298,2026-04-13,2026-08-22,130,132,2,62,OLDEST_ONLY,D2_OPTION_B_SPARSE_OBSERVED,20,11,2026-07-23,TRUE,2026-06-16,10,2026-06-21,2026-08-22,300,TRUE,10,300,2026-08-22,0,0,TRUE,LEFT_BURN_IN_ONLY_NEWEST_PRESERVED,"10 valid origins under the approved sparse rule (>= 20 observed targets in the 30-day horizon). Burn-in consumes the 62 OLDEST observations only. Forced latest origin at max_date-30 is valid, so the last target equals the series max date. No dates were filled, resampled or interpolated."
SSD,SSD__Phoenix__Forest__DEUP281,2026-04-13,2026-08-22,130,132,2,62,OLDEST_ONLY,D2_OPTION_B_SPARSE_OBSERVED,20,11,2026-07-23,TRUE,2026-06-16,10,2026-06-21,2026-08-22,300,TRUE,10,300,2026-08-22,0,0,TRUE,LEFT_BURN_IN_ONLY_NEWEST_PRESERVED,"10 valid origins under the approved sparse rule (>= 20 observed targets in the 30-day horizon). Burn-in consumes the 62 OLDEST observations only. Forced latest origin at max_date-30 is valid, so the last target equals the series max date. No dates were filled, resampled or interpolated."
SSD,SSD__Phoenix__Forest__DNKP307,2026-04-13,2026-08-22,130,132,2,62,OLDEST_ONLY,D2_OPTION_B_SPARSE_OBSERVED,20,11,2026-07-23,TRUE,2026-06-16,10,2026-06-21,2026-08-22,300,TRUE,10,300,2026-08-22,0,0,TRUE,LEFT_BURN_IN_ONLY_NEWEST_PRESERVED,"10 valid origins under the approved sparse rule (>= 20 observed targets in the 30-day horizon). Burn-in consumes the 62 OLDEST observations only. Forced latest origin at max_date-30 is valid, so the last target equals the series max date. No dates were filled, resampled or interpolated."
SSD,SSD__Phoenix__Forest__ESPP292,2026-04-13,2026-08-22,130,132,2,62,OLDEST_ONLY,D2_OPTION_B_SPARSE_OBSERVED,20,11,2026-07-23,TRUE,2026-06-16,10,2026-06-21,2026-08-22,300,TRUE,10,300,2026-08-22,0,0,TRUE,LEFT_BURN_IN_ONLY_NEWEST_PRESERVED,"10 valid origins under the approved sparse rule (>= 20 observed targets in the 30-day horizon). Burn-in consumes the 62 OLDEST observations only. Forced latest origin at max_date-30 is valid, so the last target equals the series max date. No dates were filled, resampled or interpolated."
SSD,SSD__Phoenix__Forest__EURP107,2026-04-13,2026-08-22,130,132,2,62,OLDEST_ONLY,D2_OPTION_B_SPARSE_OBSERVED,20,11,2026-07-23,TRUE,2026-06-16,10,2026-06-21,2026-08-22,300,TRUE,10,300,2026-08-22,0,0,TRUE,LEFT_BURN_IN_ONLY_NEWEST_PRESERVED,"10 valid origins under the approved sparse rule (>= 20 observed targets in the 30-day horizon). Burn-in consumes the 62 OLDEST observations only. Forced latest origin at max_date-30 is valid, so the last target equals the series max date. No dates were filled, resampled or interpolated."
SSD,SSD__Phoenix__Forest__EURP119,2026-04-13,2026-08-22,130,132,2,62,OLDEST_ONLY,D2_OPTION_B_SPARSE_OBSERVED,20,11,2026-07-23,TRUE,2026-06-16,10,2026-06-21,2026-08-22,300,TRUE,10,300,2026-08-22,0,0,TRUE,LEFT_BURN_IN_ONLY_NEWEST_PRESERVED,"10 valid origins under the approved sparse rule (>= 20 observed targets in the 30-day horizon). Burn-in consumes the 62 OLDEST observations only. Forced latest origin at max_date-30 is valid, so the last target equals the series max date. No dates were filled, resampled or interpolated."
SSD,SSD__Phoenix__Forest__EURP120,2026-04-13,2026-08-22,130,132,2,62,OLDEST_ONLY,D2_OPTION_B_SPARSE_OBSERVED,20,11,2026-07-23,TRUE,2026-06-16,10,2026-06-21,2026-08-22,300,TRUE,10,300,2026-08-22,0,0,TRUE,LEFT_BURN_IN_ONLY_NEWEST_PRESERVED,"10 valid origins under the approved sparse rule (>= 20 observed targets in the 30-day horizon). Burn-in consumes the 62 OLDEST observations only. Forced latest origin at max_date-30 is valid, so the last target equals the series max date. No dates were filled, resampled or interpolated."
SSD,SSD__Phoenix__Forest__FRAP264,2026-04-13,2026-08-22,130,132,2,62,OLDEST_ONLY,D2_OPTION_B_SPARSE_OBSERVED,20,11,2026-07-23,TRUE,2026-06-16,10,2026-06-21,2026-08-22,300,TRUE,10,300,2026-08-22,0,0,TRUE,LEFT_BURN_IN_ONLY_NEWEST_PRESERVED,"10 valid origins under the approved sparse rule (>= 20 observed targets in the 30-day horizon). Burn-in consumes the 62 OLDEST observations only. Forced latest origin at max_date-30 is valid, so the last target equals the series max date. No dates were filled, resampled or interpolated."
SSD,SSD__Phoenix__Forest__GBRP123,2026-04-13,2026-08-22,130,132,2,62,OLDEST_ONLY,D2_OPTION_B_SPARSE_OBSERVED,20,11,2026-07-23,TRUE,2026-06-16,10,2026-06-21,2026-08-22,300,TRUE,10,300,2026-08-22,0,0,TRUE,LEFT_BURN_IN_ONLY_NEWEST_PRESERVED,"10 valid origins under the approved sparse rule (>= 20 observed targets in the 30-day horizon). Burn-in consumes the 62 OLDEST observations only. Forced latest origin at max_date-30 is valid, so the last target equals the series max date. No dates were filled, resampled or interpolated."
SSD,SSD__Phoenix__Forest__GBRP265,2026-04-13,2026-08-22,130,132,2,62,OLDEST_ONLY,D2_OPTION_B_SPARSE_OBSERVED,20,11,2026-07-23,TRUE,2026-06-16,10,2026-06-21,2026-08-22,300,TRUE,10,300,2026-08-22,0,0,TRUE,LEFT_BURN_IN_ONLY_NEWEST_PRESERVED,"10 valid origins under the approved sparse rule (>= 20 observed targets in the 30-day horizon). Burn-in consumes the 62 OLDEST observations only. Forced latest origin at max_date-30 is valid, so the last target equals the series max date. No dates were filled, resampled or interpolated."
SSD,SSD__Phoenix__Forest__GBRP267,2026-04-13,2026-08-22,130,132,2,62,OLDEST_ONLY,D2_OPTION_B_SPARSE_OBSERVED,20,11,2026-07-23,TRUE,2026-06-16,10,2026-06-21,2026-08-22,300,TRUE,10,300,2026-08-22,0,0,TRUE,LEFT_BURN_IN_ONLY_NEWEST_PRESERVED,"10 valid origins under the approved sparse rule (>= 20 observed targets in the 30-day horizon). Burn-in consumes the 62 OLDEST observations only. Forced latest origin at max_date-30 is valid, so the last target equals the series max date. No dates were filled, resampled or interpolated."
SSD,SSD__Phoenix__Forest__IDNP305,2026-04-13,2026-08-22,130,132,2,62,OLDEST_ONLY,D2_OPTION_B_SPARSE_OBSERVED,20,11,2026-07-23,TRUE,2026-06-16,10,2026-06-21,2026-08-22,300,TRUE,10,300,2026-08-22,0,0,TRUE,LEFT_BURN_IN_ONLY_NEWEST_PRESERVED,"10 valid origins under the approved sparse rule (>= 20 observed targets in the 30-day horizon). Burn-in consumes the 62 OLDEST observations only. Forced latest origin at max_date-30 is valid, so the last target equals the series max date. No dates were filled, resampled or interpolated."
SSD,SSD__Phoenix__Forest__INDP287,2026-04-13,2026-08-22,130,132,2,62,OLDEST_ONLY,D2_OPTION_B_SPARSE_OBSERVED,20,11,2026-07-23,TRUE,2026-06-16,10,2026-06-21,2026-08-22,300,TRUE,10,300,2026-08-22,0,0,TRUE,LEFT_BURN_IN_ONLY_NEWEST_PRESERVED,"10 valid origins under the approved sparse rule (>= 20 observed targets in the 30-day horizon). Burn-in consumes the 62 OLDEST observations only. Forced latest origin at max_date-30 is valid, so the last target equals the series max date. No dates were filled, resampled or interpolated."
SSD,SSD__Phoenix__Forest__INDPRD01,2026-04-13,2026-08-22,130,132,2,62,OLDEST_ONLY,D2_OPTION_B_SPARSE_OBSERVED,20,11,2026-07-23,TRUE,2026-06-16,10,2026-06-21,2026-08-22,300,TRUE,10,300,2026-08-22,0,0,TRUE,LEFT_BURN_IN_ONLY_NEWEST_PRESERVED,"10 valid origins under the approved sparse rule (>= 20 observed targets in the 30-day horizon). Burn-in consumes the 62 OLDEST observations only. Forced latest origin at max_date-30 is valid, so the last target equals the series max date. No dates were filled, resampled or interpolated."
SSD,SSD__Phoenix__Forest__ISRP290,2026-04-13,2026-08-22,130,132,2,62,OLDEST_ONLY,D2_OPTION_B_SPARSE_OBSERVED,20,11,2026-07-23,TRUE,2026-06-16,10,2026-06-21,2026-08-22,300,TRUE,10,300,2026-08-22,0,0,TRUE,LEFT_BURN_IN_ONLY_NEWEST_PRESERVED,"10 valid origins under the approved sparse rule (>= 20 observed targets in the 30-day horizon). Burn-in consumes the 62 OLDEST observations only. Forced latest origin at max_date-30 is valid, so the last target equals the series max date. No dates were filled, resampled or interpolated."
SSD,SSD__Phoenix__Forest__ITAP293,2026-04-13,2026-08-22,130,132,2,62,OLDEST_ONLY,D2_OPTION_B_SPARSE_OBSERVED,20,11,2026-07-23,TRUE,2026-06-16,10,2026-06-21,2026-08-22,300,TRUE,10,300,2026-08-22,0,0,TRUE,LEFT_BURN_IN_ONLY_NEWEST_PRESERVED,"10 valid origins under the approved sparse rule (>= 20 observed targets in the 30-day horizon). Burn-in consumes the 62 OLDEST observations only. Forced latest origin at max_date-30 is valid, so the last target equals the series max date. No dates were filled, resampled or interpolated."
SSD,SSD__Phoenix__Forest__JPNP286,2026-04-13,2026-08-22,130,132,2,62,OLDEST_ONLY,D2_OPTION_B_SPARSE_OBSERVED,20,11,2026-07-23,TRUE,2026-06-16,10,2026-06-21,2026-08-22,300,TRUE,10,300,2026-08-22,0,0,TRUE,LEFT_BURN_IN_ONLY_NEWEST_PRESERVED,"10 valid origins under the approved sparse rule (>= 20 observed targets in the 30-day horizon). Burn-in consumes the 62 OLDEST observations only. Forced latest origin at max_date-30 is valid, so the last target equals the series max date. No dates were filled, resampled or interpolated."
SSD,SSD__Phoenix__Forest__JPNP301,2026-04-13,2026-08-22,130,132,2,62,OLDEST_ONLY,D2_OPTION_B_SPARSE_OBSERVED,20,11,2026-07-23,TRUE,2026-06-16,10,2026-06-21,2026-08-22,300,TRUE,10,300,2026-08-22,0,0,TRUE,LEFT_BURN_IN_ONLY_NEWEST_PRESERVED,"10 valid origins under the approved sparse rule (>= 20 observed targets in the 30-day horizon). Burn-in consumes the 62 OLDEST observations only. Forced latest origin at max_date-30 is valid, so the last target equals the series max date. No dates were filled, resampled or interpolated."
SSD,SSD__Phoenix__Forest__JPNPRD01,2026-04-13,2026-08-22,130,132,2,62,OLDEST_ONLY,D2_OPTION_B_SPARSE_OBSERVED,20,11,2026-07-23,TRUE,2026-06-16,10,2026-06-21,2026-08-22,300,TRUE,10,300,2026-08-22,0,0,TRUE,LEFT_BURN_IN_ONLY_NEWEST_PRESERVED,"10 valid origins under the approved sparse rule (>= 20 observed targets in the 30-day horizon). Burn-in consumes the 62 OLDEST observations only. Forced latest origin at max_date-30 is valid, so the last target equals the series max date. No dates were filled, resampled or interpolated."
SSD,SSD__Phoenix__Forest__KORP216,2026-04-13,2026-08-22,130,132,2,62,OLDEST_ONLY,D2_OPTION_B_SPARSE_OBSERVED,20,11,2026-07-23,TRUE,2026-06-16,10,2026-06-21,2026-08-22,300,TRUE,10,300,2026-08-22,0,0,TRUE,LEFT_BURN_IN_ONLY_NEWEST_PRESERVED,"10 valid origins under the approved sparse rule (>= 20 observed targets in the 30-day horizon). Burn-in consumes the 62 OLDEST observations only. Forced latest origin at max_date-30 is valid, so the last target equals the series max date. No dates were filled, resampled or interpolated."
SSD,SSD__Phoenix__Forest__LAMP152,2026-04-13,2026-08-22,130,132,2,62,OLDEST_ONLY,D2_OPTION_B_SPARSE_OBSERVED,20,11,2026-07-23,TRUE,2026-06-16,10,2026-06-21,2026-08-22,300,TRUE,10,300,2026-08-22,0,0,TRUE,LEFT_BURN_IN_ONLY_NEWEST_PRESERVED,"10 valid origins under the approved sparse rule (>= 20 observed targets in the 30-day horizon). Burn-in consumes the 62 OLDEST observations only. Forced latest origin at max_date-30 is valid, so the last target equals the series max date. No dates were filled, resampled or interpolated."
SSD,SSD__Phoenix__Forest__LAMP215,2026-04-13,2026-08-22,130,132,2,62,OLDEST_ONLY,D2_OPTION_B_SPARSE_OBSERVED,20,11,2026-07-23,TRUE,2026-06-16,10,2026-06-21,2026-08-22,300,TRUE,10,300,2026-08-22,0,0,TRUE,LEFT_BURN_IN_ONLY_NEWEST_PRESERVED,"10 valid origins under the approved sparse rule (>= 20 observed targets in the 30-day horizon). Burn-in consumes the 62 OLDEST observations only. Forced latest origin at max_date-30 is valid, so the last target equals the series max date. No dates were filled, resampled or interpolated."
SSD,SSD__Phoenix__Forest__LAMPRD80,2026-04-13,2026-08-22,130,132,2,62,OLDEST_ONLY,D2_OPTION_B_SPARSE_OBSERVED,20,11,2026-07-23,TRUE,2026-06-16,10,2026-06-21,2026-08-22,300,TRUE,10,300,2026-08-22,0,0,TRUE,LEFT_BURN_IN_ONLY_NEWEST_PRESERVED,"10 valid origins under the approved sparse rule (>= 20 observed targets in the 30-day horizon). Burn-in consumes the 62 OLDEST observations only. Forced latest origin at max_date-30 is valid, so the last target equals the series max date. No dates were filled, resampled or interpolated."
SSD,SSD__Phoenix__Forest__MEXP297,2026-04-13,2026-08-22,130,132,2,62,OLDEST_ONLY,D2_OPTION_B_SPARSE_OBSERVED,20,11,2026-07-23,TRUE,2026-06-16,10,2026-06-21,2026-08-22,300,TRUE,10,300,2026-08-22,0,0,TRUE,LEFT_BURN_IN_ONLY_NEWEST_PRESERVED,"10 valid origins under the approved sparse rule (>= 20 observed targets in the 30-day horizon). Burn-in consumes the 62 OLDEST observations only. Forced latest origin at max_date-30 is valid, so the last target equals the series max date. No dates were filled, resampled or interpolated."
SSD,SSD__Phoenix__Forest__MYSP306,2026-04-13,2026-08-22,130,132,2,62,OLDEST_ONLY,D2_OPTION_B_SPARSE_OBSERVED,20,11,2026-07-23,TRUE,2026-06-16,10,2026-06-21,2026-08-22,300,TRUE,10,300,2026-08-22,0,0,TRUE,LEFT_BURN_IN_ONLY_NEWEST_PRESERVED,"10 valid origins under the approved sparse rule (>= 20 observed targets in the 30-day horizon). Burn-in consumes the 62 OLDEST observations only. Forced latest origin at max_date-30 is valid, so the last target equals the series max date. No dates were filled, resampled or interpolated."
SSD,SSD__Phoenix__Forest__NAMP100,2026-04-13,2026-08-22,130,132,2,62,OLDEST_ONLY,D2_OPTION_B_SPARSE_OBSERVED,20,11,2026-07-23,TRUE,2026-06-16,10,2026-06-21,2026-08-22,300,TRUE,10,300,2026-08-22,0,0,TRUE,LEFT_BURN_IN_ONLY_NEWEST_PRESERVED,"10 valid origins under the approved sparse rule (>= 20 observed targets in the 30-day horizon). Burn-in consumes the 62 OLDEST observations only. Forced latest origin at max_date-30 is valid, so the last target equals the series max date. No dates were filled, resampled or interpolated."
SSD,SSD__Phoenix__Forest__NAMP101,2026-04-13,2026-08-22,130,132,2,62,OLDEST_ONLY,D2_OPTION_B_SPARSE_OBSERVED,20,11,2026-07-23,TRUE,2026-06-16,10,2026-06-21,2026-08-22,300,TRUE,10,300,2026-08-22,0,0,TRUE,LEFT_BURN_IN_ONLY_NEWEST_PRESERVED,"10 valid origins under the approved sparse rule (>= 20 observed targets in the 30-day horizon). Burn-in consumes the 62 OLDEST observations only. Forced latest origin at max_date-30 is valid, so the last target equals the series max date. No dates were filled, resampled or interpolated."
SSD,SSD__Phoenix__Forest__NAMP104,2026-04-13,2026-08-22,130,132,2,62,OLDEST_ONLY,D2_OPTION_B_SPARSE_OBSERVED,20,11,2026-07-23,TRUE,2026-06-16,10,2026-06-21,2026-08-22,300,TRUE,10,300,2026-08-22,0,0,TRUE,LEFT_BURN_IN_ONLY_NEWEST_PRESERVED,"10 valid origins under the approved sparse rule (>= 20 observed targets in the 30-day horizon). Burn-in consumes the 62 OLDEST observations only. Forced latest origin at max_date-30 is valid, so the last target equals the series max date. No dates were filled, resampled or interpolated."
SSD,SSD__Phoenix__Forest__NAMPRD07,2026-04-13,2026-08-22,130,132,2,62,OLDEST_ONLY,D2_OPTION_B_SPARSE_OBSERVED,20,11,2026-07-23,TRUE,2026-06-16,10,2026-06-21,2026-08-22,300,TRUE,10,300,2026-08-22,0,0,TRUE,LEFT_BURN_IN_ONLY_NEWEST_PRESERVED,"10 valid origins under the approved sparse rule (>= 20 observed targets in the 30-day horizon). Burn-in consumes the 62 OLDEST observations only. Forced latest origin at max_date-30 is valid, so the last target equals the series max date. No dates were filled, resampled or interpolated."
SSD,SSD__Phoenix__Forest__NAMPRD08,2026-04-13,2026-08-22,130,132,2,62,OLDEST_ONLY,D2_OPTION_B_SPARSE_OBSERVED,20,11,2026-07-23,TRUE,2026-06-16,10,2026-06-21,2026-08-22,300,TRUE,10,300,2026-08-22,0,0,TRUE,LEFT_BURN_IN_ONLY_NEWEST_PRESERVED,"10 valid origins under the approved sparse rule (>= 20 observed targets in the 30-day horizon). Burn-in consumes the 62 OLDEST observations only. Forced latest origin at max_date-30 is valid, so the last target equals the series max date. No dates were filled, resampled or interpolated."
SSD,SSD__Phoenix__Forest__NORP279,2026-04-13,2026-08-22,130,132,2,62,OLDEST_ONLY,D2_OPTION_B_SPARSE_OBSERVED,20,11,2026-07-23,TRUE,2026-06-16,10,2026-06-21,2026-08-22,300,TRUE,10,300,2026-08-22,0,0,TRUE,LEFT_BURN_IN_ONLY_NEWEST_PRESERVED,"10 valid origins under the approved sparse rule (>= 20 observed targets in the 30-day horizon). Burn-in consumes the 62 OLDEST observations only. Forced latest origin at max_date-30 is valid, so the last target equals the series max date. No dates were filled, resampled or interpolated."
SSD,SSD__Phoenix__Forest__NZLP299,2026-04-13,2026-08-22,130,132,2,62,OLDEST_ONLY,D2_OPTION_B_SPARSE_OBSERVED,20,11,2026-07-23,TRUE,2026-06-16,10,2026-06-21,2026-08-22,300,TRUE,10,300,2026-08-22,0,0,TRUE,LEFT_BURN_IN_ONLY_NEWEST_PRESERVED,"10 valid origins under the approved sparse rule (>= 20 observed targets in the 30-day horizon). Burn-in consumes the 62 OLDEST observations only. Forced latest origin at max_date-30 is valid, so the last target equals the series max date. No dates were filled, resampled or interpolated."
SSD,SSD__Phoenix__Forest__POLP291,2026-04-13,2026-08-22,130,132,2,62,OLDEST_ONLY,D2_OPTION_B_SPARSE_OBSERVED,20,11,2026-07-23,TRUE,2026-06-16,10,2026-06-21,2026-08-22,300,TRUE,10,300,2026-08-22,0,0,TRUE,LEFT_BURN_IN_ONLY_NEWEST_PRESERVED,"10 valid origins under the approved sparse rule (>= 20 observed targets in the 30-day horizon). Burn-in consumes the 62 OLDEST observations only. Forced latest origin at max_date-30 is valid, so the last target equals the series max date. No dates were filled, resampled or interpolated."
SSD,SSD__Phoenix__Forest__QATP289,2026-04-13,2026-08-22,130,132,2,62,OLDEST_ONLY,D2_OPTION_B_SPARSE_OBSERVED,20,11,2026-07-23,TRUE,2026-06-16,10,2026-06-21,2026-08-22,300,TRUE,10,300,2026-08-22,0,0,TRUE,LEFT_BURN_IN_ONLY_NEWEST_PRESERVED,"10 valid origins under the approved sparse rule (>= 20 observed targets in the 30-day horizon). Burn-in consumes the 62 OLDEST observations only. Forced latest origin at max_date-30 is valid, so the last target equals the series max date. No dates were filled, resampled or interpolated."
SSD,SSD__Phoenix__Forest__SGPP274,2026-04-13,2026-08-22,130,132,2,62,OLDEST_ONLY,D2_OPTION_B_SPARSE_OBSERVED,20,11,2026-07-23,TRUE,2026-06-16,10,2026-06-21,2026-08-22,300,TRUE,10,300,2026-08-22,0,0,TRUE,LEFT_BURN_IN_ONLY_NEWEST_PRESERVED,"10 valid origins under the approved sparse rule (>= 20 observed targets in the 30-day horizon). Burn-in consumes the 62 OLDEST observations only. Forced latest origin at max_date-30 is valid, so the last target equals the series max date. No dates were filled, resampled or interpolated."
SSD,SSD__Phoenix__Forest__SWEP280,2026-04-13,2026-08-22,130,132,2,62,OLDEST_ONLY,D2_OPTION_B_SPARSE_OBSERVED,20,11,2026-07-23,TRUE,2026-06-16,10,2026-06-21,2026-08-22,300,TRUE,10,300,2026-08-22,0,0,TRUE,LEFT_BURN_IN_ONLY_NEWEST_PRESERVED,"10 valid origins under the approved sparse rule (>= 20 observed targets in the 30-day horizon). Burn-in consumes the 62 OLDEST observations only. Forced latest origin at max_date-30 is valid, so the last target equals the series max date. No dates were filled, resampled or interpolated."
SSD,SSD__Phoenix__Forest__TWNP295,2026-04-13,2026-08-22,130,132,2,62,OLDEST_ONLY,D2_OPTION_B_SPARSE_OBSERVED,20,11,2026-07-23,TRUE,2026-06-16,10,2026-06-21,2026-08-22,300,TRUE,10,300,2026-08-22,0,0,TRUE,LEFT_BURN_IN_ONLY_NEWEST_PRESERVED,"10 valid origins under the approved sparse rule (>= 20 observed targets in the 30-day horizon). Burn-in consumes the 62 OLDEST observations only. Forced latest origin at max_date-30 is valid, so the last target equals the series max date. No dates were filled, resampled or interpolated."
SSD,SSD__Phoenix__Forest__ZAFP275,2026-04-13,2026-08-22,130,132,2,62,OLDEST_ONLY,D2_OPTION_B_SPARSE_OBSERVED,20,11,2026-07-23,TRUE,2026-06-16,10,2026-06-21,2026-08-22,300,TRUE,10,300,2026-08-22,0,0,TRUE,LEFT_BURN_IN_ONLY_NEWEST_PRESERVED,"10 valid origins under the approved sparse rule (>= 20 observed targets in the 30-day horizon). Burn-in consumes the 62 OLDEST observations only. Forced latest origin at max_date-30 is valid, so the last target equals the series max date. No dates were filled, resampled or interpolated."
