batch_id,phase,metric,series_id,model_name,model_family,origins_run,prediction_rows,model_status,runtime_seconds,error_message
SSD_A_04,A,SSD,SSD__Phoenix__Forest__NAMP104,FixedGrowth_1_5,Baseline,10,300,OK,0.02,
SSD_A_04,A,SSD,SSD__Phoenix__Forest__NAMP104,FixedGrowth_3,Baseline,10,300,OK,0.021,
SSD_A_04,A,SSD,SSD__Phoenix__Forest__NAMP104,FixedGrowth_4,Baseline,10,300,OK,0.02,
SSD_A_04,A,SSD,SSD__Phoenix__Forest__NAMP104,FixedGrowth_6,Baseline,10,300,OK,0.022,
SSD_A_04,A,SSD,SSD__Phoenix__Forest__NAMP104,ARIMA_Fixed,Baseline,10,300,OK,0.02,
SSD_A_04,A,SSD,SSD__Phoenix__Forest__NAMP104,AutoARIMA,Challenger,10,300,OK,2.187,
SSD_A_04,A,SSD,SSD__Phoenix__Forest__NAMP104,ETS Explicit,Challenger,10,300,OK,0.099,
SSD_A_04,A,SSD,SSD__Phoenix__Forest__NAMP104,ETS_Current,Baseline,10,300,OK,0.021,
SSD_A_04,A,SSD,SSD__Phoenix__Forest__NAMP104,Theta,Challenger,10,300,OK,0.073,
SSD_A_04,A,SSD,SSD__Phoenix__Forest__NAMP104,LightGBM,Challenger,10,300,OK,0.113,
SSD_A_04,A,SSD,SSD__Phoenix__Forest__NAMP104,LinearRegression,Baseline,10,300,OK,0.023,
SSD_A_04,A,SSD,SSD__Phoenix__Forest__NAMP104,XGBoost,Challenger,10,300,OK,0.235,
SSD_A_05,A,SSD,SSD__Phoenix__Forest__NAMPRD07,FixedGrowth_1_5,Baseline,10,300,OK,0.021,
SSD_A_05,A,SSD,SSD__Phoenix__Forest__NAMPRD07,FixedGrowth_3,Baseline,10,300,OK,0.019,
SSD_A_05,A,SSD,SSD__Phoenix__Forest__NAMPRD07,FixedGrowth_4,Baseline,10,300,OK,0.019,
SSD_A_05,A,SSD,SSD__Phoenix__Forest__NAMPRD07,FixedGrowth_6,Baseline,10,300,OK,0.019,
SSD_A_05,A,SSD,SSD__Phoenix__Forest__NAMPRD07,ARIMA_Fixed,Baseline,10,300,OK,0.019,
SSD_A_05,A,SSD,SSD__Phoenix__Forest__NAMPRD07,AutoARIMA,Challenger,10,300,OK,2.182,
SSD_A_05,A,SSD,SSD__Phoenix__Forest__NAMPRD07,ETS Explicit,Challenger,10,300,OK,0.132,
SSD_A_05,A,SSD,SSD__Phoenix__Forest__NAMPRD07,ETS_Current,Baseline,10,300,OK,0.021,
SSD_A_05,A,SSD,SSD__Phoenix__Forest__NAMPRD07,Theta,Challenger,10,300,OK,0.1,
SSD_A_05,A,SSD,SSD__Phoenix__Forest__NAMPRD07,LightGBM,Challenger,10,300,OK,0.113,
SSD_A_05,A,SSD,SSD__Phoenix__Forest__NAMPRD07,LinearRegression,Baseline,10,300,OK,0.022,
SSD_A_05,A,SSD,SSD__Phoenix__Forest__NAMPRD07,XGBoost,Challenger,10,300,OK,0.247,
SSD_A_05,A,SSD,SSD__Phoenix__Forest__NAMPRD08,FixedGrowth_1_5,Baseline,10,300,OK,0.019,
SSD_A_05,A,SSD,SSD__Phoenix__Forest__NAMPRD08,FixedGrowth_3,Baseline,10,300,OK,0.019,
SSD_A_05,A,SSD,SSD__Phoenix__Forest__NAMPRD08,FixedGrowth_4,Baseline,10,300,OK,0.022,
SSD_A_05,A,SSD,SSD__Phoenix__Forest__NAMPRD08,FixedGrowth_6,Baseline,10,300,OK,0.02,
SSD_A_05,A,SSD,SSD__Phoenix__Forest__NAMPRD08,ARIMA_Fixed,Baseline,10,300,OK,0.019,
SSD_A_05,A,SSD,SSD__Phoenix__Forest__NAMPRD08,AutoARIMA,Challenger,10,300,OK,1.685,
SSD_A_05,A,SSD,SSD__Phoenix__Forest__NAMPRD08,ETS Explicit,Challenger,10,300,OK,0.121,
SSD_A_05,A,SSD,SSD__Phoenix__Forest__NAMPRD08,ETS_Current,Baseline,10,300,OK,0.02,
SSD_A_05,A,SSD,SSD__Phoenix__Forest__NAMPRD08,Theta,Challenger,10,300,OK,0.084,
SSD_A_05,A,SSD,SSD__Phoenix__Forest__NAMPRD08,LightGBM,Challenger,10,300,OK,0.117,
SSD_A_05,A,SSD,SSD__Phoenix__Forest__NAMPRD08,LinearRegression,Baseline,10,300,OK,0.023,
SSD_A_05,A,SSD,SSD__Phoenix__Forest__NAMPRD08,XGBoost,Challenger,10,300,OK,0.236,
SSD_A_05,A,SSD,SSD__Phoenix__Forest__NORP279,FixedGrowth_1_5,Baseline,10,300,OK,0.019,
SSD_A_05,A,SSD,SSD__Phoenix__Forest__NORP279,FixedGrowth_3,Baseline,10,300,OK,0.019,
SSD_A_05,A,SSD,SSD__Phoenix__Forest__NORP279,FixedGrowth_4,Baseline,10,300,OK,0.018,
SSD_A_05,A,SSD,SSD__Phoenix__Forest__NORP279,FixedGrowth_6,Baseline,10,300,OK,0.018,
SSD_A_05,A,SSD,SSD__Phoenix__Forest__NORP279,ARIMA_Fixed,Baseline,10,300,OK,0.019,
SSD_A_05,A,SSD,SSD__Phoenix__Forest__NORP279,AutoARIMA,Challenger,10,300,OK,1.027,
SSD_A_05,A,SSD,SSD__Phoenix__Forest__NORP279,ETS Explicit,Challenger,10,300,OK,0.112,
SSD_A_05,A,SSD,SSD__Phoenix__Forest__NORP279,ETS_Current,Baseline,10,300,OK,0.019,
SSD_A_05,A,SSD,SSD__Phoenix__Forest__NORP279,Theta,Challenger,10,300,OK,0.093,
SSD_A_05,A,SSD,SSD__Phoenix__Forest__NORP279,LightGBM,Challenger,10,300,OK,0.111,
SSD_A_05,A,SSD,SSD__Phoenix__Forest__NORP279,LinearRegression,Baseline,10,300,OK,0.023,
SSD_A_05,A,SSD,SSD__Phoenix__Forest__NORP279,XGBoost,Challenger,10,300,OK,0.241,
SSD_A_05,A,SSD,SSD__Phoenix__Forest__NZLP299,FixedGrowth_1_5,Baseline,10,300,OK,0.02,
SSD_A_05,A,SSD,SSD__Phoenix__Forest__NZLP299,FixedGrowth_3,Baseline,10,300,OK,0.018,
SSD_A_05,A,SSD,SSD__Phoenix__Forest__NZLP299,FixedGrowth_4,Baseline,10,300,OK,0.02,
SSD_A_05,A,SSD,SSD__Phoenix__Forest__NZLP299,FixedGrowth_6,Baseline,10,300,OK,0.019,
SSD_A_05,A,SSD,SSD__Phoenix__Forest__NZLP299,ARIMA_Fixed,Baseline,10,300,OK,0.02,
SSD_A_05,A,SSD,SSD__Phoenix__Forest__NZLP299,AutoARIMA,Challenger,10,300,OK,2.746,
SSD_A_05,A,SSD,SSD__Phoenix__Forest__NZLP299,ETS Explicit,Challenger,10,300,OK,0.095,
SSD_A_05,A,SSD,SSD__Phoenix__Forest__NZLP299,ETS_Current,Baseline,10,300,OK,0.021,
SSD_A_05,A,SSD,SSD__Phoenix__Forest__NZLP299,Theta,Challenger,10,300,OK,0.098,
SSD_A_05,A,SSD,SSD__Phoenix__Forest__NZLP299,LightGBM,Challenger,10,300,OK,0.113,
SSD_A_05,A,SSD,SSD__Phoenix__Forest__NZLP299,LinearRegression,Baseline,10,300,OK,0.022,
SSD_A_05,A,SSD,SSD__Phoenix__Forest__NZLP299,XGBoost,Challenger,10,300,OK,0.191,
SSD_A_05,A,SSD,SSD__Phoenix__Forest__POLP291,FixedGrowth_1_5,Baseline,10,300,OK,0.02,
SSD_A_05,A,SSD,SSD__Phoenix__Forest__POLP291,FixedGrowth_3,Baseline,10,300,OK,0.019,
SSD_A_05,A,SSD,SSD__Phoenix__Forest__POLP291,FixedGrowth_4,Baseline,10,300,OK,0.019,
SSD_A_05,A,SSD,SSD__Phoenix__Forest__POLP291,FixedGrowth_6,Baseline,10,300,OK,0.019,
SSD_A_05,A,SSD,SSD__Phoenix__Forest__POLP291,ARIMA_Fixed,Baseline,10,300,OK,0.02,
SSD_A_05,A,SSD,SSD__Phoenix__Forest__POLP291,AutoARIMA,Challenger,10,300,OK,2.452,
SSD_A_05,A,SSD,SSD__Phoenix__Forest__POLP291,ETS Explicit,Challenger,10,300,OK,0.104,
SSD_A_05,A,SSD,SSD__Phoenix__Forest__POLP291,ETS_Current,Baseline,10,300,OK,0.022,
SSD_A_05,A,SSD,SSD__Phoenix__Forest__POLP291,Theta,Challenger,10,300,OK,0.098,
SSD_A_05,A,SSD,SSD__Phoenix__Forest__POLP291,LightGBM,Challenger,10,300,OK,0.11,
SSD_A_05,A,SSD,SSD__Phoenix__Forest__POLP291,LinearRegression,Baseline,10,300,OK,0.023,
SSD_A_05,A,SSD,SSD__Phoenix__Forest__POLP291,XGBoost,Challenger,10,300,OK,0.212,
SSD_A_05,A,SSD,SSD__Phoenix__Forest__QATP289,FixedGrowth_1_5,Baseline,10,300,OK,0.021,
SSD_A_05,A,SSD,SSD__Phoenix__Forest__QATP289,FixedGrowth_3,Baseline,10,300,OK,0.02,
SSD_A_05,A,SSD,SSD__Phoenix__Forest__QATP289,FixedGrowth_4,Baseline,10,300,OK,0.019,
SSD_A_05,A,SSD,SSD__Phoenix__Forest__QATP289,FixedGrowth_6,Baseline,10,300,OK,0.019,
SSD_A_05,A,SSD,SSD__Phoenix__Forest__QATP289,ARIMA_Fixed,Baseline,10,300,OK,0.02,
SSD_A_05,A,SSD,SSD__Phoenix__Forest__QATP289,AutoARIMA,Challenger,10,300,OK,2.866,
SSD_A_05,A,SSD,SSD__Phoenix__Forest__QATP289,ETS Explicit,Challenger,10,300,OK,0.1,
SSD_A_05,A,SSD,SSD__Phoenix__Forest__QATP289,ETS_Current,Baseline,10,300,OK,0.02,
SSD_A_05,A,SSD,SSD__Phoenix__Forest__QATP289,Theta,Challenger,10,300,OK,0.093,
SSD_A_05,A,SSD,SSD__Phoenix__Forest__QATP289,LightGBM,Challenger,10,300,OK,0.111,
SSD_A_05,A,SSD,SSD__Phoenix__Forest__QATP289,LinearRegression,Baseline,10,300,OK,0.023,
SSD_A_05,A,SSD,SSD__Phoenix__Forest__QATP289,XGBoost,Challenger,10,300,OK,0.218,
SSD_A_05,A,SSD,SSD__Phoenix__Forest__SGPP274,FixedGrowth_1_5,Baseline,10,300,OK,0.019,
SSD_A_05,A,SSD,SSD__Phoenix__Forest__SGPP274,FixedGrowth_3,Baseline,10,300,OK,0.02,
SSD_A_05,A,SSD,SSD__Phoenix__Forest__SGPP274,FixedGrowth_4,Baseline,10,300,OK,0.02,
SSD_A_05,A,SSD,SSD__Phoenix__Forest__SGPP274,FixedGrowth_6,Baseline,10,300,OK,0.019,
SSD_A_05,A,SSD,SSD__Phoenix__Forest__SGPP274,ARIMA_Fixed,Baseline,10,300,OK,0.019,
SSD_A_05,A,SSD,SSD__Phoenix__Forest__SGPP274,AutoARIMA,Challenger,10,300,OK,2.416,
SSD_A_05,A,SSD,SSD__Phoenix__Forest__SGPP274,ETS Explicit,Challenger,10,300,OK,0.105,
SSD_A_05,A,SSD,SSD__Phoenix__Forest__SGPP274,ETS_Current,Baseline,10,300,OK,0.02,
SSD_A_05,A,SSD,SSD__Phoenix__Forest__SGPP274,Theta,Challenger,10,300,OK,0.093,
SSD_A_05,A,SSD,SSD__Phoenix__Forest__SGPP274,LightGBM,Challenger,10,300,OK,0.111,
SSD_A_05,A,SSD,SSD__Phoenix__Forest__SGPP274,LinearRegression,Baseline,10,300,OK,0.022,
SSD_A_05,A,SSD,SSD__Phoenix__Forest__SGPP274,XGBoost,Challenger,10,300,OK,0.241,
SSD_A_05,A,SSD,SSD__Phoenix__Forest__SWEP280,FixedGrowth_1_5,Baseline,10,300,OK,0.019,
SSD_A_05,A,SSD,SSD__Phoenix__Forest__SWEP280,FixedGrowth_3,Baseline,10,300,OK,0.019,
SSD_A_05,A,SSD,SSD__Phoenix__Forest__SWEP280,FixedGrowth_4,Baseline,10,300,OK,0.018,
SSD_A_05,A,SSD,SSD__Phoenix__Forest__SWEP280,FixedGrowth_6,Baseline,10,300,OK,0.018,
SSD_A_05,A,SSD,SSD__Phoenix__Forest__SWEP280,ARIMA_Fixed,Baseline,10,300,OK,0.019,
SSD_A_05,A,SSD,SSD__Phoenix__Forest__SWEP280,AutoARIMA,Challenger,10,300,OK,0.51,
SSD_A_05,A,SSD,SSD__Phoenix__Forest__SWEP280,ETS Explicit,Challenger,10,300,OK,0.103,
SSD_A_05,A,SSD,SSD__Phoenix__Forest__SWEP280,ETS_Current,Baseline,10,300,OK,0.021,
SSD_A_05,A,SSD,SSD__Phoenix__Forest__SWEP280,Theta,Challenger,10,300,OK,0.097,
SSD_A_05,A,SSD,SSD__Phoenix__Forest__SWEP280,LightGBM,Challenger,10,300,OK,0.116,
SSD_A_05,A,SSD,SSD__Phoenix__Forest__SWEP280,LinearRegression,Baseline,10,300,OK,0.026,
SSD_A_05,A,SSD,SSD__Phoenix__Forest__SWEP280,XGBoost,Challenger,10,300,OK,0.24,
SSD_A_05,A,SSD,SSD__Phoenix__Forest__TWNP295,FixedGrowth_1_5,Baseline,10,300,OK,0.019,
SSD_A_05,A,SSD,SSD__Phoenix__Forest__TWNP295,FixedGrowth_3,Baseline,10,300,OK,0.02,
SSD_A_05,A,SSD,SSD__Phoenix__Forest__TWNP295,FixedGrowth_4,Baseline,10,300,OK,0.019,
SSD_A_05,A,SSD,SSD__Phoenix__Forest__TWNP295,FixedGrowth_6,Baseline,10,300,OK,0.019,
SSD_A_05,A,SSD,SSD__Phoenix__Forest__TWNP295,ARIMA_Fixed,Baseline,10,300,OK,0.02,
SSD_A_05,A,SSD,SSD__Phoenix__Forest__TWNP295,AutoARIMA,Challenger,10,300,OK,4.324,
SSD_A_05,A,SSD,SSD__Phoenix__Forest__TWNP295,ETS Explicit,Challenger,10,300,OK,0.096,
SSD_A_05,A,SSD,SSD__Phoenix__Forest__TWNP295,ETS_Current,Baseline,10,300,OK,0.02,
SSD_A_05,A,SSD,SSD__Phoenix__Forest__TWNP295,Theta,Challenger,10,300,OK,0.096,
SSD_A_05,A,SSD,SSD__Phoenix__Forest__TWNP295,LightGBM,Challenger,10,300,OK,0.112,
SSD_A_05,A,SSD,SSD__Phoenix__Forest__TWNP295,LinearRegression,Baseline,10,300,OK,0.023,
SSD_A_05,A,SSD,SSD__Phoenix__Forest__TWNP295,XGBoost,Challenger,10,300,OK,0.193,
SSD_A_05,A,SSD,SSD__Phoenix__Forest__ZAFP275,FixedGrowth_1_5,Baseline,10,300,OK,0.019,
SSD_A_05,A,SSD,SSD__Phoenix__Forest__ZAFP275,FixedGrowth_3,Baseline,10,300,OK,0.018,
SSD_A_05,A,SSD,SSD__Phoenix__Forest__ZAFP275,FixedGrowth_4,Baseline,10,300,OK,0.018,
SSD_A_05,A,SSD,SSD__Phoenix__Forest__ZAFP275,FixedGrowth_6,Baseline,10,300,OK,0.019,
SSD_A_05,A,SSD,SSD__Phoenix__Forest__ZAFP275,ARIMA_Fixed,Baseline,10,300,OK,0.019,
SSD_A_05,A,SSD,SSD__Phoenix__Forest__ZAFP275,AutoARIMA,Challenger,10,300,OK,0.853,
SSD_A_05,A,SSD,SSD__Phoenix__Forest__ZAFP275,ETS Explicit,Challenger,10,300,OK,0.116,
SSD_A_05,A,SSD,SSD__Phoenix__Forest__ZAFP275,ETS_Current,Baseline,10,300,OK,0.02,
SSD_A_05,A,SSD,SSD__Phoenix__Forest__ZAFP275,Theta,Challenger,10,300,OK,0.088,
SSD_A_05,A,SSD,SSD__Phoenix__Forest__ZAFP275,LightGBM,Challenger,10,300,OK,0.11,
SSD_A_05,A,SSD,SSD__Phoenix__Forest__ZAFP275,LinearRegression,Baseline,10,300,OK,0.023,
SSD_A_05,A,SSD,SSD__Phoenix__Forest__ZAFP275,XGBoost,Challenger,10,300,OK,0.239,
CPU_A_01,A,CPU,CPU__Consumed__Region__APC-Multitenant,FixedGrowth_1_5,Baseline,10,300,OK,0.02,
CPU_A_01,A,CPU,CPU__Consumed__Region__APC-Multitenant,FixedGrowth_3,Baseline,10,300,OK,0.022,
CPU_A_01,A,CPU,CPU__Consumed__Region__APC-Multitenant,FixedGrowth_4,Baseline,10,300,OK,0.019,
CPU_A_01,A,CPU,CPU__Consumed__Region__APC-Multitenant,FixedGrowth_6,Baseline,10,300,OK,0.021,
CPU_A_01,A,CPU,CPU__Consumed__Region__APC-Multitenant,ARIMA_Fixed,Baseline,10,300,OK,0.02,
CPU_A_01,A,CPU,CPU__Consumed__Region__APC-Multitenant,AutoARIMA,Challenger,10,300,OK,1.648,
CPU_A_01,A,CPU,CPU__Consumed__Region__APC-Multitenant,ETS Explicit,Challenger,10,300,OK,0.136,
CPU_A_01,A,CPU,CPU__Consumed__Region__APC-Multitenant,ETS_Current,Baseline,10,300,OK,0.022,
CPU_A_01,A,CPU,CPU__Consumed__Region__APC-Multitenant,Theta,Challenger,10,300,OK,0.101,
CPU_A_01,A,CPU,CPU__Consumed__Region__APC-Multitenant,LightGBM,Challenger,10,300,OK,0.175,
CPU_A_01,A,CPU,CPU__Consumed__Region__APC-Multitenant,LinearRegression,Baseline,10,300,OK,0.026,
CPU_A_01,A,CPU,CPU__Consumed__Region__APC-Multitenant,XGBoost,Challenger,10,300,OK,0.515,
CPU_A_01,A,CPU,CPU__Consumed__Region__ARE-Go-Local,FixedGrowth_1_5,Baseline,10,300,OK,0.02,
CPU_A_01,A,CPU,CPU__Consumed__Region__ARE-Go-Local,FixedGrowth_3,Baseline,10,300,OK,0.019,
CPU_A_01,A,CPU,CPU__Consumed__Region__ARE-Go-Local,FixedGrowth_4,Baseline,10,300,OK,0.019,
CPU_A_01,A,CPU,CPU__Consumed__Region__ARE-Go-Local,FixedGrowth_6,Baseline,10,300,OK,0.019,
CPU_A_01,A,CPU,CPU__Consumed__Region__ARE-Go-Local,ARIMA_Fixed,Baseline,10,300,OK,0.02,
CPU_A_01,A,CPU,CPU__Consumed__Region__ARE-Go-Local,AutoARIMA,Challenger,10,300,OK,4.252,
CPU_A_01,A,CPU,CPU__Consumed__Region__ARE-Go-Local,ETS Explicit,Challenger,10,300,OK,0.14,
CPU_A_01,A,CPU,CPU__Consumed__Region__ARE-Go-Local,ETS_Current,Baseline,10,300,OK,0.021,
CPU_A_01,A,CPU,CPU__Consumed__Region__ARE-Go-Local,Theta,Challenger,10,300,OK,0.102,
CPU_A_01,A,CPU,CPU__Consumed__Region__ARE-Go-Local,LightGBM,Challenger,10,300,OK,0.173,
CPU_A_01,A,CPU,CPU__Consumed__Region__ARE-Go-Local,LinearRegression,Baseline,10,300,OK,0.028,
CPU_A_01,A,CPU,CPU__Consumed__Region__ARE-Go-Local,XGBoost,Challenger,10,300,OK,0.502,
CPU_A_01,A,CPU,CPU__Consumed__Region__AUS-Go-Local,FixedGrowth_1_5,Baseline,10,300,OK,0.02,
CPU_A_01,A,CPU,CPU__Consumed__Region__AUS-Go-Local,FixedGrowth_3,Baseline,10,300,OK,0.019,
CPU_A_01,A,CPU,CPU__Consumed__Region__AUS-Go-Local,FixedGrowth_4,Baseline,10,300,OK,0.019,
CPU_A_01,A,CPU,CPU__Consumed__Region__AUS-Go-Local,FixedGrowth_6,Baseline,10,300,OK,0.019,
CPU_A_01,A,CPU,CPU__Consumed__Region__AUS-Go-Local,ARIMA_Fixed,Baseline,10,300,OK,0.019,
CPU_A_01,A,CPU,CPU__Consumed__Region__AUS-Go-Local,AutoARIMA,Challenger,10,300,OK,1.124,
CPU_A_01,A,CPU,CPU__Consumed__Region__AUS-Go-Local,ETS Explicit,Challenger,10,300,OK,0.145,
CPU_A_01,A,CPU,CPU__Consumed__Region__AUS-Go-Local,ETS_Current,Baseline,10,300,OK,0.022,
CPU_A_01,A,CPU,CPU__Consumed__Region__AUS-Go-Local,Theta,Challenger,10,300,OK,0.087,
CPU_A_01,A,CPU,CPU__Consumed__Region__AUS-Go-Local,LightGBM,Challenger,10,300,OK,0.174,
CPU_A_01,A,CPU,CPU__Consumed__Region__AUS-Go-Local,LinearRegression,Baseline,10,300,OK,0.028,
CPU_A_01,A,CPU,CPU__Consumed__Region__AUS-Go-Local,XGBoost,Challenger,10,300,OK,0.511,
CPU_A_01,A,CPU,CPU__Consumed__Region__BRA-Go-Local,FixedGrowth_1_5,Baseline,10,300,OK,0.019,
CPU_A_01,A,CPU,CPU__Consumed__Region__BRA-Go-Local,FixedGrowth_3,Baseline,10,300,OK,0.019,
CPU_A_01,A,CPU,CPU__Consumed__Region__BRA-Go-Local,FixedGrowth_4,Baseline,10,300,OK,0.019,
CPU_A_01,A,CPU,CPU__Consumed__Region__BRA-Go-Local,FixedGrowth_6,Baseline,10,300,OK,0.019,
CPU_A_01,A,CPU,CPU__Consumed__Region__BRA-Go-Local,ARIMA_Fixed,Baseline,10,300,OK,0.021,
CPU_A_01,A,CPU,CPU__Consumed__Region__BRA-Go-Local,AutoARIMA,Challenger,10,300,OK,1.627,
CPU_A_01,A,CPU,CPU__Consumed__Region__BRA-Go-Local,ETS Explicit,Challenger,10,300,OK,0.125,
CPU_A_01,A,CPU,CPU__Consumed__Region__BRA-Go-Local,ETS_Current,Baseline,10,300,OK,0.022,
CPU_A_01,A,CPU,CPU__Consumed__Region__BRA-Go-Local,Theta,Challenger,10,300,OK,0.106,
CPU_A_01,A,CPU,CPU__Consumed__Region__BRA-Go-Local,LightGBM,Challenger,10,300,OK,0.173,
CPU_A_01,A,CPU,CPU__Consumed__Region__BRA-Go-Local,LinearRegression,Baseline,10,300,OK,0.031,
CPU_A_01,A,CPU,CPU__Consumed__Region__BRA-Go-Local,XGBoost,Challenger,10,300,OK,0.486,
CPU_A_01,A,CPU,CPU__Consumed__Region__CAN-Go-Local,FixedGrowth_1_5,Baseline,10,300,OK,0.02,
CPU_A_01,A,CPU,CPU__Consumed__Region__CAN-Go-Local,FixedGrowth_3,Baseline,10,300,OK,0.019,
CPU_A_01,A,CPU,CPU__Consumed__Region__CAN-Go-Local,FixedGrowth_4,Baseline,10,300,OK,0.018,
CPU_A_01,A,CPU,CPU__Consumed__Region__CAN-Go-Local,FixedGrowth_6,Baseline,10,300,OK,0.019,
CPU_A_01,A,CPU,CPU__Consumed__Region__CAN-Go-Local,ARIMA_Fixed,Baseline,10,300,OK,0.02,
CPU_A_01,A,CPU,CPU__Consumed__Region__CAN-Go-Local,AutoARIMA,Challenger,10,300,OK,1.338,
CPU_A_01,A,CPU,CPU__Consumed__Region__CAN-Go-Local,ETS Explicit,Challenger,10,300,OK,0.15,
CPU_A_01,A,CPU,CPU__Consumed__Region__CAN-Go-Local,ETS_Current,Baseline,10,300,OK,0.025,
CPU_A_01,A,CPU,CPU__Consumed__Region__CAN-Go-Local,Theta,Challenger,10,300,OK,0.097,
CPU_A_01,A,CPU,CPU__Consumed__Region__CAN-Go-Local,LightGBM,Challenger,10,300,OK,0.174,
CPU_A_01,A,CPU,CPU__Consumed__Region__CAN-Go-Local,LinearRegression,Baseline,10,300,OK,0.028,
CPU_A_01,A,CPU,CPU__Consumed__Region__CAN-Go-Local,XGBoost,Challenger,10,300,OK,0.503,
CPU_A_01,A,CPU,CPU__Consumed__Region__CHE-Go-Local,FixedGrowth_1_5,Baseline,10,300,OK,0.021,
CPU_A_01,A,CPU,CPU__Consumed__Region__CHE-Go-Local,FixedGrowth_3,Baseline,10,300,OK,0.019,
CPU_A_01,A,CPU,CPU__Consumed__Region__CHE-Go-Local,FixedGrowth_4,Baseline,10,300,OK,0.019,
CPU_A_01,A,CPU,CPU__Consumed__Region__CHE-Go-Local,FixedGrowth_6,Baseline,10,300,OK,0.019,
CPU_A_01,A,CPU,CPU__Consumed__Region__CHE-Go-Local,ARIMA_Fixed,Baseline,10,300,OK,0.02,
CPU_A_01,A,CPU,CPU__Consumed__Region__CHE-Go-Local,AutoARIMA,Challenger,10,300,OK,1.327,
CPU_A_01,A,CPU,CPU__Consumed__Region__CHE-Go-Local,ETS Explicit,Challenger,10,300,OK,0.134,
CPU_A_01,A,CPU,CPU__Consumed__Region__CHE-Go-Local,ETS_Current,Baseline,10,300,OK,0.022,
CPU_A_01,A,CPU,CPU__Consumed__Region__CHE-Go-Local,Theta,Challenger,10,300,OK,0.134,
CPU_A_01,A,CPU,CPU__Consumed__Region__CHE-Go-Local,LightGBM,Challenger,10,300,OK,0.206,
CPU_A_01,A,CPU,CPU__Consumed__Region__CHE-Go-Local,LinearRegression,Baseline,10,300,OK,0.029,
CPU_A_01,A,CPU,CPU__Consumed__Region__CHE-Go-Local,XGBoost,Challenger,10,300,OK,0.549,
CPU_A_01,A,CPU,CPU__Consumed__Region__CHN-Gallatin,FixedGrowth_1_5,Baseline,10,297,OK,0.021,
CPU_A_01,A,CPU,CPU__Consumed__Region__CHN-Gallatin,FixedGrowth_3,Baseline,10,297,OK,0.019,
CPU_A_01,A,CPU,CPU__Consumed__Region__CHN-Gallatin,FixedGrowth_4,Baseline,10,297,OK,0.019,
CPU_A_01,A,CPU,CPU__Consumed__Region__CHN-Gallatin,FixedGrowth_6,Baseline,10,297,OK,0.019,
CPU_A_01,A,CPU,CPU__Consumed__Region__CHN-Gallatin,ARIMA_Fixed,Baseline,10,297,OK,0.02,
CPU_A_01,A,CPU,CPU__Consumed__Region__CHN-Gallatin,AutoARIMA,Challenger,10,297,OK,1.857,
CPU_A_01,A,CPU,CPU__Consumed__Region__CHN-Gallatin,ETS Explicit,Challenger,10,297,OK,0.151,
CPU_A_01,A,CPU,CPU__Consumed__Region__CHN-Gallatin,ETS_Current,Baseline,10,297,OK,0.024,
CPU_A_01,A,CPU,CPU__Consumed__Region__CHN-Gallatin,Theta,Challenger,10,297,OK,0.1,
CPU_A_01,A,CPU,CPU__Consumed__Region__CHN-Gallatin,LightGBM,Challenger,10,297,OK,0.176,
CPU_A_01,A,CPU,CPU__Consumed__Region__CHN-Gallatin,LinearRegression,Baseline,10,297,OK,0.026,
CPU_A_01,A,CPU,CPU__Consumed__Region__CHN-Gallatin,XGBoost,Challenger,10,297,OK,0.515,
CPU_A_01,A,CPU,CPU__Consumed__Region__DEU-Go-Local,FixedGrowth_1_5,Baseline,10,300,OK,0.021,
CPU_A_01,A,CPU,CPU__Consumed__Region__DEU-Go-Local,FixedGrowth_3,Baseline,10,300,OK,0.021,
CPU_A_01,A,CPU,CPU__Consumed__Region__DEU-Go-Local,FixedGrowth_4,Baseline,10,300,OK,0.02,
CPU_A_01,A,CPU,CPU__Consumed__Region__DEU-Go-Local,FixedGrowth_6,Baseline,10,300,OK,0.019,
CPU_A_01,A,CPU,CPU__Consumed__Region__DEU-Go-Local,ARIMA_Fixed,Baseline,10,300,OK,0.021,
CPU_A_01,A,CPU,CPU__Consumed__Region__DEU-Go-Local,AutoARIMA,Challenger,10,300,OK,3.137,
CPU_A_01,A,CPU,CPU__Consumed__Region__DEU-Go-Local,ETS Explicit,Challenger,10,300,OK,0.131,
CPU_A_01,A,CPU,CPU__Consumed__Region__DEU-Go-Local,ETS_Current,Baseline,10,300,OK,0.021,
CPU_A_01,A,CPU,CPU__Consumed__Region__DEU-Go-Local,Theta,Challenger,10,300,OK,0.123,
CPU_A_01,A,CPU,CPU__Consumed__Region__DEU-Go-Local,LightGBM,Challenger,10,300,OK,0.172,
CPU_A_01,A,CPU,CPU__Consumed__Region__DEU-Go-Local,LinearRegression,Baseline,10,300,OK,0.026,
CPU_A_01,A,CPU,CPU__Consumed__Region__DEU-Go-Local,XGBoost,Challenger,10,300,OK,0.474,
CPU_A_01,A,CPU,CPU__Consumed__Region__EUR-MSIT,FixedGrowth_1_5,Baseline,10,300,OK,0.019,
CPU_A_01,A,CPU,CPU__Consumed__Region__EUR-MSIT,FixedGrowth_3,Baseline,10,300,OK,0.019,
CPU_A_01,A,CPU,CPU__Consumed__Region__EUR-MSIT,FixedGrowth_4,Baseline,10,300,OK,0.019,
