entity_key,resource,scenario,granularity,actual_date,value,data_source
EUR-Dedicated,HDD,Enterprise,Region,2024-01-01,3424.383877780972,SubstrateBE_M2CP_Demand_History
EUR-Dedicated,HDD,Enterprise,Region,2024-01-08,3480.5350980159087,SubstrateBE_M2CP_Demand_History
EUR-Dedicated,HDD,Enterprise,Region,2024-01-15,3394.542756418922,SubstrateBE_M2CP_Demand_History
EUR-Dedicated,HDD,Enterprise,Region,2024-01-22,3402.392450438034,SubstrateBE_M2CP_Demand_History
EUR-Dedicated,HDD,Enterprise,Region,2024-01-29,3377.005026282218,SubstrateBE_M2CP_Demand_History
EUR-Dedicated,HDD,Enterprise,Region,2024-02-05,3594.7067372183305,SubstrateBE_M2CP_Demand_History
EUR-Dedicated,HDD,Enterprise,Region,2024-02-12,3625.427158326955,SubstrateBE_M2CP_Demand_History
EUR-Dedicated,HDD,Enterprise,Region,2024-02-19,3465.957876003642,SubstrateBE_M2CP_Demand_History
EUR-Dedicated,HDD,Enterprise,Region,2024-02-26,3391.8758742500563,SubstrateBE_M2CP_Demand_History
EUR-Dedicated,HDD,Enterprise,Region,2024-03-04,3502.869241699078,SubstrateBE_M2CP_Demand_History
EUR-Dedicated,HDD,Enterprise,Region,2024-03-11,3749.791701791445,SubstrateBE_M2CP_Demand_History
EUR-Dedicated,HDD,Enterprise,Region,2024-03-18,3730.0826444575523,SubstrateBE_M2CP_Demand_History
EUR-Dedicated,HDD,Enterprise,Region,2024-03-25,3334.773819229732,SubstrateBE_M2CP_Demand_History
EUR-Dedicated,HDD,Enterprise,Region,2024-04-01,3479.8774337190034,SubstrateBE_M2CP_Demand_History
EUR-Dedicated,HDD,Enterprise,Region,2024-04-08,3680.756857241821,SubstrateBE_M2CP_Demand_History
EUR-Dedicated,HDD,Enterprise,Region,2024-04-15,3516.2079025906905,SubstrateBE_M2CP_Demand_History
EUR-Dedicated,HDD,Enterprise,Region,2024-04-22,3690.364251303742,SubstrateBE_M2CP_Demand_History
EUR-Dedicated,HDD,Enterprise,Region,2024-04-29,3487.698973648503,SubstrateBE_M2CP_Demand_History
EUR-Dedicated,HDD,Enterprise,Region,2024-05-06,3588.274888866436,SubstrateBE_M2CP_Demand_History
EUR-Dedicated,HDD,Enterprise,Region,2024-05-13,3549.383640887599,SubstrateBE_M2CP_Demand_History
EUR-Dedicated,HDD,Enterprise,Region,2024-05-20,3868.6916203114206,SubstrateBE_M2CP_Demand_History
EUR-Dedicated,HDD,Enterprise,Region,2024-05-27,3625.8093676703515,SubstrateBE_M2CP_Demand_History
EUR-Dedicated,HDD,Enterprise,Region,2024-06-03,3401.972386406882,SubstrateBE_M2CP_Demand_History
EUR-Dedicated,HDD,Enterprise,Region,2024-06-10,3467.122067976317,SubstrateBE_M2CP_Demand_History
EUR-Dedicated,HDD,Enterprise,Region,2024-06-17,3571.686135573566,SubstrateBE_M2CP_Demand_History
EUR-Dedicated,HDD,Enterprise,Region,2024-06-24,3332.2763987897983,SubstrateBE_M2CP_Demand_History
EUR-Dedicated,HDD,Enterprise,Region,2024-07-01,3343.8019765765,SubstrateBE_M2CP_Demand_History
EUR-Dedicated,HDD,Enterprise,Region,2024-07-08,3417.5077409151604,SubstrateBE_M2CP_Demand_History
EUR-Dedicated,HDD,Enterprise,Region,2024-07-15,3500.960585281708,SubstrateBE_M2CP_Demand_History
EUR-Dedicated,HDD,Enterprise,Region,2024-07-22,3670.7929086172016,SubstrateBE_M2CP_Demand_History
EUR-Dedicated,HDD,Enterprise,Region,2024-07-29,3511.4858433380446,SubstrateBE_M2CP_Demand_History
EUR-Dedicated,HDD,Enterprise,Region,2024-08-05,3559.2268616834667,SubstrateBE_M2CP_Demand_History
EUR-Dedicated,HDD,Enterprise,Region,2024-08-12,3536.4670010902387,SubstrateBE_M2CP_Demand_History
EUR-Dedicated,HDD,Enterprise,Region,2024-08-19,3469.7019732527883,SubstrateBE_M2CP_Demand_History
EUR-Dedicated,HDD,Enterprise,Region,2024-08-26,3690.9739180863494,SubstrateBE_M2CP_Demand_History
EUR-Dedicated,HDD,Enterprise,Region,2024-09-02,3430.730813306919,SubstrateBE_M2CP_Demand_History
EUR-Dedicated,HDD,Enterprise,Region,2024-09-09,3524.469276489987,SubstrateBE_M2CP_Demand_History
EUR-Dedicated,HDD,Enterprise,Region,2024-09-16,3513.1087688932025,SubstrateBE_M2CP_Demand_History
EUR-Dedicated,HDD,Enterprise,Region,2024-09-23,3608.215466253004,SubstrateBE_M2CP_Demand_History
EUR-Dedicated,HDD,Enterprise,Region,2024-09-30,3724.1950902384633,SubstrateBE_M2CP_Demand_History
EUR-Dedicated,HDD,Enterprise,Region,2024-10-07,3609.0387632935663,SubstrateBE_M2CP_Demand_History
EUR-Dedicated,HDD,Enterprise,Region,2024-10-14,3703.074762479995,SubstrateBE_M2CP_Demand_History
EUR-Dedicated,HDD,Enterprise,Region,2024-10-21,3638.4163181494223,SubstrateBE_M2CP_Demand_History
EUR-Dedicated,HDD,Enterprise,Region,2024-10-28,3491.6798131291116,SubstrateBE_M2CP_Demand_History
EUR-Dedicated,HDD,Enterprise,Region,2024-11-04,3568.4314106761985,SubstrateBE_M2CP_Demand_History
EUR-Dedicated,HDD,Enterprise,Region,2024-11-11,3708.102677460102,SubstrateBE_M2CP_Demand_History
EUR-Dedicated,HDD,Enterprise,Region,2024-11-18,3395.6034847597853,SubstrateBE_M2CP_Demand_History
EUR-Dedicated,HDD,Enterprise,Region,2024-11-25,3598.5550065745824,SubstrateBE_M2CP_Demand_History
EUR-Dedicated,HDD,Enterprise,Region,2024-12-02,3548.4331888519955,SubstrateBE_M2CP_Demand_History
EUR-Dedicated,HDD,Enterprise,Region,2024-12-09,3660.494534827564,SubstrateBE_M2CP_Demand_History
EUR-Dedicated,HDD,Enterprise,Region,2024-12-16,3648.242470376566,SubstrateBE_M2CP_Demand_History
EUR-Dedicated,HDD,Enterprise,Region,2024-12-23,3601.554806802449,SubstrateBE_M2CP_Demand_History
EUR-Dedicated,HDD,Enterprise,Region,2024-12-30,3730.601975006413,SubstrateBE_M2CP_Demand_History
EUR-Dedicated,HDD,Enterprise,Region,2025-01-06,3408.5894444042483,SubstrateBE_M2CP_Demand_History
EUR-Dedicated,HDD,Enterprise,Region,2025-01-13,3671.0699603927824,SubstrateBE_M2CP_Demand_History
EUR-Dedicated,HDD,Enterprise,Region,2025-01-20,3405.4166444408993,SubstrateBE_M2CP_Demand_History
EUR-Dedicated,HDD,Enterprise,Region,2025-01-27,3639.2410069179336,SubstrateBE_M2CP_Demand_History
EUR-Dedicated,HDD,Enterprise,Region,2025-02-03,3587.183986393337,SubstrateBE_M2CP_Demand_History
EUR-Dedicated,HDD,Enterprise,Region,2025-02-10,3682.7920557939,SubstrateBE_M2CP_Demand_History
EUR-Dedicated,HDD,Enterprise,Region,2025-02-17,3588.780650959762,SubstrateBE_M2CP_Demand_History
EUR-Dedicated,HDD,Enterprise,Region,2025-02-24,3413.134489498505,SubstrateBE_M2CP_Demand_History
EUR-Dedicated,HDD,Enterprise,Region,2025-03-03,3367.2449417355947,SubstrateBE_M2CP_Demand_History
EUR-Dedicated,HDD,Enterprise,Region,2025-03-10,3642.6209276617155,SubstrateBE_M2CP_Demand_History
EUR-Dedicated,HDD,Enterprise,Region,2025-03-17,3577.9333414422267,SubstrateBE_M2CP_Demand_History
EUR-Dedicated,HDD,Enterprise,Region,2025-03-24,3525.7551609324364,SubstrateBE_M2CP_Demand_History
EUR-Dedicated,HDD,Enterprise,Region,2025-03-31,3555.0967988465163,SubstrateBE_M2CP_Demand_History
EUR-Dedicated,HDD,Enterprise,Region,2025-04-07,3517.6551828176357,SubstrateBE_M2CP_Demand_History
EUR-Dedicated,HDD,Enterprise,Region,2025-04-14,3574.394731587462,SubstrateBE_M2CP_Demand_History
EUR-Dedicated,HDD,Enterprise,Region,2025-04-21,3492.35016941781,SubstrateBE_M2CP_Demand_History
EUR-Dedicated,HDD,Enterprise,Region,2025-04-28,3380.2951486356237,SubstrateBE_M2CP_Demand_History
EUR-Dedicated,HDD,Enterprise,Region,2025-05-05,3571.8050293886417,SubstrateBE_M2CP_Demand_History
EUR-Dedicated,HDD,Enterprise,Region,2025-05-12,3709.666790912036,SubstrateBE_M2CP_Demand_History
EUR-Dedicated,HDD,Enterprise,Region,2025-05-19,3800.9119120816854,SubstrateBE_M2CP_Demand_History
EUR-Dedicated,HDD,Enterprise,Region,2025-05-26,3599.9237920767564,SubstrateBE_M2CP_Demand_History
EUR-Dedicated,HDD,Enterprise,Region,2025-06-02,3592.3119907290293,SubstrateBE_M2CP_Demand_History
EUR-Dedicated,HDD,Enterprise,Region,2025-06-09,3706.4836021437077,SubstrateBE_M2CP_Demand_History
EUR-Dedicated,HDD,Enterprise,Region,2025-06-16,3609.5891547129986,SubstrateBE_M2CP_Demand_History
EUR-Dedicated,HDD,Enterprise,Region,2025-06-23,3558.146801462879,SubstrateBE_M2CP_Demand_History
EUR-Dedicated,HDD,Enterprise,Region,2025-06-30,3418.599538619242,SubstrateBE_M2CP_Demand_History
EUR-Dedicated,HDD,Enterprise,Region,2025-07-07,3471.1764198211786,SubstrateBE_M2CP_Demand_History
EUR-Dedicated,HDD,Enterprise,Region,2025-07-14,3653.3401116541554,SubstrateBE_M2CP_Demand_History
EUR-Dedicated,HDD,Enterprise,Region,2025-07-21,3452.62046808085,SubstrateBE_M2CP_Demand_History
EUR-Dedicated,HDD,Enterprise,Region,2025-07-28,3725.7365111239465,SubstrateBE_M2CP_Demand_History
EUR-Dedicated,HDD,Enterprise,Region,2025-08-04,3467.5508642273803,SubstrateBE_M2CP_Demand_History
EUR-Dedicated,HDD,Enterprise,Region,2025-08-11,3593.908776122327,SubstrateBE_M2CP_Demand_History
EUR-Dedicated,HDD,Enterprise,Region,2025-08-18,3616.0378492969353,SubstrateBE_M2CP_Demand_History
EUR-Dedicated,HDD,Enterprise,Region,2025-08-25,3616.2897386179466,SubstrateBE_M2CP_Demand_History
EUR-Dedicated,HDD,Enterprise,Region,2025-09-01,3635.570827928839,SubstrateBE_M2CP_Demand_History
EUR-Dedicated,HDD,Enterprise,Region,2025-09-08,3685.4721906779587,SubstrateBE_M2CP_Demand_History
EUR-Dedicated,HDD,Enterprise,Region,2025-09-15,3608.144304113847,SubstrateBE_M2CP_Demand_History
EUR-Dedicated,HDD,Enterprise,Region,2025-09-22,3596.235829869736,SubstrateBE_M2CP_Demand_History
EUR-Dedicated,HDD,Enterprise,Region,2025-09-29,3642.0784850627524,SubstrateBE_M2CP_Demand_History
EUR-Dedicated,HDD,Enterprise,Region,2025-10-06,3578.8666107350355,SubstrateBE_M2CP_Demand_History
EUR-Dedicated,HDD,Enterprise,Region,2025-10-13,3794.739145483045,SubstrateBE_M2CP_Demand_History
EUR-Dedicated,HDD,Enterprise,Region,2025-10-20,3392.564903658665,SubstrateBE_M2CP_Demand_History
EUR-Dedicated,HDD,Enterprise,Region,2025-10-27,3742.0718947809387,SubstrateBE_M2CP_Demand_History
EUR-Dedicated,HDD,Enterprise,Region,2025-11-03,3604.5485537925465,SubstrateBE_M2CP_Demand_History
EUR-Dedicated,HDD,Enterprise,Region,2025-11-10,3679.04611853069,SubstrateBE_M2CP_Demand_History
EUR-Dedicated,HDD,Enterprise,Region,2025-11-17,3742.1007600646153,SubstrateBE_M2CP_Demand_History
EUR-Dedicated,HDD,Enterprise,Region,2025-11-24,3726.95144060513,SubstrateBE_M2CP_Demand_History
EUR-Dedicated,HDD,Enterprise,Region,2025-12-01,3565.1370408252374,SubstrateBE_M2CP_Demand_History
EUR-Dedicated,HDD,Enterprise,Region,2025-12-08,3809.3408365309206,SubstrateBE_M2CP_Demand_History
EUR-Dedicated,HDD,Enterprise,Region,2025-12-15,3462.7797320115637,SubstrateBE_M2CP_Demand_History
EUR-Dedicated,HDD,Enterprise,Region,2025-12-22,3735.7831580064676,SubstrateBE_M2CP_Demand_History
EUR-Dedicated,HDD,Enterprise,Region,2025-12-29,3586.899548841623,SubstrateBE_M2CP_Demand_History
EUR-Dedicated,HDD,Enterprise,Region,2026-01-05,3434.5923071821585,SubstrateBE_M2CP_Demand_History
EUR-Dedicated,HDD,Enterprise,Region,2026-01-12,3441.551372500224,SubstrateBE_M2CP_Demand_History
EUR-Dedicated,HDD,Enterprise,Region,2026-01-19,3673.8397023107864,SubstrateBE_M2CP_Demand_History
EUR-Dedicated,HDD,Enterprise,Region,2026-01-26,3891.7886790495286,SubstrateBE_M2CP_Demand_History
EUR-Dedicated,HDD,Enterprise,Region,2026-02-02,3679.75369604566,SubstrateBE_M2CP_Demand_History
EUR-Dedicated,HDD,Enterprise,Region,2026-02-09,3775.0867328055233,SubstrateBE_M2CP_Demand_History
EUR-Dedicated,HDD,Enterprise,Region,2026-02-16,3744.5290152078,SubstrateBE_M2CP_Demand_History
EUR-Dedicated,HDD,Enterprise,Region,2026-02-23,3582.2738570430556,SubstrateBE_M2CP_Demand_History
EUR-Dedicated,HDD,Enterprise,Region,2026-03-02,3760.05321832168,SubstrateBE_M2CP_Demand_History
EUR-Dedicated,HDD,Enterprise,Region,2026-03-09,3695.565437699007,SubstrateBE_M2CP_Demand_History
EUR-Dedicated,HDD,Enterprise,Region,2026-03-16,3680.9250184232965,SubstrateBE_M2CP_Demand_History
EUR-Dedicated,HDD,Enterprise,Region,2026-03-23,3769.5702444388667,SubstrateBE_M2CP_Demand_History
EUR-Dedicated,HDD,Enterprise,Region,2026-03-30,3743.159963869414,SubstrateBE_M2CP_Demand_History
EUR-Dedicated,HDD,Enterprise,Region,2026-04-06,3593.62951732491,SubstrateBE_M2CP_Demand_History
EUR-Dedicated,HDD,Enterprise,Region,2026-04-13,3707.324176791037,SubstrateBE_M2CP_Demand_History
EUR-Dedicated,HDD,Enterprise,Region,2026-04-20,3567.190091335726,SubstrateBE_M2CP_Demand_History
EUR-Dedicated,HDD,Enterprise,Region,2026-04-27,3736.092178855748,SubstrateBE_M2CP_Demand_History
EUR-Dedicated,HDD,Enterprise,Region,2026-05-04,3620.4954352471414,SubstrateBE_M2CP_Demand_History
EUR-Dedicated,HDD,Enterprise,Region,2026-05-11,3719.296565546812,SubstrateBE_M2CP_Demand_History
EUR-Dedicated,HDD,Enterprise,Region,2026-05-18,3711.460936954866,SubstrateBE_M2CP_Demand_History
EUR-Dedicated,HDD,Enterprise,Region,2026-05-25,3642.557138070112,SubstrateBE_M2CP_Demand_History
EUR-Gallatin,HDD,Enterprise,Region,2024-01-01,456.28442033912523,SubstrateBE_M2CP_Demand_History
EUR-Gallatin,HDD,Enterprise,Region,2024-01-08,457.86824749822557,SubstrateBE_M2CP_Demand_History
EUR-Gallatin,HDD,Enterprise,Region,2024-01-15,447.10902083828836,SubstrateBE_M2CP_Demand_History
EUR-Gallatin,HDD,Enterprise,Region,2024-01-22,466.1747301669971,SubstrateBE_M2CP_Demand_History
EUR-Gallatin,HDD,Enterprise,Region,2024-01-29,469.27046385729756,SubstrateBE_M2CP_Demand_History
EUR-Gallatin,HDD,Enterprise,Region,2024-02-05,441.6147226788542,SubstrateBE_M2CP_Demand_History
EUR-Gallatin,HDD,Enterprise,Region,2024-02-12,440.16518615656855,SubstrateBE_M2CP_Demand_History
EUR-Gallatin,HDD,Enterprise,Region,2024-02-19,457.73300313840485,SubstrateBE_M2CP_Demand_History
EUR-Gallatin,HDD,Enterprise,Region,2024-02-26,438.5463916620956,SubstrateBE_M2CP_Demand_History
EUR-Gallatin,HDD,Enterprise,Region,2024-03-04,444.932626812669,SubstrateBE_M2CP_Demand_History
EUR-Gallatin,HDD,Enterprise,Region,2024-03-11,461.99298739229727,SubstrateBE_M2CP_Demand_History
EUR-Gallatin,HDD,Enterprise,Region,2024-03-18,443.47579358651956,SubstrateBE_M2CP_Demand_History
EUR-Gallatin,HDD,Enterprise,Region,2024-03-25,425.2439715004979,SubstrateBE_M2CP_Demand_History
EUR-Gallatin,HDD,Enterprise,Region,2024-04-01,460.46316593195655,SubstrateBE_M2CP_Demand_History
EUR-Gallatin,HDD,Enterprise,Region,2024-04-08,429.867425721168,SubstrateBE_M2CP_Demand_History
EUR-Gallatin,HDD,Enterprise,Region,2024-04-15,433.33465607373546,SubstrateBE_M2CP_Demand_History
EUR-Gallatin,HDD,Enterprise,Region,2024-04-22,410.8980134814046,SubstrateBE_M2CP_Demand_History
EUR-Gallatin,HDD,Enterprise,Region,2024-04-29,463.1858281594684,SubstrateBE_M2CP_Demand_History
EUR-Gallatin,HDD,Enterprise,Region,2024-05-06,455.4344061737954,SubstrateBE_M2CP_Demand_History
EUR-Gallatin,HDD,Enterprise,Region,2024-05-13,458.4129893486776,SubstrateBE_M2CP_Demand_History
EUR-Gallatin,HDD,Enterprise,Region,2024-05-20,463.7172058968459,SubstrateBE_M2CP_Demand_History
EUR-Gallatin,HDD,Enterprise,Region,2024-05-27,451.79881785334766,SubstrateBE_M2CP_Demand_History
EUR-Gallatin,HDD,Enterprise,Region,2024-06-03,437.473928134827,SubstrateBE_M2CP_Demand_History
EUR-Gallatin,HDD,Enterprise,Region,2024-06-10,460.24948304376096,SubstrateBE_M2CP_Demand_History
EUR-Gallatin,HDD,Enterprise,Region,2024-06-17,470.4090775769889,SubstrateBE_M2CP_Demand_History
EUR-Gallatin,HDD,Enterprise,Region,2024-06-24,432.441009420013,SubstrateBE_M2CP_Demand_History
EUR-Gallatin,HDD,Enterprise,Region,2024-07-01,444.6863741718665,SubstrateBE_M2CP_Demand_History
EUR-Gallatin,HDD,Enterprise,Region,2024-07-08,449.07536652353417,SubstrateBE_M2CP_Demand_History
EUR-Gallatin,HDD,Enterprise,Region,2024-07-15,435.6276418886107,SubstrateBE_M2CP_Demand_History
EUR-Gallatin,HDD,Enterprise,Region,2024-07-22,462.71254736289615,SubstrateBE_M2CP_Demand_History
EUR-Gallatin,HDD,Enterprise,Region,2024-07-29,445.23741968083925,SubstrateBE_M2CP_Demand_History
EUR-Gallatin,HDD,Enterprise,Region,2024-08-05,470.60084767040513,SubstrateBE_M2CP_Demand_History
EUR-Gallatin,HDD,Enterprise,Region,2024-08-12,454.3421444369299,SubstrateBE_M2CP_Demand_History
EUR-Gallatin,HDD,Enterprise,Region,2024-08-19,463.63805393199465,SubstrateBE_M2CP_Demand_History
EUR-Gallatin,HDD,Enterprise,Region,2024-08-26,475.0955211161477,SubstrateBE_M2CP_Demand_History
EUR-Gallatin,HDD,Enterprise,Region,2024-09-02,457.5717253036747,SubstrateBE_M2CP_Demand_History
EUR-Gallatin,HDD,Enterprise,Region,2024-09-09,468.73496976893085,SubstrateBE_M2CP_Demand_History
EUR-Gallatin,HDD,Enterprise,Region,2024-09-16,457.05213772612336,SubstrateBE_M2CP_Demand_History
EUR-Gallatin,HDD,Enterprise,Region,2024-09-23,433.6924672378415,SubstrateBE_M2CP_Demand_History
EUR-Gallatin,HDD,Enterprise,Region,2024-09-30,454.7137982843219,SubstrateBE_M2CP_Demand_History
EUR-Gallatin,HDD,Enterprise,Region,2024-10-07,464.31426842257025,SubstrateBE_M2CP_Demand_History
EUR-Gallatin,HDD,Enterprise,Region,2024-10-14,461.31137573346757,SubstrateBE_M2CP_Demand_History
EUR-Gallatin,HDD,Enterprise,Region,2024-10-21,452.377028451934,SubstrateBE_M2CP_Demand_History
EUR-Gallatin,HDD,Enterprise,Region,2024-10-28,438.24639117901495,SubstrateBE_M2CP_Demand_History
EUR-Gallatin,HDD,Enterprise,Region,2024-11-04,463.79958550386004,SubstrateBE_M2CP_Demand_History
EUR-Gallatin,HDD,Enterprise,Region,2024-11-11,442.5783323663497,SubstrateBE_M2CP_Demand_History
EUR-Gallatin,HDD,Enterprise,Region,2024-11-18,438.10915712153343,SubstrateBE_M2CP_Demand_History
EUR-Gallatin,HDD,Enterprise,Region,2024-11-25,463.444456729058,SubstrateBE_M2CP_Demand_History
EUR-Gallatin,HDD,Enterprise,Region,2024-12-02,438.5880098094833,SubstrateBE_M2CP_Demand_History
EUR-Gallatin,HDD,Enterprise,Region,2024-12-09,458.88527970638137,SubstrateBE_M2CP_Demand_History
EUR-Gallatin,HDD,Enterprise,Region,2024-12-16,455.6974865284826,SubstrateBE_M2CP_Demand_History
EUR-Gallatin,HDD,Enterprise,Region,2024-12-23,437.61262267239715,SubstrateBE_M2CP_Demand_History
EUR-Gallatin,HDD,Enterprise,Region,2024-12-30,472.0217132730614,SubstrateBE_M2CP_Demand_History
EUR-Gallatin,HDD,Enterprise,Region,2025-01-06,447.8918238118877,SubstrateBE_M2CP_Demand_History
EUR-Gallatin,HDD,Enterprise,Region,2025-01-13,472.5352803139077,SubstrateBE_M2CP_Demand_History
EUR-Gallatin,HDD,Enterprise,Region,2025-01-20,449.7277200496151,SubstrateBE_M2CP_Demand_History
EUR-Gallatin,HDD,Enterprise,Region,2025-01-27,448.47080087590456,SubstrateBE_M2CP_Demand_History
EUR-Gallatin,HDD,Enterprise,Region,2025-02-03,456.0299932487504,SubstrateBE_M2CP_Demand_History
EUR-Gallatin,HDD,Enterprise,Region,2025-02-10,451.6673474990658,SubstrateBE_M2CP_Demand_History
EUR-Gallatin,HDD,Enterprise,Region,2025-02-17,451.8002112550074,SubstrateBE_M2CP_Demand_History
EUR-Gallatin,HDD,Enterprise,Region,2025-02-24,444.7725094101895,SubstrateBE_M2CP_Demand_History
EUR-Gallatin,HDD,Enterprise,Region,2025-03-03,440.28852430876464,SubstrateBE_M2CP_Demand_History
EUR-Gallatin,HDD,Enterprise,Region,2025-03-10,465.43713428619907,SubstrateBE_M2CP_Demand_History
EUR-Gallatin,HDD,Enterprise,Region,2025-03-17,446.0862090221823,SubstrateBE_M2CP_Demand_History
EUR-Gallatin,HDD,Enterprise,Region,2025-03-24,438.3751573231147,SubstrateBE_M2CP_Demand_History
EUR-Gallatin,HDD,Enterprise,Region,2025-03-31,450.40305657672997,SubstrateBE_M2CP_Demand_History
EUR-Gallatin,HDD,Enterprise,Region,2025-04-07,446.4931563655555,SubstrateBE_M2CP_Demand_History
EUR-Gallatin,HDD,Enterprise,Region,2025-04-14,427.497459181752,SubstrateBE_M2CP_Demand_History
EUR-Gallatin,HDD,Enterprise,Region,2025-04-21,453.71943868587033,SubstrateBE_M2CP_Demand_History
EUR-Gallatin,HDD,Enterprise,Region,2025-04-28,460.1249652449855,SubstrateBE_M2CP_Demand_History
EUR-Gallatin,HDD,Enterprise,Region,2025-05-05,461.9918801632147,SubstrateBE_M2CP_Demand_History
EUR-Gallatin,HDD,Enterprise,Region,2025-05-12,463.4547401417994,SubstrateBE_M2CP_Demand_History
EUR-Gallatin,HDD,Enterprise,Region,2025-05-19,444.4155424205855,SubstrateBE_M2CP_Demand_History
EUR-Gallatin,HDD,Enterprise,Region,2025-05-26,453.8085580474405,SubstrateBE_M2CP_Demand_History
EUR-Gallatin,HDD,Enterprise,Region,2025-06-02,444.5345676162037,SubstrateBE_M2CP_Demand_History
EUR-Gallatin,HDD,Enterprise,Region,2025-06-09,449.7753583080333,SubstrateBE_M2CP_Demand_History
EUR-Gallatin,HDD,Enterprise,Region,2025-06-16,441.98455207440924,SubstrateBE_M2CP_Demand_History
EUR-Gallatin,HDD,Enterprise,Region,2025-06-23,443.3801344875692,SubstrateBE_M2CP_Demand_History
EUR-Gallatin,HDD,Enterprise,Region,2025-06-30,467.53081484841067,SubstrateBE_M2CP_Demand_History
EUR-Gallatin,HDD,Enterprise,Region,2025-07-07,455.2222965263089,SubstrateBE_M2CP_Demand_History
EUR-Gallatin,HDD,Enterprise,Region,2025-07-14,455.5245179468324,SubstrateBE_M2CP_Demand_History
EUR-Gallatin,HDD,Enterprise,Region,2025-07-21,483.03084069724275,SubstrateBE_M2CP_Demand_History
EUR-Gallatin,HDD,Enterprise,Region,2025-07-28,458.514409917745,SubstrateBE_M2CP_Demand_History
EUR-Gallatin,HDD,Enterprise,Region,2025-08-04,452.03150004905405,SubstrateBE_M2CP_Demand_History
EUR-Gallatin,HDD,Enterprise,Region,2025-08-11,469.8511563972762,SubstrateBE_M2CP_Demand_History
EUR-Gallatin,HDD,Enterprise,Region,2025-08-18,452.944363515058,SubstrateBE_M2CP_Demand_History
EUR-Gallatin,HDD,Enterprise,Region,2025-08-25,478.71552544554095,SubstrateBE_M2CP_Demand_History
EUR-Gallatin,HDD,Enterprise,Region,2025-09-01,454.6827933160878,SubstrateBE_M2CP_Demand_History
EUR-Gallatin,HDD,Enterprise,Region,2025-09-08,451.5053761461961,SubstrateBE_M2CP_Demand_History
EUR-Gallatin,HDD,Enterprise,Region,2025-09-15,443.99898879082195,SubstrateBE_M2CP_Demand_History
EUR-Gallatin,HDD,Enterprise,Region,2025-09-22,464.7760592532345,SubstrateBE_M2CP_Demand_History
EUR-Gallatin,HDD,Enterprise,Region,2025-09-29,480.60693114324545,SubstrateBE_M2CP_Demand_History
EUR-Gallatin,HDD,Enterprise,Region,2025-10-06,455.5506824585407,SubstrateBE_M2CP_Demand_History
EUR-Gallatin,HDD,Enterprise,Region,2025-10-13,464.1965686251606,SubstrateBE_M2CP_Demand_History
EUR-Gallatin,HDD,Enterprise,Region,2025-10-20,465.3058091866408,SubstrateBE_M2CP_Demand_History
EUR-Gallatin,HDD,Enterprise,Region,2025-10-27,480.4750560832792,SubstrateBE_M2CP_Demand_History
EUR-Gallatin,HDD,Enterprise,Region,2025-11-03,470.10926500942696,SubstrateBE_M2CP_Demand_History
EUR-Gallatin,HDD,Enterprise,Region,2025-11-10,446.19440890527477,SubstrateBE_M2CP_Demand_History
EUR-Gallatin,HDD,Enterprise,Region,2025-11-17,451.51826240212034,SubstrateBE_M2CP_Demand_History
EUR-Gallatin,HDD,Enterprise,Region,2025-11-24,450.9499030905411,SubstrateBE_M2CP_Demand_History
EUR-Gallatin,HDD,Enterprise,Region,2025-12-01,463.34997339346984,SubstrateBE_M2CP_Demand_History
EUR-Gallatin,HDD,Enterprise,Region,2025-12-08,461.45106027258043,SubstrateBE_M2CP_Demand_History
EUR-Gallatin,HDD,Enterprise,Region,2025-12-15,466.7165179195048,SubstrateBE_M2CP_Demand_History
EUR-Gallatin,HDD,Enterprise,Region,2025-12-22,452.6309155763946,SubstrateBE_M2CP_Demand_History
EUR-Gallatin,HDD,Enterprise,Region,2025-12-29,456.6374330077769,SubstrateBE_M2CP_Demand_History
EUR-Gallatin,HDD,Enterprise,Region,2026-01-05,472.24191416671454,SubstrateBE_M2CP_Demand_History
EUR-Gallatin,HDD,Enterprise,Region,2026-01-12,460.7020835615274,SubstrateBE_M2CP_Demand_History
EUR-Gallatin,HDD,Enterprise,Region,2026-01-19,453.12604950888175,SubstrateBE_M2CP_Demand_History
EUR-Gallatin,HDD,Enterprise,Region,2026-01-26,475.7834363622163,SubstrateBE_M2CP_Demand_History
EUR-Gallatin,HDD,Enterprise,Region,2026-02-02,462.6167624694869,SubstrateBE_M2CP_Demand_History
EUR-Gallatin,HDD,Enterprise,Region,2026-02-09,449.8269774662025,SubstrateBE_M2CP_Demand_History
EUR-Gallatin,HDD,Enterprise,Region,2026-02-16,486.39094830385847,SubstrateBE_M2CP_Demand_History
EUR-Gallatin,HDD,Enterprise,Region,2026-02-23,446.55935005973134,SubstrateBE_M2CP_Demand_History
EUR-Gallatin,HDD,Enterprise,Region,2026-03-02,438.15930246520816,SubstrateBE_M2CP_Demand_History
EUR-Gallatin,HDD,Enterprise,Region,2026-03-09,431.711314974605,SubstrateBE_M2CP_Demand_History
EUR-Gallatin,HDD,Enterprise,Region,2026-03-16,472.170161887349,SubstrateBE_M2CP_Demand_History
EUR-Gallatin,HDD,Enterprise,Region,2026-03-23,455.83451675733215,SubstrateBE_M2CP_Demand_History
EUR-Gallatin,HDD,Enterprise,Region,2026-03-30,459.52474257936126,SubstrateBE_M2CP_Demand_History
