timestamp,candidate_id,series_key,window_id,forecast_origin,status,runtime_seconds,message
2026-06-26T08:30:12,SMLP-TCN,NAM-Multitenant,9,2025-12-28,ok,0.0008,mase=14.277 rmsse=3.748 raw_neg=0
2026-06-26T08:30:12,SMLP-TCN,NAM-Multitenant,10,2026-01-27,ok,0.0007,mase=26.379 rmsse=6.133 raw_neg=0
2026-06-26T08:30:12,SMLP-TCN,NAM-Multitenant,11,2026-02-26,ok,0.0007,mase=9.098 rmsse=2.320 raw_neg=0
2026-06-26T08:30:12,SMLP-TCN,NAM-Multitenant,12,2026-03-28,ok,0.0007,mase=91.217 rmsse=19.744 raw_neg=0
2026-06-26T08:30:12,SMLP-TCN,NAM-SDF,1,2025-05-02,ok,0.0012,mase=3.429 rmsse=1.154 raw_neg=0
2026-06-26T08:30:12,SMLP-TCN,NAM-SDF,2,2025-06-01,ok,0.0008,mase=0.785 rmsse=0.272 raw_neg=0
2026-06-26T08:30:12,SMLP-TCN,NAM-SDF,3,2025-07-01,ok,0.0008,mase=4.378 rmsse=2.544 raw_neg=0
2026-06-26T08:30:12,SMLP-TCN,NAM-SDF,4,2025-07-31,ok,0.0009,mase=5.973 rmsse=2.309 raw_neg=0
2026-06-26T08:30:12,SMLP-TCN,NAM-SDF,5,2025-08-30,ok,0.0007,mase=10.738 rmsse=2.993 raw_neg=0
2026-06-26T08:30:12,SMLP-TCN,NAM-SDF,6,2025-09-29,ok,0.0006,mase=4.358 rmsse=2.617 raw_neg=0
2026-06-26T08:30:12,SMLP-TCN,NAM-SDF,7,2025-10-29,ok,0.0006,mase=3.827 rmsse=1.150 raw_neg=0
2026-06-26T08:30:12,SMLP-TCN,NAM-SDF,8,2025-11-28,ok,0.0006,mase=4.946 rmsse=2.289 raw_neg=0
2026-06-26T08:30:12,SMLP-TCN,NAM-SDF,9,2025-12-28,ok,0.0006,mase=1.438 rmsse=0.462 raw_neg=0
2026-06-26T08:30:12,SMLP-TCN,NAM-SDF,10,2026-01-27,ok,0.0006,mase=5.559 rmsse=3.021 raw_neg=0
2026-06-26T08:30:12,SMLP-TCN,NAM-SDF,11,2026-02-26,ok,0.0006,mase=2.408 rmsse=0.882 raw_neg=0
2026-06-26T08:30:12,SMLP-TCN,NAM-SDF,12,2026-03-28,ok,0.0006,mase=2.274 rmsse=0.634 raw_neg=0
2026-06-26T08:30:12,SMLP-TCN,NAM-TDF,1,2025-05-02,ok,0.0006,mase=6.007 rmsse=1.187 raw_neg=0
2026-06-26T08:30:12,SMLP-TCN,NAM-TDF,2,2025-06-01,ok,0.0009,mase=2.829 rmsse=0.611 raw_neg=0
2026-06-26T08:30:12,SMLP-TCN,NAM-TDF,3,2025-07-01,ok,0.0008,mase=17.468 rmsse=4.768 raw_neg=0
2026-06-26T08:30:12,SMLP-TCN,NAM-TDF,4,2025-07-31,ok,0.0006,mase=20.168 rmsse=4.858 raw_neg=0
2026-06-26T08:30:12,SMLP-TCN,NAM-TDF,5,2025-08-30,ok,0.0006,mase=14.427 rmsse=2.706 raw_neg=0
2026-06-26T08:30:12,SMLP-TCN,NAM-TDF,6,2025-09-29,ok,0.0006,mase=9.321 rmsse=3.025 raw_neg=0
2026-06-26T08:30:12,SMLP-TCN,NAM-TDF,7,2025-10-29,ok,0.0007,mase=7.654 rmsse=1.625 raw_neg=0
2026-06-26T08:30:12,SMLP-TCN,NAM-TDF,8,2025-11-28,ok,0.0006,mase=7.733 rmsse=2.521 raw_neg=0
2026-06-26T08:30:12,SMLP-TCN,NAM-TDF,9,2025-12-28,ok,0.0005,mase=4.121 rmsse=0.935 raw_neg=0
2026-06-26T08:30:12,SMLP-TCN,NAM-TDF,10,2026-01-27,ok,0.0005,mase=7.409 rmsse=2.057 raw_neg=0
2026-06-26T08:30:12,SMLP-TCN,NAM-TDF,11,2026-02-26,ok,0.0005,mase=3.282 rmsse=0.696 raw_neg=0
2026-06-26T08:30:12,SMLP-TCN,NAM-TDF,12,2026-03-28,ok,0.0005,mase=3.881 rmsse=0.824 raw_neg=0
2026-06-26T08:30:12,SMLP-TCN,NOR-Go Local,1,2025-05-02,ok,0.0005,mase=13.997 rmsse=2.633 raw_neg=0
2026-06-26T08:30:12,SMLP-TCN,NOR-Go Local,2,2025-06-01,ok,0.0005,mase=29.444 rmsse=5.487 raw_neg=0
2026-06-26T08:30:12,SMLP-TCN,NOR-Go Local,3,2025-07-01,ok,0.0005,mase=23.144 rmsse=4.313 raw_neg=0
2026-06-26T08:30:12,SMLP-TCN,NOR-Go Local,4,2025-07-31,ok,0.0005,mase=25.756 rmsse=6.078 raw_neg=0
2026-06-26T08:30:12,SMLP-TCN,NOR-Go Local,5,2025-08-30,ok,0.0006,mase=410.196 rmsse=89.414 raw_neg=0
2026-06-26T08:30:12,SMLP-TCN,NOR-Go Local,6,2025-09-29,ok,0.0005,mase=37.450 rmsse=8.881 raw_neg=0
2026-06-26T08:30:12,SMLP-TCN,NOR-Go Local,7,2025-10-29,ok,0.0005,mase=10.469 rmsse=2.419 raw_neg=0
2026-06-26T08:30:12,SMLP-TCN,NOR-Go Local,8,2025-11-28,ok,0.0005,mase=10.830 rmsse=3.007 raw_neg=0
2026-06-26T08:30:12,SMLP-TCN,NOR-Go Local,9,2025-12-28,ok,0.0005,mase=9.589 rmsse=2.612 raw_neg=0
2026-06-26T08:30:12,SMLP-TCN,NOR-Go Local,10,2026-01-27,ok,0.0005,mase=26.456 rmsse=6.037 raw_neg=0
2026-06-26T08:30:12,SMLP-TCN,NOR-Go Local,11,2026-02-26,ok,0.0005,mase=15.521 rmsse=3.564 raw_neg=0
2026-06-26T08:30:12,SMLP-TCN,NOR-Go Local,12,2026-03-28,ok,0.0008,mase=17.587 rmsse=4.686 raw_neg=0
2026-06-26T08:30:12,SMLP-TCN,NZL-Go Local,6,2025-09-29,ok,0.0009,mase=6.130 rmsse=1.999 raw_neg=0
2026-06-26T08:30:12,SMLP-TCN,NZL-Go Local,7,2025-10-29,ok,0.0008,mase=24.474 rmsse=7.890 raw_neg=0
2026-06-26T08:30:12,SMLP-TCN,NZL-Go Local,8,2025-11-28,ok,0.0008,mase=26.158 rmsse=8.430 raw_neg=0
2026-06-26T08:30:12,SMLP-TCN,NZL-Go Local,9,2025-12-28,ok,0.0008,mase=9.318 rmsse=3.378 raw_neg=0
2026-06-26T08:30:12,SMLP-TCN,NZL-Go Local,10,2026-01-27,ok,0.0007,mase=12.111 rmsse=4.604 raw_neg=0
2026-06-26T08:30:12,SMLP-TCN,NZL-Go Local,11,2026-02-26,ok,0.0008,mase=256.219 rmsse=91.826 raw_neg=0
2026-06-26T08:30:12,SMLP-TCN,NZL-Go Local,12,2026-03-28,ok,0.0008,mase=26.183 rmsse=10.264 raw_neg=0
2026-06-26T08:30:12,SMLP-TCN,POL-Go Local,1,2025-05-02,ok,0.0008,mase=197.570 rmsse=55.443 raw_neg=0
2026-06-26T08:30:12,SMLP-TCN,POL-Go Local,2,2025-06-01,ok,0.0007,mase=228.178 rmsse=56.096 raw_neg=0
2026-06-26T08:30:12,SMLP-TCN,POL-Go Local,3,2025-07-01,ok,0.0006,mase=358.972 rmsse=105.376 raw_neg=0
2026-06-26T08:30:12,SMLP-TCN,POL-Go Local,4,2025-07-31,ok,0.0006,mase=455.788 rmsse=164.887 raw_neg=0
2026-06-26T08:30:12,SMLP-TCN,POL-Go Local,5,2025-08-30,ok,0.0005,mase=343.975 rmsse=90.514 raw_neg=0
2026-06-26T08:30:12,SMLP-TCN,POL-Go Local,6,2025-09-29,ok,0.0005,mase=33.960 rmsse=9.727 raw_neg=0
2026-06-26T08:30:12,SMLP-TCN,POL-Go Local,7,2025-10-29,ok,0.0005,mase=10.227 rmsse=3.184 raw_neg=0
2026-06-26T08:30:12,SMLP-TCN,POL-Go Local,8,2025-11-28,ok,0.0005,mase=10.730 rmsse=3.388 raw_neg=0
2026-06-26T08:30:12,SMLP-TCN,POL-Go Local,9,2025-12-28,ok,0.0005,mase=15.885 rmsse=4.909 raw_neg=0
2026-06-26T08:30:12,SMLP-TCN,POL-Go Local,10,2026-01-27,ok,0.0006,mase=46.859 rmsse=13.462 raw_neg=0
2026-06-26T08:30:12,SMLP-TCN,POL-Go Local,11,2026-02-26,ok,0.0005,mase=25.343 rmsse=7.096 raw_neg=0
2026-06-26T08:30:12,SMLP-TCN,POL-Go Local,12,2026-03-28,ok,0.0005,mase=10.968 rmsse=4.043 raw_neg=0
2026-06-26T08:30:12,SMLP-TCN,QAT-Go Local,1,2025-05-02,ok,0.0006,mase=33.934 rmsse=8.529 raw_neg=0
2026-06-26T08:30:12,SMLP-TCN,QAT-Go Local,2,2025-06-01,ok,0.0005,mase=16.933 rmsse=5.601 raw_neg=0
2026-06-26T08:30:12,SMLP-TCN,QAT-Go Local,3,2025-07-01,ok,0.0005,mase=23.052 rmsse=6.124 raw_neg=0
2026-06-26T08:30:12,SMLP-TCN,QAT-Go Local,4,2025-07-31,ok,0.0005,mase=45.982 rmsse=12.114 raw_neg=0
2026-06-26T08:30:12,SMLP-TCN,QAT-Go Local,5,2025-08-30,ok,0.0005,mase=54.838 rmsse=12.758 raw_neg=0
2026-06-26T08:30:12,SMLP-TCN,QAT-Go Local,6,2025-09-29,ok,0.0004,mase=9.074 rmsse=2.928 raw_neg=0
2026-06-26T08:30:12,SMLP-TCN,QAT-Go Local,7,2025-10-29,ok,0.0005,mase=7.481 rmsse=1.966 raw_neg=0
2026-06-26T08:30:12,SMLP-TCN,QAT-Go Local,8,2025-11-28,ok,0.0005,mase=6.066 rmsse=1.711 raw_neg=0
2026-06-26T08:30:12,SMLP-TCN,QAT-Go Local,9,2025-12-28,ok,0.0005,mase=10.251 rmsse=2.912 raw_neg=0
2026-06-26T08:30:12,SMLP-TCN,QAT-Go Local,10,2026-01-27,ok,0.0006,mase=12.603 rmsse=3.512 raw_neg=0
2026-06-26T08:30:12,SMLP-TCN,QAT-Go Local,11,2026-02-26,ok,0.0005,mase=70.551 rmsse=24.368 raw_neg=0
2026-06-26T08:30:12,SMLP-TCN,QAT-Go Local,12,2026-03-28,ok,0.0005,mase=95.346 rmsse=25.840 raw_neg=0
2026-06-26T08:30:12,SMLP-TCN,SGP-Go Local,1,2025-05-02,ok,0.0005,mase=65.243 rmsse=22.156 raw_neg=0
2026-06-26T08:30:12,SMLP-TCN,SGP-Go Local,2,2025-06-01,ok,0.0006,mase=87.015 rmsse=34.597 raw_neg=0
2026-06-26T08:30:12,SMLP-TCN,SGP-Go Local,3,2025-07-01,ok,0.0006,mase=138.493 rmsse=49.578 raw_neg=0
2026-06-26T08:30:12,SMLP-TCN,SGP-Go Local,6,2025-09-29,ok,0.0005,mase=65.287 rmsse=5.634 raw_neg=0
2026-06-26T08:30:12,SMLP-TCN,SGP-Go Local,7,2025-10-29,ok,0.0005,mase=65.653 rmsse=5.837 raw_neg=0
2026-06-26T08:30:12,SMLP-TCN,SGP-Go Local,8,2025-11-28,ok,0.0007,mase=92.402 rmsse=8.396 raw_neg=0
2026-06-26T08:30:12,SMLP-TCN,SGP-Go Local,9,2025-12-28,ok,0.0005,mase=17.027 rmsse=1.799 raw_neg=0
2026-06-26T08:30:12,SMLP-TCN,SGP-Go Local,10,2026-01-27,ok,0.0005,mase=18.898 rmsse=2.119 raw_neg=0
2026-06-26T08:30:12,SMLP-TCN,SGP-Go Local,11,2026-02-26,ok,0.0005,mase=18.019 rmsse=2.104 raw_neg=0
2026-06-26T08:30:12,SMLP-TCN,SGP-Go Local,12,2026-03-28,ok,0.0005,mase=36.825 rmsse=3.805 raw_neg=0
2026-06-26T08:30:12,SMLP-TCN,SWE-Go Local,1,2025-05-02,ok,0.0005,mase=7.022 rmsse=1.926 raw_neg=0
2026-06-26T08:30:12,SMLP-TCN,SWE-Go Local,2,2025-06-01,ok,0.0007,mase=53.106 rmsse=14.223 raw_neg=0
2026-06-26T08:30:12,SMLP-TCN,SWE-Go Local,3,2025-07-01,ok,0.0005,mase=60.668 rmsse=16.138 raw_neg=0
2026-06-26T08:30:12,SMLP-TCN,SWE-Go Local,4,2025-07-31,ok,0.0005,mase=142.646 rmsse=46.023 raw_neg=0
2026-06-26T08:30:12,SMLP-TCN,SWE-Go Local,5,2025-08-30,ok,0.0005,mase=153.217 rmsse=44.086 raw_neg=0
2026-06-26T08:30:12,SMLP-TCN,SWE-Go Local,6,2025-09-29,ok,0.0005,mase=38.782 rmsse=11.284 raw_neg=0
2026-06-26T08:30:12,SMLP-TCN,SWE-Go Local,7,2025-10-29,ok,0.0005,mase=6.345 rmsse=2.464 raw_neg=0
2026-06-26T08:30:12,SMLP-TCN,SWE-Go Local,8,2025-11-28,ok,0.0005,mase=7.902 rmsse=2.960 raw_neg=0
2026-06-26T08:30:12,SMLP-TCN,SWE-Go Local,9,2025-12-28,ok,0.0004,mase=5.452 rmsse=1.984 raw_neg=0
2026-06-26T08:30:12,SMLP-TCN,SWE-Go Local,10,2026-01-27,ok,0.0005,mase=10.877 rmsse=3.656 raw_neg=0
2026-06-26T08:30:12,SMLP-TCN,SWE-Go Local,11,2026-02-26,ok,0.0005,mase=120.011 rmsse=36.250 raw_neg=0
2026-06-26T08:30:12,SMLP-TCN,SWE-Go Local,12,2026-03-28,ok,0.0005,mase=38.619 rmsse=11.886 raw_neg=0
2026-06-26T08:30:12,SMLP-TCN,TWN-Go Local,6,2025-09-29,ok,0.0004,mase=22.688 rmsse=11.784 raw_neg=0
2026-06-26T08:30:12,SMLP-TCN,TWN-Go Local,7,2025-10-29,ok,0.0005,mase=30.480 rmsse=8.990 raw_neg=0
2026-06-26T08:30:12,SMLP-TCN,TWN-Go Local,8,2025-11-28,ok,0.0004,mase=480.180 rmsse=115.170 raw_neg=0
2026-06-26T08:30:12,SMLP-TCN,TWN-Go Local,9,2025-12-28,ok,0.0005,mase=62.503 rmsse=20.817 raw_neg=0
2026-06-26T08:30:12,SMLP-TCN,TWN-Go Local,10,2026-01-27,ok,0.0005,mase=13.092 rmsse=4.839 raw_neg=0
2026-06-26T08:30:12,SMLP-TCN,TWN-Go Local,11,2026-02-26,ok,0.0004,mase=98.164 rmsse=44.203 raw_neg=0
2026-06-26T08:30:12,SMLP-TCN,TWN-Go Local,12,2026-03-28,ok,0.0004,mase=17.152 rmsse=6.179 raw_neg=0
2026-06-26T08:30:12,SMLP-TCN,ZAF-Go Local,1,2025-05-02,ok,0.0007,mase=18.002 rmsse=6.474 raw_neg=0
2026-06-26T08:30:12,SMLP-TCN,ZAF-Go Local,2,2025-06-01,ok,0.0006,mase=23.886 rmsse=8.409 raw_neg=0
2026-06-26T08:30:12,SMLP-TCN,ZAF-Go Local,3,2025-07-01,ok,0.0006,mase=18.667 rmsse=7.777 raw_neg=0
2026-06-26T08:30:12,SMLP-TCN,ZAF-Go Local,6,2025-09-29,ok,0.0006,mase=47.487 rmsse=3.647 raw_neg=0
2026-06-26T08:30:12,SMLP-TCN,ZAF-Go Local,7,2025-10-29,ok,0.0005,mase=10.718 rmsse=0.824 raw_neg=0
2026-06-26T08:30:12,SMLP-TCN,ZAF-Go Local,8,2025-11-28,ok,0.0005,mase=18.454 rmsse=1.601 raw_neg=0
2026-06-26T08:30:12,SMLP-TCN,ZAF-Go Local,9,2025-12-28,ok,0.0005,mase=4.783 rmsse=0.459 raw_neg=0
2026-06-26T08:30:12,SMLP-TCN,ZAF-Go Local,10,2026-01-27,ok,0.0006,mase=11.730 rmsse=0.951 raw_neg=0
2026-06-26T08:30:12,SMLP-TCN,ZAF-Go Local,11,2026-02-26,ok,0.0005,mase=19.287 rmsse=1.544 raw_neg=0
2026-06-26T08:30:12,SMLP-TCN,ZAF-Go Local,12,2026-03-28,ok,0.0005,mase=7.122 rmsse=0.672 raw_neg=0
2026-06-26T08:30:12,ENET-RIDGE,APC-Dedicated,1,2025-05-02,ok,0.0042,mase=87.219 rmsse=7.238 raw_neg=0
2026-06-26T08:30:12,ENET-RIDGE,APC-Dedicated,2,2025-06-01,ok,0.0039,mase=231.766 rmsse=22.383 raw_neg=0
2026-06-26T08:30:12,ENET-RIDGE,APC-Dedicated,3,2025-07-01,ok,0.0034,mase=72.264 rmsse=8.006 raw_neg=0
2026-06-26T08:30:12,ENET-RIDGE,APC-Dedicated,4,2025-07-31,ok,0.0035,mase=6.101 rmsse=0.664 raw_neg=0
2026-06-26T08:30:12,ENET-RIDGE,APC-Dedicated,5,2025-08-30,ok,0.0035,mase=1.063 rmsse=0.100 raw_neg=0
2026-06-26T08:30:12,ENET-RIDGE,APC-Dedicated,6,2025-09-29,ok,0.0036,mase=0.468 rmsse=0.048 raw_neg=0
2026-06-26T08:30:12,ENET-RIDGE,APC-Dedicated,7,2025-10-29,ok,0.0039,mase=0.343 rmsse=0.035 raw_neg=0
2026-06-26T08:30:12,ENET-RIDGE,APC-Dedicated,8,2025-11-28,ok,0.0035,mase=1.767 rmsse=0.177 raw_neg=0
2026-06-26T08:30:12,ENET-RIDGE,APC-Dedicated,9,2025-12-28,ok,0.0034,mase=86.433 rmsse=16.452 raw_neg=0
2026-06-26T08:30:12,ENET-RIDGE,APC-Dedicated,10,2026-01-27,ok,0.0034,mase=22.033 rmsse=2.433 raw_neg=0
2026-06-26T08:30:12,ENET-RIDGE,APC-Dedicated,11,2026-02-26,ok,0.0042,mase=1.690 rmsse=0.180 raw_neg=0
2026-06-26T08:30:12,ENET-RIDGE,APC-Dedicated,12,2026-03-28,ok,0.0035,mase=0.971 rmsse=0.118 raw_neg=0
2026-06-26T08:30:12,ENET-RIDGE,APC-MSIT,1,2025-05-02,ok,0.0035,mase=7.373 rmsse=1.227 raw_neg=0
2026-06-26T08:30:12,ENET-RIDGE,APC-MSIT,2,2025-06-01,ok,0.0027,mase=10.365 rmsse=1.655 raw_neg=0
2026-06-26T08:30:12,ENET-RIDGE,APC-MSIT,3,2025-07-01,ok,0.0033,mase=8.228 rmsse=1.505 raw_neg=0
2026-06-26T08:30:12,ENET-RIDGE,APC-MSIT,4,2025-07-31,ok,0.0032,mase=9.667 rmsse=2.457 raw_neg=0
2026-06-26T08:30:12,ENET-RIDGE,APC-MSIT,5,2025-08-30,ok,0.003,mase=2.714 rmsse=0.468 raw_neg=0
2026-06-26T08:30:12,ENET-RIDGE,APC-MSIT,6,2025-09-29,ok,0.0029,mase=1.416 rmsse=0.270 raw_neg=0
2026-06-26T08:30:12,ENET-RIDGE,APC-MSIT,7,2025-10-29,ok,0.0032,mase=2.559 rmsse=0.415 raw_neg=0
2026-06-26T08:30:12,ENET-RIDGE,APC-MSIT,8,2025-11-28,ok,0.0032,mase=0.970 rmsse=0.179 raw_neg=0
2026-06-26T08:30:12,ENET-RIDGE,APC-MSIT,9,2025-12-28,ok,0.0031,mase=1.196 rmsse=0.208 raw_neg=0
2026-06-26T08:30:12,ENET-RIDGE,APC-MSIT,10,2026-01-27,ok,0.003,mase=1.482 rmsse=0.243 raw_neg=0
2026-06-26T08:30:12,ENET-RIDGE,APC-MSIT,11,2026-02-26,ok,0.0034,mase=0.723 rmsse=0.130 raw_neg=0
2026-06-26T08:30:12,ENET-RIDGE,APC-MSIT,12,2026-03-28,ok,0.0033,mase=1.349 rmsse=0.220 raw_neg=0
2026-06-26T08:30:12,ENET-RIDGE,APC-Multitenant,1,2025-05-02,ok,0.0028,mase=3.900 rmsse=0.943 raw_neg=0
2026-06-26T08:30:12,ENET-RIDGE,APC-Multitenant,2,2025-06-01,ok,0.0027,mase=7.380 rmsse=2.264 raw_neg=0
2026-06-26T08:30:12,ENET-RIDGE,APC-Multitenant,3,2025-07-01,ok,0.0029,mase=19.652 rmsse=4.201 raw_neg=0
2026-06-26T08:30:12,ENET-RIDGE,APC-Multitenant,4,2025-07-31,ok,0.0029,mase=18.774 rmsse=11.750 raw_neg=0
2026-06-26T08:30:12,ENET-RIDGE,APC-Multitenant,5,2025-08-30,ok,0.003,mase=71.528 rmsse=12.287 raw_neg=0
2026-06-26T08:30:12,ENET-RIDGE,APC-Multitenant,6,2025-09-29,ok,0.0033,mase=49.566 rmsse=8.864 raw_neg=0
2026-06-26T08:30:12,ENET-RIDGE,APC-Multitenant,7,2025-10-29,ok,0.0033,mase=4.996 rmsse=0.917 raw_neg=0
2026-06-26T08:30:12,ENET-RIDGE,APC-Multitenant,8,2025-11-28,ok,0.0031,mase=2.901 rmsse=0.539 raw_neg=0
2026-06-26T08:30:12,ENET-RIDGE,APC-Multitenant,9,2025-12-28,ok,0.003,mase=6.396 rmsse=1.139 raw_neg=0
2026-06-26T08:30:12,ENET-RIDGE,APC-Multitenant,10,2026-01-27,ok,0.0032,mase=4.580 rmsse=0.837 raw_neg=0
2026-06-26T08:30:12,ENET-RIDGE,APC-Multitenant,11,2026-02-26,ok,0.003,mase=3.684 rmsse=0.651 raw_neg=0
2026-06-26T08:30:12,ENET-RIDGE,APC-Multitenant,12,2026-03-28,ok,0.0029,mase=3.487 rmsse=0.813 raw_neg=0
2026-06-26T08:30:12,ENET-RIDGE,ARE-Go Local,1,2025-05-02,ok,0.0027,mase=57.286 rmsse=8.930 raw_neg=0
2026-06-26T08:30:12,ENET-RIDGE,ARE-Go Local,2,2025-06-01,ok,0.0028,mase=36.606 rmsse=6.104 raw_neg=0
2026-06-26T08:30:12,ENET-RIDGE,ARE-Go Local,3,2025-07-01,ok,0.0026,mase=43.819 rmsse=6.761 raw_neg=0
2026-06-26T08:30:12,ENET-RIDGE,ARE-Go Local,4,2025-07-31,ok,0.0026,mase=52.636 rmsse=8.498 raw_neg=0
2026-06-26T08:30:12,ENET-RIDGE,ARE-Go Local,5,2025-08-30,ok,0.0026,mase=100.945 rmsse=16.743 raw_neg=0
2026-06-26T08:30:12,ENET-RIDGE,ARE-Go Local,6,2025-09-29,ok,0.0027,mase=58.734 rmsse=10.183 raw_neg=0
2026-06-26T08:30:12,ENET-RIDGE,ARE-Go Local,7,2025-10-29,ok,0.0028,mase=54.791 rmsse=9.676 raw_neg=0
2026-06-26T08:30:12,ENET-RIDGE,ARE-Go Local,8,2025-11-28,ok,0.0028,mase=52.344 rmsse=9.220 raw_neg=0
2026-06-26T08:30:12,ENET-RIDGE,ARE-Go Local,9,2025-12-28,ok,0.0028,mase=28.545 rmsse=4.885 raw_neg=0
2026-06-26T08:30:12,ENET-RIDGE,ARE-Go Local,10,2026-01-27,ok,0.0031,mase=22.387 rmsse=3.787 raw_neg=0
2026-06-26T08:30:12,ENET-RIDGE,ARE-Go Local,11,2026-02-26,ok,0.0029,mase=105.587 rmsse=25.539 raw_neg=0
2026-06-26T08:30:12,ENET-RIDGE,ARE-Go Local,12,2026-03-28,ok,0.0028,mase=36.924 rmsse=6.948 raw_neg=0
2026-06-26T08:30:12,ENET-RIDGE,AUS-Go Local,1,2025-05-02,ok,0.0026,mase=31.952 rmsse=4.550 raw_neg=0
2026-06-26T08:30:12,ENET-RIDGE,AUS-Go Local,2,2025-06-01,ok,0.0025,mase=1.033 rmsse=0.158 raw_neg=0
2026-06-26T08:30:12,ENET-RIDGE,AUS-Go Local,3,2025-07-01,ok,0.0027,mase=3.169 rmsse=0.460 raw_neg=0
2026-06-26T08:30:12,ENET-RIDGE,AUS-Go Local,4,2025-07-31,ok,0.0026,mase=41.996 rmsse=30.178 raw_neg=0
2026-06-26T08:30:12,ENET-RIDGE,AUS-Go Local,5,2025-08-30,ok,0.0027,mase=235.458 rmsse=14.042 raw_neg=0
2026-06-26T08:30:12,ENET-RIDGE,AUS-Go Local,6,2025-09-29,ok,0.0028,mase=154.979 rmsse=11.162 raw_neg=0
2026-06-26T08:30:12,ENET-RIDGE,AUS-Go Local,7,2025-10-29,ok,0.0029,mase=3.310 rmsse=0.242 raw_neg=0
2026-06-26T08:30:12,ENET-RIDGE,AUS-Go Local,8,2025-11-28,ok,0.0034,mase=5.262 rmsse=0.391 raw_neg=0
2026-06-26T08:30:12,ENET-RIDGE,AUS-Go Local,9,2025-12-28,ok,0.0034,mase=6.912 rmsse=0.524 raw_neg=0
2026-06-26T08:30:12,ENET-RIDGE,AUS-Go Local,10,2026-01-27,ok,0.0031,mase=7.875 rmsse=0.587 raw_neg=0
2026-06-26T08:30:12,ENET-RIDGE,AUS-Go Local,11,2026-02-26,ok,0.0032,mase=7.038 rmsse=0.535 raw_neg=0
2026-06-26T08:30:12,ENET-RIDGE,AUS-Go Local,12,2026-03-28,ok,0.0032,mase=10.007 rmsse=0.745 raw_neg=0
2026-06-26T08:30:12,ENET-RIDGE,BRA-Go Local,1,2025-05-02,ok,0.0025,mase=53.909 rmsse=16.842 raw_neg=0
2026-06-26T08:30:12,ENET-RIDGE,BRA-Go Local,2,2025-06-01,ok,0.0024,mase=59.479 rmsse=18.373 raw_neg=0
2026-06-26T08:30:12,ENET-RIDGE,BRA-Go Local,3,2025-07-01,ok,0.0023,mase=61.864 rmsse=19.402 raw_neg=0
2026-06-26T08:30:12,ENET-RIDGE,BRA-Go Local,4,2025-07-31,ok,0.0023,mase=52.610 rmsse=16.300 raw_neg=0
2026-06-26T08:30:12,ENET-RIDGE,BRA-Go Local,5,2025-08-30,ok,0.0023,mase=77.677 rmsse=23.789 raw_neg=0
2026-06-26T08:30:12,ENET-RIDGE,BRA-Go Local,6,2025-09-29,ok,0.0025,mase=65.828 rmsse=21.493 raw_neg=0
2026-06-26T08:30:12,ENET-RIDGE,BRA-Go Local,7,2025-10-29,ok,0.0025,mase=46.218 rmsse=15.307 raw_neg=0
2026-06-26T08:30:12,ENET-RIDGE,BRA-Go Local,8,2025-11-28,ok,0.0024,mase=50.728 rmsse=16.117 raw_neg=0
2026-06-26T08:30:12,ENET-RIDGE,BRA-Go Local,9,2025-12-28,ok,0.0023,mase=37.069 rmsse=12.904 raw_neg=0
2026-06-26T08:30:12,ENET-RIDGE,BRA-Go Local,10,2026-01-27,ok,0.0024,mase=57.440 rmsse=19.000 raw_neg=0
2026-06-26T08:30:12,ENET-RIDGE,BRA-Go Local,11,2026-02-26,ok,0.0025,mase=69.155 rmsse=23.185 raw_neg=0
2026-06-26T08:30:12,ENET-RIDGE,BRA-Go Local,12,2026-03-28,ok,0.0027,mase=65.695 rmsse=22.383 raw_neg=0
2026-06-26T08:30:12,ENET-RIDGE,CAN-Go Local,1,2025-05-02,ok,0.0027,mase=2.803 rmsse=0.727 raw_neg=0
2026-06-26T08:30:12,ENET-RIDGE,CAN-Go Local,2,2025-06-01,ok,0.0027,mase=1.637 rmsse=0.489 raw_neg=0
2026-06-26T08:30:12,ENET-RIDGE,CAN-Go Local,3,2025-07-01,ok,0.0028,mase=1.594 rmsse=0.507 raw_neg=0
2026-06-26T08:30:12,ENET-RIDGE,CAN-Go Local,4,2025-07-31,ok,0.0032,mase=9.641 rmsse=6.710 raw_neg=0
2026-06-26T08:30:12,ENET-RIDGE,CAN-Go Local,5,2025-08-30,ok,0.003,mase=26.926 rmsse=7.054 raw_neg=0
2026-06-26T08:30:12,ENET-RIDGE,CAN-Go Local,6,2025-09-29,ok,0.0035,mase=21.735 rmsse=4.786 raw_neg=0
2026-06-26T08:30:12,ENET-RIDGE,CAN-Go Local,7,2025-10-29,ok,0.0035,mase=6.337 rmsse=1.648 raw_neg=0
2026-06-26T08:30:12,ENET-RIDGE,CAN-Go Local,8,2025-11-28,ok,0.0033,mase=10.249 rmsse=2.522 raw_neg=0
2026-06-26T08:30:12,ENET-RIDGE,CAN-Go Local,9,2025-12-28,ok,0.0035,mase=8.697 rmsse=1.994 raw_neg=0
2026-06-26T08:30:12,ENET-RIDGE,CAN-Go Local,10,2026-01-27,ok,0.0036,mase=6.389 rmsse=1.612 raw_neg=0
2026-06-26T08:30:12,ENET-RIDGE,CAN-Go Local,11,2026-02-26,ok,0.0034,mase=18.545 rmsse=4.371 raw_neg=0
