run_id,metric,series_id,model_name,model_family,forecast_steps_emitted,model_status,runtime_seconds,error
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__FRAP264,FixedGrowth_3,Baseline,30,OK,0.0006,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__FRAP264,FixedGrowth_4,Baseline,30,OK,0.0006,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__FRAP264,FixedGrowth_6,Baseline,30,OK,0.0006,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__FRAP264,ARIMA_Fixed,Baseline,30,OK,0.0007,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__FRAP264,AutoARIMA,Challenger,30,OK,0.2243,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__FRAP264,ETS Explicit,Challenger,30,OK,0.0093,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__FRAP264,ETS_Current,Baseline,30,OK,0.001,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__FRAP264,Theta,Challenger,30,OK,0.0069,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__FRAP264,LightGBM,Challenger,30,OK,0.0105,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__FRAP264,LinearRegression,Baseline,30,OK,0.0012,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__FRAP264,XGBoost,Challenger,30,OK,0.0281,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__FRAP264,FNAR-V2,Neural,30,OK,0.0759,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__FRAP264,NLIN-DLIN_FIXED,Neural,30,OK,0.0012,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__FRAP264,SMLP-TCN,Neural,30,OK,0.0007,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__GBRP123,FixedGrowth_1_5,Baseline,30,OK,0.001,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__GBRP123,FixedGrowth_3,Baseline,30,OK,0.0006,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__GBRP123,FixedGrowth_4,Baseline,30,OK,0.0006,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__GBRP123,FixedGrowth_6,Baseline,30,OK,0.0006,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__GBRP123,ARIMA_Fixed,Baseline,30,OK,0.0007,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__GBRP123,AutoARIMA,Challenger,30,OK,0.1257,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__GBRP123,ETS Explicit,Challenger,30,OK,0.0096,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__GBRP123,ETS_Current,Baseline,30,OK,0.001,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__GBRP123,Theta,Challenger,30,OK,0.0091,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__GBRP123,LightGBM,Challenger,30,OK,0.0106,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__GBRP123,LinearRegression,Baseline,30,OK,0.0013,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__GBRP123,XGBoost,Challenger,30,OK,0.0266,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__GBRP123,FNAR-V2,Neural,30,OK,0.0745,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__GBRP123,NLIN-DLIN_FIXED,Neural,30,OK,0.0011,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__GBRP123,SMLP-TCN,Neural,30,OK,0.0007,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__GBRP265,FixedGrowth_1_5,Baseline,30,OK,0.0009,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__GBRP265,FixedGrowth_3,Baseline,30,OK,0.0007,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__GBRP265,FixedGrowth_4,Baseline,30,OK,0.0006,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__GBRP265,FixedGrowth_6,Baseline,30,OK,0.0006,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__GBRP265,ARIMA_Fixed,Baseline,30,OK,0.0007,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__GBRP265,AutoARIMA,Challenger,30,OK,0.0937,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__GBRP265,ETS Explicit,Challenger,30,OK,0.0088,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__GBRP265,ETS_Current,Baseline,30,OK,0.0009,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__GBRP265,Theta,Challenger,30,OK,0.0077,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__GBRP265,LightGBM,Challenger,30,OK,0.011,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__GBRP265,LinearRegression,Baseline,30,OK,0.0013,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__GBRP265,XGBoost,Challenger,30,OK,0.0273,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__GBRP265,FNAR-V2,Neural,30,OK,0.075,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__GBRP265,NLIN-DLIN_FIXED,Neural,30,OK,0.0011,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__GBRP265,SMLP-TCN,Neural,30,OK,0.0006,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__GBRP267,FixedGrowth_1_5,Baseline,30,OK,0.0009,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__GBRP267,FixedGrowth_3,Baseline,30,OK,0.0006,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__GBRP267,FixedGrowth_4,Baseline,30,OK,0.0006,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__GBRP267,FixedGrowth_6,Baseline,30,OK,0.0006,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__GBRP267,ARIMA_Fixed,Baseline,30,OK,0.0007,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__GBRP267,AutoARIMA,Challenger,30,OK,0.3061,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__GBRP267,ETS Explicit,Challenger,30,OK,0.008,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__GBRP267,ETS_Current,Baseline,30,OK,0.0009,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__GBRP267,Theta,Challenger,30,OK,0.0099,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__GBRP267,LightGBM,Challenger,30,OK,0.0099,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__GBRP267,LinearRegression,Baseline,30,OK,0.0013,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__GBRP267,XGBoost,Challenger,30,OK,0.0161,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__GBRP267,FNAR-V2,Neural,30,OK,0.0742,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__GBRP267,NLIN-DLIN_FIXED,Neural,30,OK,0.0012,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__GBRP267,SMLP-TCN,Neural,30,OK,0.0006,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__IDNP305,FixedGrowth_1_5,Baseline,30,OK,0.0009,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__IDNP305,FixedGrowth_3,Baseline,30,OK,0.0006,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__IDNP305,FixedGrowth_4,Baseline,30,OK,0.0006,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__IDNP305,FixedGrowth_6,Baseline,30,OK,0.0006,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__IDNP305,ARIMA_Fixed,Baseline,30,OK,0.0007,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__IDNP305,AutoARIMA,Challenger,30,OK,0.2684,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__IDNP305,ETS Explicit,Challenger,30,OK,0.0076,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__IDNP305,ETS_Current,Baseline,30,OK,0.001,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__IDNP305,Theta,Challenger,30,OK,0.0088,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__IDNP305,LightGBM,Challenger,30,OK,0.0108,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__IDNP305,LinearRegression,Baseline,30,OK,0.0014,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__IDNP305,XGBoost,Challenger,30,OK,0.0174,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__IDNP305,FNAR-V2,Neural,30,OK,0.074,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__IDNP305,NLIN-DLIN_FIXED,Neural,30,OK,0.0012,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__IDNP305,SMLP-TCN,Neural,30,OK,0.0006,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__INDP287,FixedGrowth_1_5,Baseline,30,OK,0.0009,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__INDP287,FixedGrowth_3,Baseline,30,OK,0.0006,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__INDP287,FixedGrowth_4,Baseline,30,OK,0.0006,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__INDP287,FixedGrowth_6,Baseline,30,OK,0.0006,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__INDP287,ARIMA_Fixed,Baseline,30,OK,0.0007,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__INDP287,AutoARIMA,Challenger,30,OK,0.1946,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__INDP287,ETS Explicit,Challenger,30,OK,0.0112,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__INDP287,ETS_Current,Baseline,30,OK,0.0009,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__INDP287,Theta,Challenger,30,OK,0.0084,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__INDP287,LightGBM,Challenger,30,OK,0.0113,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__INDP287,LinearRegression,Baseline,30,OK,0.0013,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__INDP287,XGBoost,Challenger,30,OK,0.0277,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__INDP287,FNAR-V2,Neural,30,OK,0.0747,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__INDP287,NLIN-DLIN_FIXED,Neural,30,OK,0.0011,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__INDP287,SMLP-TCN,Neural,30,OK,0.0006,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__INDPRD01,FixedGrowth_1_5,Baseline,30,OK,0.0009,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__INDPRD01,FixedGrowth_3,Baseline,30,OK,0.0006,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__INDPRD01,FixedGrowth_4,Baseline,30,OK,0.0006,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__INDPRD01,FixedGrowth_6,Baseline,30,OK,0.0006,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__INDPRD01,ARIMA_Fixed,Baseline,30,OK,0.0007,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__INDPRD01,AutoARIMA,Challenger,30,OK,0.1505,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__INDPRD01,ETS Explicit,Challenger,30,OK,0.0123,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__INDPRD01,ETS_Current,Baseline,30,OK,0.001,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__INDPRD01,Theta,Challenger,30,OK,0.0073,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__INDPRD01,LightGBM,Challenger,30,OK,0.012,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__INDPRD01,LinearRegression,Baseline,30,OK,0.0014,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__INDPRD01,XGBoost,Challenger,30,OK,0.027,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__INDPRD01,FNAR-V2,Neural,30,OK,0.0761,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__INDPRD01,NLIN-DLIN_FIXED,Neural,30,OK,0.0011,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__INDPRD01,SMLP-TCN,Neural,30,OK,0.0006,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__ISRP290,FixedGrowth_1_5,Baseline,30,OK,0.0009,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__ISRP290,FixedGrowth_3,Baseline,30,OK,0.0006,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__ISRP290,FixedGrowth_4,Baseline,30,OK,0.0007,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__ISRP290,FixedGrowth_6,Baseline,30,OK,0.0007,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__ISRP290,ARIMA_Fixed,Baseline,30,OK,0.0007,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__ISRP290,AutoARIMA,Challenger,30,OK,0.1697,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__ISRP290,ETS Explicit,Challenger,30,OK,0.0096,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__ISRP290,ETS_Current,Baseline,30,OK,0.001,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__ISRP290,Theta,Challenger,30,OK,0.009,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__ISRP290,LightGBM,Challenger,30,OK,0.0106,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__ISRP290,LinearRegression,Baseline,30,OK,0.0014,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__ISRP290,XGBoost,Challenger,30,OK,0.0258,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__ISRP290,FNAR-V2,Neural,30,OK,0.0747,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__ISRP290,NLIN-DLIN_FIXED,Neural,30,OK,0.0012,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__ISRP290,SMLP-TCN,Neural,30,OK,0.0007,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__ITAP293,FixedGrowth_1_5,Baseline,30,OK,0.0009,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__ITAP293,FixedGrowth_3,Baseline,30,OK,0.0006,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__ITAP293,FixedGrowth_4,Baseline,30,OK,0.0006,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__ITAP293,FixedGrowth_6,Baseline,30,OK,0.0006,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__ITAP293,ARIMA_Fixed,Baseline,30,OK,0.0007,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__ITAP293,AutoARIMA,Challenger,30,OK,0.2132,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__ITAP293,ETS Explicit,Challenger,30,OK,0.0114,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__ITAP293,ETS_Current,Baseline,30,OK,0.0011,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__ITAP293,Theta,Challenger,30,OK,0.0092,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__ITAP293,LightGBM,Challenger,30,OK,0.0108,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__ITAP293,LinearRegression,Baseline,30,OK,0.0015,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__ITAP293,XGBoost,Challenger,30,OK,0.0286,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__ITAP293,FNAR-V2,Neural,30,OK,0.0745,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__ITAP293,NLIN-DLIN_FIXED,Neural,30,OK,0.0012,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__ITAP293,SMLP-TCN,Neural,30,OK,0.0007,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__JPNP286,FixedGrowth_1_5,Baseline,30,OK,0.0009,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__JPNP286,FixedGrowth_3,Baseline,30,OK,0.0007,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__JPNP286,FixedGrowth_4,Baseline,30,OK,0.0006,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__JPNP286,FixedGrowth_6,Baseline,30,OK,0.0006,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__JPNP286,ARIMA_Fixed,Baseline,30,OK,0.0007,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__JPNP286,AutoARIMA,Challenger,30,OK,0.2207,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__JPNP286,ETS Explicit,Challenger,30,OK,0.0114,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__JPNP286,ETS_Current,Baseline,30,OK,0.001,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__JPNP286,Theta,Challenger,30,OK,0.0099,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__JPNP286,LightGBM,Challenger,30,OK,0.0108,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__JPNP286,LinearRegression,Baseline,30,OK,0.0016,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__JPNP286,XGBoost,Challenger,30,OK,0.0274,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__JPNP286,FNAR-V2,Neural,30,OK,0.0773,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__JPNP286,NLIN-DLIN_FIXED,Neural,30,OK,0.0012,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__JPNP286,SMLP-TCN,Neural,30,OK,0.0007,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__JPNP301,FixedGrowth_1_5,Baseline,30,OK,0.0009,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__JPNP301,FixedGrowth_3,Baseline,30,OK,0.0006,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__JPNP301,FixedGrowth_4,Baseline,30,OK,0.0006,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__JPNP301,FixedGrowth_6,Baseline,30,OK,0.0006,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__JPNP301,ARIMA_Fixed,Baseline,30,OK,0.0007,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__JPNP301,AutoARIMA,Challenger,30,OK,0.2529,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__JPNP301,ETS Explicit,Challenger,30,OK,0.0089,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__JPNP301,ETS_Current,Baseline,30,OK,0.0009,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__JPNP301,Theta,Challenger,30,OK,0.0099,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__JPNP301,LightGBM,Challenger,30,OK,0.0106,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__JPNP301,LinearRegression,Baseline,30,OK,0.0012,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__JPNP301,XGBoost,Challenger,30,OK,0.0289,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__JPNP301,FNAR-V2,Neural,30,OK,0.0749,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__JPNP301,NLIN-DLIN_FIXED,Neural,30,OK,0.0019,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__JPNP301,SMLP-TCN,Neural,30,OK,0.001,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__JPNPRD01,FixedGrowth_1_5,Baseline,30,OK,0.001,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__JPNPRD01,FixedGrowth_3,Baseline,30,OK,0.0006,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__JPNPRD01,FixedGrowth_4,Baseline,30,OK,0.0006,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__JPNPRD01,FixedGrowth_6,Baseline,30,OK,0.0006,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__JPNPRD01,ARIMA_Fixed,Baseline,30,OK,0.0007,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__JPNPRD01,AutoARIMA,Challenger,30,OK,0.1448,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__JPNPRD01,ETS Explicit,Challenger,30,OK,0.0109,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__JPNPRD01,ETS_Current,Baseline,30,OK,0.0009,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__JPNPRD01,Theta,Challenger,30,OK,0.0108,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__JPNPRD01,LightGBM,Challenger,30,OK,0.0109,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__JPNPRD01,LinearRegression,Baseline,30,OK,0.0015,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__JPNPRD01,XGBoost,Challenger,30,OK,0.0268,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__JPNPRD01,FNAR-V2,Neural,30,OK,0.0753,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__JPNPRD01,NLIN-DLIN_FIXED,Neural,30,OK,0.0011,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__JPNPRD01,SMLP-TCN,Neural,30,OK,0.0006,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__KORP216,FixedGrowth_1_5,Baseline,30,OK,0.0009,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__KORP216,FixedGrowth_3,Baseline,30,OK,0.0006,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__KORP216,FixedGrowth_4,Baseline,30,OK,0.0006,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__KORP216,FixedGrowth_6,Baseline,30,OK,0.0006,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__KORP216,ARIMA_Fixed,Baseline,30,OK,0.0007,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__KORP216,AutoARIMA,Challenger,30,OK,0.1522,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__KORP216,ETS Explicit,Challenger,30,OK,0.0114,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__KORP216,ETS_Current,Baseline,30,OK,0.001,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__KORP216,Theta,Challenger,30,OK,0.0106,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__KORP216,LightGBM,Challenger,30,OK,0.0108,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__KORP216,LinearRegression,Baseline,30,OK,0.0012,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__KORP216,XGBoost,Challenger,30,OK,0.0292,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__KORP216,FNAR-V2,Neural,30,OK,0.0751,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__KORP216,NLIN-DLIN_FIXED,Neural,30,OK,0.0012,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__KORP216,SMLP-TCN,Neural,30,OK,0.0008,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__LAMP152,FixedGrowth_1_5,Baseline,30,OK,0.0009,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__LAMP152,FixedGrowth_3,Baseline,30,OK,0.0006,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__LAMP152,FixedGrowth_4,Baseline,30,OK,0.0006,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__LAMP152,FixedGrowth_6,Baseline,30,OK,0.0006,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__LAMP152,ARIMA_Fixed,Baseline,30,OK,0.0007,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__LAMP152,AutoARIMA,Challenger,30,OK,0.2921,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__LAMP152,ETS Explicit,Challenger,30,OK,0.0105,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__LAMP152,ETS_Current,Baseline,30,OK,0.001,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__LAMP152,Theta,Challenger,30,OK,0.0098,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__LAMP152,LightGBM,Challenger,30,OK,0.0103,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__LAMP152,LinearRegression,Baseline,30,OK,0.0012,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__LAMP152,XGBoost,Challenger,30,OK,0.029,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__LAMP152,FNAR-V2,Neural,30,OK,0.0762,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__LAMP152,NLIN-DLIN_FIXED,Neural,30,OK,0.0012,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__LAMP152,SMLP-TCN,Neural,30,OK,0.0007,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__LAMP215,FixedGrowth_1_5,Baseline,30,OK,0.0009,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__LAMP215,FixedGrowth_3,Baseline,30,OK,0.0006,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__LAMP215,FixedGrowth_4,Baseline,30,OK,0.0006,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__LAMP215,FixedGrowth_6,Baseline,30,OK,0.0006,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__LAMP215,ARIMA_Fixed,Baseline,30,OK,0.0007,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__LAMP215,AutoARIMA,Challenger,30,OK,0.1155,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__LAMP215,ETS Explicit,Challenger,30,OK,0.0111,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__LAMP215,ETS_Current,Baseline,30,OK,0.001,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__LAMP215,Theta,Challenger,30,OK,0.0067,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__LAMP215,LightGBM,Challenger,30,OK,0.0117,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__LAMP215,LinearRegression,Baseline,30,OK,0.0013,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__LAMP215,XGBoost,Challenger,30,OK,0.0263,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__LAMP215,FNAR-V2,Neural,30,OK,0.0764,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__LAMP215,NLIN-DLIN_FIXED,Neural,30,OK,0.0011,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__LAMP215,SMLP-TCN,Neural,30,OK,0.0006,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__LAMPRD80,FixedGrowth_1_5,Baseline,30,OK,0.0009,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__LAMPRD80,FixedGrowth_3,Baseline,30,OK,0.0006,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__LAMPRD80,FixedGrowth_4,Baseline,30,OK,0.0006,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__LAMPRD80,FixedGrowth_6,Baseline,30,OK,0.0006,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__LAMPRD80,ARIMA_Fixed,Baseline,30,OK,0.0007,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__LAMPRD80,AutoARIMA,Challenger,30,OK,0.2039,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__LAMPRD80,ETS Explicit,Challenger,30,OK,0.0117,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__LAMPRD80,ETS_Current,Baseline,30,OK,0.001,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__LAMPRD80,Theta,Challenger,30,OK,0.0108,
P6B_20260823T220902,SSD,SSD__Phoenix__Forest__LAMPRD80,LightGBM,Challenger,30,OK,0.0105,
