table_name,key_column,key_value
forecast_substrateBE_iops,Forest_SKU,EURP122-WCS Gen6
forecast_substrateBE_iops,Forest_SKU,EURP122-WCS Gen7
forecast_substrateBE_iops,Forest_SKU,EURP122-WCS Gen8
forecast_substrateBE_iops,Forest_SKU,EURP137-WCS Gen5
forecast_substrateBE_iops,Forest_SKU,EURP137-WCS Gen6
forecast_substrateBE_iops,Forest_SKU,EURP137-WCS Gen7
forecast_substrateBE_iops,Forest_SKU,EURP138-WCS Gen5
forecast_substrateBE_iops,Forest_SKU,EURP138-WCS Gen6
forecast_substrateBE_iops,Forest_SKU,EURP138-WCS Gen7
forecast_substrateBE_iops,Forest_SKU,EURP138-WCS Gen8
forecast_substrateBE_iops,Forest_SKU,EURP174-WCS Gen5
forecast_substrateBE_iops,Forest_SKU,EURP174-WCS Gen6
forecast_substrateBE_iops,Forest_SKU,EURP175-WCS Gen5
forecast_substrateBE_iops,Forest_SKU,EURP175-WCS Gen6
forecast_substrateBE_iops,Forest_SKU,EURP175-WCS Gen7
forecast_substrateBE_iops,Forest_SKU,EURP176-HP Gen9
forecast_substrateBE_iops,Forest_SKU,EURP176-WCS Gen5
forecast_substrateBE_iops,Forest_SKU,EURP176-WCS Gen6
forecast_substrateBE_iops,Forest_SKU,EURP176-WCS Gen7
forecast_substrateBE_iops,Forest_SKU,EURP176-WCS Gen8
forecast_substrateBE_iops,Forest_SKU,EURP177-WCS Gen6
forecast_substrateBE_iops,Forest_SKU,EURP177-WCS Gen7
forecast_substrateBE_iops_region,Key,APC-Dedicated
forecast_substrateBE_iops_region,Key,APC-MSIT
forecast_substrateBE_iops_region,Key,APC-Multitenant
forecast_substrateBE_iops_region,Key,ARE-Go Local
forecast_substrateBE_iops_region,Key,AUS-Go Local
forecast_substrateBE_iops_region,Key,AUT-Go Local
forecast_substrateBE_iops_region,Key,BRA-Go Local
forecast_substrateBE_iops_region,Key,CAN-Go Local
forecast_substrateBE_iops_region,Key,CHE-Go Local
forecast_substrateBE_iops_region,Key,CHL-Go Local
forecast_substrateBE_iops_region,Key,CHN-Gallatin
forecast_substrateBE_iops_region,Key,DEU-Go Local
forecast_substrateBE_iops_region,Key,DNK-Go Local
forecast_substrateBE_iops_region,Key,ESP-Go Local
forecast_substrateBE_iops_region,Key,EUR-Dedicated
forecast_substrateBE_iops_region,Key,EUR-MSIT
forecast_substrateBE_iops_region,Key,EUR-Multitenant
forecast_substrateBE_iops_region,Key,FRA-Go Local
forecast_substrateBE_iops_region,Key,GBR-Dedicated
forecast_substrateBE_iops_region,Key,GBR-Go Local
forecast_substrateBE_iops_region,Key,IDN-Go Local
forecast_substrateBE_iops_region,Key,IND-Go Local
forecast_substrateBE_iops_region,Key,ISR-Go Local
forecast_substrateBE_iops_region,Key,ITA-Go Local
forecast_substrateBE_iops_region,Key,JPN-Go Local
forecast_substrateBE_iops_region,Key,KOR-Go Local
forecast_substrateBE_iops_region,Key,LAM-Multitenant
forecast_substrateBE_iops_region,Key,MEX-Go Local
forecast_substrateBE_iops_region,Key,MYS-Go Local
forecast_substrateBE_iops_region,Key,NAM-Dedicated
forecast_substrateBE_iops_region,Key,NAM-GCC Low
forecast_substrateBE_iops_region,Key,NAM-Government
forecast_substrateBE_iops_region,Key,NAM-ITAR
forecast_substrateBE_iops_region,Key,NAM-ITAR DoD
forecast_substrateBE_iops_region,Key,NAM-ITAR GCCH
forecast_substrateBE_iops_region,Key,NAM-MSIT
forecast_substrateBE_iops_region,Key,NAM-Multitenant
forecast_substrateBE_iops_region,Key,NAM-SDF
forecast_substrateBE_iops_region,Key,NOR-Go Local
forecast_substrateBE_iops_region,Key,NZL-Go Local
forecast_substrateBE_iops_region,Key,POL-Go Local
forecast_substrateBE_iops_region,Key,QAT-Go Local
forecast_substrateBE_iops_region,Key,SGP-Go Local
forecast_substrateBE_iops_region,Key,SWE-Go Local
forecast_substrateBE_iops_region,Key,TWN-Go Local
forecast_substrateBE_iops_region,Key,ZAF-Go Local
SubstrateBE_SSD_Demand_History,Forest,APCP150
SubstrateBE_SSD_Demand_History,Forest,APCP153
SubstrateBE_SSD_Demand_History,Forest,APCP184
SubstrateBE_SSD_Demand_History,Forest,APCPRD01
SubstrateBE_SSD_Demand_History,Forest,APCPRD02
SubstrateBE_SSD_Demand_History,Forest,APCPRD03
SubstrateBE_SSD_Demand_History,Forest,APCPRD04
SubstrateBE_SSD_Demand_History,Forest,APCPRD06
SubstrateBE_SSD_Demand_History,Forest,AREP273
SubstrateBE_SSD_Demand_History,Forest,AUSP282
SubstrateBE_SSD_Demand_History,Forest,AUSPRD01
SubstrateBE_SSD_Demand_History,Forest,BRAP284
SubstrateBE_SSD_Demand_History,Forest,CANP268
SubstrateBE_SSD_Demand_History,Forest,CANPRD01
SubstrateBE_SSD_Demand_History,Forest,CHEP278
SubstrateBE_SSD_Demand_History,Forest,DEUP281
SubstrateBE_SSD_Demand_History,Forest,EURP107
SubstrateBE_SSD_Demand_History,Forest,EURP119
SubstrateBE_SSD_Demand_History,Forest,EURP120
SubstrateBE_SSD_Demand_History,Forest,EURP121
SubstrateBE_SSD_Demand_History,Forest,EURP122
SubstrateBE_SSD_Demand_History,Forest,EURP137
SubstrateBE_SSD_Demand_History,Forest,EURP138
SubstrateBE_SSD_Demand_History,Forest,EURP174
SubstrateBE_SSD_Demand_History,Forest,EURP175
SubstrateBE_SSD_Demand_History,Forest,EURP176
SubstrateBE_SSD_Demand_History,Forest,EURP177
SubstrateBE_SSD_Demand_History,Forest,EURP178
SubstrateBE_SSD_Demand_History,Forest,EURP179
SubstrateBE_SSD_Demand_History,Forest,EURP180
SubstrateBE_SSD_Demand_History,Forest,EURP182
SubstrateBE_SSD_Demand_History,Forest,EURP189
SubstrateBE_SSD_Demand_History,Forest,EURP190
SubstrateBE_SSD_Demand_History,Forest,EURP191
SubstrateBE_SSD_Demand_History,Forest,EURP192
SubstrateBE_SSD_Demand_History,Forest,EURP193
SubstrateBE_SSD_Demand_History,Forest,EURP194
SubstrateBE_SSD_Demand_History,Forest,EURP195
SubstrateBE_SSD_Demand_History,Forest,EURP250
SubstrateBE_SSD_Demand_History,Forest,EURP251
SubstrateBE_SSD_Demand_History,Forest,EURPRD01
SubstrateBE_SSD_Demand_History,Forest,EURPRD02
SubstrateBE_SSD_Demand_History,Forest,EURPRD03
SubstrateBE_SSD_Demand_History,Forest,EURPRD04
SubstrateBE_SSD_Demand_History,Forest,EURPRD05
SubstrateBE_SSD_Demand_History,Forest,EURPRD06
SubstrateBE_SSD_Demand_History,Forest,EURPRD07
SubstrateBE_SSD_Demand_History,Forest,EURPRD08
SubstrateBE_SSD_Demand_History,Forest,EURPRD09
SubstrateBE_SSD_Demand_History,Forest,EURPRD10
SubstrateBE_SSD_Demand_History,Forest,EURPRD83
SubstrateBE_SSD_Demand_History,Forest,FRAP264
SubstrateBE_SSD_Demand_History,Forest,GBRP123
SubstrateBE_SSD_Demand_History,Forest,GBRP265
SubstrateBE_SSD_Demand_History,Forest,GBRP267
SubstrateBE_SSD_Demand_History,Forest,INDPRD01
SubstrateBE_SSD_Demand_History,Forest,JPNP286
SubstrateBE_SSD_Demand_History,Forest,JPNPRD01
SubstrateBE_SSD_Demand_History,Forest,KORP216
SubstrateBE_SSD_Demand_History,Forest,LAMP152
SubstrateBE_SSD_Demand_History,Forest,LAMP215
SubstrateBE_SSD_Demand_History,Forest,LAMPRD80
SubstrateBE_SSD_Demand_History,Forest,NAMP100
SubstrateBE_SSD_Demand_History,Forest,NAMP101
SubstrateBE_SSD_Demand_History,Forest,NAMP102
SubstrateBE_SSD_Demand_History,Forest,NAMP103
SubstrateBE_SSD_Demand_History,Forest,NAMP104
SubstrateBE_SSD_Demand_History,Forest,NAMP105
SubstrateBE_SSD_Demand_History,Forest,NAMP106
SubstrateBE_SSD_Demand_History,Forest,NAMP108
SubstrateBE_SSD_Demand_History,Forest,NAMP109
SubstrateBE_SSD_Demand_History,Forest,NAMP110
SubstrateBE_SSD_Demand_History,Forest,NAMP111
SubstrateBE_SSD_Demand_History,Forest,NAMP113
SubstrateBE_SSD_Demand_History,Forest,NAMP114
SubstrateBE_SSD_Demand_History,Forest,NAMP115
SubstrateBE_SSD_Demand_History,Forest,NAMP116
SubstrateBE_SSD_Demand_History,Forest,NAMP118
SubstrateBE_SSD_Demand_History,Forest,NAMP125
SubstrateBE_SSD_Demand_History,Forest,NAMP126
SubstrateBE_SSD_Demand_History,Forest,NAMP128
SubstrateBE_SSD_Demand_History,Forest,NAMP129
SubstrateBE_SSD_Demand_History,Forest,NAMP130
SubstrateBE_SSD_Demand_History,Forest,NAMP131
SubstrateBE_SSD_Demand_History,Forest,NAMP132
SubstrateBE_SSD_Demand_History,Forest,NAMP133
SubstrateBE_SSD_Demand_History,Forest,NAMP134
SubstrateBE_SSD_Demand_History,Forest,NAMP135
SubstrateBE_SSD_Demand_History,Forest,NAMP136
SubstrateBE_SSD_Demand_History,Forest,NAMP154
SubstrateBE_SSD_Demand_History,Forest,NAMP156
SubstrateBE_SSD_Demand_History,Forest,NAMP157
SubstrateBE_SSD_Demand_History,Forest,NAMP158
SubstrateBE_SSD_Demand_History,Forest,NAMP159
SubstrateBE_SSD_Demand_History,Forest,NAMP161
SubstrateBE_SSD_Demand_History,Forest,NAMP162
SubstrateBE_SSD_Demand_History,Forest,NAMP163
SubstrateBE_SSD_Demand_History,Forest,NAMP164
SubstrateBE_SSD_Demand_History,Forest,NAMP166
SubstrateBE_SSD_Demand_History,Forest,NAMP167
SubstrateBE_Ssd_PhoenixDB_ForecastForest,Key,APC-Dedicated-APCP150
SubstrateBE_Ssd_PhoenixDB_ForecastForest,Key,APC-MSIT-APCP153
SubstrateBE_Ssd_PhoenixDB_ForecastForest,Key,APC-Multitenant-APCPRD01
SubstrateBE_Ssd_PhoenixDB_ForecastForest,Key,APC-Multitenant-APCPRD02
SubstrateBE_Ssd_PhoenixDB_ForecastForest,Key,APC-Multitenant-APCPRD03
SubstrateBE_Ssd_PhoenixDB_ForecastForest,Key,APC-Multitenant-APCPRD04
SubstrateBE_Ssd_PhoenixDB_ForecastForest,Key,APC-Multitenant-APCPRD06
SubstrateBE_Ssd_PhoenixDB_ForecastForest,Key,ARE-Go Local-AREP273
SubstrateBE_Ssd_PhoenixDB_ForecastForest,Key,AUS-Go Local-AUSP282
SubstrateBE_Ssd_PhoenixDB_ForecastForest,Key,AUS-Go Local-AUSP300
SubstrateBE_Ssd_PhoenixDB_ForecastForest,Key,AUS-Go Local-AUSPRD01
SubstrateBE_Ssd_PhoenixDB_ForecastForest,Key,BRA-Go Local-BRAP284
SubstrateBE_Ssd_PhoenixDB_ForecastForest,Key,CAN-Go Local-CANP288
SubstrateBE_Ssd_PhoenixDB_ForecastForest,Key,CAN-Go Local-CANPRD01
SubstrateBE_Ssd_PhoenixDB_ForecastForest,Key,CHE-Go Local-CHEP278
SubstrateBE_Ssd_PhoenixDB_ForecastForest,Key,DEU-Go Local-DEUP281
SubstrateBE_Ssd_PhoenixDB_ForecastForest,Key,ESP-Go Local-ESPP292
SubstrateBE_Ssd_PhoenixDB_ForecastForest,Key,EUR-Dedicated-EURP107
SubstrateBE_Ssd_PhoenixDB_ForecastForest,Key,EUR-Dedicated-EURP119
SubstrateBE_Ssd_PhoenixDB_ForecastForest,Key,EUR-Dedicated-EURP120
SubstrateBE_Ssd_PhoenixDB_ForecastForest,Key,EUR-Dedicated-EURP121
SubstrateBE_Ssd_PhoenixDB_ForecastForest,Key,EUR-Dedicated-EURP122
SubstrateBE_Ssd_PhoenixDB_ForecastForest,Key,EUR-Dedicated-EURP137
SubstrateBE_Ssd_PhoenixDB_ForecastForest,Key,EUR-Dedicated-EURP138
SubstrateBE_Ssd_PhoenixDB_ForecastForest,Key,EUR-Dedicated-EURP175
SubstrateBE_Ssd_PhoenixDB_ForecastForest,Key,EUR-Dedicated-EURP176
SubstrateBE_Ssd_PhoenixDB_ForecastForest,Key,EUR-Dedicated-EURP177
SubstrateBE_Ssd_PhoenixDB_ForecastForest,Key,EUR-Dedicated-EURP178
SubstrateBE_Ssd_PhoenixDB_ForecastForest,Key,EUR-Dedicated-EURP179
SubstrateBE_Ssd_PhoenixDB_ForecastForest,Key,EUR-Dedicated-EURP180
SubstrateBE_Ssd_PhoenixDB_ForecastForest,Key,EUR-MSIT-EURPRD83
SubstrateBE_Ssd_PhoenixDB_ForecastForest,Key,EUR-Multitenant-EURP189
SubstrateBE_Ssd_PhoenixDB_ForecastForest,Key,EUR-Multitenant-EURP190
SubstrateBE_Ssd_PhoenixDB_ForecastForest,Key,EUR-Multitenant-EURP191
SubstrateBE_Ssd_PhoenixDB_ForecastForest,Key,EUR-Multitenant-EURP192
SubstrateBE_Ssd_PhoenixDB_ForecastForest,Key,EUR-Multitenant-EURP193
SubstrateBE_Ssd_PhoenixDB_ForecastForest,Key,EUR-Multitenant-EURP194
SubstrateBE_Ssd_PhoenixDB_ForecastForest,Key,EUR-Multitenant-EURP195
SubstrateBE_Ssd_PhoenixDB_ForecastForest,Key,EUR-Multitenant-EURP250
SubstrateBE_Ssd_PhoenixDB_ForecastForest,Key,EUR-Multitenant-EURP251
SubstrateBE_Ssd_PhoenixDB_ForecastForest,Key,EUR-Multitenant-EURPRD01
SubstrateBE_Ssd_PhoenixDB_ForecastForest,Key,EUR-Multitenant-EURPRD02
SubstrateBE_Ssd_PhoenixDB_ForecastForest,Key,EUR-Multitenant-EURPRD03
SubstrateBE_Ssd_PhoenixDB_ForecastForest,Key,EUR-Multitenant-EURPRD04
SubstrateBE_Ssd_PhoenixDB_ForecastForest,Key,EUR-Multitenant-EURPRD05
SubstrateBE_Ssd_PhoenixDB_ForecastForest,Key,EUR-Multitenant-EURPRD06
SubstrateBE_Ssd_PhoenixDB_ForecastForest,Key,EUR-Multitenant-EURPRD07
SubstrateBE_Ssd_PhoenixDB_ForecastForest,Key,EUR-Multitenant-EURPRD08
SubstrateBE_Ssd_PhoenixDB_ForecastForest,Key,EUR-Multitenant-EURPRD09
SubstrateBE_Ssd_PhoenixDB_ForecastForest,Key,EUR-Multitenant-EURPRD10
SubstrateBE_Ssd_PhoenixDB_ForecastForest,Key,FRA-Go Local-FRAP264
SubstrateBE_Ssd_PhoenixDB_ForecastForest,Key,GBR-Dedicated-GBRP267
SubstrateBE_Ssd_PhoenixDB_ForecastForest,Key,GBR-Go Local-GBRP123
SubstrateBE_Ssd_PhoenixDB_ForecastForest,Key,GBR-Go Local-GBRP265
SubstrateBE_Ssd_PhoenixDB_ForecastForest,Key,GBR-Go Local-GBRP302
SubstrateBE_Ssd_PhoenixDB_ForecastForest,Key,IND-Go Local-INDP287
SubstrateBE_Ssd_PhoenixDB_ForecastForest,Key,IND-Go Local-INDPRD01
SubstrateBE_Ssd_PhoenixDB_ForecastForest,Key,ISR-Go Local-ISRP290
SubstrateBE_Ssd_PhoenixDB_ForecastForest,Key,ITA-Go Local-ITAP293
SubstrateBE_Ssd_PhoenixDB_ForecastForest,Key,JPN-Go Local-JPNP286
SubstrateBE_Ssd_PhoenixDB_ForecastForest,Key,JPN-Go Local-JPNP301
SubstrateBE_Ssd_PhoenixDB_ForecastForest,Key,JPN-Go Local-JPNPRD01
SubstrateBE_Ssd_PhoenixDB_ForecastForest,Key,KOR-Go Local-KORP216
SubstrateBE_Ssd_PhoenixDB_ForecastForest,Key,LAM-Multitenant-LAMP152
SubstrateBE_Ssd_PhoenixDB_ForecastForest,Key,LAM-Multitenant-LAMP215
SubstrateBE_Ssd_PhoenixDB_ForecastForest,Key,LAM-Multitenant-LAMPRD80
SubstrateBE_Ssd_PhoenixDB_ForecastForest,Key,MEX-Go Local-MEXP297
SubstrateBE_Ssd_PhoenixDB_ForecastForest,Key,NAM-Dedicated-NAMP100
SubstrateBE_Ssd_PhoenixDB_ForecastForest,Key,NAM-Dedicated-NAMP101
SubstrateBE_Ssd_PhoenixDB_ForecastForest,Key,NAM-Dedicated-NAMP102
SubstrateBE_Ssd_PhoenixDB_ForecastForest,Key,NAM-Dedicated-NAMP103
SubstrateBE_Ssd_PhoenixDB_ForecastForest,Key,NAM-Dedicated-NAMP104
SubstrateBE_Ssd_PhoenixDB_ForecastForest,Key,NAM-Dedicated-NAMP105
SubstrateBE_Ssd_PhoenixDB_ForecastForest,Key,NAM-Dedicated-NAMP106
SubstrateBE_Ssd_PhoenixDB_ForecastForest,Key,NAM-Dedicated-NAMP108
SubstrateBE_Ssd_PhoenixDB_ForecastForest,Key,NAM-Dedicated-NAMP109
SubstrateBE_Ssd_PhoenixDB_ForecastForest,Key,NAM-Dedicated-NAMP113
SubstrateBE_Ssd_PhoenixDB_ForecastForest,Key,NAM-Dedicated-NAMP114
SubstrateBE_Ssd_PhoenixDB_ForecastForest,Key,NAM-Dedicated-NAMP115
SubstrateBE_Ssd_PhoenixDB_ForecastForest,Key,NAM-Dedicated-NAMP116
SubstrateBE_Ssd_PhoenixDB_ForecastForest,Key,NAM-Dedicated-NAMP118
SubstrateBE_Ssd_PhoenixDB_ForecastForest,Key,NAM-Dedicated-NAMP125
SubstrateBE_Ssd_PhoenixDB_ForecastForest,Key,NAM-Dedicated-NAMP126
SubstrateBE_Ssd_PhoenixDB_ForecastForest,Key,NAM-Dedicated-NAMP129
SubstrateBE_Ssd_PhoenixDB_ForecastForest,Key,NAM-Dedicated-NAMP130
SubstrateBE_Ssd_PhoenixDB_ForecastForest,Key,NAM-Dedicated-NAMP131
SubstrateBE_Ssd_PhoenixDB_ForecastForest,Key,NAM-Dedicated-NAMP132
SubstrateBE_Ssd_PhoenixDB_ForecastForest,Key,NAM-Dedicated-NAMP133
SubstrateBE_Ssd_PhoenixDB_ForecastForest,Key,NAM-Dedicated-NAMP134
SubstrateBE_Ssd_PhoenixDB_ForecastForest,Key,NAM-Dedicated-NAMP135
SubstrateBE_Ssd_PhoenixDB_ForecastForest,Key,NAM-Dedicated-NAMP136
SubstrateBE_Ssd_PhoenixDB_ForecastForest,Key,NAM-Dedicated-NAMP154
SubstrateBE_Ssd_PhoenixDB_ForecastForest,Key,NAM-Dedicated-NAMP156
SubstrateBE_Ssd_PhoenixDB_ForecastForest,Key,NAM-Dedicated-NAMP157
SubstrateBE_Ssd_PhoenixDB_ForecastForest,Key,NAM-Dedicated-NAMP158
SubstrateBE_Ssd_PhoenixDB_ForecastForest,Key,NAM-Dedicated-NAMP159
SubstrateBE_Ssd_PhoenixDB_ForecastForest,Key,NAM-Dedicated-NAMP161
SubstrateBE_Ssd_PhoenixDB_ForecastForest,Key,NAM-Dedicated-NAMP162
SubstrateBE_Ssd_PhoenixDB_ForecastForest,Key,NAM-Dedicated-NAMP163
SubstrateBE_Ssd_PhoenixDB_ForecastForest,Key,NAM-Dedicated-NAMP164
SubstrateBE_Ssd_PhoenixDB_ForecastRegion,Key,APC-Dedicated
SubstrateBE_Ssd_PhoenixDB_ForecastRegion,Key,APC-MSIT
SubstrateBE_Ssd_PhoenixDB_ForecastRegion,Key,APC-Multitenant
SubstrateBE_Ssd_PhoenixDB_ForecastRegion,Key,ARE-Go Local
SubstrateBE_Ssd_PhoenixDB_ForecastRegion,Key,AUS-Go Local
SubstrateBE_Ssd_PhoenixDB_ForecastRegion,Key,BRA-Go Local
SubstrateBE_Ssd_PhoenixDB_ForecastRegion,Key,CAN-Go Local
SubstrateBE_Ssd_PhoenixDB_ForecastRegion,Key,CHE-Go Local
SubstrateBE_Ssd_PhoenixDB_ForecastRegion,Key,DEU-Go Local
SubstrateBE_Ssd_PhoenixDB_ForecastRegion,Key,ESP-Go Local
SubstrateBE_Ssd_PhoenixDB_ForecastRegion,Key,EUR-Dedicated
SubstrateBE_Ssd_PhoenixDB_ForecastRegion,Key,EUR-MSIT
SubstrateBE_Ssd_PhoenixDB_ForecastRegion,Key,EUR-Multitenant
SubstrateBE_Ssd_PhoenixDB_ForecastRegion,Key,FRA-Go Local
SubstrateBE_Ssd_PhoenixDB_ForecastRegion,Key,GBR-Dedicated
SubstrateBE_Ssd_PhoenixDB_ForecastRegion,Key,GBR-Go Local
SubstrateBE_Ssd_PhoenixDB_ForecastRegion,Key,IND-Go Local
SubstrateBE_Ssd_PhoenixDB_ForecastRegion,Key,ISR-Go Local
SubstrateBE_Ssd_PhoenixDB_ForecastRegion,Key,ITA-Go Local
SubstrateBE_Ssd_PhoenixDB_ForecastRegion,Key,JPN-Go Local
SubstrateBE_Ssd_PhoenixDB_ForecastRegion,Key,KOR-Go Local
SubstrateBE_Ssd_PhoenixDB_ForecastRegion,Key,LAM-Multitenant
SubstrateBE_Ssd_PhoenixDB_ForecastRegion,Key,MEX-Go Local
SubstrateBE_Ssd_PhoenixDB_ForecastRegion,Key,NAM-Dedicated
SubstrateBE_Ssd_PhoenixDB_ForecastRegion,Key,NAM-GCC Low
SubstrateBE_Ssd_PhoenixDB_ForecastRegion,Key,NAM-ITAR DoD
SubstrateBE_Ssd_PhoenixDB_ForecastRegion,Key,NAM-MSIT
SubstrateBE_Ssd_PhoenixDB_ForecastRegion,Key,NAM-Multitenant
SubstrateBE_Ssd_PhoenixDB_ForecastRegion,Key,NAM-SDF
SubstrateBE_Ssd_PhoenixDB_ForecastRegion,Key,NOR-Go Local
SubstrateBE_Ssd_PhoenixDB_ForecastRegion,Key,POL-Go Local
SubstrateBE_Ssd_PhoenixDB_ForecastRegion,Key,QAT-Go Local
SubstrateBE_Ssd_PhoenixDB_ForecastRegion,Key,SGP-Go Local
SubstrateBE_Ssd_PhoenixDB_ForecastRegion,Key,SWE-Go Local
SubstrateBE_Ssd_PhoenixDB_ForecastRegion,Key,ZAF-Go Local
SubstrateBE_Ssd_MCDB_ForecastRegion,Key,APC-Dedicated
SubstrateBE_Ssd_MCDB_ForecastRegion,Key,APC-MSIT
SubstrateBE_Ssd_MCDB_ForecastRegion,Key,APC-Multitenant
SubstrateBE_Ssd_MCDB_ForecastRegion,Key,ARE-Go Local
SubstrateBE_Ssd_MCDB_ForecastRegion,Key,AUS-Go Local
SubstrateBE_Ssd_MCDB_ForecastRegion,Key,BRA-Go Local
SubstrateBE_Ssd_MCDB_ForecastRegion,Key,CAN-Dedicated
SubstrateBE_Ssd_MCDB_ForecastRegion,Key,CAN-Go Local
SubstrateBE_Ssd_MCDB_ForecastRegion,Key,CHE-Go Local
SubstrateBE_Ssd_MCDB_ForecastRegion,Key,DEU-Go Local
SubstrateBE_Ssd_MCDB_ForecastRegion,Key,ESP-Go Local
SubstrateBE_Ssd_MCDB_ForecastRegion,Key,EUR-Dedicated
SubstrateBE_Ssd_MCDB_ForecastRegion,Key,EUR-MSIT
SubstrateBE_Ssd_MCDB_ForecastRegion,Key,EUR-Multitenant
SubstrateBE_Ssd_MCDB_ForecastRegion,Key,FRA-Go Local
SubstrateBE_Ssd_MCDB_ForecastRegion,Key,GBR-Dedicated
SubstrateBE_Ssd_MCDB_ForecastRegion,Key,GBR-Go Local
SubstrateBE_Ssd_MCDB_ForecastRegion,Key,IND-Go Local
SubstrateBE_Ssd_MCDB_ForecastRegion,Key,ISR-Go Local
SubstrateBE_Ssd_MCDB_ForecastRegion,Key,ITA-Go Local
SubstrateBE_Ssd_MCDB_ForecastRegion,Key,JPN-Go Local
SubstrateBE_Ssd_MCDB_ForecastRegion,Key,KOR-Go Local
SubstrateBE_Ssd_MCDB_ForecastRegion,Key,LAM-Multitenant
SubstrateBE_Ssd_MCDB_ForecastRegion,Key,MEX-Go Local
SubstrateBE_Ssd_MCDB_ForecastRegion,Key,NAM-Dedicated
SubstrateBE_Ssd_MCDB_ForecastRegion,Key,NAM-GCC Low
SubstrateBE_Ssd_MCDB_ForecastRegion,Key,NAM-GCC-Low
SubstrateBE_Ssd_MCDB_ForecastRegion,Key,NAM-Government
SubstrateBE_Ssd_MCDB_ForecastRegion,Key,NAM-ITAR
SubstrateBE_Ssd_MCDB_ForecastRegion,Key,NAM-ITAR DoD
SubstrateBE_Ssd_MCDB_ForecastRegion,Key,NAM-ITAR GCCH
SubstrateBE_Ssd_MCDB_ForecastRegion,Key,NAM-MSIT
SubstrateBE_Ssd_MCDB_ForecastRegion,Key,NAM-Multitenant
SubstrateBE_Ssd_MCDB_ForecastRegion,Key,NAM-SDF
SubstrateBE_Ssd_MCDB_ForecastRegion,Key,NAM-TDF
SubstrateBE_Ssd_MCDB_ForecastRegion,Key,NOR-Go Local
SubstrateBE_Ssd_MCDB_ForecastRegion,Key,POL-Go Local
SubstrateBE_Ssd_MCDB_ForecastRegion,Key,QAT-Go Local
SubstrateBE_Ssd_MCDB_ForecastRegion,Key,SGP-Go Local
SubstrateBE_Ssd_MCDB_ForecastRegion,Key,SWE-Go Local
SubstrateBE_Ssd_MCDB_ForecastRegion,Key,ZAF-Go Local
SubstrateBE_SsdForecastForestSKU,Key,APC-MSIT-APCP153-HP Gen9
SubstrateBE_SsdForecastForestSKU,Key,APC-MSIT-APCP153-WCS Gen5
SubstrateBE_SsdForecastForestSKU,Key,APC-MSIT-APCP153-WCS Gen6
SubstrateBE_SsdForecastForestSKU,Key,APC-MSIT-APCP153-WCS Gen7
SubstrateBE_SsdForecastForestSKU,Key,APC-Multitenant-APCPRD01-WCS Gen5
SubstrateBE_SsdForecastForestSKU,Key,APC-Multitenant-APCPRD01-WCS Gen6
SubstrateBE_SsdForecastForestSKU,Key,APC-Multitenant-APCPRD01-WCS Gen7
SubstrateBE_SsdForecastForestSKU,Key,APC-Multitenant-APCPRD02-HP Gen9
SubstrateBE_SsdForecastForestSKU,Key,APC-Multitenant-APCPRD02-WCS Gen5
SubstrateBE_SsdForecastForestSKU,Key,APC-Multitenant-APCPRD02-WCS Gen6
SubstrateBE_SsdForecastForestSKU,Key,APC-Multitenant-APCPRD02-WCS Gen7
SubstrateBE_SsdForecastForestSKU,Key,APC-Multitenant-APCPRD03-HP Gen9
SubstrateBE_SsdForecastForestSKU,Key,APC-Multitenant-APCPRD03-WCS Gen5
SubstrateBE_SsdForecastForestSKU,Key,APC-Multitenant-APCPRD03-WCS Gen6
SubstrateBE_SsdForecastForestSKU,Key,APC-Multitenant-APCPRD03-WCS Gen7
SubstrateBE_SsdForecastForestSKU,Key,APC-Multitenant-APCPRD04-HP Gen9
SubstrateBE_SsdForecastForestSKU,Key,APC-Multitenant-APCPRD04-WCS Gen5
SubstrateBE_SsdForecastForestSKU,Key,APC-Multitenant-APCPRD04-WCS Gen6
SubstrateBE_SsdForecastForestSKU,Key,APC-Multitenant-APCPRD04-WCS Gen7
SubstrateBE_SsdForecastForestSKU,Key,APC-Multitenant-APCPRD06-HP Gen9
SubstrateBE_SsdForecastForestSKU,Key,APC-Multitenant-APCPRD06-WCS Gen5
SubstrateBE_SsdForecastForestSKU,Key,APC-Multitenant-APCPRD06-WCS Gen6
SubstrateBE_SsdForecastForestSKU,Key,APC-Multitenant-APCPRD06-WCS Gen7
SubstrateBE_SsdForecastForestSKU,Key,ARE-Go Local-AREP273-WCS Gen5
SubstrateBE_SsdForecastForestSKU,Key,ARE-Go Local-AREP273-WCS Gen6
SubstrateBE_SsdForecastForestSKU,Key,ARE-Go Local-AREP273-WCS Gen7
SubstrateBE_SsdForecastForestSKU,Key,AUS-Go Local-AUSP282-WCS Gen5
SubstrateBE_SsdForecastForestSKU,Key,AUS-Go Local-AUSP282-WCS Gen6
SubstrateBE_SsdForecastForestSKU,Key,AUS-Go Local-AUSP282-WCS Gen7
SubstrateBE_SsdForecastForestSKU,Key,AUS-Go Local-AUSP300-WCS Gen7
SubstrateBE_SsdForecastForestSKU,Key,AUS-Go Local-AUSPRD01-HP Gen9
SubstrateBE_SsdForecastForestSKU,Key,AUS-Go Local-AUSPRD01-WCS Gen5
