"path","git_status","tracked","size_bytes","category","ignored_by_git","onedrive_placeholder","recommended_action","notes"
"V6/outputs/v6_18_shiny_dynamic_taxonomy_ui/v6_18_taxonomy_valid_not_implemented.csv","??","NO","6550","GOVERNANCE_CSV_MD","NO","NO","STAGE","Under 25 MB and required for the V6.16-V6.20 state"
"V6/outputs/v6_18_shiny_dynamic_taxonomy_ui/v6_18_viewer_validation.csv","??","NO","4317","GOVERNANCE_CSV_MD","NO","NO","STAGE","Under 25 MB and required for the V6.16-V6.20 state"
"V6/outputs/v6_19_cohort_source_of_truth_gate/v6_19_blockers_and_decisions.csv","??","NO","2069","GOVERNANCE_CSV_MD","NO","NO","STAGE","Under 25 MB and required for the V6.16-V6.20 state"
"V6/outputs/v6_19_cohort_source_of_truth_gate/v6_19_closure_summary.md","??","NO","4031","GOVERNANCE_CSV_MD","NO","NO","STAGE","Under 25 MB and required for the V6.16-V6.20 state"
"V6/outputs/v6_19_cohort_source_of_truth_gate/v6_19_e11_file_status.csv","??","NO","592","GOVERNANCE_CSV_MD","NO","NO","STAGE","Under 25 MB and required for the V6.16-V6.20 state"
"V6/outputs/v6_19_cohort_source_of_truth_gate/v6_19_file_search_inventory.csv","??","NO","4305","GOVERNANCE_CSV_MD","NO","NO","STAGE","Under 25 MB and required for the V6.16-V6.20 state"
"V6/outputs/v6_19_cohort_source_of_truth_gate/v6_19_final_generation_manifest.csv","??","NO","234","GOVERNANCE_CSV_MD","NO","NO","STAGE","Under 25 MB and required for the V6.16-V6.20 state"
"V6/outputs/v6_19_cohort_source_of_truth_gate/v6_19_generation_scope_options.csv","??","NO","1833","GOVERNANCE_CSV_MD","NO","NO","STAGE","Under 25 MB and required for the V6.16-V6.20 state"
"V6/outputs/v6_19_cohort_source_of_truth_gate/v6_19_initial_delivery_cohort_manifest.csv","??","NO","228","GOVERNANCE_CSV_MD","NO","NO","STAGE","Under 25 MB and required for the V6.16-V6.20 state"
"V6/outputs/v6_19_cohort_source_of_truth_gate/v6_19_route_summary_reconciliation.csv","??","NO","2761","GOVERNANCE_CSV_MD","NO","NO","STAGE","Under 25 MB and required for the V6.16-V6.20 state"
"V6/outputs/v6_19_cohort_source_of_truth_gate/v6_19_ssd_phoenix_reconciliation.csv","??","NO","2253","GOVERNANCE_CSV_MD","NO","NO","STAGE","Under 25 MB and required for the V6.16-V6.20 state"
"V6/outputs/v6_19_cohort_source_of_truth_gate/v6_19_validation.csv","??","NO","2043","GOVERNANCE_CSV_MD","NO","NO","STAGE","Under 25 MB and required for the V6.16-V6.20 state"
"V6/outputs/v6_20_v5_v6_presentation_reconciliation/v6_20_accuracy_data_source_reconciliation.csv","??","NO","1737","GOVERNANCE_CSV_MD","NO","NO","STAGE","Under 25 MB and required for the V6.16-V6.20 state"
"V6/outputs/v6_20_v5_v6_presentation_reconciliation/v6_20_artifact_registry_risk.csv","??","NO","3113","GOVERNANCE_CSV_MD","NO","NO","STAGE","Under 25 MB and required for the V6.16-V6.20 state"
"V6/outputs/v6_20_v5_v6_presentation_reconciliation/v6_20_closure_summary.md","??","NO","6199","GOVERNANCE_CSV_MD","NO","NO","STAGE","Under 25 MB and required for the V6.16-V6.20 state"
"V6/outputs/v6_20_v5_v6_presentation_reconciliation/v6_20_git_change_evidence.csv","??","NO","2998","GOVERNANCE_CSV_MD","NO","NO","STAGE","Under 25 MB and required for the V6.16-V6.20 state"
"V6/outputs/v6_20_v5_v6_presentation_reconciliation/v6_20_llm_panel_reconciliation.csv","??","NO","1219","GOVERNANCE_CSV_MD","NO","NO","STAGE","Under 25 MB and required for the V6.16-V6.20 state"
"V6/outputs/v6_20_v5_v6_presentation_reconciliation/v6_20_owner_decisions_needed.csv","??","NO","2456","GOVERNANCE_CSV_MD","NO","NO","STAGE","Under 25 MB and required for the V6.16-V6.20 state"
"V6/outputs/v6_20_v5_v6_presentation_reconciliation/v6_20_recovery_candidates.csv","??","NO","2275","GOVERNANCE_CSV_MD","NO","NO","STAGE","Under 25 MB and required for the V6.16-V6.20 state"
"V6/outputs/v6_20_v5_v6_presentation_reconciliation/v6_20_safe_to_defer.csv","??","NO","1501","GOVERNANCE_CSV_MD","NO","NO","STAGE","Under 25 MB and required for the V6.16-V6.20 state"
"V6/outputs/v6_20_v5_v6_presentation_reconciliation/v6_20_tree_diff_inventory.csv","??","NO","2974","GOVERNANCE_CSV_MD","NO","NO","STAGE","Under 25 MB and required for the V6.16-V6.20 state"
"V6/outputs/v6_20_v5_v6_presentation_reconciliation/v6_20_v5_v6_feature_diff.csv","??","NO","5811","GOVERNANCE_CSV_MD","NO","NO","STAGE","Under 25 MB and required for the V6.16-V6.20 state"
"V6/outputs/v6_20_v5_v6_presentation_reconciliation/v6_20_validation.csv","??","NO","2490","GOVERNANCE_CSV_MD","NO","NO","STAGE","Under 25 MB and required for the V6.16-V6.20 state"
"V6/python/multi_metric/build_multi_metric_artifacts.py","??","NO","46562","SOURCE_CODE","NO","NO","STAGE","Under 25 MB and required for the V6.16-V6.20 state"
"V6/python/multi_metric/validate_v6_0e.py","??","NO","16986","SOURCE_CODE","NO","NO","STAGE","Under 25 MB and required for the V6.16-V6.20 state"
"V6/shiny_app/R/forecast_pilot.R","??","NO","19842","SOURCE_CODE","NO","NO","STAGE","Under 25 MB and required for the V6.16-V6.20 state"
"V6/shiny_app/R/scenario_resolver.R","??","NO","11941","SOURCE_CODE","NO","NO","STAGE","Under 25 MB and required for the V6.16-V6.20 state"
"V6/shiny_app/R/taxonomy_navigation.R","??","NO","18066","SOURCE_CODE","NO","NO","STAGE","Under 25 MB and required for the V6.16-V6.20 state"
"V6/shiny_app/R/viewer_pilot.R","??","NO","16213","SOURCE_CODE","NO","NO","STAGE","Under 25 MB and required for the V6.16-V6.20 state"
"V6/shiny_app/ui/tabs_v6_16_viewer.R","??","NO","10390","SOURCE_CODE","NO","NO","STAGE","Under 25 MB and required for the V6.16-V6.20 state"
"V6/VERSION_INFO.md","M","NO","2704","GOVERNANCE_CSV_MD","NO","NO","STAGE","Under 25 MB and required for the V6.16-V6.20 state"
"V6/config/project_root_policy.json","M","NO","1114","CONFIG","NO","NO","STAGE","Under 25 MB and required for the V6.16-V6.20 state"
"V6/shiny_app/R/helpers.R","M","NO","145322","SOURCE_CODE","NO","NO","STAGE","Under 25 MB and required for the V6.16-V6.20 state"
"V6/shiny_app/global.R","M","NO","1514","SOURCE_CODE","NO","NO","STAGE","Under 25 MB and required for the V6.16-V6.20 state"
"V6/shiny_app/server/server.R","M","NO","25634","SOURCE_CODE","NO","NO","STAGE","Under 25 MB and required for the V6.16-V6.20 state"
"V6/shiny_app/ui/body.R","M","NO","10989","SOURCE_CODE","NO","NO","STAGE","Under 25 MB and required for the V6.16-V6.20 state"
"V6/shiny_app/www/custom.css","M","NO","85400","SOURCE_CODE","NO","NO","STAGE","Under 25 MB and required for the V6.16-V6.20 state"
