"path","size_bytes","category","staged","reason"
"V6/outputs/v6_20_v5_v6_presentation_reconciliation/v6_20_tree_diff_inventory.csv","2974","GOVERNANCE_CSV_MD","YES","Explicitly staged: under the 25 MB limit, inside V6, required to reconstruct the current state"
"V6/outputs/v6_20_v5_v6_presentation_reconciliation/v6_20_v5_v6_feature_diff.csv","5811","GOVERNANCE_CSV_MD","YES","Explicitly staged: under the 25 MB limit, inside V6, required to reconstruct the current state"
"V6/outputs/v6_20_v5_v6_presentation_reconciliation/v6_20_validation.csv","2490","GOVERNANCE_CSV_MD","YES","Explicitly staged: under the 25 MB limit, inside V6, required to reconstruct the current state"
"V6/python/multi_metric/build_multi_metric_artifacts.py","46562","SOURCE_CODE","YES","Explicitly staged: under the 25 MB limit, inside V6, required to reconstruct the current state"
"V6/python/multi_metric/validate_v6_0e.py","16986","SOURCE_CODE","YES","Explicitly staged: under the 25 MB limit, inside V6, required to reconstruct the current state"
"V6/shiny_app/R/forecast_pilot.R","19842","SOURCE_CODE","YES","Explicitly staged: under the 25 MB limit, inside V6, required to reconstruct the current state"
"V6/shiny_app/R/scenario_resolver.R","11941","SOURCE_CODE","YES","Explicitly staged: under the 25 MB limit, inside V6, required to reconstruct the current state"
"V6/shiny_app/R/taxonomy_navigation.R","18066","SOURCE_CODE","YES","Explicitly staged: under the 25 MB limit, inside V6, required to reconstruct the current state"
"V6/shiny_app/R/viewer_pilot.R","16213","SOURCE_CODE","YES","Explicitly staged: under the 25 MB limit, inside V6, required to reconstruct the current state"
"V6/shiny_app/ui/tabs_v6_16_viewer.R","10390","SOURCE_CODE","YES","Explicitly staged: under the 25 MB limit, inside V6, required to reconstruct the current state"
"V6/VERSION_INFO.md","2704","GOVERNANCE_CSV_MD","YES","Explicitly staged: under the 25 MB limit, inside V6, required to reconstruct the current state"
"V6/config/project_root_policy.json","1114","CONFIG","YES","Explicitly staged: under the 25 MB limit, inside V6, required to reconstruct the current state"
"V6/shiny_app/R/helpers.R","145322","SOURCE_CODE","YES","Explicitly staged: under the 25 MB limit, inside V6, required to reconstruct the current state"
"V6/shiny_app/global.R","1514","SOURCE_CODE","YES","Explicitly staged: under the 25 MB limit, inside V6, required to reconstruct the current state"
"V6/shiny_app/server/server.R","25634","SOURCE_CODE","YES","Explicitly staged: under the 25 MB limit, inside V6, required to reconstruct the current state"
"V6/shiny_app/ui/body.R","10989","SOURCE_CODE","YES","Explicitly staged: under the 25 MB limit, inside V6, required to reconstruct the current state"
"V6/shiny_app/www/custom.css","85400","SOURCE_CODE","YES","Explicitly staged: under the 25 MB limit, inside V6, required to reconstruct the current state"
