cohort_id,series_id,metric,db_type,scenario,segment,granularity,key,route_path,model_name,model_family,primary_rank_metric,primary_rank_value,secondary_rank_metric,secondary_rank_value,tertiary_rank_metric,tertiary_rank_value,tie_breaker_metric,tie_breaker_value,rank_within_series,is_series_champion,champion_reason,n_backtest_rows,negative_prediction_count,extreme_ratio_count,source_generation_status,caveat
V6_24_MVP_0035,HDD__EDB__Enterprise__Forest__CHNPR01,HDD,EDB,NOT_APPLICABLE,Enterprise,Forest,CHNPR01,HDD|Organic|EDB|Enterprise|Forest,SMLP-TCN,Neural,wape,20.374523343611255,smape,1.9821448805646975,rmse,3453.398201593551,mae,1024.607304214186,12,FALSE,NOT_CHAMPION,330,0,0,REUSED_HDD_EXISTING_ARTIFACT,"Reused from the local v6_17 artifact, not recomputed in P5. Lineage: R6P1-20260812T100822. train_start_date and burn_in_count are NOT_PRESENT_IN_SOURCE."
V6_24_MVP_0035,HDD__EDB__Enterprise__Forest__CHNPR01,HDD,EDB,NOT_APPLICABLE,Enterprise,Forest,CHNPR01,HDD|Organic|EDB|Enterprise|Forest,Theta,Challenger,wape,23.369563034280816,smape,1.9808638672845622,rmse,2071.6738180740476,mae,1175.2238114923146,13,FALSE,NOT_CHAMPION,330,300,0,REUSED_HDD_EXISTING_ARTIFACT,"Reused from the local v6_17 artifact, not recomputed in P5. Lineage: R6P1-20260812T100822. train_start_date and burn_in_count are NOT_PRESENT_IN_SOURCE."
V6_24_MVP_0035,HDD__EDB__Enterprise__Forest__CHNPR01,HDD,EDB,NOT_APPLICABLE,Enterprise,Forest,CHNPR01,HDD|Organic|EDB|Enterprise|Forest,LinearRegression,Baseline,wape,81.08865713464661,smape,1.9791209853086078,rmse,11511.711096538062,mae,4077.839220475847,14,FALSE,NOT_CHAMPION,330,2,0,REUSED_HDD_EXISTING_ARTIFACT,"Reused from the local v6_17 artifact, not recomputed in P5. Lineage: R6P1-20260812T100822. train_start_date and burn_in_count are NOT_PRESENT_IN_SOURCE."
V6_24_MVP_0035,HDD__EDB__Enterprise__Forest__CHNPR01,HDD,EDB,NOT_APPLICABLE,Enterprise,Forest,CHNPR01,HDD|Organic|EDB|Enterprise|Forest,FNAR-V2,Neural,wape,9946.328748073938,smape,1.9824249311936541,rmse,6262766.230697017,mae,500187.4602670234,15,FALSE,NOT_CHAMPION,330,0,0,REUSED_HDD_EXISTING_ARTIFACT,"Reused from the local v6_17 artifact, not recomputed in P5. Lineage: R6P1-20260812T100822. train_start_date and burn_in_count are NOT_PRESENT_IN_SOURCE."
V6_24_MVP_0036,HDD__EDB__Enterprise__Forest__EURP192,HDD,EDB,NOT_APPLICABLE,Enterprise,Forest,EURP192,HDD|Organic|EDB|Enterprise|Forest,XGBoost,Challenger,wape,0.009274585768390419,smape,0.009531370268971722,rmse,1117.85325334058,mae,664.4912302378791,1,TRUE,Lowest wape among all 15 governed models for this series,330,0,0,REUSED_HDD_EXISTING_ARTIFACT,"Reused from the local v6_17 artifact, not recomputed in P5. Lineage: R6P1-20260812T100822. train_start_date and burn_in_count are NOT_PRESENT_IN_SOURCE."
V6_24_MVP_0036,HDD__EDB__Enterprise__Forest__EURP192,HDD,EDB,NOT_APPLICABLE,Enterprise,Forest,EURP192,HDD|Organic|EDB|Enterprise|Forest,ETS_Current,Baseline,wape,0.009301996869430408,smape,0.009336306289881217,rmse,1239.260436770269,mae,666.4551385683529,2,FALSE,NOT_CHAMPION,330,0,0,REUSED_HDD_EXISTING_ARTIFACT,"Reused from the local v6_17 artifact, not recomputed in P5. Lineage: R6P1-20260812T100822. train_start_date and burn_in_count are NOT_PRESENT_IN_SOURCE."
V6_24_MVP_0036,HDD__EDB__Enterprise__Forest__EURP192,HDD,EDB,NOT_APPLICABLE,Enterprise,Forest,EURP192,HDD|Organic|EDB|Enterprise|Forest,FixedGrowth_1_5,Baseline,wape,0.009686619773254294,smape,0.009768529231998094,rmse,905.8121041724418,mae,694.0120077290934,3,FALSE,NOT_CHAMPION,330,0,0,REUSED_HDD_EXISTING_ARTIFACT,"Reused from the local v6_17 artifact, not recomputed in P5. Lineage: R6P1-20260812T100822. train_start_date and burn_in_count are NOT_PRESENT_IN_SOURCE."
V6_24_MVP_0036,HDD__EDB__Enterprise__Forest__EURP192,HDD,EDB,NOT_APPLICABLE,Enterprise,Forest,EURP192,HDD|Organic|EDB|Enterprise|Forest,NLIN-DLIN_FIXED,Neural,wape,0.013522698677399655,smape,0.01351623094154659,rmse,1928.944978206416,mae,968.8534781689647,4,FALSE,NOT_CHAMPION,330,0,0,REUSED_HDD_EXISTING_ARTIFACT,"Reused from the local v6_17 artifact, not recomputed in P5. Lineage: R6P1-20260812T100822. train_start_date and burn_in_count are NOT_PRESENT_IN_SOURCE."
V6_24_MVP_0036,HDD__EDB__Enterprise__Forest__EURP192,HDD,EDB,NOT_APPLICABLE,Enterprise,Forest,EURP192,HDD|Organic|EDB|Enterprise|Forest,FixedGrowth_3,Baseline,wape,0.013575955378680058,smape,0.013475269629782875,rmse,1206.6150733745662,mae,972.6691322408518,5,FALSE,NOT_CHAMPION,330,0,0,REUSED_HDD_EXISTING_ARTIFACT,"Reused from the local v6_17 artifact, not recomputed in P5. Lineage: R6P1-20260812T100822. train_start_date and burn_in_count are NOT_PRESENT_IN_SOURCE."
V6_24_MVP_0036,HDD__EDB__Enterprise__Forest__EURP192,HDD,EDB,NOT_APPLICABLE,Enterprise,Forest,EURP192,HDD|Organic|EDB|Enterprise|Forest,LightGBM,Challenger,wape,0.014576737895830645,smape,0.015327553809995268,rmse,1922.7833912453414,mae,1044.3716559576999,6,FALSE,NOT_CHAMPION,330,0,0,REUSED_HDD_EXISTING_ARTIFACT,"Reused from the local v6_17 artifact, not recomputed in P5. Lineage: R6P1-20260812T100822. train_start_date and burn_in_count are NOT_PRESENT_IN_SOURCE."
V6_24_MVP_0036,HDD__EDB__Enterprise__Forest__EURP192,HDD,EDB,NOT_APPLICABLE,Enterprise,Forest,EURP192,HDD|Organic|EDB|Enterprise|Forest,Theta,Challenger,wape,0.016672038532626426,smape,0.016469890810002046,rmse,1525.9678239800658,mae,1194.4925274049074,7,FALSE,NOT_CHAMPION,330,0,0,REUSED_HDD_EXISTING_ARTIFACT,"Reused from the local v6_17 artifact, not recomputed in P5. Lineage: R6P1-20260812T100822. train_start_date and burn_in_count are NOT_PRESENT_IN_SOURCE."
V6_24_MVP_0036,HDD__EDB__Enterprise__Forest__EURP192,HDD,EDB,NOT_APPLICABLE,Enterprise,Forest,EURP192,HDD|Organic|EDB|Enterprise|Forest,FixedGrowth_4,Baseline,wape,0.01720331954088801,smape,0.016950479400287356,rmse,1524.4675798118462,mae,1232.5569304518833,8,FALSE,NOT_CHAMPION,330,0,0,REUSED_HDD_EXISTING_ARTIFACT,"Reused from the local v6_17 artifact, not recomputed in P5. Lineage: R6P1-20260812T100822. train_start_date and burn_in_count are NOT_PRESENT_IN_SOURCE."
V6_24_MVP_0036,HDD__EDB__Enterprise__Forest__EURP192,HDD,EDB,NOT_APPLICABLE,Enterprise,Forest,EURP192,HDD|Organic|EDB|Enterprise|Forest,FNAR-V2,Neural,wape,0.01894793591666089,smape,0.020150868512133983,rmse,2453.481815923732,mae,1357.552516322848,9,FALSE,NOT_CHAMPION,330,0,0,REUSED_HDD_EXISTING_ARTIFACT,"Reused from the local v6_17 artifact, not recomputed in P5. Lineage: R6P1-20260812T100822. train_start_date and burn_in_count are NOT_PRESENT_IN_SOURCE."
V6_24_MVP_0036,HDD__EDB__Enterprise__Forest__EURP192,HDD,EDB,NOT_APPLICABLE,Enterprise,Forest,EURP192,HDD|Organic|EDB|Enterprise|Forest,ETS Explicit,Challenger,wape,0.019097843653000227,smape,0.018787705189764338,rmse,2337.5314180969954,mae,1368.2928748283243,10,FALSE,NOT_CHAMPION,330,0,0,REUSED_HDD_EXISTING_ARTIFACT,"Reused from the local v6_17 artifact, not recomputed in P5. Lineage: R6P1-20260812T100822. train_start_date and burn_in_count are NOT_PRESENT_IN_SOURCE."
V6_24_MVP_0036,HDD__EDB__Enterprise__Forest__EURP192,HDD,EDB,NOT_APPLICABLE,Enterprise,Forest,EURP192,HDD|Organic|EDB|Enterprise|Forest,LinearRegression,Baseline,wape,0.021278241097155502,smape,0.02003247465001155,rmse,5849.38209550504,mae,1524.5106312064308,11,FALSE,NOT_CHAMPION,330,0,0,REUSED_HDD_EXISTING_ARTIFACT,"Reused from the local v6_17 artifact, not recomputed in P5. Lineage: R6P1-20260812T100822. train_start_date and burn_in_count are NOT_PRESENT_IN_SOURCE."
V6_24_MVP_0036,HDD__EDB__Enterprise__Forest__EURP192,HDD,EDB,NOT_APPLICABLE,Enterprise,Forest,EURP192,HDD|Organic|EDB|Enterprise|Forest,SMLP-TCN,Neural,wape,0.024660464133189706,smape,0.025250042314779623,rmse,2414.311826508537,mae,1766.834935739042,12,FALSE,NOT_CHAMPION,330,0,0,REUSED_HDD_EXISTING_ARTIFACT,"Reused from the local v6_17 artifact, not recomputed in P5. Lineage: R6P1-20260812T100822. train_start_date and burn_in_count are NOT_PRESENT_IN_SOURCE."
V6_24_MVP_0036,HDD__EDB__Enterprise__Forest__EURP192,HDD,EDB,NOT_APPLICABLE,Enterprise,Forest,EURP192,HDD|Organic|EDB|Enterprise|Forest,FixedGrowth_6,Baseline,wape,0.025664366375783804,smape,0.02503914341165358,rmse,2264.261660537961,mae,1838.760976737387,13,FALSE,NOT_CHAMPION,330,0,0,REUSED_HDD_EXISTING_ARTIFACT,"Reused from the local v6_17 artifact, not recomputed in P5. Lineage: R6P1-20260812T100822. train_start_date and burn_in_count are NOT_PRESENT_IN_SOURCE."
V6_24_MVP_0036,HDD__EDB__Enterprise__Forest__EURP192,HDD,EDB,NOT_APPLICABLE,Enterprise,Forest,EURP192,HDD|Organic|EDB|Enterprise|Forest,ARIMA_Fixed,Baseline,wape,0.025829139293481452,smape,0.02378444219482665,rmse,5275.4897706612755,mae,1850.566372851568,14,FALSE,NOT_CHAMPION,330,0,0,REUSED_HDD_EXISTING_ARTIFACT,"Reused from the local v6_17 artifact, not recomputed in P5. Lineage: R6P1-20260812T100822. train_start_date and burn_in_count are NOT_PRESENT_IN_SOURCE."
V6_24_MVP_0036,HDD__EDB__Enterprise__Forest__EURP192,HDD,EDB,NOT_APPLICABLE,Enterprise,Forest,EURP192,HDD|Organic|EDB|Enterprise|Forest,AutoARIMA,Challenger,wape,0.026128519730313094,smape,0.025940577962905623,rmse,2620.5878414658227,mae,1872.0159210844847,15,FALSE,NOT_CHAMPION,330,0,0,REUSED_HDD_EXISTING_ARTIFACT,"Reused from the local v6_17 artifact, not recomputed in P5. Lineage: R6P1-20260812T100822. train_start_date and burn_in_count are NOT_PRESENT_IN_SOURCE."
V6_24_MVP_0037,HDD__EDB__Enterprise__Forest__EURP309,HDD,EDB,NOT_APPLICABLE,Enterprise,Forest,EURP309,HDD|Organic|EDB|Enterprise|Forest,AutoARIMA,Challenger,wape,0.03910606020478387,smape,0.050020861813554474,rmse,0.021276516027502353,mae,0.01639468283190794,1,TRUE,Lowest wape among all 15 governed models for this series,330,0,0,REUSED_HDD_EXISTING_ARTIFACT,"Reused from the local v6_17 artifact, not recomputed in P5. Lineage: R6P1-20260812T100822. train_start_date and burn_in_count are NOT_PRESENT_IN_SOURCE."
V6_24_MVP_0037,HDD__EDB__Enterprise__Forest__EURP309,HDD,EDB,NOT_APPLICABLE,Enterprise,Forest,EURP309,HDD|Organic|EDB|Enterprise|Forest,ARIMA_Fixed,Baseline,wape,0.04416837155213595,smape,0.06350948409849051,rmse,0.02785591793116651,mae,0.01851698787878794,2,FALSE,NOT_CHAMPION,330,0,0,REUSED_HDD_EXISTING_ARTIFACT,"Reused from the local v6_17 artifact, not recomputed in P5. Lineage: R6P1-20260812T100822. train_start_date and burn_in_count are NOT_PRESENT_IN_SOURCE."
V6_24_MVP_0037,HDD__EDB__Enterprise__Forest__EURP309,HDD,EDB,NOT_APPLICABLE,Enterprise,Forest,EURP309,HDD|Organic|EDB|Enterprise|Forest,ETS Explicit,Challenger,wape,0.04786607099150774,smape,0.0638330197931462,rmse,0.03153216052418382,mae,0.02006719797918584,3,FALSE,NOT_CHAMPION,330,0,0,REUSED_HDD_EXISTING_ARTIFACT,"Reused from the local v6_17 artifact, not recomputed in P5. Lineage: R6P1-20260812T100822. train_start_date and burn_in_count are NOT_PRESENT_IN_SOURCE."
V6_24_MVP_0037,HDD__EDB__Enterprise__Forest__EURP309,HDD,EDB,NOT_APPLICABLE,Enterprise,Forest,EURP309,HDD|Organic|EDB|Enterprise|Forest,Theta,Challenger,wape,0.04857931616405892,smape,0.054173457364959425,rmse,0.027345821465306407,mae,0.02036621629819143,4,FALSE,NOT_CHAMPION,330,0,0,REUSED_HDD_EXISTING_ARTIFACT,"Reused from the local v6_17 artifact, not recomputed in P5. Lineage: R6P1-20260812T100822. train_start_date and burn_in_count are NOT_PRESENT_IN_SOURCE."
V6_24_MVP_0037,HDD__EDB__Enterprise__Forest__EURP309,HDD,EDB,NOT_APPLICABLE,Enterprise,Forest,EURP309,HDD|Organic|EDB|Enterprise|Forest,LinearRegression,Baseline,wape,0.050026191049826654,smape,0.0642787189338539,rmse,0.02740020502132322,mae,0.020972798877090883,5,FALSE,NOT_CHAMPION,330,0,0,REUSED_HDD_EXISTING_ARTIFACT,"Reused from the local v6_17 artifact, not recomputed in P5. Lineage: R6P1-20260812T100822. train_start_date and burn_in_count are NOT_PRESENT_IN_SOURCE."
V6_24_MVP_0037,HDD__EDB__Enterprise__Forest__EURP309,HDD,EDB,NOT_APPLICABLE,Enterprise,Forest,EURP309,HDD|Organic|EDB|Enterprise|Forest,NLIN-DLIN_FIXED,Neural,wape,0.05218950367085668,smape,0.06830845125288287,rmse,0.03750212387663755,mae,0.02187973821340664,6,FALSE,NOT_CHAMPION,330,0,0,REUSED_HDD_EXISTING_ARTIFACT,"Reused from the local v6_17 artifact, not recomputed in P5. Lineage: R6P1-20260812T100822. train_start_date and burn_in_count are NOT_PRESENT_IN_SOURCE."
V6_24_MVP_0037,HDD__EDB__Enterprise__Forest__EURP309,HDD,EDB,NOT_APPLICABLE,Enterprise,Forest,EURP309,HDD|Organic|EDB|Enterprise|Forest,ETS_Current,Baseline,wape,0.06381724819840424,smape,0.0777148773368443,rmse,0.045092177736660126,mae,0.026754511652135077,7,FALSE,NOT_CHAMPION,330,0,0,REUSED_HDD_EXISTING_ARTIFACT,"Reused from the local v6_17 artifact, not recomputed in P5. Lineage: R6P1-20260812T100822. train_start_date and burn_in_count are NOT_PRESENT_IN_SOURCE."
V6_24_MVP_0037,HDD__EDB__Enterprise__Forest__EURP309,HDD,EDB,NOT_APPLICABLE,Enterprise,Forest,EURP309,HDD|Organic|EDB|Enterprise|Forest,FixedGrowth_6,Baseline,wape,0.06509915347314407,smape,0.07460004664205445,rmse,0.03621786164762449,mae,0.02729193296969696,8,FALSE,NOT_CHAMPION,330,0,0,REUSED_HDD_EXISTING_ARTIFACT,"Reused from the local v6_17 artifact, not recomputed in P5. Lineage: R6P1-20260812T100822. train_start_date and burn_in_count are NOT_PRESENT_IN_SOURCE."
V6_24_MVP_0037,HDD__EDB__Enterprise__Forest__EURP309,HDD,EDB,NOT_APPLICABLE,Enterprise,Forest,EURP309,HDD|Organic|EDB|Enterprise|Forest,FixedGrowth_4,Baseline,wape,0.07430722482251272,smape,0.08418001187449584,rmse,0.040101040661630345,mae,0.031152291402020194,9,FALSE,NOT_CHAMPION,330,0,0,REUSED_HDD_EXISTING_ARTIFACT,"Reused from the local v6_17 artifact, not recomputed in P5. Lineage: R6P1-20260812T100822. train_start_date and burn_in_count are NOT_PRESENT_IN_SOURCE."
V6_24_MVP_0037,HDD__EDB__Enterprise__Forest__EURP309,HDD,EDB,NOT_APPLICABLE,Enterprise,Forest,EURP309,HDD|Organic|EDB|Enterprise|Forest,FixedGrowth_3,Baseline,wape,0.07892123583453528,smape,0.08903679546848593,rmse,0.042118810980109146,mae,0.033086652642424226,10,FALSE,NOT_CHAMPION,330,0,0,REUSED_HDD_EXISTING_ARTIFACT,"Reused from the local v6_17 artifact, not recomputed in P5. Lineage: R6P1-20260812T100822. train_start_date and burn_in_count are NOT_PRESENT_IN_SOURCE."
V6_24_MVP_0037,HDD__EDB__Enterprise__Forest__EURP309,HDD,EDB,NOT_APPLICABLE,Enterprise,Forest,EURP309,HDD|Organic|EDB|Enterprise|Forest,FixedGrowth_1_5,Baseline,wape,0.08584931832373464,smape,0.09639524798068883,rmse,0.045221636393769665,mae,0.035991156815151505,11,FALSE,NOT_CHAMPION,330,0,0,REUSED_HDD_EXISTING_ARTIFACT,"Reused from the local v6_17 artifact, not recomputed in P5. Lineage: R6P1-20260812T100822. train_start_date and burn_in_count are NOT_PRESENT_IN_SOURCE."
V6_24_MVP_0037,HDD__EDB__Enterprise__Forest__EURP309,HDD,EDB,NOT_APPLICABLE,Enterprise,Forest,EURP309,HDD|Organic|EDB|Enterprise|Forest,XGBoost,Challenger,wape,0.09668036981541123,smape,0.10981451645893173,rmse,0.049575490618196924,mae,0.040531927555344315,12,FALSE,NOT_CHAMPION,330,0,0,REUSED_HDD_EXISTING_ARTIFACT,"Reused from the local v6_17 artifact, not recomputed in P5. Lineage: R6P1-20260812T100822. train_start_date and burn_in_count are NOT_PRESENT_IN_SOURCE."
V6_24_MVP_0037,HDD__EDB__Enterprise__Forest__EURP309,HDD,EDB,NOT_APPLICABLE,Enterprise,Forest,EURP309,HDD|Organic|EDB|Enterprise|Forest,SMLP-TCN,Neural,wape,0.11417126598713473,smape,0.13501003542596995,rmse,0.05799988843975472,mae,0.047864747422127006,13,FALSE,NOT_CHAMPION,330,0,0,REUSED_HDD_EXISTING_ARTIFACT,"Reused from the local v6_17 artifact, not recomputed in P5. Lineage: R6P1-20260812T100822. train_start_date and burn_in_count are NOT_PRESENT_IN_SOURCE."
V6_24_MVP_0037,HDD__EDB__Enterprise__Forest__EURP309,HDD,EDB,NOT_APPLICABLE,Enterprise,Forest,EURP309,HDD|Organic|EDB|Enterprise|Forest,LightGBM,Challenger,wape,0.17698110800406702,smape,0.2906305632916378,rmse,0.08410389317683006,mae,0.07419691776087875,14,FALSE,NOT_CHAMPION,330,0,0,REUSED_HDD_EXISTING_ARTIFACT,"Reused from the local v6_17 artifact, not recomputed in P5. Lineage: R6P1-20260812T100822. train_start_date and burn_in_count are NOT_PRESENT_IN_SOURCE."
V6_24_MVP_0037,HDD__EDB__Enterprise__Forest__EURP309,HDD,EDB,NOT_APPLICABLE,Enterprise,Forest,EURP309,HDD|Organic|EDB|Enterprise|Forest,FNAR-V2,Neural,wape,0.20998559892562899,smape,0.3596763336473178,rmse,0.09455920347296073,mae,0.0880336008185446,15,FALSE,NOT_CHAMPION,330,0,12,REUSED_HDD_EXISTING_ARTIFACT,"Reused from the local v6_17 artifact, not recomputed in P5. Lineage: R6P1-20260812T100822. train_start_date and burn_in_count are NOT_PRESENT_IN_SOURCE."
V6_24_MVP_0038,HDD__EDB__Enterprise__Forest__GBRP265,HDD,EDB,NOT_APPLICABLE,Enterprise,Forest,GBRP265,HDD|Organic|EDB|Enterprise|Forest,FixedGrowth_1_5,Baseline,wape,0.013075877701966965,smape,0.013304347979877777,rmse,2711.1206108141037,mae,1895.6346948748476,1,TRUE,Lowest wape among all 15 governed models for this series,330,0,0,REUSED_HDD_EXISTING_ARTIFACT,"Reused from the local v6_17 artifact, not recomputed in P5. Lineage: R6P1-20260812T100822. train_start_date and burn_in_count are NOT_PRESENT_IN_SOURCE."
V6_24_MVP_0038,HDD__EDB__Enterprise__Forest__GBRP265,HDD,EDB,NOT_APPLICABLE,Enterprise,Forest,GBRP265,HDD|Organic|EDB|Enterprise|Forest,ETS Explicit,Challenger,wape,0.013921489712845157,smape,0.01413845232395254,rmse,2849.8077020166397,mae,2018.2246657172986,2,FALSE,NOT_CHAMPION,330,0,0,REUSED_HDD_EXISTING_ARTIFACT,"Reused from the local v6_17 artifact, not recomputed in P5. Lineage: R6P1-20260812T100822. train_start_date and burn_in_count are NOT_PRESENT_IN_SOURCE."
V6_24_MVP_0038,HDD__EDB__Enterprise__Forest__GBRP265,HDD,EDB,NOT_APPLICABLE,Enterprise,Forest,GBRP265,HDD|Organic|EDB|Enterprise|Forest,FixedGrowth_3,Baseline,wape,0.014300917278993682,smape,0.01440203063728233,rmse,2832.9788150074965,mae,2073.230996839138,3,FALSE,NOT_CHAMPION,330,0,0,REUSED_HDD_EXISTING_ARTIFACT,"Reused from the local v6_17 artifact, not recomputed in P5. Lineage: R6P1-20260812T100822. train_start_date and burn_in_count are NOT_PRESENT_IN_SOURCE."
V6_24_MVP_0038,HDD__EDB__Enterprise__Forest__GBRP265,HDD,EDB,NOT_APPLICABLE,Enterprise,Forest,GBRP265,HDD|Organic|EDB|Enterprise|Forest,Theta,Challenger,wape,0.014317568648615641,smape,0.014530087884628302,rmse,2930.829527683734,mae,2075.6449773528757,4,FALSE,NOT_CHAMPION,330,0,0,REUSED_HDD_EXISTING_ARTIFACT,"Reused from the local v6_17 artifact, not recomputed in P5. Lineage: R6P1-20260812T100822. train_start_date and burn_in_count are NOT_PRESENT_IN_SOURCE."
V6_24_MVP_0038,HDD__EDB__Enterprise__Forest__GBRP265,HDD,EDB,NOT_APPLICABLE,Enterprise,Forest,GBRP265,HDD|Organic|EDB|Enterprise|Forest,FixedGrowth_4,Baseline,wape,0.01650519694712204,smape,0.0165133526371405,rmse,3207.253411195084,mae,2392.78958490109,5,FALSE,NOT_CHAMPION,330,0,0,REUSED_HDD_EXISTING_ARTIFACT,"Reused from the local v6_17 artifact, not recomputed in P5. Lineage: R6P1-20260812T100822. train_start_date and burn_in_count are NOT_PRESENT_IN_SOURCE."
V6_24_MVP_0038,HDD__EDB__Enterprise__Forest__GBRP265,HDD,EDB,NOT_APPLICABLE,Enterprise,Forest,GBRP265,HDD|Organic|EDB|Enterprise|Forest,AutoARIMA,Challenger,wape,0.016720826409125835,smape,0.016915941931184075,rmse,3155.4223301412344,mae,2424.049795399243,6,FALSE,NOT_CHAMPION,330,0,0,REUSED_HDD_EXISTING_ARTIFACT,"Reused from the local v6_17 artifact, not recomputed in P5. Lineage: R6P1-20260812T100822. train_start_date and burn_in_count are NOT_PRESENT_IN_SOURCE."
V6_24_MVP_0038,HDD__EDB__Enterprise__Forest__GBRP265,HDD,EDB,NOT_APPLICABLE,Enterprise,Forest,GBRP265,HDD|Organic|EDB|Enterprise|Forest,NLIN-DLIN_FIXED,Neural,wape,0.02041909896809274,smape,0.02090390647934133,rmse,4037.4632145420865,mae,2960.195355465675,7,FALSE,NOT_CHAMPION,330,0,0,REUSED_HDD_EXISTING_ARTIFACT,"Reused from the local v6_17 artifact, not recomputed in P5. Lineage: R6P1-20260812T100822. train_start_date and burn_in_count are NOT_PRESENT_IN_SOURCE."
V6_24_MVP_0038,HDD__EDB__Enterprise__Forest__GBRP265,HDD,EDB,NOT_APPLICABLE,Enterprise,Forest,GBRP265,HDD|Organic|EDB|Enterprise|Forest,ARIMA_Fixed,Baseline,wape,0.020534088666448673,smape,0.020942535471732946,rmse,3955.820108947276,mae,2976.8656292878227,8,FALSE,NOT_CHAMPION,330,0,0,REUSED_HDD_EXISTING_ARTIFACT,"Reused from the local v6_17 artifact, not recomputed in P5. Lineage: R6P1-20260812T100822. train_start_date and burn_in_count are NOT_PRESENT_IN_SOURCE."
V6_24_MVP_0038,HDD__EDB__Enterprise__Forest__GBRP265,HDD,EDB,NOT_APPLICABLE,Enterprise,Forest,GBRP265,HDD|Organic|EDB|Enterprise|Forest,XGBoost,Challenger,wape,0.02064864033775841,smape,0.021135855581380435,rmse,3894.738636395553,mae,2993.4724015015126,9,FALSE,NOT_CHAMPION,330,0,0,REUSED_HDD_EXISTING_ARTIFACT,"Reused from the local v6_17 artifact, not recomputed in P5. Lineage: R6P1-20260812T100822. train_start_date and burn_in_count are NOT_PRESENT_IN_SOURCE."
V6_24_MVP_0038,HDD__EDB__Enterprise__Forest__GBRP265,HDD,EDB,NOT_APPLICABLE,Enterprise,Forest,GBRP265,HDD|Organic|EDB|Enterprise|Forest,LightGBM,Challenger,wape,0.021944555483460366,smape,0.022133061891563686,rmse,3903.6690998733593,mae,3181.343668562758,10,FALSE,NOT_CHAMPION,330,0,0,REUSED_HDD_EXISTING_ARTIFACT,"Reused from the local v6_17 artifact, not recomputed in P5. Lineage: R6P1-20260812T100822. train_start_date and burn_in_count are NOT_PRESENT_IN_SOURCE."
V6_24_MVP_0038,HDD__EDB__Enterprise__Forest__GBRP265,HDD,EDB,NOT_APPLICABLE,Enterprise,Forest,GBRP265,HDD|Organic|EDB|Enterprise|Forest,FixedGrowth_6,Baseline,wape,0.023250811074232648,smape,0.02304894569265614,rmse,4376.371572899578,mae,3370.714009482182,11,FALSE,NOT_CHAMPION,330,0,0,REUSED_HDD_EXISTING_ARTIFACT,"Reused from the local v6_17 artifact, not recomputed in P5. Lineage: R6P1-20260812T100822. train_start_date and burn_in_count are NOT_PRESENT_IN_SOURCE."
V6_24_MVP_0038,HDD__EDB__Enterprise__Forest__GBRP265,HDD,EDB,NOT_APPLICABLE,Enterprise,Forest,GBRP265,HDD|Organic|EDB|Enterprise|Forest,ETS_Current,Baseline,wape,0.028635483298095645,smape,0.02948493271621458,rmse,5898.442476994544,mae,4151.340115104762,12,FALSE,NOT_CHAMPION,330,0,0,REUSED_HDD_EXISTING_ARTIFACT,"Reused from the local v6_17 artifact, not recomputed in P5. Lineage: R6P1-20260812T100822. train_start_date and burn_in_count are NOT_PRESENT_IN_SOURCE."
V6_24_MVP_0038,HDD__EDB__Enterprise__Forest__GBRP265,HDD,EDB,NOT_APPLICABLE,Enterprise,Forest,GBRP265,HDD|Organic|EDB|Enterprise|Forest,SMLP-TCN,Neural,wape,0.032716465507539774,smape,0.033621888577591956,rmse,6132.728704816754,mae,4742.967816259048,13,FALSE,NOT_CHAMPION,330,0,0,REUSED_HDD_EXISTING_ARTIFACT,"Reused from the local v6_17 artifact, not recomputed in P5. Lineage: R6P1-20260812T100822. train_start_date and burn_in_count are NOT_PRESENT_IN_SOURCE."
V6_24_MVP_0038,HDD__EDB__Enterprise__Forest__GBRP265,HDD,EDB,NOT_APPLICABLE,Enterprise,Forest,GBRP265,HDD|Organic|EDB|Enterprise|Forest,FNAR-V2,Neural,wape,0.03382874663199979,smape,0.03397438092306875,rmse,5973.3327082221795,mae,4904.217312318777,14,FALSE,NOT_CHAMPION,330,0,0,REUSED_HDD_EXISTING_ARTIFACT,"Reused from the local v6_17 artifact, not recomputed in P5. Lineage: R6P1-20260812T100822. train_start_date and burn_in_count are NOT_PRESENT_IN_SOURCE."
V6_24_MVP_0038,HDD__EDB__Enterprise__Forest__GBRP265,HDD,EDB,NOT_APPLICABLE,Enterprise,Forest,GBRP265,HDD|Organic|EDB|Enterprise|Forest,LinearRegression,Baseline,wape,0.0870318696266117,smape,0.05874546964948797,rmse,51361.09750757476,mae,12617.174570179104,15,FALSE,NOT_CHAMPION,330,0,0,REUSED_HDD_EXISTING_ARTIFACT,"Reused from the local v6_17 artifact, not recomputed in P5. Lineage: R6P1-20260812T100822. train_start_date and burn_in_count are NOT_PRESENT_IN_SOURCE."
