run_id,entity_key,window_id,model_name,forecast_rows,rmsse,rmse_model_adjusted,rmse_naive,denominator_floored,risk_status,created_timestamp
non_negative_policy_20260612_122931,KOR-Go Local,5,LinearRegression,30,0.20307710148004648,88.56702010874345,436.1250946722109,False,beats_naive,2026-06-12T12:29:31
non_negative_policy_20260612_122931,KOR-Go Local,6,ARIMA_Fixed,30,5.706156574958505,1391.0922868255477,243.7879627997526,False,high_risk,2026-06-12T12:29:31
non_negative_policy_20260612_122931,KOR-Go Local,6,ETS_Current,30,2.3428728882532805,571.1642085260397,243.7879627997526,False,warning,2026-06-12T12:29:31
non_negative_policy_20260612_122931,KOR-Go Local,6,FixedGrowth_1_5,30,0.8812187103625603,214.83051418031377,243.7879627997526,False,beats_naive,2026-06-12T12:29:31
non_negative_policy_20260612_122931,KOR-Go Local,6,FixedGrowth_3,30,1.252711256869928,305.39592528863733,243.7879627997526,False,acceptable,2026-06-12T12:29:31
non_negative_policy_20260612_122931,KOR-Go Local,6,FixedGrowth_4,30,1.631664699143648,397.78021297650116,243.7879627997526,False,acceptable,2026-06-12T12:29:31
non_negative_policy_20260612_122931,KOR-Go Local,6,FixedGrowth_6,30,2.4906508455797964,607.1906956893798,243.7879627997526,False,warning,2026-06-12T12:29:31
non_negative_policy_20260612_122931,KOR-Go Local,6,LinearRegression,30,0.8637184571722655,210.56416310657195,243.7879627997526,False,beats_naive,2026-06-12T12:29:31
non_negative_policy_20260612_122931,KOR-Go Local,7,ARIMA_Fixed,30,1.3964670579284206,936.4771814122707,670.6045632050077,False,acceptable,2026-06-12T12:29:31
non_negative_policy_20260612_122931,KOR-Go Local,7,ETS_Current,30,1.2703320266346707,851.8904538466755,670.6045632050077,False,acceptable,2026-06-12T12:29:31
non_negative_policy_20260612_122931,KOR-Go Local,7,FixedGrowth_1_5,30,0.7376330440699704,494.6600853241227,670.6045632050077,False,beats_naive,2026-06-12T12:29:31
non_negative_policy_20260612_122931,KOR-Go Local,7,FixedGrowth_3,30,0.4823398924376024,323.4593328844687,670.6045632050077,False,beats_naive,2026-06-12T12:29:31
non_negative_policy_20260612_122931,KOR-Go Local,7,FixedGrowth_4,30,0.32444744711782664,217.57593855742996,670.6045632050077,False,beats_naive,2026-06-12T12:29:31
non_negative_policy_20260612_122931,KOR-Go Local,7,FixedGrowth_6,30,0.20758268084997641,139.20589302032295,670.6045632050077,False,beats_naive,2026-06-12T12:29:31
non_negative_policy_20260612_122931,KOR-Go Local,7,LinearRegression,30,0.844678134584419,566.445011491805,670.6045632050077,False,beats_naive,2026-06-12T12:29:31
non_negative_policy_20260612_122931,KOR-Go Local,8,ARIMA_Fixed,30,0.522860972815559,652.8971408865864,1248.7012319370374,False,beats_naive,2026-06-12T12:29:31
non_negative_policy_20260612_122931,KOR-Go Local,8,ETS_Current,30,0.7599191487652511,948.911977235714,1248.7012319370374,False,beats_naive,2026-06-12T12:29:31
non_negative_policy_20260612_122931,KOR-Go Local,8,FixedGrowth_1_5,30,0.850472862780496,1061.9865114830245,1248.7012319370374,False,beats_naive,2026-06-12T12:29:31
non_negative_policy_20260612_122931,KOR-Go Local,8,FixedGrowth_3,30,0.7015542405778804,876.031644480252,1248.7012319370374,False,beats_naive,2026-06-12T12:29:31
non_negative_policy_20260612_122931,KOR-Go Local,8,FixedGrowth_4,30,0.6028360385377789,752.7621039781679,1248.7012319370374,False,beats_naive,2026-06-12T12:29:31
non_negative_policy_20260612_122931,KOR-Go Local,8,FixedGrowth_6,30,0.4082124351712239,509.7353706903253,1248.7012319370374,False,beats_naive,2026-06-12T12:29:31
non_negative_policy_20260612_122931,KOR-Go Local,8,LinearRegression,30,0.8152354252134651,1017.9854797827685,1248.7012319370374,False,beats_naive,2026-06-12T12:29:31
non_negative_policy_20260612_122931,KOR-Go Local,9,ARIMA_Fixed,30,0.40354881713686935,1239.4457089876696,3071.3649906878404,False,beats_naive,2026-06-12T12:29:31
non_negative_policy_20260612_122931,KOR-Go Local,9,ETS_Current,30,0.43412890765383055,1333.3683284135295,3071.3649906878404,False,beats_naive,2026-06-12T12:29:31
non_negative_policy_20260612_122931,KOR-Go Local,9,FixedGrowth_1_5,30,0.9321519617042632,2862.9789011794664,3071.3649906878404,False,beats_naive,2026-06-12T12:29:31
non_negative_policy_20260612_122931,KOR-Go Local,9,FixedGrowth_3,30,0.8643327434073804,2654.6813284066043,3071.3649906878404,False,beats_naive,2026-06-12T12:29:31
non_negative_policy_20260612_122931,KOR-Go Local,9,FixedGrowth_4,30,0.8191394774176725,2515.876313430972,3071.3649906878404,False,beats_naive,2026-06-12T12:29:31
non_negative_policy_20260612_122931,KOR-Go Local,9,FixedGrowth_6,30,0.7288129460183334,2238.450567160776,3071.3649906878404,False,beats_naive,2026-06-12T12:29:31
non_negative_policy_20260612_122931,KOR-Go Local,9,LinearRegression,30,0.9467922740629392,2907.9446440106385,3071.3649906878404,False,beats_naive,2026-06-12T12:29:31
non_negative_policy_20260612_122931,KOR-Go Local,10,ARIMA_Fixed,30,14.297523700140786,2758.0188865561563,192.90185799999745,False,high_risk,2026-06-12T12:29:31
non_negative_policy_20260612_122931,KOR-Go Local,10,ETS_Current,30,13.352049166071774,2575.6350922425618,192.90185799999745,False,high_risk,2026-06-12T12:29:31
non_negative_policy_20260612_122931,KOR-Go Local,10,FixedGrowth_1_5,30,0.6607366021552675,127.45731820435623,192.90185799999745,False,beats_naive,2026-06-12T12:29:31
non_negative_policy_20260612_122931,KOR-Go Local,10,FixedGrowth_3,30,1.8310885465970352,353.220382801083,192.90185799999745,False,acceptable,2026-06-12T12:29:31
non_negative_policy_20260612_122931,KOR-Go Local,10,FixedGrowth_4,30,2.6889184027687048,518.6973559044686,192.90185799999745,False,warning,2026-06-12T12:29:31
non_negative_policy_20260612_122931,KOR-Go Local,10,FixedGrowth_6,30,4.429980669647618,854.5515020790984,192.90185799999745,False,warning,2026-06-12T12:29:31
non_negative_policy_20260612_122931,KOR-Go Local,10,LinearRegression,30,9.323874779236547,1798.592768674046,192.90185799999745,False,high_risk,2026-06-12T12:29:31
non_negative_policy_20260612_122931,KOR-Go Local,11,ARIMA_Fixed,30,0.0,0.0,0.001,True,beats_naive,2026-06-12T12:29:31
non_negative_policy_20260612_122931,KOR-Go Local,11,ETS_Current,30,2953.9476408697906,2.9539476408697904,0.001,True,high_risk,2026-06-12T12:29:31
non_negative_policy_20260612_122931,KOR-Go Local,11,FixedGrowth_1_5,30,256157.79167397774,256.1577916739777,0.001,True,high_risk,2026-06-12T12:29:31
non_negative_policy_20260612_122931,KOR-Go Local,11,FixedGrowth_3,30,512315.5833479554,512.3155833479555,0.001,True,high_risk,2026-06-12T12:29:31
non_negative_policy_20260612_122931,KOR-Go Local,11,FixedGrowth_4,30,683087.4444639406,683.0874444639405,0.001,True,high_risk,2026-06-12T12:29:31
non_negative_policy_20260612_122931,KOR-Go Local,11,FixedGrowth_6,30,1024631.1666959112,1024.6311666959111,0.001,True,high_risk,2026-06-12T12:29:31
non_negative_policy_20260612_122931,KOR-Go Local,11,LinearRegression,30,535533.2389832038,535.5332389832037,0.001,True,high_risk,2026-06-12T12:29:31
non_negative_policy_20260612_122931,KOR-Go Local,12,ARIMA_Fixed,30,0.0,0.0,0.001,True,beats_naive,2026-06-12T12:29:31
non_negative_policy_20260612_122931,KOR-Go Local,12,ETS_Current,30,2.098785993020998,0.002098785993020998,0.001,True,warning,2026-06-12T12:29:31
non_negative_policy_20260612_122931,KOR-Go Local,12,FixedGrowth_1_5,30,256157.79167397774,256.1577916739777,0.001,True,high_risk,2026-06-12T12:29:31
non_negative_policy_20260612_122931,KOR-Go Local,12,FixedGrowth_3,30,512315.5833479554,512.3155833479555,0.001,True,high_risk,2026-06-12T12:29:31
non_negative_policy_20260612_122931,KOR-Go Local,12,FixedGrowth_4,30,683087.4444639406,683.0874444639405,0.001,True,high_risk,2026-06-12T12:29:31
non_negative_policy_20260612_122931,KOR-Go Local,12,FixedGrowth_6,30,1024631.1666959112,1024.6311666959111,0.001,True,high_risk,2026-06-12T12:29:31
non_negative_policy_20260612_122931,KOR-Go Local,12,LinearRegression,30,448735.8417595633,448.73584175956324,0.001,True,high_risk,2026-06-12T12:29:31
non_negative_policy_20260612_122931,LAM-Multitenant,1,ARIMA_Fixed,30,0.1443148938181923,199.52657070829446,1382.5778159782853,False,beats_naive,2026-06-12T12:29:31
non_negative_policy_20260612_122931,LAM-Multitenant,1,ETS_Current,30,0.22768503172670282,314.79227389565136,1382.5778159782853,False,beats_naive,2026-06-12T12:29:31
non_negative_policy_20260612_122931,LAM-Multitenant,1,FixedGrowth_1_5,30,0.07893388740815739,109.13224165944614,1382.5778159782853,False,beats_naive,2026-06-12T12:29:31
non_negative_policy_20260612_122931,LAM-Multitenant,1,FixedGrowth_3,30,1.0773536219297117,1489.5252176438762,1382.5778159782853,False,acceptable,2026-06-12T12:29:31
non_negative_policy_20260612_122931,LAM-Multitenant,1,FixedGrowth_4,30,1.7674252332575529,2443.602918902139,1382.5778159782853,False,acceptable,2026-06-12T12:29:31
non_negative_policy_20260612_122931,LAM-Multitenant,1,FixedGrowth_6,30,3.148698221719496,4353.320310559652,1382.5778159782853,False,warning,2026-06-12T12:29:31
non_negative_policy_20260612_122931,LAM-Multitenant,1,LinearRegression,30,0.08100154301448342,111.99093643183562,1382.5778159782853,False,beats_naive,2026-06-12T12:29:31
non_negative_policy_20260612_122931,LAM-Multitenant,2,ARIMA_Fixed,30,0.9046766964238759,1900.0492045774795,2100.2521807936937,False,beats_naive,2026-06-12T12:29:31
non_negative_policy_20260612_122931,LAM-Multitenant,2,ETS_Current,30,0.32887750307521796,690.7256930477112,2100.2521807936937,False,beats_naive,2026-06-12T12:29:31
non_negative_policy_20260612_122931,LAM-Multitenant,2,FixedGrowth_1_5,30,0.31797214112702665,667.8216828336779,2100.2521807936937,False,beats_naive,2026-06-12T12:29:31
non_negative_policy_20260612_122931,LAM-Multitenant,2,FixedGrowth_3,30,0.40091786863698703,842.0286279239916,2100.2521807936937,False,beats_naive,2026-06-12T12:29:31
non_negative_policy_20260612_122931,LAM-Multitenant,2,FixedGrowth_4,30,0.8561543362503162,1798.1400118057038,2100.2521807936937,False,beats_naive,2026-06-12T12:29:31
non_negative_policy_20260612_122931,LAM-Multitenant,2,FixedGrowth_6,30,1.7763897556818127,3730.8664583103036,2100.2521807936937,False,acceptable,2026-06-12T12:29:31
non_negative_policy_20260612_122931,LAM-Multitenant,2,LinearRegression,30,0.36232679508975596,760.9776415472497,2100.2521807936937,False,beats_naive,2026-06-12T12:29:31
non_negative_policy_20260612_122931,LAM-Multitenant,3,ARIMA_Fixed,30,0.7396253580767251,1197.0448477546302,1618.4475487256811,False,beats_naive,2026-06-12T12:29:31
non_negative_policy_20260612_122931,LAM-Multitenant,3,ETS_Current,30,0.39512980916235935,639.4968710672666,1618.4475487256811,False,beats_naive,2026-06-12T12:29:31
non_negative_policy_20260612_122931,LAM-Multitenant,3,FixedGrowth_1_5,30,0.09232277933078746,149.41957589945497,1618.4475487256811,False,beats_naive,2026-06-12T12:29:31
non_negative_policy_20260612_122931,LAM-Multitenant,3,FixedGrowth_3,30,0.8392115510120931,1358.219877597799,1618.4475487256811,False,beats_naive,2026-06-12T12:29:31
non_negative_policy_20260612_122931,LAM-Multitenant,3,FixedGrowth_4,30,1.4510205074631946,2348.4005834545014,1618.4475487256811,False,acceptable,2026-06-12T12:29:31
non_negative_policy_20260612_122931,LAM-Multitenant,3,FixedGrowth_6,30,2.6753445010775447,4329.904749765683,1618.4475487256811,False,warning,2026-06-12T12:29:31
non_negative_policy_20260612_122931,LAM-Multitenant,3,LinearRegression,30,0.24608215344567383,398.27105802928776,1618.4475487256811,False,beats_naive,2026-06-12T12:29:31
non_negative_policy_20260612_122931,LAM-Multitenant,4,ARIMA_Fixed,30,1.166693868727793,7121.60528608071,6104.0907790544725,False,acceptable,2026-06-12T12:29:31
non_negative_policy_20260612_122931,LAM-Multitenant,4,ETS_Current,30,1.1118372413100337,6786.755452489939,6104.0907790544725,False,acceptable,2026-06-12T12:29:31
non_negative_policy_20260612_122931,LAM-Multitenant,4,FixedGrowth_1_5,30,1.1143224971010408,6801.925679447419,6104.0907790544725,False,acceptable,2026-06-12T12:29:31
non_negative_policy_20260612_122931,LAM-Multitenant,4,FixedGrowth_3,30,1.2672298726612705,7735.286180654035,6104.0907790544725,False,acceptable,2026-06-12T12:29:31
non_negative_policy_20260612_122931,LAM-Multitenant,4,FixedGrowth_4,30,1.3844371885986344,8450.730277105024,6104.0907790544725,False,acceptable,2026-06-12T12:29:31
non_negative_policy_20260612_122931,LAM-Multitenant,4,FixedGrowth_6,30,1.6436277804377142,10032.85317876762,6104.0907790544725,False,acceptable,2026-06-12T12:29:31
non_negative_policy_20260612_122931,LAM-Multitenant,4,LinearRegression,30,1.1069514306603545,6756.932020755027,6104.0907790544725,False,acceptable,2026-06-12T12:29:31
non_negative_policy_20260612_122931,LAM-Multitenant,5,ARIMA_Fixed,30,5.405593410700744,159248.56581131506,29459.960028823396,False,high_risk,2026-06-12T12:29:31
non_negative_policy_20260612_122931,LAM-Multitenant,5,ETS_Current,30,3.311069324746694,97543.96995970087,29459.960028823396,False,warning,2026-06-12T12:29:31
non_negative_policy_20260612_122931,LAM-Multitenant,5,FixedGrowth_1_5,30,0.9597864695704428,28275.271029750766,29459.960028823396,False,beats_naive,2026-06-12T12:29:31
non_negative_policy_20260612_122931,LAM-Multitenant,5,FixedGrowth_3,30,0.9198339874786192,27098.272504273362,29459.960028823396,False,beats_naive,2026-06-12T12:29:31
non_negative_policy_20260612_122931,LAM-Multitenant,5,FixedGrowth_4,30,0.8933613313826737,26318.389113830017,29459.960028823396,False,beats_naive,2026-06-12T12:29:31
non_negative_policy_20260612_122931,LAM-Multitenant,5,FixedGrowth_6,30,0.8408607790597327,24771.724940905027,29459.960028823396,False,beats_naive,2026-06-12T12:29:31
non_negative_policy_20260612_122931,LAM-Multitenant,5,LinearRegression,30,1.200544711500157,35367.999213609946,29459.960028823396,False,acceptable,2026-06-12T12:29:31
non_negative_policy_20260612_122931,LAM-Multitenant,6,ARIMA_Fixed,30,0.4337346091073199,868.2071055295373,2001.7012414951535,False,beats_naive,2026-06-12T12:29:31
non_negative_policy_20260612_122931,LAM-Multitenant,6,ETS_Current,30,0.18991477260469072,380.15263610107917,2001.7012414951535,False,beats_naive,2026-06-12T12:29:31
non_negative_policy_20260612_122931,LAM-Multitenant,6,FixedGrowth_1_5,30,0.24324304281861361,486.8999007950776,2001.7012414951535,False,beats_naive,2026-06-12T12:29:31
non_negative_policy_20260612_122931,LAM-Multitenant,6,FixedGrowth_3,30,0.5811288455149671,1163.246331535955,2001.7012414951535,False,beats_naive,2026-06-12T12:29:31
non_negative_policy_20260612_122931,LAM-Multitenant,6,FixedGrowth_4,30,1.09582743246658,2193.5191320327995,2001.7012414951535,False,acceptable,2026-06-12T12:29:31
non_negative_policy_20260612_122931,LAM-Multitenant,6,FixedGrowth_6,30,2.1337588869176574,4271.147812994392,2001.7012414951535,False,warning,2026-06-12T12:29:31
non_negative_policy_20260612_122931,LAM-Multitenant,6,LinearRegression,30,1.4510495476142165,2904.5676809303577,2001.7012414951535,False,acceptable,2026-06-12T12:29:31
non_negative_policy_20260612_122931,LAM-Multitenant,7,ARIMA_Fixed,30,0.3967177759951553,373.25491972834493,940.8575625129113,False,beats_naive,2026-06-12T12:29:31
non_negative_policy_20260612_122931,LAM-Multitenant,7,ETS_Current,30,1.4003334759368735,1317.5143408751994,940.8575625129113,False,acceptable,2026-06-12T12:29:31
non_negative_policy_20260612_122931,LAM-Multitenant,7,FixedGrowth_1_5,30,0.7464668982924375,702.3190264239961,940.8575625129113,False,beats_naive,2026-06-12T12:29:31
non_negative_policy_20260612_122931,LAM-Multitenant,7,FixedGrowth_3,30,2.4202893334111875,2277.1475228092486,940.8575625129113,False,warning,2026-06-12T12:29:31
non_negative_policy_20260612_122931,LAM-Multitenant,7,FixedGrowth_4,30,3.5471522829280784,3337.36505077782,940.8575625129113,False,warning,2026-06-12T12:29:31
non_negative_policy_20260612_122931,LAM-Multitenant,7,FixedGrowth_6,30,5.80423122407894,5460.954841748243,940.8575625129113,False,high_risk,2026-06-12T12:29:31
non_negative_policy_20260612_122931,LAM-Multitenant,7,LinearRegression,30,0.35949816587504513,338.2365680730572,940.8575625129113,False,beats_naive,2026-06-12T12:29:31
non_negative_policy_20260612_122931,LAM-Multitenant,8,ARIMA_Fixed,30,0.7258035183005557,1248.3295521076725,1719.9276672433248,False,beats_naive,2026-06-12T12:29:31
non_negative_policy_20260612_122931,LAM-Multitenant,8,ETS_Current,30,0.23730103938311775,408.140623100622,1719.9276672433248,False,beats_naive,2026-06-12T12:29:31
non_negative_policy_20260612_122931,LAM-Multitenant,8,FixedGrowth_1_5,30,0.08707920246883598,149.76992956763422,1719.9276672433248,False,beats_naive,2026-06-12T12:29:31
non_negative_policy_20260612_122931,LAM-Multitenant,8,FixedGrowth_3,30,0.8788806236137029,1511.6111007572745,1719.9276672433248,False,beats_naive,2026-06-12T12:29:31
non_negative_policy_20260612_122931,LAM-Multitenant,8,FixedGrowth_4,30,1.50286017724835,2584.8107988476445,1719.9276672433248,False,acceptable,2026-06-12T12:29:31
non_negative_policy_20260612_122931,LAM-Multitenant,8,FixedGrowth_6,30,2.752076416700815,4733.372371451601,1719.9276672433248,False,warning,2026-06-12T12:29:31
non_negative_policy_20260612_122931,LAM-Multitenant,8,LinearRegression,30,0.14297092769399083,245.8996541523397,1719.9276672433248,False,beats_naive,2026-06-12T12:29:31
non_negative_policy_20260612_122931,LAM-Multitenant,9,ARIMA_Fixed,30,0.7071710041994748,851.5026532989763,1204.0972384930947,False,beats_naive,2026-06-12T12:29:31
non_negative_policy_20260612_122931,LAM-Multitenant,9,ETS_Current,30,0.29244561969813804,352.1329630879298,1204.0972384930947,False,beats_naive,2026-06-12T12:29:31
non_negative_policy_20260612_122931,LAM-Multitenant,9,FixedGrowth_1_5,30,0.4069862349128016,490.05100156320634,1204.0972384930947,False,beats_naive,2026-06-12T12:29:31
non_negative_policy_20260612_122931,LAM-Multitenant,9,FixedGrowth_3,30,1.7386864970785325,2093.5476097374935,1204.0972384930947,False,acceptable,2026-06-12T12:29:31
non_negative_policy_20260612_122931,LAM-Multitenant,9,FixedGrowth_4,30,2.6417672951586373,3180.9447048418874,1204.0972384930947,False,warning,2026-06-12T12:29:31
non_negative_policy_20260612_122931,LAM-Multitenant,9,FixedGrowth_6,30,4.451188835296843,5359.664184592223,1204.0972384930947,False,warning,2026-06-12T12:29:31
non_negative_policy_20260612_122931,LAM-Multitenant,9,LinearRegression,30,0.3910597640587868,470.87398198894635,1204.0972384930947,False,beats_naive,2026-06-12T12:29:31
non_negative_policy_20260612_122931,LAM-Multitenant,10,ARIMA_Fixed,30,0.6056197351443807,1234.8317879661859,2038.9556619580767,False,beats_naive,2026-06-12T12:29:31
non_negative_policy_20260612_122931,LAM-Multitenant,10,ETS_Current,30,0.08467853993154527,172.65578843976732,2038.9556619580767,False,beats_naive,2026-06-12T12:29:31
non_negative_policy_20260612_122931,LAM-Multitenant,10,FixedGrowth_1_5,30,0.19759315852003922,402.8836893286138,2038.9556619580767,False,beats_naive,2026-06-12T12:29:31
non_negative_policy_20260612_122931,LAM-Multitenant,10,FixedGrowth_3,30,0.6314610407691167,1287.5210643821306,2038.9556619580767,False,beats_naive,2026-06-12T12:29:31
non_negative_policy_20260612_122931,LAM-Multitenant,10,FixedGrowth_4,30,1.171427050864859,2388.487817931756,2038.9556619580767,False,acceptable,2026-06-12T12:29:31
non_negative_policy_20260612_122931,LAM-Multitenant,10,FixedGrowth_6,30,2.2539107847703064,4595.624156155789,2038.9556619580767,False,warning,2026-06-12T12:29:31
non_negative_policy_20260612_122931,LAM-Multitenant,10,LinearRegression,30,0.28859255988613103,588.4274339788021,2038.9556619580767,False,beats_naive,2026-06-12T12:29:31
non_negative_policy_20260612_122931,LAM-Multitenant,11,ARIMA_Fixed,30,0.5473219179006796,1105.7946855604612,2020.3734756354581,False,beats_naive,2026-06-12T12:29:31
non_negative_policy_20260612_122931,LAM-Multitenant,11,ETS_Current,30,0.1474177537523728,297.8389195190535,2020.3734756354581,False,beats_naive,2026-06-12T12:29:31
non_negative_policy_20260612_122931,LAM-Multitenant,11,FixedGrowth_1_5,30,0.17221550034904753,347.93962899850465,2020.3734756354581,False,beats_naive,2026-06-12T12:29:31
non_negative_policy_20260612_122931,LAM-Multitenant,11,FixedGrowth_3,30,0.6739779223077187,1361.6871173944105,2020.3734756354581,False,beats_naive,2026-06-12T12:29:31
non_negative_policy_20260612_122931,LAM-Multitenant,11,FixedGrowth_4,30,1.2297422466244716,2484.5386169484404,2020.3734756354581,False,acceptable,2026-06-12T12:29:31
non_negative_policy_20260612_122931,LAM-Multitenant,11,FixedGrowth_6,30,2.342693323946947,4733.115453250677,2020.3734756354581,False,warning,2026-06-12T12:29:31
non_negative_policy_20260612_122931,LAM-Multitenant,11,LinearRegression,30,0.27506403962110393,555.7320897516191,2020.3734756354581,False,beats_naive,2026-06-12T12:29:31
non_negative_policy_20260612_122931,LAM-Multitenant,12,ARIMA_Fixed,30,0.27678269287922236,465.0236385491409,1680.1037438856767,False,beats_naive,2026-06-12T12:29:31
non_negative_policy_20260612_122931,LAM-Multitenant,12,ETS_Current,30,0.5162303875363644,867.3206068073997,1680.1037438856767,False,beats_naive,2026-06-12T12:29:31
non_negative_policy_20260612_122931,LAM-Multitenant,12,FixedGrowth_1_5,30,0.08093060547940353,135.97181326088054,1680.1037438856767,False,beats_naive,2026-06-12T12:29:31
non_negative_policy_20260612_122931,LAM-Multitenant,12,FixedGrowth_3,30,1.0522235417044281,1767.8447118222564,1680.1037438856767,False,acceptable,2026-06-12T12:29:31
non_negative_policy_20260612_122931,LAM-Multitenant,12,FixedGrowth_4,30,1.7332913914120465,2912.109355956193,1680.1037438856767,False,acceptable,2026-06-12T12:29:31
non_negative_policy_20260612_122931,LAM-Multitenant,12,FixedGrowth_6,30,3.0968771669338144,5203.07492251957,1680.1037438856767,False,warning,2026-06-12T12:29:31
non_negative_policy_20260612_122931,LAM-Multitenant,12,LinearRegression,30,0.22998321806433566,386.39566570076636,1680.1037438856767,False,beats_naive,2026-06-12T12:29:31
non_negative_policy_20260612_122931,MEX-Go Local,1,ARIMA_Fixed,30,0.6547256220823763,39.59168370755346,60.47064964653562,False,beats_naive,2026-06-12T12:29:31
non_negative_policy_20260612_122931,MEX-Go Local,1,ETS_Current,30,0.5869549542098689,35.493547394323336,60.47064964653562,False,beats_naive,2026-06-12T12:29:31
non_negative_policy_20260612_122931,MEX-Go Local,1,FixedGrowth_1_5,30,0.9268478141795623,56.047089446909666,60.47064964653562,False,beats_naive,2026-06-12T12:29:31
non_negative_policy_20260612_122931,MEX-Go Local,1,FixedGrowth_3,30,0.8538815915757568,51.634774563803816,60.47064964653562,False,beats_naive,2026-06-12T12:29:31
non_negative_policy_20260612_122931,MEX-Go Local,1,FixedGrowth_4,30,0.8053657221858923,48.70098842363223,60.47064964653562,False,beats_naive,2026-06-12T12:29:31
non_negative_policy_20260612_122931,MEX-Go Local,1,FixedGrowth_6,30,0.7087366714064031,42.85776694826844,60.47064964653562,False,beats_naive,2026-06-12T12:29:31
non_negative_policy_20260612_122931,MEX-Go Local,1,LinearRegression,30,0.5538211458823377,33.48992447949374,60.47064964653562,False,beats_naive,2026-06-12T12:29:31
non_negative_policy_20260612_122931,MEX-Go Local,2,ARIMA_Fixed,30,0.9937158843063697,106.50404837372345,107.17756458936455,False,beats_naive,2026-06-12T12:29:31
non_negative_policy_20260612_122931,MEX-Go Local,2,ETS_Current,30,0.645836584292183,69.21919222715003,107.17756458936455,False,beats_naive,2026-06-12T12:29:31
non_negative_policy_20260612_122931,MEX-Go Local,2,FixedGrowth_1_5,30,0.9518274249938037,102.01454532020193,107.17756458936455,False,beats_naive,2026-06-12T12:29:31
non_negative_policy_20260612_122931,MEX-Go Local,2,FixedGrowth_3,30,0.9037756551799915,96.86447365734881,107.17756458936455,False,beats_naive,2026-06-12T12:29:31
non_negative_policy_20260612_122931,MEX-Go Local,2,FixedGrowth_4,30,0.8718181223674719,93.43934312021825,107.17756458936455,False,beats_naive,2026-06-12T12:29:31
non_negative_policy_20260612_122931,MEX-Go Local,2,FixedGrowth_6,30,0.8081206801050557,86.61240638796082,107.17756458936455,False,beats_naive,2026-06-12T12:29:31
non_negative_policy_20260612_122931,MEX-Go Local,2,LinearRegression,30,0.33616983431294994,36.02986413007218,107.17756458936455,False,beats_naive,2026-06-12T12:29:31
non_negative_policy_20260612_122931,MEX-Go Local,3,ARIMA_Fixed,30,0.2423239118493285,12.093349665255989,49.90572153182868,False,beats_naive,2026-06-12T12:29:31
non_negative_policy_20260612_122931,MEX-Go Local,3,ETS_Current,30,0.05787511721558377,2.888299483382868,49.90572153182868,False,beats_naive,2026-06-12T12:29:31
non_negative_policy_20260612_122931,MEX-Go Local,3,FixedGrowth_1_5,30,0.8676880231729953,43.30259686097442,49.90572153182868,False,beats_naive,2026-06-12T12:29:31
non_negative_policy_20260612_122931,MEX-Go Local,3,FixedGrowth_3,30,0.7354396712280511,36.70264743576676,49.90572153182868,False,beats_naive,2026-06-12T12:29:31
non_negative_policy_20260612_122931,MEX-Go Local,3,FixedGrowth_4,30,0.6473287084794201,32.30540626493225,49.90572153182868,False,beats_naive,2026-06-12T12:29:31
non_negative_policy_20260612_122931,MEX-Go Local,3,FixedGrowth_6,30,0.4713480833028371,23.522966189872577,49.90572153182868,False,beats_naive,2026-06-12T12:29:31
non_negative_policy_20260612_122931,MEX-Go Local,3,LinearRegression,30,1.158269203201615,57.804260313872895,49.90572153182868,False,acceptable,2026-06-12T12:29:31
non_negative_policy_20260612_122931,MEX-Go Local,4,ARIMA_Fixed,30,0.4485607934240541,22.575458374094847,50.328648212356754,False,beats_naive,2026-06-12T12:29:31
non_negative_policy_20260612_122931,MEX-Go Local,4,ETS_Current,30,0.44734513171007106,22.514275763346564,50.328648212356754,False,beats_naive,2026-06-12T12:29:31
non_negative_policy_20260612_122931,MEX-Go Local,4,FixedGrowth_1_5,30,0.8717784299196676,43.87542991854765,50.328648212356754,False,beats_naive,2026-06-12T12:29:31
non_negative_policy_20260612_122931,MEX-Go Local,4,FixedGrowth_3,30,0.7501077027673964,37.751906693959356,50.328648212356754,False,beats_naive,2026-06-12T12:29:31
non_negative_policy_20260612_122931,MEX-Go Local,4,FixedGrowth_4,30,0.6743943143499954,33.94135420333446,50.328648212356754,False,beats_naive,2026-06-12T12:29:31
non_negative_policy_20260612_122931,MEX-Go Local,4,FixedGrowth_6,30,0.5440481114021803,27.381206009357413,50.328648212356754,False,beats_naive,2026-06-12T12:29:31
non_negative_policy_20260612_122931,MEX-Go Local,4,LinearRegression,30,1.0221870225089174,51.445291063087694,50.328648212356754,False,acceptable,2026-06-12T12:29:31
non_negative_policy_20260612_122931,MEX-Go Local,5,ARIMA_Fixed,30,5.530476779819016,896.2586451204504,162.05811556626415,False,high_risk,2026-06-12T12:29:31
non_negative_policy_20260612_122931,MEX-Go Local,5,ETS_Current,30,2.7087536722258205,438.9755156541145,162.05811556626415,False,warning,2026-06-12T12:29:31
non_negative_policy_20260612_122931,MEX-Go Local,5,FixedGrowth_1_5,30,0.9584353374458643,155.32222467859324,162.05811556626415,False,beats_naive,2026-06-12T12:29:31
non_negative_policy_20260612_122931,MEX-Go Local,5,FixedGrowth_3,30,0.9170261589027916,148.6115312367559,162.05811556626415,False,beats_naive,2026-06-12T12:29:31
