series_key,window_id,model_name,status,message,runtime_s
JPN-Go Local,11,FixedGrowth_1_5,completed,,0.001
JPN-Go Local,11,FixedGrowth_3,completed,,0.001
JPN-Go Local,11,FixedGrowth_4,completed,,0.001
JPN-Go Local,11,FixedGrowth_6,completed,,0.001
JPN-Go Local,11,AutoARIMA,completed,,0.537
JPN-Go Local,11,Theta,completed,,0.005
JPN-Go Local,11,ETS Explicit,completed,,0.041
JPN-Go Local,11,LightGBM,completed,,0.041
JPN-Go Local,11,XGBoost,completed,,0.057
JPN-Go Local,11,FastNeuralAR_MLP,completed,,0.027
JPN-Go Local,12,ARIMA_Fixed,completed,,0.001
JPN-Go Local,12,ETS_Current,completed,,0.001
JPN-Go Local,12,LinearRegression,completed,,0.003
JPN-Go Local,12,FixedGrowth_1_5,completed,,0.001
JPN-Go Local,12,FixedGrowth_3,completed,,0.001
JPN-Go Local,12,FixedGrowth_4,completed,,0.001
JPN-Go Local,12,FixedGrowth_6,completed,,0.001
JPN-Go Local,12,AutoARIMA,completed,,0.523
JPN-Go Local,12,Theta,completed,,0.005
JPN-Go Local,12,ETS Explicit,completed,,0.042
JPN-Go Local,12,LightGBM,completed,,0.044
JPN-Go Local,12,XGBoost,completed,,0.06
JPN-Go Local,12,FastNeuralAR_MLP,completed,,0.028
KOR-Go Local,1,ARIMA_Fixed,completed,,0.001
KOR-Go Local,1,ETS_Current,completed,,0.001
KOR-Go Local,1,LinearRegression,completed,,0.004
KOR-Go Local,1,FixedGrowth_1_5,completed,,0.001
KOR-Go Local,1,FixedGrowth_3,completed,,0.001
KOR-Go Local,1,FixedGrowth_4,completed,,0.001
KOR-Go Local,1,FixedGrowth_6,completed,,0.001
KOR-Go Local,1,AutoARIMA,completed,,0.317
KOR-Go Local,1,Theta,completed,,0.004
KOR-Go Local,1,ETS Explicit,completed,,0.034
KOR-Go Local,1,LightGBM,completed,,0.043
KOR-Go Local,1,XGBoost,completed,,0.058
KOR-Go Local,1,FastNeuralAR_MLP,completed,,0.317
KOR-Go Local,2,ARIMA_Fixed,completed,,0.001
KOR-Go Local,2,ETS_Current,completed,,0.001
KOR-Go Local,2,LinearRegression,completed,,0.004
KOR-Go Local,2,FixedGrowth_1_5,completed,,0.001
KOR-Go Local,2,FixedGrowth_3,completed,,0.001
KOR-Go Local,2,FixedGrowth_4,completed,,0.001
KOR-Go Local,2,FixedGrowth_6,completed,,0.001
KOR-Go Local,2,AutoARIMA,completed,,0.367
KOR-Go Local,2,Theta,completed,,0.004
KOR-Go Local,2,ETS Explicit,completed,,0.033
KOR-Go Local,2,LightGBM,completed,,0.041
KOR-Go Local,2,XGBoost,completed,,0.055
KOR-Go Local,2,FastNeuralAR_MLP,completed,,0.328
KOR-Go Local,3,ARIMA_Fixed,completed,,0.001
KOR-Go Local,3,ETS_Current,completed,,0.001
KOR-Go Local,3,LinearRegression,completed,,0.003
KOR-Go Local,3,FixedGrowth_1_5,completed,,0.001
KOR-Go Local,3,FixedGrowth_3,completed,,0.001
KOR-Go Local,3,FixedGrowth_4,completed,,0.001
KOR-Go Local,3,FixedGrowth_6,completed,,0.001
KOR-Go Local,3,AutoARIMA,completed,,1.248
KOR-Go Local,3,Theta,completed,,0.004
KOR-Go Local,3,ETS Explicit,completed,,0.035
KOR-Go Local,3,LightGBM,completed,,0.043
KOR-Go Local,3,XGBoost,completed,,0.056
KOR-Go Local,3,FastNeuralAR_MLP,completed,,0.339
KOR-Go Local,4,ARIMA_Fixed,completed,,0.001
KOR-Go Local,4,ETS_Current,completed,,0.001
KOR-Go Local,4,LinearRegression,completed,,0.003
KOR-Go Local,4,FixedGrowth_1_5,completed,,0.001
KOR-Go Local,4,FixedGrowth_3,completed,,0.001
KOR-Go Local,4,FixedGrowth_4,completed,,0.001
KOR-Go Local,4,FixedGrowth_6,completed,,0.001
KOR-Go Local,4,AutoARIMA,completed,,1.267
KOR-Go Local,4,Theta,completed,,0.005
KOR-Go Local,4,ETS Explicit,completed,,0.033
KOR-Go Local,4,LightGBM,completed,,0.046
KOR-Go Local,4,XGBoost,completed,,0.061
KOR-Go Local,4,FastNeuralAR_MLP,completed,,0.355
KOR-Go Local,5,ARIMA_Fixed,completed,,0.001
KOR-Go Local,5,ETS_Current,completed,,0.001
KOR-Go Local,5,LinearRegression,completed,,0.003
KOR-Go Local,5,FixedGrowth_1_5,completed,,0.001
KOR-Go Local,5,FixedGrowth_3,completed,,0.001
KOR-Go Local,5,FixedGrowth_4,completed,,0.001
KOR-Go Local,5,FixedGrowth_6,completed,,0.001
KOR-Go Local,5,AutoARIMA,completed,,1.313
KOR-Go Local,5,Theta,completed,,0.005
KOR-Go Local,5,ETS Explicit,completed,,0.035
KOR-Go Local,5,LightGBM,completed,,0.044
KOR-Go Local,5,XGBoost,completed,,0.056
KOR-Go Local,5,FastNeuralAR_MLP,completed,,0.354
KOR-Go Local,6,ARIMA_Fixed,completed,,0.001
KOR-Go Local,6,ETS_Current,completed,,0.001
KOR-Go Local,6,LinearRegression,completed,,0.003
KOR-Go Local,6,FixedGrowth_1_5,completed,,0.001
KOR-Go Local,6,FixedGrowth_3,completed,,0.001
KOR-Go Local,6,FixedGrowth_4,completed,,0.001
KOR-Go Local,6,FixedGrowth_6,completed,,0.001
KOR-Go Local,6,AutoARIMA,completed,,1.556
KOR-Go Local,6,Theta,completed,,0.005
KOR-Go Local,6,ETS Explicit,completed,,0.035
KOR-Go Local,6,LightGBM,completed,,0.043
KOR-Go Local,6,XGBoost,completed,,0.058
KOR-Go Local,6,FastNeuralAR_MLP,completed,,0.364
KOR-Go Local,7,ARIMA_Fixed,completed,,0.001
KOR-Go Local,7,ETS_Current,completed,,0.001
KOR-Go Local,7,LinearRegression,completed,,0.003
KOR-Go Local,7,FixedGrowth_1_5,completed,,0.001
KOR-Go Local,7,FixedGrowth_3,completed,,0.001
KOR-Go Local,7,FixedGrowth_4,completed,,0.001
KOR-Go Local,7,FixedGrowth_6,completed,,0.001
KOR-Go Local,7,AutoARIMA,completed,,1.438
KOR-Go Local,7,Theta,completed,,0.005
KOR-Go Local,7,ETS Explicit,completed,,0.039
KOR-Go Local,7,LightGBM,completed,,0.044
KOR-Go Local,7,XGBoost,completed,,0.06
KOR-Go Local,7,FastNeuralAR_MLP,completed,,0.376
KOR-Go Local,8,ARIMA_Fixed,completed,,0.001
KOR-Go Local,8,ETS_Current,completed,,0.001
KOR-Go Local,8,LinearRegression,completed,,0.003
KOR-Go Local,8,FixedGrowth_1_5,completed,,0.001
KOR-Go Local,8,FixedGrowth_3,completed,,0.001
KOR-Go Local,8,FixedGrowth_4,completed,,0.001
KOR-Go Local,8,FixedGrowth_6,completed,,0.001
KOR-Go Local,8,AutoARIMA,completed,,1.431
KOR-Go Local,8,Theta,completed,,0.005
KOR-Go Local,8,ETS Explicit,completed,,0.038
KOR-Go Local,8,LightGBM,completed,,0.043
KOR-Go Local,8,XGBoost,completed,,0.056
KOR-Go Local,8,FastNeuralAR_MLP,completed,,0.387
KOR-Go Local,9,ARIMA_Fixed,completed,,0.001
KOR-Go Local,9,ETS_Current,completed,,0.001
KOR-Go Local,9,LinearRegression,completed,,0.003
KOR-Go Local,9,FixedGrowth_1_5,completed,,0.001
KOR-Go Local,9,FixedGrowth_3,completed,,0.001
KOR-Go Local,9,FixedGrowth_4,completed,,0.001
KOR-Go Local,9,FixedGrowth_6,completed,,0.001
KOR-Go Local,9,AutoARIMA,completed,,1.4
KOR-Go Local,9,Theta,completed,,0.005
KOR-Go Local,9,ETS Explicit,completed,,0.04
KOR-Go Local,9,LightGBM,completed,,0.042
KOR-Go Local,9,XGBoost,completed,,0.054
KOR-Go Local,9,FastNeuralAR_MLP,completed,,0.387
KOR-Go Local,10,ARIMA_Fixed,completed,,0.001
KOR-Go Local,10,ETS_Current,completed,,0.001
KOR-Go Local,10,LinearRegression,completed,,0.003
KOR-Go Local,10,FixedGrowth_1_5,completed,,0.001
KOR-Go Local,10,FixedGrowth_3,completed,,0.001
KOR-Go Local,10,FixedGrowth_4,completed,,0.001
KOR-Go Local,10,FixedGrowth_6,completed,,0.001
KOR-Go Local,10,AutoARIMA,completed,,1.529
KOR-Go Local,10,Theta,completed,,0.005
KOR-Go Local,10,ETS Explicit,completed,,0.04
KOR-Go Local,10,LightGBM,completed,,0.043
KOR-Go Local,10,XGBoost,completed,,0.06
KOR-Go Local,10,FastNeuralAR_MLP,completed,,0.406
KOR-Go Local,11,ARIMA_Fixed,completed,,0.001
KOR-Go Local,11,ETS_Current,completed,,0.001
KOR-Go Local,11,LinearRegression,completed,,0.004
KOR-Go Local,11,FixedGrowth_1_5,completed,,0.001
KOR-Go Local,11,FixedGrowth_3,completed,,0.001
KOR-Go Local,11,FixedGrowth_4,completed,,0.001
KOR-Go Local,11,FixedGrowth_6,completed,,0.001
KOR-Go Local,11,AutoARIMA,completed,,1.226
KOR-Go Local,11,Theta,completed,,0.006
KOR-Go Local,11,ETS Explicit,completed,,0.04
KOR-Go Local,11,LightGBM,completed,,0.043
KOR-Go Local,11,XGBoost,completed,,0.056
KOR-Go Local,11,FastNeuralAR_MLP,completed,,0.392
KOR-Go Local,12,ARIMA_Fixed,completed,,0.001
KOR-Go Local,12,ETS_Current,completed,,0.001
KOR-Go Local,12,LinearRegression,completed,,0.003
KOR-Go Local,12,FixedGrowth_1_5,completed,,0.001
KOR-Go Local,12,FixedGrowth_3,completed,,0.001
KOR-Go Local,12,FixedGrowth_4,completed,,0.001
KOR-Go Local,12,FixedGrowth_6,completed,,0.001
KOR-Go Local,12,AutoARIMA,completed,,2.998
KOR-Go Local,12,Theta,completed,,0.005
KOR-Go Local,12,ETS Explicit,completed,,0.04
KOR-Go Local,12,LightGBM,completed,,0.043
KOR-Go Local,12,XGBoost,completed,,0.056
KOR-Go Local,12,FastNeuralAR_MLP,completed,,0.411
LAM-Multitenant,1,ARIMA_Fixed,completed,,0.001
LAM-Multitenant,1,ETS_Current,completed,,0.001
LAM-Multitenant,1,LinearRegression,completed,,0.003
LAM-Multitenant,1,FixedGrowth_1_5,completed,,0.001
LAM-Multitenant,1,FixedGrowth_3,completed,,0.001
LAM-Multitenant,1,FixedGrowth_4,completed,,0.001
LAM-Multitenant,1,FixedGrowth_6,completed,,0.001
LAM-Multitenant,1,AutoARIMA,completed,,0.861
LAM-Multitenant,1,Theta,completed,,0.004
LAM-Multitenant,1,ETS Explicit,completed,,0.032
LAM-Multitenant,1,LightGBM,completed,,0.044
LAM-Multitenant,1,XGBoost,completed,,0.055
LAM-Multitenant,1,FastNeuralAR_MLP,completed,,0.323
LAM-Multitenant,2,ARIMA_Fixed,completed,,0.001
LAM-Multitenant,2,ETS_Current,completed,,0.001
LAM-Multitenant,2,LinearRegression,completed,,0.003
LAM-Multitenant,2,FixedGrowth_1_5,completed,,0.001
LAM-Multitenant,2,FixedGrowth_3,completed,,0.001
LAM-Multitenant,2,FixedGrowth_4,completed,,0.001
LAM-Multitenant,2,FixedGrowth_6,completed,,0.001
LAM-Multitenant,2,AutoARIMA,completed,,0.974
LAM-Multitenant,2,Theta,completed,,0.005
LAM-Multitenant,2,ETS Explicit,completed,,0.033
LAM-Multitenant,2,LightGBM,completed,,0.041
LAM-Multitenant,2,XGBoost,completed,,0.057
LAM-Multitenant,2,FastNeuralAR_MLP,completed,,0.316
LAM-Multitenant,3,ARIMA_Fixed,completed,,0.001
LAM-Multitenant,3,ETS_Current,completed,,0.001
LAM-Multitenant,3,LinearRegression,completed,,0.002
LAM-Multitenant,3,FixedGrowth_1_5,completed,,0.001
LAM-Multitenant,3,FixedGrowth_3,completed,,0.001
LAM-Multitenant,3,FixedGrowth_4,completed,,0.001
LAM-Multitenant,3,FixedGrowth_6,completed,,0.001
LAM-Multitenant,3,AutoARIMA,completed,,1.118
LAM-Multitenant,3,Theta,completed,,0.004
LAM-Multitenant,3,ETS Explicit,completed,,0.032
LAM-Multitenant,3,LightGBM,completed,,0.042
LAM-Multitenant,3,XGBoost,completed,,0.055
LAM-Multitenant,3,FastNeuralAR_MLP,completed,,0.318
LAM-Multitenant,4,ARIMA_Fixed,completed,,0.001
LAM-Multitenant,4,ETS_Current,completed,,0.001
LAM-Multitenant,4,LinearRegression,completed,,0.004
LAM-Multitenant,4,FixedGrowth_1_5,completed,,0.001
LAM-Multitenant,4,FixedGrowth_3,completed,,0.001
LAM-Multitenant,4,FixedGrowth_4,completed,,0.001
LAM-Multitenant,4,FixedGrowth_6,completed,,0.001
LAM-Multitenant,4,AutoARIMA,completed,,0.873
LAM-Multitenant,4,Theta,completed,,0.005
LAM-Multitenant,4,ETS Explicit,completed,,0.034
LAM-Multitenant,4,LightGBM,completed,,0.043
LAM-Multitenant,4,XGBoost,completed,,0.057
LAM-Multitenant,4,FastNeuralAR_MLP,completed,,0.36
LAM-Multitenant,5,ARIMA_Fixed,completed,,0.001
LAM-Multitenant,5,ETS_Current,completed,,0.001
LAM-Multitenant,5,LinearRegression,completed,,0.003
LAM-Multitenant,5,FixedGrowth_1_5,completed,,0.001
LAM-Multitenant,5,FixedGrowth_3,completed,,0.001
LAM-Multitenant,5,FixedGrowth_4,completed,,0.001
LAM-Multitenant,5,FixedGrowth_6,completed,,0.001
LAM-Multitenant,5,AutoARIMA,completed,,1.105
LAM-Multitenant,5,Theta,completed,,0.005
LAM-Multitenant,5,ETS Explicit,completed,,0.034
LAM-Multitenant,5,LightGBM,completed,,0.044
LAM-Multitenant,5,XGBoost,completed,,0.058
LAM-Multitenant,5,FastNeuralAR_MLP,completed,,0.357
LAM-Multitenant,6,ARIMA_Fixed,completed,,0.001
LAM-Multitenant,6,ETS_Current,completed,,0.001
LAM-Multitenant,6,LinearRegression,completed,,0.003
LAM-Multitenant,6,FixedGrowth_1_5,completed,,0.001
LAM-Multitenant,6,FixedGrowth_3,completed,,0.001
LAM-Multitenant,6,FixedGrowth_4,completed,,0.001
LAM-Multitenant,6,FixedGrowth_6,completed,,0.001
LAM-Multitenant,6,AutoARIMA,completed,,0.843
LAM-Multitenant,6,Theta,completed,,0.004
LAM-Multitenant,6,ETS Explicit,completed,,0.036
LAM-Multitenant,6,LightGBM,completed,,0.043
LAM-Multitenant,6,XGBoost,completed,,0.054
LAM-Multitenant,6,FastNeuralAR_MLP,completed,,0.346
LAM-Multitenant,7,ARIMA_Fixed,completed,,0.001
LAM-Multitenant,7,ETS_Current,completed,,0.001
LAM-Multitenant,7,LinearRegression,completed,,0.003
LAM-Multitenant,7,FixedGrowth_1_5,completed,,0.001
LAM-Multitenant,7,FixedGrowth_3,completed,,0.001
LAM-Multitenant,7,FixedGrowth_4,completed,,0.001
LAM-Multitenant,7,FixedGrowth_6,completed,,0.001
LAM-Multitenant,7,AutoARIMA,completed,,0.895
LAM-Multitenant,7,Theta,completed,,0.005
LAM-Multitenant,7,ETS Explicit,completed,,0.036
LAM-Multitenant,7,LightGBM,completed,,0.043
LAM-Multitenant,7,XGBoost,completed,,0.057
LAM-Multitenant,7,FastNeuralAR_MLP,completed,,0.35
LAM-Multitenant,8,ARIMA_Fixed,completed,,0.001
LAM-Multitenant,8,ETS_Current,completed,,0.001
LAM-Multitenant,8,LinearRegression,completed,,0.003
LAM-Multitenant,8,FixedGrowth_1_5,completed,,0.001
LAM-Multitenant,8,FixedGrowth_3,completed,,0.001
LAM-Multitenant,8,FixedGrowth_4,completed,,0.001
LAM-Multitenant,8,FixedGrowth_6,completed,,0.001
LAM-Multitenant,8,AutoARIMA,completed,,1.003
LAM-Multitenant,8,Theta,completed,,0.005
LAM-Multitenant,8,ETS Explicit,completed,,0.037
LAM-Multitenant,8,LightGBM,completed,,0.043
LAM-Multitenant,8,XGBoost,completed,,0.055
LAM-Multitenant,8,FastNeuralAR_MLP,completed,,0.374
LAM-Multitenant,9,ARIMA_Fixed,completed,,0.001
LAM-Multitenant,9,ETS_Current,completed,,0.001
LAM-Multitenant,9,LinearRegression,completed,,0.003
LAM-Multitenant,9,FixedGrowth_1_5,completed,,0.001
LAM-Multitenant,9,FixedGrowth_3,completed,,0.001
LAM-Multitenant,9,FixedGrowth_4,completed,,0.001
LAM-Multitenant,9,FixedGrowth_6,completed,,0.001
LAM-Multitenant,9,AutoARIMA,completed,,1.843
LAM-Multitenant,9,Theta,completed,,0.005
LAM-Multitenant,9,ETS Explicit,completed,,0.037
LAM-Multitenant,9,LightGBM,completed,,0.043
LAM-Multitenant,9,XGBoost,completed,,0.06
LAM-Multitenant,9,FastNeuralAR_MLP,completed,,0.393
LAM-Multitenant,10,ARIMA_Fixed,completed,,0.001
LAM-Multitenant,10,ETS_Current,completed,,0.001
LAM-Multitenant,10,LinearRegression,completed,,0.003
LAM-Multitenant,10,FixedGrowth_1_5,completed,,0.001
LAM-Multitenant,10,FixedGrowth_3,completed,,0.001
LAM-Multitenant,10,FixedGrowth_4,completed,,0.001
LAM-Multitenant,10,FixedGrowth_6,completed,,0.001
LAM-Multitenant,10,AutoARIMA,completed,,1.578
LAM-Multitenant,10,Theta,completed,,0.005
LAM-Multitenant,10,ETS Explicit,completed,,0.038
LAM-Multitenant,10,LightGBM,completed,,0.043
LAM-Multitenant,10,XGBoost,completed,,0.058
LAM-Multitenant,10,FastNeuralAR_MLP,completed,,0.384
LAM-Multitenant,11,ARIMA_Fixed,completed,,0.001
LAM-Multitenant,11,ETS_Current,completed,,0.001
LAM-Multitenant,11,LinearRegression,completed,,0.003
LAM-Multitenant,11,FixedGrowth_1_5,completed,,0.001
LAM-Multitenant,11,FixedGrowth_3,completed,,0.001
LAM-Multitenant,11,FixedGrowth_4,completed,,0.001
LAM-Multitenant,11,FixedGrowth_6,completed,,0.001
LAM-Multitenant,11,AutoARIMA,completed,,1.603
LAM-Multitenant,11,Theta,completed,,0.006
LAM-Multitenant,11,ETS Explicit,completed,,0.042
LAM-Multitenant,11,LightGBM,completed,,0.043
LAM-Multitenant,11,XGBoost,completed,,0.057
LAM-Multitenant,11,FastNeuralAR_MLP,completed,,0.383
LAM-Multitenant,12,ARIMA_Fixed,completed,,0.001
LAM-Multitenant,12,ETS_Current,completed,,0.001
LAM-Multitenant,12,LinearRegression,completed,,0.004
LAM-Multitenant,12,FixedGrowth_1_5,completed,,0.001
LAM-Multitenant,12,FixedGrowth_3,completed,,0.001
LAM-Multitenant,12,FixedGrowth_4,completed,,0.001
LAM-Multitenant,12,FixedGrowth_6,completed,,0.001
LAM-Multitenant,12,AutoARIMA,completed,,1.84
LAM-Multitenant,12,Theta,completed,,0.005
LAM-Multitenant,12,ETS Explicit,completed,,0.04
LAM-Multitenant,12,LightGBM,completed,,0.046
LAM-Multitenant,12,XGBoost,completed,,0.057
LAM-Multitenant,12,FastNeuralAR_MLP,completed,,0.406
MEX-Go Local,3,ARIMA_Fixed,completed,,0.001
MEX-Go Local,3,ETS_Current,completed,,0.001
MEX-Go Local,3,LinearRegression,completed,,0.001
MEX-Go Local,3,FixedGrowth_1_5,completed,,0.001
MEX-Go Local,3,FixedGrowth_3,completed,,0.001
MEX-Go Local,3,FixedGrowth_4,completed,,0.001
MEX-Go Local,3,FixedGrowth_6,completed,,0.001
MEX-Go Local,3,AutoARIMA,completed,,0.639
MEX-Go Local,3,Theta,completed,,0.003
MEX-Go Local,3,ETS Explicit,completed,,0.013
MEX-Go Local,3,LightGBM,completed,,0.023
MEX-Go Local,3,XGBoost,completed,,0.043
MEX-Go Local,3,FastNeuralAR_MLP,completed,,0.118
MEX-Go Local,4,ARIMA_Fixed,completed,,0.001
MEX-Go Local,4,ETS_Current,completed,,0.001
MEX-Go Local,4,LinearRegression,completed,,0.001
MEX-Go Local,4,FixedGrowth_1_5,completed,,0.001
MEX-Go Local,4,FixedGrowth_3,completed,,0.001
MEX-Go Local,4,FixedGrowth_4,completed,,0.001
MEX-Go Local,4,FixedGrowth_6,completed,,0.001
MEX-Go Local,4,AutoARIMA,completed,,0.612
MEX-Go Local,4,Theta,completed,,0.003
MEX-Go Local,4,ETS Explicit,completed,,0.015
MEX-Go Local,4,LightGBM,completed,,0.024
MEX-Go Local,4,XGBoost,completed,,0.044
MEX-Go Local,4,FastNeuralAR_MLP,completed,,0.073
MEX-Go Local,5,ARIMA_Fixed,completed,,0.001
MEX-Go Local,5,ETS_Current,completed,,0.001
MEX-Go Local,5,LinearRegression,completed,,0.002
MEX-Go Local,5,FixedGrowth_1_5,completed,,0.001
MEX-Go Local,5,FixedGrowth_3,completed,,0.001
MEX-Go Local,5,FixedGrowth_4,completed,,0.001
MEX-Go Local,5,FixedGrowth_6,completed,,0.001
MEX-Go Local,5,AutoARIMA,completed,,0.561
MEX-Go Local,5,Theta,completed,,0.004
MEX-Go Local,5,ETS Explicit,completed,,0.015
MEX-Go Local,5,LightGBM,completed,,0.026
MEX-Go Local,5,XGBoost,completed,,0.044
MEX-Go Local,5,FastNeuralAR_MLP,completed,,0.143
MEX-Go Local,6,ARIMA_Fixed,completed,,0.001
MEX-Go Local,6,ETS_Current,completed,,0.001
MEX-Go Local,6,LinearRegression,completed,,0.002
MEX-Go Local,6,FixedGrowth_1_5,completed,,0.001
MEX-Go Local,6,FixedGrowth_3,completed,,0.001
MEX-Go Local,6,FixedGrowth_4,completed,,0.001
MEX-Go Local,6,FixedGrowth_6,completed,,0.001
MEX-Go Local,6,AutoARIMA,completed,,0.786
MEX-Go Local,6,Theta,completed,,0.003
MEX-Go Local,6,ETS Explicit,completed,,0.015
MEX-Go Local,6,LightGBM,completed,,0.028
MEX-Go Local,6,XGBoost,completed,,0.044
MEX-Go Local,6,FastNeuralAR_MLP,completed,,0.147
MEX-Go Local,7,ARIMA_Fixed,completed,,0.001
MEX-Go Local,7,ETS_Current,completed,,0.001
MEX-Go Local,7,LinearRegression,completed,,0.002
MEX-Go Local,7,FixedGrowth_1_5,completed,,0.001
MEX-Go Local,7,FixedGrowth_3,completed,,0.001
MEX-Go Local,7,FixedGrowth_4,completed,,0.001
MEX-Go Local,7,FixedGrowth_6,completed,,0.001
MEX-Go Local,7,AutoARIMA,completed,,0.675
MEX-Go Local,7,Theta,completed,,0.003
MEX-Go Local,7,ETS Explicit,completed,,0.015
MEX-Go Local,7,LightGBM,completed,,0.03
MEX-Go Local,7,XGBoost,completed,,0.042
MEX-Go Local,7,FastNeuralAR_MLP,completed,,0.146
MEX-Go Local,8,ARIMA_Fixed,completed,,0.001
MEX-Go Local,8,ETS_Current,completed,,0.001
MEX-Go Local,8,LinearRegression,completed,,0.002
MEX-Go Local,8,FixedGrowth_1_5,completed,,0.001
MEX-Go Local,8,FixedGrowth_3,completed,,0.001
MEX-Go Local,8,FixedGrowth_4,completed,,0.001
MEX-Go Local,8,FixedGrowth_6,completed,,0.001
MEX-Go Local,8,AutoARIMA,completed,,0.425
MEX-Go Local,8,Theta,completed,,0.003
MEX-Go Local,8,ETS Explicit,completed,,0.016
MEX-Go Local,8,LightGBM,completed,,0.033
MEX-Go Local,8,XGBoost,completed,,0.048
MEX-Go Local,8,FastNeuralAR_MLP,completed,,0.131
MEX-Go Local,9,ARIMA_Fixed,completed,,0.001
MEX-Go Local,9,ETS_Current,completed,,0.001
MEX-Go Local,9,LinearRegression,completed,,0.002
MEX-Go Local,9,FixedGrowth_1_5,completed,,0.001
MEX-Go Local,9,FixedGrowth_3,completed,,0.001
MEX-Go Local,9,FixedGrowth_4,completed,,0.001
MEX-Go Local,9,FixedGrowth_6,completed,,0.001
MEX-Go Local,9,AutoARIMA,completed,,0.551
MEX-Go Local,9,Theta,completed,,0.003
MEX-Go Local,9,ETS Explicit,completed,,0.017
MEX-Go Local,9,LightGBM,completed,,0.033
MEX-Go Local,9,XGBoost,completed,,0.045
MEX-Go Local,9,FastNeuralAR_MLP,completed,,0.172
MEX-Go Local,10,ARIMA_Fixed,completed,,0.001
MEX-Go Local,10,ETS_Current,completed,,0.001
MEX-Go Local,10,LinearRegression,completed,,0.002
MEX-Go Local,10,FixedGrowth_1_5,completed,,0.001
MEX-Go Local,10,FixedGrowth_3,completed,,0.001
MEX-Go Local,10,FixedGrowth_4,completed,,0.001
MEX-Go Local,10,FixedGrowth_6,completed,,0.001
MEX-Go Local,10,AutoARIMA,completed,,1.13
MEX-Go Local,10,Theta,completed,,0.003
MEX-Go Local,10,ETS Explicit,completed,,0.017
MEX-Go Local,10,LightGBM,completed,,0.034
MEX-Go Local,10,XGBoost,completed,,0.047
MEX-Go Local,10,FastNeuralAR_MLP,completed,,0.179
MEX-Go Local,11,ARIMA_Fixed,completed,,0.001
MEX-Go Local,11,ETS_Current,completed,,0.001
MEX-Go Local,11,LinearRegression,completed,,0.002
MEX-Go Local,11,FixedGrowth_1_5,completed,,0.001
MEX-Go Local,11,FixedGrowth_3,completed,,0.001
MEX-Go Local,11,FixedGrowth_4,completed,,0.001
MEX-Go Local,11,FixedGrowth_6,completed,,0.001
MEX-Go Local,11,AutoARIMA,completed,,1.189
MEX-Go Local,11,Theta,completed,,0.004
MEX-Go Local,11,ETS Explicit,completed,,0.019
MEX-Go Local,11,LightGBM,completed,,0.035
MEX-Go Local,11,XGBoost,completed,,0.046
MEX-Go Local,11,FastNeuralAR_MLP,completed,,0.179
MEX-Go Local,12,ARIMA_Fixed,completed,,0.001
MEX-Go Local,12,ETS_Current,completed,,0.001
MEX-Go Local,12,LinearRegression,completed,,0.002
MEX-Go Local,12,FixedGrowth_1_5,completed,,0.001
MEX-Go Local,12,FixedGrowth_3,completed,,0.001
MEX-Go Local,12,FixedGrowth_4,completed,,0.001
MEX-Go Local,12,FixedGrowth_6,completed,,0.001
MEX-Go Local,12,AutoARIMA,completed,,1.367
MEX-Go Local,12,Theta,completed,,0.003
MEX-Go Local,12,ETS Explicit,completed,,0.02
MEX-Go Local,12,LightGBM,completed,,0.035
MEX-Go Local,12,XGBoost,completed,,0.045
MEX-Go Local,12,FastNeuralAR_MLP,completed,,0.188
NAM-Dedicated,1,ARIMA_Fixed,completed,,0.001
NAM-Dedicated,1,ETS_Current,completed,,0.001
NAM-Dedicated,1,LinearRegression,completed,,0.003
NAM-Dedicated,1,FixedGrowth_1_5,completed,,0.001
NAM-Dedicated,1,FixedGrowth_3,completed,,0.001
NAM-Dedicated,1,FixedGrowth_4,completed,,0.001
NAM-Dedicated,1,FixedGrowth_6,completed,,0.001
NAM-Dedicated,1,AutoARIMA,completed,,1.404
NAM-Dedicated,1,Theta,completed,,0.004
NAM-Dedicated,1,ETS Explicit,completed,,0.033
NAM-Dedicated,1,LightGBM,completed,,0.042
NAM-Dedicated,1,XGBoost,completed,,0.056
NAM-Dedicated,1,FastNeuralAR_MLP,completed,,0.321
NAM-Dedicated,2,ARIMA_Fixed,completed,,0.001
NAM-Dedicated,2,ETS_Current,completed,,0.001
NAM-Dedicated,2,LinearRegression,completed,,0.003
NAM-Dedicated,2,FixedGrowth_1_5,completed,,0.001
NAM-Dedicated,2,FixedGrowth_3,completed,,0.001
NAM-Dedicated,2,FixedGrowth_4,completed,,0.001
NAM-Dedicated,2,FixedGrowth_6,completed,,0.001
NAM-Dedicated,2,AutoARIMA,completed,,1.363
NAM-Dedicated,2,Theta,completed,,0.006
NAM-Dedicated,2,ETS Explicit,completed,,0.032
NAM-Dedicated,2,LightGBM,completed,,0.043
NAM-Dedicated,2,XGBoost,completed,,0.056
NAM-Dedicated,2,FastNeuralAR_MLP,completed,,0.315
NAM-Dedicated,3,ARIMA_Fixed,completed,,0.001
NAM-Dedicated,3,ETS_Current,completed,,0.001
NAM-Dedicated,3,LinearRegression,completed,,0.003
NAM-Dedicated,3,FixedGrowth_1_5,completed,,0.001
NAM-Dedicated,3,FixedGrowth_3,completed,,0.001
NAM-Dedicated,3,FixedGrowth_4,completed,,0.001
NAM-Dedicated,3,FixedGrowth_6,completed,,0.001
NAM-Dedicated,3,AutoARIMA,completed,,1.326
