DateTime,Key,Value,ModelVersion,ForecastVersion,Scenario,Resource,ValueType
2028-12-18,JPN-Go Local,543552.3346126053,FixedGrowth2%,2026-05-01,Enterprise,HDD,Forecast-Mean
2028-12-19,JPN-Go Local,543769.8905446536,FixedGrowth2%,2026-05-01,Enterprise,HDD,Forecast-Mean
2028-12-20,JPN-Go Local,543987.4464767019,FixedGrowth2%,2026-05-01,Enterprise,HDD,Forecast-Mean
2028-12-21,JPN-Go Local,544205.0024087501,FixedGrowth2%,2026-05-01,Enterprise,HDD,Forecast-Mean
2028-12-22,JPN-Go Local,544422.5583407985,FixedGrowth2%,2026-05-01,Enterprise,HDD,Forecast-Mean
2028-12-23,JPN-Go Local,544640.1142728467,FixedGrowth2%,2026-05-01,Enterprise,HDD,Forecast-Mean
2028-12-24,JPN-Go Local,544857.6702048951,FixedGrowth2%,2026-05-01,Enterprise,HDD,Forecast-Mean
2028-12-25,JPN-Go Local,545075.2261369433,FixedGrowth2%,2026-05-01,Enterprise,HDD,Forecast-Mean
2028-12-26,JPN-Go Local,545292.7820689917,FixedGrowth2%,2026-05-01,Enterprise,HDD,Forecast-Mean
2028-12-27,JPN-Go Local,545510.3380010399,FixedGrowth2%,2026-05-01,Enterprise,HDD,Forecast-Mean
2028-12-28,JPN-Go Local,545727.8939330883,FixedGrowth2%,2026-05-01,Enterprise,HDD,Forecast-Mean
2028-12-29,JPN-Go Local,545945.4498651365,FixedGrowth2%,2026-05-01,Enterprise,HDD,Forecast-Mean
2028-12-30,JPN-Go Local,546163.0057971848,FixedGrowth2%,2026-05-01,Enterprise,HDD,Forecast-Mean
2028-12-31,JPN-Go Local,546380.5617292331,FixedGrowth2%,2026-05-01,Enterprise,HDD,Forecast-Mean
2029-01-01,JPN-Go Local,546598.1176612814,FixedGrowth2%,2026-05-01,Enterprise,HDD,Forecast-Mean
2029-01-02,JPN-Go Local,546815.6735933297,FixedGrowth2%,2026-05-01,Enterprise,HDD,Forecast-Mean
2029-01-03,JPN-Go Local,547033.229525378,FixedGrowth2%,2026-05-01,Enterprise,HDD,Forecast-Mean
2029-01-04,JPN-Go Local,547250.7854574263,FixedGrowth2%,2026-05-01,Enterprise,HDD,Forecast-Mean
2029-01-05,JPN-Go Local,547468.3413894746,FixedGrowth2%,2026-05-01,Enterprise,HDD,Forecast-Mean
2029-01-06,JPN-Go Local,547685.8973215229,FixedGrowth2%,2026-05-01,Enterprise,HDD,Forecast-Mean
2029-01-07,JPN-Go Local,547903.4532535712,FixedGrowth2%,2026-05-01,Enterprise,HDD,Forecast-Mean
2029-01-08,JPN-Go Local,548121.0091856194,FixedGrowth2%,2026-05-01,Enterprise,HDD,Forecast-Mean
2029-01-09,JPN-Go Local,548338.5651176678,FixedGrowth2%,2026-05-01,Enterprise,HDD,Forecast-Mean
2029-01-10,JPN-Go Local,548556.1210497161,FixedGrowth2%,2026-05-01,Enterprise,HDD,Forecast-Mean
2029-01-11,JPN-Go Local,548773.6769817644,FixedGrowth2%,2026-05-01,Enterprise,HDD,Forecast-Mean
2029-01-12,JPN-Go Local,548991.2329138126,FixedGrowth2%,2026-05-01,Enterprise,HDD,Forecast-Mean
2029-01-13,JPN-Go Local,549208.788845861,FixedGrowth2%,2026-05-01,Enterprise,HDD,Forecast-Mean
2029-01-14,JPN-Go Local,549426.3447779092,FixedGrowth2%,2026-05-01,Enterprise,HDD,Forecast-Mean
2029-01-15,JPN-Go Local,549643.9007099576,FixedGrowth2%,2026-05-01,Enterprise,HDD,Forecast-Mean
2029-01-16,JPN-Go Local,549861.4566420058,FixedGrowth2%,2026-05-01,Enterprise,HDD,Forecast-Mean
2029-01-17,JPN-Go Local,550079.0125740542,FixedGrowth2%,2026-05-01,Enterprise,HDD,Forecast-Mean
2029-01-18,JPN-Go Local,550296.5685061024,FixedGrowth2%,2026-05-01,Enterprise,HDD,Forecast-Mean
2029-01-19,JPN-Go Local,550514.1244381508,FixedGrowth2%,2026-05-01,Enterprise,HDD,Forecast-Mean
2029-01-20,JPN-Go Local,550731.680370199,FixedGrowth2%,2026-05-01,Enterprise,HDD,Forecast-Mean
2029-01-21,JPN-Go Local,550949.2363022473,FixedGrowth2%,2026-05-01,Enterprise,HDD,Forecast-Mean
2029-01-22,JPN-Go Local,551166.7922342956,FixedGrowth2%,2026-05-01,Enterprise,HDD,Forecast-Mean
2029-01-23,JPN-Go Local,551384.348166344,FixedGrowth2%,2026-05-01,Enterprise,HDD,Forecast-Mean
2029-01-24,JPN-Go Local,551601.9040983922,FixedGrowth2%,2026-05-01,Enterprise,HDD,Forecast-Mean
2029-01-25,JPN-Go Local,551819.4600304405,FixedGrowth2%,2026-05-01,Enterprise,HDD,Forecast-Mean
2029-01-26,JPN-Go Local,552037.0159624888,FixedGrowth2%,2026-05-01,Enterprise,HDD,Forecast-Mean
2029-01-27,JPN-Go Local,552254.5718945371,FixedGrowth2%,2026-05-01,Enterprise,HDD,Forecast-Mean
2029-01-28,JPN-Go Local,552472.1278265854,FixedGrowth2%,2026-05-01,Enterprise,HDD,Forecast-Mean
2029-01-29,JPN-Go Local,552689.6837586337,FixedGrowth2%,2026-05-01,Enterprise,HDD,Forecast-Mean
2029-01-30,JPN-Go Local,552907.2396906819,FixedGrowth2%,2026-05-01,Enterprise,HDD,Forecast-Mean
2029-01-31,JPN-Go Local,553124.7956227303,FixedGrowth2%,2026-05-01,Enterprise,HDD,Forecast-Mean
2029-02-01,JPN-Go Local,553342.3515547786,FixedGrowth2%,2026-05-01,Enterprise,HDD,Forecast-Mean
2029-02-02,JPN-Go Local,553559.9074868269,FixedGrowth2%,2026-05-01,Enterprise,HDD,Forecast-Mean
2029-02-03,JPN-Go Local,553777.4634188751,FixedGrowth2%,2026-05-01,Enterprise,HDD,Forecast-Mean
2029-02-04,JPN-Go Local,553995.0193509235,FixedGrowth2%,2026-05-01,Enterprise,HDD,Forecast-Mean
2029-02-05,JPN-Go Local,554212.5752829717,FixedGrowth2%,2026-05-01,Enterprise,HDD,Forecast-Mean
2029-02-06,JPN-Go Local,554430.1312150201,FixedGrowth2%,2026-05-01,Enterprise,HDD,Forecast-Mean
2029-02-07,JPN-Go Local,554647.6871470683,FixedGrowth2%,2026-05-01,Enterprise,HDD,Forecast-Mean
2029-02-08,JPN-Go Local,554865.2430791167,FixedGrowth2%,2026-05-01,Enterprise,HDD,Forecast-Mean
2029-02-09,JPN-Go Local,555082.7990111649,FixedGrowth2%,2026-05-01,Enterprise,HDD,Forecast-Mean
2029-02-10,JPN-Go Local,555300.3549432133,FixedGrowth2%,2026-05-01,Enterprise,HDD,Forecast-Mean
2029-02-11,JPN-Go Local,555517.9108752615,FixedGrowth2%,2026-05-01,Enterprise,HDD,Forecast-Mean
2029-02-12,JPN-Go Local,555735.4668073098,FixedGrowth2%,2026-05-01,Enterprise,HDD,Forecast-Mean
2029-02-13,JPN-Go Local,555953.0227393581,FixedGrowth2%,2026-05-01,Enterprise,HDD,Forecast-Mean
2029-02-14,JPN-Go Local,556170.5786714065,FixedGrowth2%,2026-05-01,Enterprise,HDD,Forecast-Mean
2029-02-15,JPN-Go Local,556388.1346034547,FixedGrowth2%,2026-05-01,Enterprise,HDD,Forecast-Mean
2029-02-16,JPN-Go Local,556605.690535503,FixedGrowth2%,2026-05-01,Enterprise,HDD,Forecast-Mean
2029-02-17,JPN-Go Local,556823.2464675513,FixedGrowth2%,2026-05-01,Enterprise,HDD,Forecast-Mean
2029-02-18,JPN-Go Local,557040.8023995996,FixedGrowth2%,2026-05-01,Enterprise,HDD,Forecast-Mean
2029-02-19,JPN-Go Local,557258.3583316479,FixedGrowth2%,2026-05-01,Enterprise,HDD,Forecast-Mean
2029-02-20,JPN-Go Local,557475.9142636962,FixedGrowth2%,2026-05-01,Enterprise,HDD,Forecast-Mean
2029-02-21,JPN-Go Local,557693.4701957444,FixedGrowth2%,2026-05-01,Enterprise,HDD,Forecast-Mean
2029-02-22,JPN-Go Local,557911.0261277928,FixedGrowth2%,2026-05-01,Enterprise,HDD,Forecast-Mean
2029-02-23,JPN-Go Local,558128.5820598411,FixedGrowth2%,2026-05-01,Enterprise,HDD,Forecast-Mean
2029-02-24,JPN-Go Local,558346.1379918894,FixedGrowth2%,2026-05-01,Enterprise,HDD,Forecast-Mean
2029-02-25,JPN-Go Local,558563.6939239376,FixedGrowth2%,2026-05-01,Enterprise,HDD,Forecast-Mean
2029-02-26,JPN-Go Local,558781.249855986,FixedGrowth2%,2026-05-01,Enterprise,HDD,Forecast-Mean
2029-02-27,JPN-Go Local,558998.8057880342,FixedGrowth2%,2026-05-01,Enterprise,HDD,Forecast-Mean
2029-02-28,JPN-Go Local,559216.3617200826,FixedGrowth2%,2026-05-01,Enterprise,HDD,Forecast-Mean
2029-03-01,JPN-Go Local,559433.9176521308,FixedGrowth2%,2026-05-01,Enterprise,HDD,Forecast-Mean
2029-03-02,JPN-Go Local,559651.4735841792,FixedGrowth2%,2026-05-01,Enterprise,HDD,Forecast-Mean
2029-03-03,JPN-Go Local,559869.0295162274,FixedGrowth2%,2026-05-01,Enterprise,HDD,Forecast-Mean
2029-03-04,JPN-Go Local,560086.5854482758,FixedGrowth2%,2026-05-01,Enterprise,HDD,Forecast-Mean
2029-03-05,JPN-Go Local,560304.141380324,FixedGrowth2%,2026-05-01,Enterprise,HDD,Forecast-Mean
2029-03-06,JPN-Go Local,560521.6973123723,FixedGrowth2%,2026-05-01,Enterprise,HDD,Forecast-Mean
2029-03-07,JPN-Go Local,560739.2532444206,FixedGrowth2%,2026-05-01,Enterprise,HDD,Forecast-Mean
2029-03-08,JPN-Go Local,560956.809176469,FixedGrowth2%,2026-05-01,Enterprise,HDD,Forecast-Mean
2029-03-09,JPN-Go Local,561174.3651085172,FixedGrowth2%,2026-05-01,Enterprise,HDD,Forecast-Mean
2029-03-10,JPN-Go Local,561391.9210405655,FixedGrowth2%,2026-05-01,Enterprise,HDD,Forecast-Mean
2029-03-11,JPN-Go Local,561609.4769726138,FixedGrowth2%,2026-05-01,Enterprise,HDD,Forecast-Mean
2029-03-12,JPN-Go Local,561827.0329046621,FixedGrowth2%,2026-05-01,Enterprise,HDD,Forecast-Mean
2029-03-13,JPN-Go Local,562044.5888367104,FixedGrowth2%,2026-05-01,Enterprise,HDD,Forecast-Mean
2029-03-14,JPN-Go Local,562262.1447687587,FixedGrowth2%,2026-05-01,Enterprise,HDD,Forecast-Mean
2029-03-15,JPN-Go Local,562479.700700807,FixedGrowth2%,2026-05-01,Enterprise,HDD,Forecast-Mean
2029-03-16,JPN-Go Local,562697.2566328553,FixedGrowth2%,2026-05-01,Enterprise,HDD,Forecast-Mean
2029-03-17,JPN-Go Local,562914.8125649036,FixedGrowth2%,2026-05-01,Enterprise,HDD,Forecast-Mean
2029-03-18,JPN-Go Local,563132.3684969519,FixedGrowth2%,2026-05-01,Enterprise,HDD,Forecast-Mean
2029-03-19,JPN-Go Local,563349.9244290001,FixedGrowth2%,2026-05-01,Enterprise,HDD,Forecast-Mean
2029-03-20,JPN-Go Local,563567.4803610485,FixedGrowth2%,2026-05-01,Enterprise,HDD,Forecast-Mean
2029-03-21,JPN-Go Local,563785.0362930968,FixedGrowth2%,2026-05-01,Enterprise,HDD,Forecast-Mean
2029-03-22,JPN-Go Local,564002.5922251451,FixedGrowth2%,2026-05-01,Enterprise,HDD,Forecast-Mean
2029-03-23,JPN-Go Local,564220.1481571933,FixedGrowth2%,2026-05-01,Enterprise,HDD,Forecast-Mean
2029-03-24,JPN-Go Local,564437.7040892417,FixedGrowth2%,2026-05-01,Enterprise,HDD,Forecast-Mean
2029-03-25,JPN-Go Local,564655.2600212899,FixedGrowth2%,2026-05-01,Enterprise,HDD,Forecast-Mean
2029-03-26,JPN-Go Local,564872.8159533383,FixedGrowth2%,2026-05-01,Enterprise,HDD,Forecast-Mean
2029-03-27,JPN-Go Local,565090.3718853865,FixedGrowth2%,2026-05-01,Enterprise,HDD,Forecast-Mean
2029-03-28,JPN-Go Local,565307.9278174348,FixedGrowth2%,2026-05-01,Enterprise,HDD,Forecast-Mean
2029-03-29,JPN-Go Local,565525.4837494831,FixedGrowth2%,2026-05-01,Enterprise,HDD,Forecast-Mean
2029-03-30,JPN-Go Local,565743.0396815315,FixedGrowth2%,2026-05-01,Enterprise,HDD,Forecast-Mean
2029-03-31,JPN-Go Local,565960.5956135797,FixedGrowth2%,2026-05-01,Enterprise,HDD,Forecast-Mean
2029-04-01,JPN-Go Local,566178.151545628,FixedGrowth2%,2026-05-01,Enterprise,HDD,Forecast-Mean
2029-04-02,JPN-Go Local,566395.7074776763,FixedGrowth2%,2026-05-01,Enterprise,HDD,Forecast-Mean
2029-04-03,JPN-Go Local,566613.2634097246,FixedGrowth2%,2026-05-01,Enterprise,HDD,Forecast-Mean
2029-04-04,JPN-Go Local,566830.8193417729,FixedGrowth2%,2026-05-01,Enterprise,HDD,Forecast-Mean
2029-04-05,JPN-Go Local,567048.3752738212,FixedGrowth2%,2026-05-01,Enterprise,HDD,Forecast-Mean
2029-04-06,JPN-Go Local,567265.9312058695,FixedGrowth2%,2026-05-01,Enterprise,HDD,Forecast-Mean
2029-04-07,JPN-Go Local,567483.4871379178,FixedGrowth2%,2026-05-01,Enterprise,HDD,Forecast-Mean
2029-04-08,JPN-Go Local,567701.0430699661,FixedGrowth2%,2026-05-01,Enterprise,HDD,Forecast-Mean
2029-04-09,JPN-Go Local,567918.5990020144,FixedGrowth2%,2026-05-01,Enterprise,HDD,Forecast-Mean
2029-04-10,JPN-Go Local,568136.1549340626,FixedGrowth2%,2026-05-01,Enterprise,HDD,Forecast-Mean
2029-04-11,JPN-Go Local,568353.710866111,FixedGrowth2%,2026-05-01,Enterprise,HDD,Forecast-Mean
2029-04-12,JPN-Go Local,568571.2667981593,FixedGrowth2%,2026-05-01,Enterprise,HDD,Forecast-Mean
2029-04-13,JPN-Go Local,568788.8227302076,FixedGrowth2%,2026-05-01,Enterprise,HDD,Forecast-Mean
2029-04-14,JPN-Go Local,569006.3786622558,FixedGrowth2%,2026-05-01,Enterprise,HDD,Forecast-Mean
2029-04-15,JPN-Go Local,569223.9345943042,FixedGrowth2%,2026-05-01,Enterprise,HDD,Forecast-Mean
2029-04-16,JPN-Go Local,569441.4905263524,FixedGrowth2%,2026-05-01,Enterprise,HDD,Forecast-Mean
2029-04-17,JPN-Go Local,569659.0464584008,FixedGrowth2%,2026-05-01,Enterprise,HDD,Forecast-Mean
2029-04-18,JPN-Go Local,569876.602390449,FixedGrowth2%,2026-05-01,Enterprise,HDD,Forecast-Mean
2029-04-19,JPN-Go Local,570094.1583224973,FixedGrowth2%,2026-05-01,Enterprise,HDD,Forecast-Mean
2029-04-20,JPN-Go Local,570311.7142545456,FixedGrowth2%,2026-05-01,Enterprise,HDD,Forecast-Mean
2029-04-21,JPN-Go Local,570529.270186594,FixedGrowth2%,2026-05-01,Enterprise,HDD,Forecast-Mean
2029-04-22,JPN-Go Local,570746.8261186422,FixedGrowth2%,2026-05-01,Enterprise,HDD,Forecast-Mean
2029-04-23,JPN-Go Local,570964.3820506905,FixedGrowth2%,2026-05-01,Enterprise,HDD,Forecast-Mean
2029-04-24,JPN-Go Local,571181.9379827388,FixedGrowth2%,2026-05-01,Enterprise,HDD,Forecast-Mean
2029-04-25,JPN-Go Local,571399.4939147871,FixedGrowth2%,2026-05-01,Enterprise,HDD,Forecast-Mean
2029-04-26,JPN-Go Local,571617.0498468354,FixedGrowth2%,2026-05-01,Enterprise,HDD,Forecast-Mean
2029-04-27,JPN-Go Local,571834.6057788837,FixedGrowth2%,2026-05-01,Enterprise,HDD,Forecast-Mean
2029-04-28,JPN-Go Local,572052.161710932,FixedGrowth2%,2026-05-01,Enterprise,HDD,Forecast-Mean
2029-04-29,JPN-Go Local,572269.7176429803,FixedGrowth2%,2026-05-01,Enterprise,HDD,Forecast-Mean
2029-04-30,JPN-Go Local,572487.2735750286,FixedGrowth2%,2026-05-01,Enterprise,HDD,Forecast-Mean
2029-05-01,JPN-Go Local,572704.8295070769,FixedGrowth2%,2026-05-01,Enterprise,HDD,Forecast-Mean
2029-05-02,JPN-Go Local,572922.3854391251,FixedGrowth2%,2026-05-01,Enterprise,HDD,Forecast-Mean
2029-05-03,JPN-Go Local,573139.9413711735,FixedGrowth2%,2026-05-01,Enterprise,HDD,Forecast-Mean
2029-05-04,JPN-Go Local,573357.4973032218,FixedGrowth2%,2026-05-01,Enterprise,HDD,Forecast-Mean
2029-05-05,JPN-Go Local,573575.0532352701,FixedGrowth2%,2026-05-01,Enterprise,HDD,Forecast-Mean
2029-05-06,JPN-Go Local,573792.6091673183,FixedGrowth2%,2026-05-01,Enterprise,HDD,Forecast-Mean
2029-05-07,JPN-Go Local,574010.1650993667,FixedGrowth2%,2026-05-01,Enterprise,HDD,Forecast-Mean
2029-05-08,JPN-Go Local,574227.7210314149,FixedGrowth2%,2026-05-01,Enterprise,HDD,Forecast-Mean
2029-05-09,JPN-Go Local,574445.2769634633,FixedGrowth2%,2026-05-01,Enterprise,HDD,Forecast-Mean
2029-05-10,JPN-Go Local,574662.8328955115,FixedGrowth2%,2026-05-01,Enterprise,HDD,Forecast-Mean
2029-05-11,JPN-Go Local,574880.3888275599,FixedGrowth2%,2026-05-01,Enterprise,HDD,Forecast-Mean
2029-05-12,JPN-Go Local,575097.9447596081,FixedGrowth2%,2026-05-01,Enterprise,HDD,Forecast-Mean
2029-05-13,JPN-Go Local,575315.5006916565,FixedGrowth2%,2026-05-01,Enterprise,HDD,Forecast-Mean
2029-05-14,JPN-Go Local,575533.0566237047,FixedGrowth2%,2026-05-01,Enterprise,HDD,Forecast-Mean
2029-05-15,JPN-Go Local,575750.612555753,FixedGrowth2%,2026-05-01,Enterprise,HDD,Forecast-Mean
2029-05-16,JPN-Go Local,575968.1684878013,FixedGrowth2%,2026-05-01,Enterprise,HDD,Forecast-Mean
2029-05-17,JPN-Go Local,576185.7244198497,FixedGrowth2%,2026-05-01,Enterprise,HDD,Forecast-Mean
2029-05-18,JPN-Go Local,576403.2803518979,FixedGrowth2%,2026-05-01,Enterprise,HDD,Forecast-Mean
2029-05-19,JPN-Go Local,576620.8362839462,FixedGrowth2%,2026-05-01,Enterprise,HDD,Forecast-Mean
2029-05-20,JPN-Go Local,576838.3922159945,FixedGrowth2%,2026-05-01,Enterprise,HDD,Forecast-Mean
2029-05-21,JPN-Go Local,577055.9481480428,FixedGrowth2%,2026-05-01,Enterprise,HDD,Forecast-Mean
2029-05-22,JPN-Go Local,577273.5040800911,FixedGrowth2%,2026-05-01,Enterprise,HDD,Forecast-Mean
2029-05-23,JPN-Go Local,577491.0600121394,FixedGrowth2%,2026-05-01,Enterprise,HDD,Forecast-Mean
2029-05-24,JPN-Go Local,577708.6159441876,FixedGrowth2%,2026-05-01,Enterprise,HDD,Forecast-Mean
2029-05-25,JPN-Go Local,577926.171876236,FixedGrowth2%,2026-05-01,Enterprise,HDD,Forecast-Mean
2029-05-26,JPN-Go Local,578143.7278082843,FixedGrowth2%,2026-05-01,Enterprise,HDD,Forecast-Mean
2029-05-27,JPN-Go Local,578361.2837403326,FixedGrowth2%,2026-05-01,Enterprise,HDD,Forecast-Mean
2029-05-28,JPN-Go Local,578578.8396723808,FixedGrowth2%,2026-05-01,Enterprise,HDD,Forecast-Mean
2029-05-29,JPN-Go Local,578796.3956044292,FixedGrowth2%,2026-05-01,Enterprise,HDD,Forecast-Mean
2029-05-30,JPN-Go Local,579013.9515364774,FixedGrowth2%,2026-05-01,Enterprise,HDD,Forecast-Mean
2029-05-31,JPN-Go Local,579231.5074685258,FixedGrowth2%,2026-05-01,Enterprise,HDD,Forecast-Mean
2029-06-01,JPN-Go Local,579449.063400574,FixedGrowth2%,2026-05-01,Enterprise,HDD,Forecast-Mean
2029-06-02,JPN-Go Local,579666.6193326224,FixedGrowth2%,2026-05-01,Enterprise,HDD,Forecast-Mean
2029-06-03,JPN-Go Local,579884.1752646706,FixedGrowth2%,2026-05-01,Enterprise,HDD,Forecast-Mean
2029-06-04,JPN-Go Local,580101.731196719,FixedGrowth2%,2026-05-01,Enterprise,HDD,Forecast-Mean
2029-06-05,JPN-Go Local,580319.2871287672,FixedGrowth2%,2026-05-01,Enterprise,HDD,Forecast-Mean
2029-06-06,JPN-Go Local,580536.8430608155,FixedGrowth2%,2026-05-01,Enterprise,HDD,Forecast-Mean
2029-06-07,JPN-Go Local,580754.3989928638,FixedGrowth2%,2026-05-01,Enterprise,HDD,Forecast-Mean
2029-06-08,JPN-Go Local,580971.9549249122,FixedGrowth2%,2026-05-01,Enterprise,HDD,Forecast-Mean
2029-06-09,JPN-Go Local,581189.5108569604,FixedGrowth2%,2026-05-01,Enterprise,HDD,Forecast-Mean
2029-06-10,JPN-Go Local,581407.0667890087,FixedGrowth2%,2026-05-01,Enterprise,HDD,Forecast-Mean
2029-06-11,JPN-Go Local,581624.622721057,FixedGrowth2%,2026-05-01,Enterprise,HDD,Forecast-Mean
2029-06-12,JPN-Go Local,581842.1786531053,FixedGrowth2%,2026-05-01,Enterprise,HDD,Forecast-Mean
2029-06-13,JPN-Go Local,582059.7345851536,FixedGrowth2%,2026-05-01,Enterprise,HDD,Forecast-Mean
2029-06-14,JPN-Go Local,582277.2905172019,FixedGrowth2%,2026-05-01,Enterprise,HDD,Forecast-Mean
2029-06-15,JPN-Go Local,582494.8464492501,FixedGrowth2%,2026-05-01,Enterprise,HDD,Forecast-Mean
2029-06-16,JPN-Go Local,582712.4023812985,FixedGrowth2%,2026-05-01,Enterprise,HDD,Forecast-Mean
2029-06-17,JPN-Go Local,582929.9583133468,FixedGrowth2%,2026-05-01,Enterprise,HDD,Forecast-Mean
2029-06-18,JPN-Go Local,583147.5142453951,FixedGrowth2%,2026-05-01,Enterprise,HDD,Forecast-Mean
2029-06-19,JPN-Go Local,583365.0701774433,FixedGrowth2%,2026-05-01,Enterprise,HDD,Forecast-Mean
2029-06-20,JPN-Go Local,583582.6261094917,FixedGrowth2%,2026-05-01,Enterprise,HDD,Forecast-Mean
2029-06-21,JPN-Go Local,583800.1820415399,FixedGrowth2%,2026-05-01,Enterprise,HDD,Forecast-Mean
2029-06-22,JPN-Go Local,584017.7379735883,FixedGrowth2%,2026-05-01,Enterprise,HDD,Forecast-Mean
2029-06-23,JPN-Go Local,584235.2939056365,FixedGrowth2%,2026-05-01,Enterprise,HDD,Forecast-Mean
2029-06-24,JPN-Go Local,584452.8498376849,FixedGrowth2%,2026-05-01,Enterprise,HDD,Forecast-Mean
2029-06-25,JPN-Go Local,584670.4057697331,FixedGrowth2%,2026-05-01,Enterprise,HDD,Forecast-Mean
2029-06-26,JPN-Go Local,584887.9617017815,FixedGrowth2%,2026-05-01,Enterprise,HDD,Forecast-Mean
2029-06-27,JPN-Go Local,585105.5176338297,FixedGrowth2%,2026-05-01,Enterprise,HDD,Forecast-Mean
2029-06-28,JPN-Go Local,585323.073565878,FixedGrowth2%,2026-05-01,Enterprise,HDD,Forecast-Mean
2029-06-29,JPN-Go Local,585540.6294979263,FixedGrowth2%,2026-05-01,Enterprise,HDD,Forecast-Mean
2029-06-30,JPN-Go Local,585758.1854299747,FixedGrowth2%,2026-05-01,Enterprise,HDD,Forecast-Mean
2029-07-01,JPN-Go Local,585975.7413620229,FixedGrowth2%,2026-05-01,Enterprise,HDD,Forecast-Mean
2029-07-02,JPN-Go Local,586193.2972940712,FixedGrowth2%,2026-05-01,Enterprise,HDD,Forecast-Mean
2029-07-03,JPN-Go Local,586410.8532261195,FixedGrowth2%,2026-05-01,Enterprise,HDD,Forecast-Mean
2029-07-04,JPN-Go Local,586628.4091581678,FixedGrowth2%,2026-05-01,Enterprise,HDD,Forecast-Mean
2029-07-05,JPN-Go Local,586845.9650902161,FixedGrowth2%,2026-05-01,Enterprise,HDD,Forecast-Mean
2029-07-06,JPN-Go Local,587063.5210222644,FixedGrowth2%,2026-05-01,Enterprise,HDD,Forecast-Mean
2029-07-07,JPN-Go Local,587281.0769543127,FixedGrowth2%,2026-05-01,Enterprise,HDD,Forecast-Mean
2029-07-08,JPN-Go Local,587498.632886361,FixedGrowth2%,2026-05-01,Enterprise,HDD,Forecast-Mean
2029-07-09,JPN-Go Local,587716.1888184093,FixedGrowth2%,2026-05-01,Enterprise,HDD,Forecast-Mean
2029-07-10,JPN-Go Local,587933.7447504576,FixedGrowth2%,2026-05-01,Enterprise,HDD,Forecast-Mean
2029-07-11,JPN-Go Local,588151.3006825058,FixedGrowth2%,2026-05-01,Enterprise,HDD,Forecast-Mean
2029-07-12,JPN-Go Local,588368.8566145542,FixedGrowth2%,2026-05-01,Enterprise,HDD,Forecast-Mean
2029-07-13,JPN-Go Local,588586.4125466025,FixedGrowth2%,2026-05-01,Enterprise,HDD,Forecast-Mean
2029-07-14,JPN-Go Local,588803.9684786508,FixedGrowth2%,2026-05-01,Enterprise,HDD,Forecast-Mean
2029-07-15,JPN-Go Local,589021.524410699,FixedGrowth2%,2026-05-01,Enterprise,HDD,Forecast-Mean
2029-07-16,JPN-Go Local,589239.0803427474,FixedGrowth2%,2026-05-01,Enterprise,HDD,Forecast-Mean
2029-07-17,JPN-Go Local,589456.6362747956,FixedGrowth2%,2026-05-01,Enterprise,HDD,Forecast-Mean
2029-07-18,JPN-Go Local,589674.192206844,FixedGrowth2%,2026-05-01,Enterprise,HDD,Forecast-Mean
2029-07-19,JPN-Go Local,589891.7481388922,FixedGrowth2%,2026-05-01,Enterprise,HDD,Forecast-Mean
2029-07-20,JPN-Go Local,590109.3040709405,FixedGrowth2%,2026-05-01,Enterprise,HDD,Forecast-Mean
2029-07-21,JPN-Go Local,590326.8600029888,FixedGrowth2%,2026-05-01,Enterprise,HDD,Forecast-Mean
2029-07-22,JPN-Go Local,590544.4159350372,FixedGrowth2%,2026-05-01,Enterprise,HDD,Forecast-Mean
2029-07-23,JPN-Go Local,590761.9718670854,FixedGrowth2%,2026-05-01,Enterprise,HDD,Forecast-Mean
2029-07-24,JPN-Go Local,590979.5277991337,FixedGrowth2%,2026-05-01,Enterprise,HDD,Forecast-Mean
2029-07-25,JPN-Go Local,591197.083731182,FixedGrowth2%,2026-05-01,Enterprise,HDD,Forecast-Mean
2029-07-26,JPN-Go Local,591414.6396632303,FixedGrowth2%,2026-05-01,Enterprise,HDD,Forecast-Mean
2029-07-27,JPN-Go Local,591632.1955952786,FixedGrowth2%,2026-05-01,Enterprise,HDD,Forecast-Mean
2029-07-28,JPN-Go Local,591849.7515273269,FixedGrowth2%,2026-05-01,Enterprise,HDD,Forecast-Mean
2029-07-29,JPN-Go Local,592067.3074593752,FixedGrowth2%,2026-05-01,Enterprise,HDD,Forecast-Mean
2029-07-30,JPN-Go Local,592284.8633914235,FixedGrowth2%,2026-05-01,Enterprise,HDD,Forecast-Mean
2029-07-31,JPN-Go Local,592502.4193234718,FixedGrowth2%,2026-05-01,Enterprise,HDD,Forecast-Mean
2029-08-01,JPN-Go Local,592719.9752555201,FixedGrowth2%,2026-05-01,Enterprise,HDD,Forecast-Mean
2029-08-02,JPN-Go Local,592937.5311875683,FixedGrowth2%,2026-05-01,Enterprise,HDD,Forecast-Mean
2029-08-03,JPN-Go Local,593155.0871196167,FixedGrowth2%,2026-05-01,Enterprise,HDD,Forecast-Mean
2029-08-04,JPN-Go Local,593372.643051665,FixedGrowth2%,2026-05-01,Enterprise,HDD,Forecast-Mean
2029-08-05,JPN-Go Local,593590.1989837133,FixedGrowth2%,2026-05-01,Enterprise,HDD,Forecast-Mean
2029-08-06,JPN-Go Local,593807.7549157615,FixedGrowth2%,2026-05-01,Enterprise,HDD,Forecast-Mean
2029-08-07,JPN-Go Local,594025.3108478099,FixedGrowth2%,2026-05-01,Enterprise,HDD,Forecast-Mean
