file_path,file_type,runtime_category,uses_relative_paths,uses_absolute_paths,references_outputs,references_python,references_shiny_app,references_stage05,references_stage06,notes
shiny_app/server/governance_server.R,shiny_file,shiny_file,False,False,True,False,False,False,True,content scanned
shiny_app/server/models_server.R,shiny_file,shiny_file,False,False,True,False,False,False,False,content scanned
shiny_app/server/overview_server.R,shiny_file,shiny_file,False,False,True,False,False,False,False,content scanned
shiny_app/server/server.R,shiny_file,shiny_file,False,False,False,False,False,False,True,content scanned
shiny_app/server/settings_server.R,shiny_file,shiny_file,False,False,True,False,False,False,False,content scanned
shiny_app/ui/body.R,shiny_file,shiny_file,False,False,False,False,False,False,True,content scanned
shiny_app/ui/header.R,shiny_file,shiny_file,False,False,False,False,False,False,False,content scanned
shiny_app/ui/tabs/accuracy_tab.R,shiny_file,shiny_file,False,False,False,False,False,False,False,content scanned
shiny_app/ui/tabs/backtesting_tab.R,shiny_file,shiny_file,False,False,False,False,False,False,False,content scanned
shiny_app/ui/tabs/forecast_overlay_tab.R,shiny_file,shiny_file,False,False,False,False,False,False,False,content scanned
shiny_app/ui/tabs/governance_tab.R,shiny_file,shiny_file,False,False,False,False,False,False,True,content scanned
shiny_app/ui/tabs/models_tab.R,shiny_file,shiny_file,False,False,False,False,False,False,False,content scanned
shiny_app/ui/tabs/overview_tab.R,shiny_file,shiny_file,False,False,False,False,False,False,False,content scanned
shiny_app/ui/tabs/settings_tab.R,shiny_file,shiny_file,False,False,False,False,False,False,False,content scanned
